0.000000000000000;	0.037342894520033;	0.019894631268428;	0.018182914700665;
0.002935557282161;	0.003178921394316;	0.000000000000000;	0.000000000000000;
0.002405667758536;	0.002589094466614;	0.000000000000000;	0.000000000000000;
0.002244101241045;	0.001952337089665;	0.000000000000000;	0.000000000000000;
0.002065165855853;	0.001579881956012;	0.000000000000000;	0.000000000000000;
0.002125412606046;	0.001307133784755;	0.000000000000000;	0.000000000000000;
0.001925217149061;	0.006818319159253;	0.000000000000000;	0.001140471093409;
0.001883913598839;	0.010998428548215;	0.000000000000000;	0.002280942186818;
0.001824154751618;	0.014534080521379;	0.000000000000000;	0.001144033454505;
0.002007656391149;	0.018164361974896;	0.000000000000000;	0.000960162858684;
0.001854545091000;	0.021649503411401;	0.000000000000000;	0.001097503150733;
0.001921397774966;	0.020399600625665;	0.000000000000000;	0.002187253795674;
0.001893896221731;	0.020070423332726;	0.000000000000000;	0.002877698706888;
0.001936096732691;	0.019787466069985;	0.000000000000000;	0.002130144822055;
0.002023865112836;	0.019653334381832;	0.000000000000000;	0.001846060426317;
0.002015411244854;	0.020023728510271;	0.000000015089692;	0.002454154943254;
0.001990704057437;	0.020767519905130;	0.000000030179384;	0.003623348299915;
0.002006026698927;	0.021444480421791;	0.000000029843114;	0.002982170202671;
0.002034561762255;	0.020912006576523;	0.001686613233417;	0.002624526020808;
0.002205918278300;	0.019229466712946;	0.001487210636636;	0.003595811765500;
0.002156413738686;	0.017528813334614;	0.001434968444704;	0.004165897284415;
0.002091031130928;	0.017311869991718;	0.001388768248022;	0.003371274611688;
0.002358716551774;	0.017331499851825;	0.001282318453252;	0.003899383915416;
0.002282871395484;	0.017715453484259;	0.001267890522082;	0.004709491961828;
0.002405055126963;	0.016976567161403;	0.001177278811042;	0.004192041478520;
0.002296182703420;	0.017021038715785;	0.001090694584278;	0.004701947525354;
0.002632674279408;	0.016926708603455;	0.001896353509970;	0.005269075204929;
0.002553032079056;	0.017044359516668;	0.003629119455414;	0.004976484759540;
0.002417415807721;	0.016931529499173;	0.002894893822578;	0.005591231200877;
0.002794585179270;	0.016178370506108;	0.002500933421742;	0.005627827042553;
0.002672365739624;	0.016721735504840;	0.002419940879391;	0.005786157530067;
0.002714478237663;	0.016709264956204;	0.002885429100086;	0.006311990938962;
0.002989137764369;	0.016897761306053;	0.003365083308761;	0.006532601736348;
0.002897176634934;	0.016899989621527;	0.003507634135079;	0.006945643990881;
0.002888824412923;	0.017144895887273;	0.003467152430816;	0.007135754809543;
0.003259737228244;	0.017492884047107;	0.003179969023428;	0.007512242309673;
0.002967502363365;	0.017541260704173;	0.003662415334808;	0.007602689150006;
0.003315396573252;	0.017440952515569;	0.004419277019257;	0.007990778921765;
0.003348854013230;	0.017608816452556;	0.004371360304284;	0.008194193140276;
0.003269244901395;	0.017761721591260;	0.004319813488816;	0.008564289035653;
0.003714483505051;	0.018147432361914;	0.004907080586930;	0.008879874070727;
0.003595236440525;	0.017921454817105;	0.005274964948342;	0.009016073063533;
0.003520091251574;	0.018052546238612;	0.005169019473969;	0.009537111956863;
0.004036129055495;	0.018370211859450;	0.005413396112894;	0.009624334504017;
0.003961400015245;	0.018400341244372;	0.005849713420025;	0.009937342312325;
0.003803189536811;	0.018839493698314;	0.005827798507645;	0.010473104827849;
0.004304675765612;	0.018741732894203;	0.005960023100785;	0.010632533513168;
0.004469980526254;	0.018730466046044;	0.006421312392706;	0.010859342419755;
0.003878065028164;	0.019245501853584;	0.006583030445200;	0.011420430530161;
0.004670508799788;	0.019136283741336;	0.006907151428764;	0.011662776923971;
0.004776922503462;	0.019398784800489;	0.007109310493945;	0.012080585108345;
0.004363754179686;	0.019909591940187;	0.007275760321251;	0.012412718987980;
0.004989306462645;	0.019527321969171;	0.007669462723438;	0.012720638207076;
0.005092703597577;	0.019720244689325;	0.007859562440167;	0.013119670446526;
0.004751364132198;	0.020192685113170;	0.008129797903282;	0.013444186632117;
0.005290984292274;	0.020013999365138;	0.008518170618475;	0.014230857577547;
0.005471727216231;	0.020186558019000;	0.008862805570316;	0.014677464376488;
0.005177396208044;	0.020514105818034;	0.009064912795690;	0.014963767690618;
0.005620784737380;	0.020225115977978;	0.009402019803941;	0.015427259791829;
0.005762772615294;	0.020425480657490;	0.009733518475337;	0.015520416882874;
0.005543724421504;	0.021143717295922;	0.010228260528079;	0.015867883483172;
0.006214022222146;	0.021102366299922;	0.010517922615291;	0.016279701992529;
0.006051015846656;	0.020442260114409;	0.010901942809170;	0.016716053014026;
0.005971920799666;	0.020568446089300;	0.011527970656948;	0.016988922511486;
0.006516492178423;	0.021281478692511;	0.011757885433736;	0.017360882698784;
0.006791131603900;	0.021302098016472;	0.012019519382732;	0.017759529041810;
0.006272553349782;	0.020926699461755;	0.012349670659322;	0.018007133998684;
0.007146890022228;	0.021005049705997;	0.012952009441580;	0.018561885337171;
0.006915254637528;	0.021176217457760;	0.013377100761312;	0.018799164782911;
0.006574216814219;	0.020975681176372;	0.013685553653493;	0.018946347549981;
0.007585765910064;	0.020805258333958;	0.014280998815651;	0.019460392750974;
0.007555888888692;	0.020914149957211;	0.014806405712881;	0.019459574780424;
0.006654093452563;	0.021210080546740;	0.015228261265068;	0.019401088916340;
0.007727083815623;	0.021180242043333;	0.015436483345864;	0.019995432119591;
0.008142887730771;	0.020803501899301;	0.015906935169307;	0.020185820299304;
0.008136967264084;	0.020180287572549;	0.016420639866844;	0.019928631468704;
0.007450334192350;	0.020142416019849;	0.016700253494930;	0.019942092080098;
0.008455460830339;	0.020358061560653;	0.017089510518078;	0.019983949879792;
0.008316388896578;	0.020174321073312;	0.017603591827611;	0.019914092095524;
0.007493501035205;	0.019849726989196;	0.017821022626219;	0.020006772174011;
0.008637279157856;	0.019304343324130;	0.018198633896163;	0.019872701365422;
0.009029954713784;	0.018990765754748;	0.019411522715288;	0.019703742792840;
0.009010842278619;	0.018932743871607;	0.020030327490389;	0.019764796546035;
0.008046313379450;	0.018767835834562;	0.019430132753251;	0.019819183302373;
0.009614170316293;	0.018461721485570;	0.019033272841844;	0.019453611515840;
0.009318350330423;	0.017941404574560;	0.019215050822214;	0.019090296284731;
0.009462838740323;	0.017325908600608;	0.019477126450423;	0.019011654294801;
0.008646996838441;	0.017011855467738;	0.019486918370583;	0.018815122980935;
0.009691360845643;	0.016978196419448;	0.019557140820182;	0.018539622517015;
0.009894138164596;	0.016779133762280;	0.019226866755287;	0.018291138831337;
0.009803408398101;	0.016388347955643;	0.019065795141099;	0.017832911289390;
0.009001316342991;	0.015907815384035;	0.019009352376640;	0.017344656244567;
0.009584350284669;	0.015400819211522;	0.018702865493686;	0.017105627036730;
0.010196247534355;	0.014946845476406;	0.018461457670923;	0.016847873572259;
0.010256588259514;	0.014624082658132;	0.018015810747197;	0.016582361819534;
0.009948352790340;	0.014454329548030;	0.017621401877306;	0.016307780687353;
0.008577000815497;	0.014067184018639;	0.017217825998895;	0.015955369055839;
