0.000000000000000;	0.012928682841209;	0.007499217760818;	0.003261563594477;
0.002157289826543;	0.001900776043680;	0.000969730763040;	0.000745198397987;
0.001774115820417;	0.010774498486940;	0.024372018592959;	0.018760564068922;
0.001567873716929;	0.015861590319593;	0.019446331336287;	0.015253475951253;
0.001425977564150;	0.018987981960903;	0.016140138147356;	0.013002949429780;
0.001382086359879;	0.021420910525485;	0.013958709185014;	0.011525148387218;
0.003110208188094;	0.035963468890131;	0.021076953222318;	0.021180504703838;
0.001236872254567;	0.031265533846847;	0.018449703260787;	0.019242967963314;
0.001203756266426;	0.019778925347594;	0.010690860774327;	0.009536112656120;
0.001301239151015;	0.019365734178301;	0.010476715768776;	0.009328164019051;
0.001216362785652;	0.018774865091358;	0.010144968720327;	0.009172329365603;
0.001245516573526;	0.017768231235787;	0.009598243344185;	0.009219147897746;
0.001223378845797;	0.017163084573481;	0.009199107390313;	0.009099020138067;
0.001238767191694;	0.016542703813660;	0.008794924248283;	0.008475133947737;
0.001308381211437;	0.016493432590610;	0.008784550185015;	0.008338212473145;
0.004255946205315;	0.029345942003905;	0.017250257938338;	0.015015279623232;
0.001361158336270;	0.030763869791910;	0.018416312290431;	0.016694177775066;
0.001350445303079;	0.017168935513550;	0.009626816234255;	0.008993062855613;
0.001363480122303;	0.016497280274692;	0.009449286227683;	0.008523421350733;
0.001449869704716;	0.016030332855256;	0.009195017356121;	0.009004133707541;
0.001405952844525;	0.015310438481441;	0.008836979248978;	0.008984214147636;
0.001388742784968;	0.014714358224876;	0.008443767181231;	0.008244500615097;
0.001526467091825;	0.014746017765265;	0.008424917244189;	0.008559590567017;
0.001549658650513;	0.015139360559037;	0.008680990644847;	0.009111388957588;
0.001529724348271;	0.014522444459976;	0.008269957233575;	0.008590032650851;
0.001576813077446;	0.014307984616048;	0.008104251684995;	0.008724852095818;
0.001708866258724;	0.014799007860612;	0.009015367415965;	0.009269589795347;
0.001755379303209;	0.015138984043891;	0.009614756832310;	0.009328947674023;
0.001600796587973;	0.014368707111478;	0.008881941977004;	0.009221116863477;
0.001875261799406;	0.014063465241514;	0.008589262669547;	0.009147792699861;
0.001785953281340;	0.014447988608042;	0.008770137233697;	0.009411469201483;
0.001866665097314;	0.014221901490254;	0.008844694386218;	0.009459531575308;
0.001998954321834;	0.014559170887176;	0.009213387633403;	0.009742318091944;
0.002005083623342;	0.014635324103888;	0.009350067749763;	0.009987806749335;
0.001982192244811;	0.014367821198907;	0.009157961084797;	0.009875209430559;
0.002258151233721;	0.014660621023649;	0.009205254028260;	0.010176365943345;
0.002082334611992;	0.014773257263150;	0.009529473604341;	0.010297143454706;
0.002309125759872;	0.014583153129491;	0.009659811394607;	0.010380663629249;
0.002349513434370;	0.014895843670090;	0.009850363741033;	0.010648834859248;
0.002334380452650;	0.014732616509623;	0.009786036651171;	0.010720624088105;
0.002621877067313;	0.015125529858124;	0.010204206791934;	0.011029710676578;
0.002563910883856;	0.015241015260284;	0.010393470414053;	0.011206499237009;
0.002561061919616;	0.014876866648245;	0.010159920986314;	0.011197201826064;
0.002862066675093;	0.015185097342963;	0.010424474421529;	0.011382587174742;
0.002875158401629;	0.015484155582209;	0.010768653494969;	0.011750838724489;
0.002838750783135;	0.015370580183833;	0.010733094908931;	0.011882460533618;
0.003116487121497;	0.015425362642048;	0.010823178906450;	0.012001163899510;
0.003263504196984;	0.015763709360226;	0.011160686057442;	0.012336622248625;
0.003001141196203;	0.015573194482119;	0.011140599967069;	0.012420429098794;
0.003444705641395;	0.015541199488019;	0.011252533758555;	0.012531291470946;
0.003593805112517;	0.016132255272644;	0.011665864162219;	0.013081488197380;
0.003411043059948;	0.016039354664615;	0.011716488949208;	0.013127150526152;
0.003763112421506;	0.015891098024542;	0.011773669766138;	0.013234700083196;
0.003919783609750;	0.016296247512010;	0.012071844838158;	0.013673175789179;
0.003774930111378;	0.016241321180310;	0.012153712826239;	0.013753650494267;
0.004129264699125;	0.016214329086184;	0.012306534246580;	0.014148587438343;
0.004315500342298;	0.016637093155734;	0.012702224607120;	0.014626775071974;
0.004212194328028;	0.016593960965520;	0.012766435048687;	0.014714231183269;
0.004485605647869;	0.016452427774100;	0.012830227857049;	0.014897109308690;
0.004692646940307;	0.016754472883158;	0.013139246645591;	0.015127164545077;
0.004679554662738;	0.017015658790801;	0.013493625713549;	0.015369746405727;
0.005078902422343;	0.017117792114155;	0.013688933700045;	0.015653234983962;
0.005031974890515;	0.017000945565070;	0.013807731672069;	0.015901148248373;
0.005138557526498;	0.016949467169970;	0.014024800943984;	0.015980111015444;
0.005560992320303;	0.017386443202423;	0.014381793237708;	0.016352638686066;
0.005762691331053;	0.017641167019152;	0.014652625577735;	0.016722843521091;
0.005531195183534;	0.017273342115102;	0.014582849562690;	0.016674493285849;
0.006203287045170;	0.017473686335730;	0.014954114697867;	0.017050477756066;
0.006135147269950;	0.017802186795867;	0.015336950156506;	0.017359399933325;
0.006050014762900;	0.017413524451061;	0.015257188260972;	0.017229500368972;
0.006695629264783;	0.017530011056904;	0.015576095623376;	0.017578627351543;
0.006859980844064;	0.017926128744544;	0.016023712864345;	0.017810882166138;
0.006504851780923;	0.017769570367983;	0.016118138967833;	0.017647244107623;
0.007215444090873;	0.017768165299838;	0.016234257383848;	0.017945450947327;
