0.000000000000000;	0.012140806524052;	0.007336083993427;	0.003244640122179;
0.001742929543137;	0.001465967224902;	0.000852102618710;	0.000644294041882;
0.010071175838076;	0.019213229503528;	0.021574612059072;	0.016353140807444;
0.015154111207782;	0.029726710336650;	0.017196877349338;	0.013158894527009;
0.019722938795485;	0.025219345905906;	0.014441891370596;	0.011324006031518;
0.022800394040220;	0.021666461735581;	0.012347529572988;	0.009827023704848;
0.036340343756698;	0.029303712831089;	0.018314750206579;	0.017253184482797;
0.033847060315941;	0.026512795869042;	0.016355133570882;	0.016329753272172;
0.022601888542102;	0.016806581731636;	0.009506936915509;	0.008162900748602;
0.021921585380862;	0.016219932258428;	0.009136967834008;	0.007830704432449;
0.021002154440694;	0.015410226114827;	0.008658849005874;	0.007707233564694;
0.020195778805815;	0.014463894078923;	0.008094285272299;	0.007853706954650;
0.018673141394774;	0.013402716799288;	0.007539861983589;	0.007508192064427;
0.017305829649664;	0.012530764540235;	0.007073815629459;	0.006771218637544;
0.017782598028819;	0.012604424788554;	0.007067706719858;	0.006752044961234;
0.029327777577316;	0.023000119784824;	0.013858197553923;	0.012613663515821;
0.029962000980390;	0.025581164279866;	0.015802504758144;	0.014502612057834;
0.017523868535594;	0.013751158405734;	0.008110876081487;	0.007531904056925;
0.016751033187217;	0.012785555585698;	0.007696936515817;	0.007098122770820;
0.017398507512370;	0.012555163950792;	0.007479683613370;	0.007684263064239;
0.017080709811960;	0.012125948920578;	0.007229381936630;	0.007610438455008;
0.015322948906697;	0.011367106123004;	0.006858339165371;	0.006828038600371;
0.015322633761806;	0.011306448030421;	0.006826096904796;	0.007169204264839;
0.016736834184340;	0.011920379454720;	0.007120872998301;	0.007765788753375;
0.015340091807228;	0.011135023323918;	0.006697943532810;	0.007135533596871;
0.014722665271749;	0.010866594209730;	0.006560870811857;	0.007283873917196;
0.015725879497395;	0.011564665202020;	0.007331432044977;	0.007829770480779;
0.015909118674833;	0.011759238647191;	0.007717129378335;	0.007773565586869;
0.014556867062178;	0.011132971004646;	0.007264101074416;	0.007738368000616;
0.014557499972870;	0.011007208129020;	0.007104017028102;	0.007650156398494;
0.015377569014205;	0.011404502055532;	0.007266983283784;	0.007879274372321;
0.014299997059219;	0.011056271414859;	0.007271006769152;	0.007847793931663;
0.014465522033712;	0.011261900332036;	0.007534572444897;	0.008002623766931;
0.015108264751121;	0.011535546521511;	0.007733690499907;	0.008274463077333;
0.014048897976417;	0.011111571931105;	0.007535717320672;	0.008108128414305;
0.014331407555784;	0.011263229622309;	0.007542061184099;	0.008301977750044;
0.014658521841525;	0.011544071230979;	0.007822922145726;	0.008454339080190;
0.013967860830686;	0.011249645976877;	0.007874968092787;	0.008490821865709;
0.014490059027557;	0.011537153695049;	0.008086906241886;	0.008708185959062;
0.013970623074387;	0.011369767441573;	0.008081086921510;	0.008766909292370;
0.013963652481184;	0.011539531190725;	0.008299084829502;	0.008929658509405;
0.014841200181482;	0.011851565137543;	0.008461290467145;	0.009139464839522;
0.013699178282142;	0.011393587733187;	0.008288381461651;	0.009077338963027;
0.013702850355161;	0.011502981211950;	0.008442949576647;	0.009156648939708;
0.014802975867739;	0.011966016633401;	0.008728360450575;	0.009535565732388;
0.013756796932838;	0.011685416955108;	0.008662444605150;	0.009567031358806;
0.013727405322646;	0.011682081015635;	0.008719273107982;	0.009620025900607;
0.014669218663618;	0.012068861110637;	0.008975139955379;	0.009908944775227;
0.013612249641535;	0.011805122769691;	0.008961293705381;	0.009927016755963;
0.013616730127957;	0.011788337093545;	0.009054496435992;	0.010003406144806;
0.014688100008961;	0.012288745374413;	0.009347829746724;	0.010411186031721;
0.013773842834507;	0.012111669922972;	0.009390652780664;	0.010379152258130;
0.013603053842524;	0.011977254852649;	0.009419105598031;	0.010429943668502;
0.014436473453815;	0.012366714296104;	0.009659344317513;	0.010764523130309;
0.013671931570539;	0.012199387413461;	0.009692710022480;	0.010742053526255;
0.013691401888944;	0.012223638961913;	0.009818222365653;	0.011020222397010;
0.014497878453391;	0.012653219841638;	0.010149083635622;	0.011380697639238;
0.013746994686965;	0.012448814881888;	0.010141563301963;	0.011333958713733;
0.013645702446136;	0.012356707603036;	0.010193980366456;	0.011448057335474;
0.014237089430511;	0.012691455326610;	0.010457470812744;	0.011634657111208;
0.013782221895240;	0.012776393991058;	0.010693505075045;	0.011729213622726;
0.013961114353029;	0.012874335642158;	0.010833937496843;	0.011911324776277;
0.014242096015753;	0.012870794156991;	0.010933200527187;	0.012086348662313;
0.013609353049292;	0.012741286331249;	0.011066807064054;	0.012063622429325;
0.013949283248043;	0.013117837736744;	0.011350127242247;	0.012321422182448;
0.014572249053124;	0.013408537991175;	0.011568444447992;	0.012595720369025;
0.013766266066240;	0.013001125451634;	0.011453576383170;	0.012466786288178;
0.013892734518467;	0.013175452806444;	0.011727366599202;	0.012718583756014;
0.014552080255526;	0.013596937943081;	0.012061823276729;	0.012985823893417;
0.013625826047886;	0.013199222684267;	0.011948421437782;	0.012807656704934;
0.013794867938114;	0.013310155499992;	0.012170228113839;	0.013044382315293;
0.014636003341685;	0.013775317640193;	0.012545199436904;	0.013300229815935;
0.013797812259326;	0.013579684347472;	0.012575213497196;	0.013148777690713;
0.013826851382602;	0.013667181234513;	0.012678740667351;	0.013381397162626;
0.014626744268566;	0.014024453445025;	0.012983196341467;	0.013672556405610;
0.014390196805353;	0.013823504876833;	0.012991096784342;	0.013537851256337;
0.013771402695388;	0.013604286616944;	0.012944438712647;	0.013441552490654;
0.013954131126847;	0.013871506501306;	0.013207131173856;	0.013612864117566;
0.014538529367122;	0.014206101859689;	0.013502815335389;	0.013815255789019;
0.013852192414190;	0.013885588565240;	0.013383492589388;	0.013735116772194;
0.013658230330569;	0.013744419664179;	0.013406426575529;	0.013715310178398;
0.014290219448662;	0.014183872862092;	0.013974577826176;	0.013992233953970;
0.014477629363350;	0.014440383327353;	0.014295289022543;	0.014211619013856;
0.013793590696358;	0.014097231232660;	0.013967844587327;	0.014115093775523;
0.013835580162579;	0.014066335317786;	0.013860646244398;	0.014082278392561;
0.014340989636752;	0.014259569361157;	0.014026972405734;	0.014180332052787;
0.014059693716254;	0.014101150337158;	0.014049486885377;	0.014193291527678;
0.013560422313681;	0.013888661704478;	0.013988330102685;	0.014126748694551;
0.013590232426415;	0.014010529592251;	0.014134764968135;	0.014202476767270;
0.013984246479205;	0.014218882767471;	0.014230040438598;	0.014348287635304;
0.013851207456097;	0.014128478865664;	0.014211255045388;	0.014257605574027;
0.013333015725570;	0.013843052674247;	0.014116759234970;	0.014045384601880;
0.013076164448293;	0.013657422063876;	0.014012496929394;	0.013989576370682;
0.013293516355583;	0.013731569713988;	0.014085751573486;	0.014084225375718;
0.013324238070041;	0.013709742014652;	0.014048449210595;	0.014093294413020;
0.013120066062855;	0.013619164259547;	0.013992656953213;	0.014031691207704;
0.012451184967411;	0.013241296504888;	0.013776959484004;	0.013794349628651;
0.012274866128680;	0.013060988760729;	0.013655516863388;	0.013657563126081;
0.012436536512007;	0.013083149142798;	0.013696053852813;	0.013627453904740;
0.012062356043135;	0.012815236361685;	0.013582562557479;	0.013353505442405;
0.011646576077101;	0.012480129928500;	0.013305396840716;	0.013073829940866;
0.011002472043788;	0.012039547129859;	0.012914248873133;	0.012818691365989;
0.010785701458723;	0.011810744443078;	0.012706498250887;	0.012638668477859;
0.010470819033943;	0.011484594730223;	0.012439795601085;	0.012359288502151;
0.009944528147569;	0.011041594997570;	0.012092416312223;	0.011986940972030;
0.009653530131665;	0.010648268133068;	0.011761206257958;	0.011640852505438;
0.009240676664840;	0.010203473298352;	0.011344887340010;	0.011221624250439;
0.008923281933514;	0.009866748126709;	0.010974598731991;	0.010823615578083;
0.008670604296820;	0.009566279517083;	0.010647821053937;	0.010389836876064;
0.008392840488636;	0.009269655708151;	0.010357121166165;	0.009973649695409;
0.008016455310208;	0.008857345185564;	0.009886391125606;	0.009533694975033;
0.007616241773519;	0.008403449509066;	0.009337652107061;	0.009080782558468;
0.007241164458774;	0.007997700001101;	0.008897916556448;	0.008635938890752;
0.006878277585610;	0.007606640065533;	0.008465959749198;	0.008203206688498;
0.006600728814842;	0.007272027319380;	0.008073627532029;	0.007832439988334;
0.006312857613844;	0.006924723367874;	0.007671825459064;	0.007453329646145;
0.006002179359728;	0.006562654884728;	0.007267292619250;	0.007074861087216;
0.005706518830457;	0.006227183184802;	0.006904128517900;	0.006697542080551;
0.005398211028152;	0.005898313972431;	0.006521101217766;	0.006317687199741;
0.005109852955777;	0.005574706579840;	0.006135394178756;	0.005951283955326;
0.004833902239811;	0.005268110078307;	0.005796063410544;	0.005626069654148;
0.004557867754143;	0.004972136116516;	0.005478876467610;	0.005319023703638;
0.004312674431523;	0.004684831880553;	0.005138574182292;	0.004990453037008;
0.004068772862754;	0.004403401316155;	0.004810885175659;	0.004676944904261;
0.003807921923470;	0.004124454632481;	0.004517042329189;	0.004402686538923;
0.003553271845903;	0.003846310565392;	0.004219285237976;	0.004078200795008;
0.003313596328075;	0.003577756327599;	0.003920381050032;	0.003780423497195;
0.003124722627453;	0.003350228317688;	0.003653594312861;	0.003550990143243;
0.002954461408468;	0.003146917643295;	0.003401941552082;	0.003322523526169;
0.002782487706534;	0.002956783991559;	0.003173041151630;	0.003141634401560;
0.002640185594312;	0.002796234408171;	0.002990351510787;	0.003057516284484;
0.002505925490361;	0.002646953077441;	0.002821585770408;	0.002945442566463;
0.002383824254237;	0.002502902026610;	0.002655705124575;	0.002763395346092;
0.002278472196548;	0.002375936996174;	0.002509305683684;	0.002616840149514;
0.002118168179152;	0.002207345582918;	0.002321835109956;	0.002101975409318;
0.001996107509119;	0.002083206539064;	0.002181795124718;	0.001970958588853;
0.001956528887404;	0.002038679482603;	0.002133442617448;	0.002368943703002;
0.001853506124725;	0.001928575631656;	0.002023590192244;	0.002199194509928;
0.001725158613003;	0.001790916774290;	0.001878699325957;	0.001863653618168;
0.001631657298662;	0.001687929720869;	0.001760796349542;	0.001674478600781;
0.001562505057633;	0.001613290870179;	0.001671250068299;	0.001640078909012;
0.001496519318279;	0.001544884256377;	0.001600081997231;	0.001649504376780;
0.001413528123659;	0.001459661517424;	0.001518103461717;	0.001520696796782;
0.001343945142173;	0.001381321452406;	0.001435211643854;	0.001410985311608;
0.001290603199635;	0.001321727322477;	0.001364976967059;	0.001342987158660;
0.001245741699063;	0.001274695471144;	0.001310222922452;	0.001298941538270;
0.001205870591737;	0.001231737743091;	0.001260739943439;	0.001268145829698;
0.001168999597853;	0.001190192167058;	0.001216110168323;	0.001226967446943;
0.001128527650370;	0.001143284055726;	0.001169862365643;	0.001154601310461;
0.001090577310667;	0.001104005697966;	0.001126300199393;	0.001124504518142;
0.001053265432992;	0.001068512684968;	0.001087150023591;	0.001087091713004;
0.001007205560707;	0.001022432414031;	0.001042273665635;	0.001042840700121;
0.000963301304436;	0.000978070868422;	0.000997938984187;	0.001005238947862;
0.000924402797036;	0.000936771376970;	0.000957960094268;	0.000953121838503;
0.000887707440104;	0.000896127340492;	0.000910341153544;	0.000910114477146;
0.000854498476102;	0.000863641212561;	0.000873273724942;	0.000875552237421;
0.000821496198525;	0.000834752236558;	0.000853038618676;	0.000844719617737;
0.000783629863798;	0.000791925485938;	0.000806352737423;	0.000803472550177;
0.000751616134964;	0.000756671509304;	0.000763566461663;	0.000769762392667;
0.000725871031231;	0.000736309523865;	0.000753065369749;	0.000744430654331;
0.000692688488141;	0.000698853478140;	0.000711363168591;	0.000709416219735;
0.000669395612769;	0.000671231791287;	0.000671847108424;	0.000682020889170;
0.000655859653139;	0.000667059603947;	0.000681909227359;	0.000670781283585;
0.000619659271085;	0.000628566043304;	0.000639838333029;	0.000635213185211;
0.000589295620247;	0.000591403714016;	0.000592358129775;	0.000600285197168;
0.000576714981648;	0.000582513263547;	0.000590185153096;	0.000586464497328;
0.000559584803607;	0.000567119022232;	0.000576435624860;	0.000567951415252;
0.000543228333054;	0.000549298493743;	0.000556182574073;	0.000550990191922;
0.000533051107899;	0.000546538652670;	0.000565640838457;	0.000542622266899;
0.000504080205065;	0.000524664598047;	0.000556910428458;	0.000514391897622;
0.000454484404175;	0.000467624370845;	0.000489728631297;	0.000464223392315;
0.000413396887277;	0.000417377829862;	0.000422249804310;	0.000421374302589;
