0.000000000000000;	0.043834655298047;	0.024501007704488;	0.021446257048173;
0.002526402711019;	0.002303577767201;	0.000000000000000;	0.000000000000000;
0.002166056916286;	0.001947898812813;	0.000000000000000;	0.000000000000000;
0.001826666205403;	0.010579054232097;	0.000000000000000;	0.000000000000000;
0.001997176151873;	0.015816217523363;	0.000000000000000;	0.000000000000000;
0.001619349443470;	0.018962478958419;	0.000000000000000;	0.000000000000000;
0.001680968126434;	0.021505462786278;	0.000000000000000;	0.001139243307284;
0.001613290132528;	0.024414014043874;	0.000000000000000;	0.002278486614568;
0.001640418043593;	0.022711329639342;	0.000000000000000;	0.000995691882039;
0.001638393924252;	0.021826187138899;	0.000000000000000;	0.000831657468836;
0.001636445690922;	0.020865168518419;	0.000000000000000;	0.001081492593775;
0.001690433680667;	0.018903496506025;	0.000000000000000;	0.002220835165581;
0.001471969327564;	0.017364571145679;	0.000000000000000;	0.002573392828535;
0.001501619180962;	0.016408488861887;	0.000000000000000;	0.001822455837690;
0.001749271375955;	0.016057786924106;	0.000000000000000;	0.001701277731759;
0.001767896636532;	0.017387457211756;	0.000000014880559;	0.002432403027807;
0.001761008768439;	0.019710360948531;	0.000000029761119;	0.003347254314991;
0.001482875261582;	0.019810512472563;	0.000000029429381;	0.002617535234690;
0.001787430955676;	0.017212788311990;	0.001063367141413;	0.002404312227858;
0.001903621017373;	0.015602751370227;	0.000959867994641;	0.003453459871888;
0.001886434663135;	0.014588175431069;	0.000981476258645;	0.003724372193812;
0.001493626616936;	0.014476001126254;	0.000971592327241;	0.003009642907116;
0.002030611623491;	0.014098684757095;	0.000921200604888;	0.003644039387805;
0.002050459179461;	0.014280945384025;	0.000937339227479;	0.004292808864373;
0.001753910543787;	0.013704056784041;	0.000876920790473;	0.003750396609953;
0.001918414632574;	0.013642563965408;	0.000828975236102;	0.004312095949363;
0.002196285151750;	0.013698405305661;	0.001410774418393;	0.004677827016462;
0.002101301727152;	0.013693995155960;	0.002612821403947;	0.004386596286421;
0.001818859030720;	0.013927309658314;	0.002225527685329;	0.005010682683113;
0.002294467314520;	0.013622453652243;	0.002009878988975;	0.004914131246308;
0.002265399479303;	0.013877911536594;	0.001949569126182;	0.005042005686502;
0.001921998745544;	0.013849892354604;	0.002272172790724;	0.005440599260997;
0.002460942012593;	0.014062256524900;	0.002675457426856;	0.005560268339674;
0.002349869356660;	0.014020158735989;	0.002867050566106;	0.005845960421142;
0.002089475977017;	0.014144094042266;	0.002829196837732;	0.005956543666908;
0.002665411137271;	0.014351039262964;	0.002623728091271;	0.006252410924346;
0.002347542718840;	0.014668073574541;	0.002930124069280;	0.006325440212619;
0.002428016749540;	0.014288214447809;	0.003453883003002;	0.006696749028378;
0.002775967910914;	0.014343068855839;	0.003634871411673;	0.006852707579080;
0.002294581991857;	0.014383490977186;	0.003779648502527;	0.007182245908437;
0.002867725243064;	0.014801625154252;	0.004037145490171;	0.007405127908575;
0.003005403707985;	0.014533479579109;	0.004151071399101;	0.007495030751649;
0.002358124436673;	0.014484363104366;	0.004247273549622;	0.007936296727907;
0.003139675469151;	0.014694909353762;	0.004438117093890;	0.007998615208301;
0.003226987846307;	0.014584739556592;	0.004638603693872;	0.008279757324154;
0.002554461665221;	0.015024876943679;	0.004713411706219;	0.008751615955640;
0.003419331148385;	0.014925859298979;	0.004853883417785;	0.008883447685411;
0.003388069004239;	0.014765430874210;	0.005060488133656;	0.009057903180908;
