0.000103168016878;	0.000142043030039;	0.000262958827093;	0.000185612062673;
0.063506340153733;	0.091947138864451;	0.000000000000000;	0.000000000000000;
0.051694021826508;	0.076974122344577;	0.000000000000000;	0.000000000000000;
0.043465007770691;	0.059973191403207;	0.000000000000000;	0.000000000000000;
0.039267051790250;	0.046793231615970;	0.000000000000000;	0.000000000000000;
0.036333843721692;	0.036948582078307;	0.000000000000000;	0.000000000000000;
0.033165558317065;	0.030325319520098;	0.000000000000000;	0.000969494020530;
0.030360087443281;	0.027044474274531;	0.000000000000000;	0.001938988041060;
0.028480880756454;	0.024530304077960;	0.000000000000000;	0.001044570581742;
0.028426352528673;	0.022439935242767;	0.000000000000000;	0.000920707719630;
0.027706936970999;	0.020160349477919;	0.000000000000000;	0.001042609534131;
0.025866754487040;	0.017482463645973;	0.000000000000000;	0.002181921239557;
0.025614376739624;	0.016046413210583;	0.000000000000000;	0.002987761238967;
0.024773916435849;	0.015244381055122;	0.000000000000000;	0.002102655615123;
0.023902668748843;	0.015099464980128;	0.000000000000000;	0.001750201282718;
0.023647236268396;	0.017215320376333;	0.000000013137282;	0.002326107329268;
0.022822160343111;	0.020751548503239;	0.000000026274563;	0.003609082351459;
0.022055933759315;	0.020623999804919;	0.000000025981835;	0.002878904056841;
0.021547944670558;	0.017440375935623;	0.001782235148878;	0.002469818216986;
0.021719372171310;	0.015092838336466;	0.001578334877342;	0.003525127204863;
0.021636089116922;	0.013369837092783;	0.001506882775610;	0.004175014557459;
0.020462787848048;	0.013254348300696;	0.001413732526461;	0.003207952281386;
0.020580639695633;	0.013119310917153;	0.001260601812542;	0.003741311033054;
0.020783257671523;	0.013388092521092;	0.001243152974191;	0.004873170518257;
0.020305826513880;	0.012707233864831;	0.001125390077365;	0.004257606244239;
0.019709053822461;	0.012574758104079;	0.001007628495417;	0.004736306550263;
0.019903208093979;	0.012565489972206;	0.001783771310931;	0.005393201254066;
0.020238056400139;	0.012420666372644;	0.003639921288103;	0.004984357261722;
0.018806426922313;	0.012109822209830;	0.002892458820043;	0.005589636799942;
0.019047227927963;	0.011571833684270;	0.002477172246838;	0.005582668476231;
0.019293752171485;	0.011963114298219;	0.002332980207475;	0.005648704918285;
0.018472244989916;	0.011930063855675;	0.002806779553839;	0.006144443933071;
0.018877127706008;	0.011987073008483;	0.003390852234686;	0.006288507987230;
0.018795955156020;	0.011914051839070;	0.003535955240539;	0.006617085673901;
0.018007434367970;	0.012062453403597;	0.003377869276354;	0.006702207879957;
0.018466448374863;	0.012310191435481;	0.002994348792607;	0.006967897177772;
0.017998619697446;	0.012509355621185;	0.003466839095697;	0.007004553401445;
0.017589765701764;	0.012137466509580;	0.004246961774432;	0.007291930904990;
0.018169311679149;	0.012235318683655;	0.004365991700570;	0.007392680535057;
0.017486856224783;	0.012236898590749;	0.004571219382828;	0.007638109063775;
0.017797460079916;	0.012619666858358;	0.004947906306844;	0.007790855009875;
0.018049577632752;	0.012424360397804;	0.004950690339979;	0.007814767555529;
0.017098382175462;	0.012310009089874;	0.004980313475347;	0.008156766021140;
0.017523563590103;	0.012526274630785;	0.005254014771276;	0.008150096062899;
0.017965204959270;	0.012427679080894;	0.005438938274627;	0.008339396165363;
0.016976123252092;	0.012847525151520;	0.005441772909250;	0.008695363072034;
0.017163385691119;	0.012742445383763;	0.005606101308190;	0.008714024725412;
0.018034774060982;	0.012546330611817;	0.005794745396568;	0.008781995647855;
0.016615977229954;	0.012989330313061;	0.005875384664314;	0.009109203424171;
0.016472485758515;	0.012832748179572;	0.006168605393707;	0.009177528477756;
0.017703729988686;	0.012915953613521;	0.006192580986719;	0.009384557745869;
0.016676022372764;	0.013330079580938;	0.006339405284006;	0.009513838598827;
0.016633120416901;	0.012974583170062;	0.006597298961702;	0.009621974625994;
0.017441774684350;	0.013040409857419;	0.006608844302055;	0.009790685402071;
0.016556939865452;	0.013412786038346;	0.006781483692431;	0.009899028431442;
0.016384555320267;	0.013216185223543;	0.007012491897524;	0.010340013758282;
0.017058183025348;	0.013288317855601;	0.007230052222724;	0.010516066098266;
0.016466212738671;	0.013573927938233;	0.007302442383804;	0.010580248871858;
0.016286443607085;	0.013321605532554;	0.007487928858315;	0.010760249348539;
0.016716083583657;	0.013390588584101;	0.007669998254935;	0.010681984866692;
0.016176851243043;	0.013997691821033;	0.007976210514684;	0.010776371126742;
0.016329163701038;	0.014005801332406;	0.008112214607120;	0.010917941753276;
0.016646500319909;	0.013469190778169;	0.008315683924497;	0.011072478289135;
0.016003834786696;	0.013608866144349;	0.008703697305351;	0.011119678080510;
0.016180818315084;	0.014190821820043;	0.008768183922369;	0.011239633190888;
0.016808266926568;	0.014184897902651;	0.008855426003812;	0.011369218215053;
0.016150460065666;	0.013903269910875;	0.008989473990611;	0.011403343924095;
0.016132981052660;	0.014069612370867;	0.009334479642033;	0.011651589014713;
0.016564771679411;	0.014324266204956;	0.009523114405555;	0.011783505803223;
0.015638003651785;	0.014224607381659;	0.009632738682606;	0.011916488258482;
0.015930678919310;	0.014102354916029;	0.009954682676577;	0.012242182399061;
0.016673641663619;	0.014299082657935;	0.010218078520822;	0.012196773921923;
0.015334039359194;	0.014753145485104;	0.010410444893100;	0.012141717666309;
0.015137049303841;	0.014866887599686;	0.010455105833364;	0.012536337542671;
0.016376433272083;	0.014714758594158;	0.010696435676695;	0.012705414398388;
0.016515185352346;	0.014334750613591;	0.010953338726813;	0.012620059898216;
0.015489248602727;	0.014470498240665;	0.011055195549399;	0.012728207400800;
0.015435416191979;	0.014936448105246;	0.011271255435879;	0.012859673260777;
0.015891111901336;	0.015006488626420;	0.011549181137573;	0.012926590408736;
0.014684285544147;	0.014984420866230;	0.011643299239054;	0.013132007705766;
0.014710121453956;	0.014713872619167;	0.011879322844029;	0.013207472554382;
0.015811468506791;	0.014685834791094;	0.012679660728068;	0.013283437074388;
0.015779335339944;	0.014973993419411;	0.013106403980732;	0.013540024424787;
0.014612383054296;	0.015103141018003;	0.012753918064534;	0.013820008879489;
0.014737011244501;	0.015135025162249;	0.012578494408808;	0.013833606657854;
0.015426731768681;	0.014988695445225;	0.012812982114852;	0.013845407493127;
0.015044691765148;	0.014713030023407;	0.013134072734906;	0.014075224011100;
0.014276721560887;	0.014694527993271;	0.013312739952704;	0.014235162583698;
0.014093946561530;	0.014941782930821;	0.013567306917152;	0.014342471818385;
0.014685369818684;	0.015016846868048;	0.013597514436276;	0.014470432915717;
0.014428700173027;	0.014947680610763;	0.013764993465610;	0.014436599164087;
0.013463627526184;	0.014792467056514;	0.014035424201755;	0.014351013015060;
0.013002326135939;	0.014554488027173;	0.014132382210384;	0.014463479307065;
