0.021343075708759;	0.011921186855228;	0.006860050784467;	0.006920449109035;
0.024399386881776;	0.014049882433137;	0.008139380310152;	0.008031606728944;
0.026676568578679;	0.015669674695059;	0.009114428603584;	0.008867936930454;
0.028701519957365;	0.017120089279760;	0.009987802800526;	0.009615085519304;
0.030575493757785;	0.018472047878613;	0.010802928212864;	0.010305934083408;
0.032382178228472;	0.019778171961912;	0.011594414382107;	0.011044180634179;
0.034156626062897;	0.021050053673145;	0.012362546714860;	0.011781914897456;
0.035909033303471;	0.022313551398306;	0.013124000533294;	0.012457239208361;
0.037640035366826;	0.023565976667026;	0.013878270992605;	0.013124117231284;
0.039395258112256;	0.024822079780716;	0.014636324085782;	0.013846658013645;
0.041133021473878;	0.026078799418383;	0.015397377458502;	0.014584693752066;
0.042913960705287;	0.027347277517794;	0.016159977845241;	0.015292505562935;
0.044708489221202;	0.028641527896219;	0.016941645762920;	0.016034967932794;
0.046547455152764;	0.029960828644441;	0.017769745879802;	0.016843891340036;
0.048388847208994;	0.031299273391292;	0.018588625091120;	0.017625272737013;
0.050327982532295;	0.032698066926272;	0.019454855523215;	0.018463863154607;
0.052292603068260;	0.034136025503541;	0.020346665104459;	0.019361485222648;
0.054309428623857;	0.035598477899193;	0.021253896503720;	0.020247335645876;
0.056395155336177;	0.037134720173676;	0.022210971058948;	0.021213753930611;
0.058541042179431;	0.038700599788046;	0.023194025802209;	0.022206443625117;
0.060738808034870;	0.040319732180676;	0.024201393729035;	0.023229285692640;
0.063024601117469;	0.042013901115654;	0.025289153380643;	0.024339148252545;
0.065400556323398;	0.043797663809909;	0.026451435799091;	0.025491206386453;
0.067866314014579;	0.045633297302956;	0.027655862306305;	0.026715869488682;
0.070373100058955;	0.047545506568818;	0.028908126219973;	0.027980148225819;
0.073019493081777;	0.049519139003514;	0.030211092112925;	0.029323453591548;
0.075737388955653;	0.051610610066548;	0.031612515938881;	0.030736898416659;
0.078584696031266;	0.053787341164984;	0.033086501402706;	0.032239891603130;
0.081515156294155;	0.056050209091714;	0.034615998038424;	0.033809671704939;
0.084582526869992;	0.058421117952172;	0.036232703312009;	0.035474439548768;
0.087752842160172;	0.060902908944948;	0.037951462042737;	0.037238529206208;
0.091108736284342;	0.063510466554053;	0.039760681815891;	0.039100816969490;
0.094532795954849;	0.066208285250674;	0.041649350531541;	0.041066336527101;
0.098171351193794;	0.069100636018434;	0.043687304294593;	0.043171754211085;
0.101911940594744;	0.072073074781031;	0.045800800472745;	0.045372949209134;
0.105888091274974;	0.075242124874807;	0.048066581029892;	0.047743455292445;
0.109937494461875;	0.078532696356980;	0.050448112886602;	0.050226162393412;
0.114255029971512;	0.082009473810410;	0.052973544190129;	0.052878372384971;
0.118740047447541;	0.085664816256452;	0.055658005676153;	0.055699871784143;
0.123384106796222;	0.089490307985946;	0.058483179573397;	0.058677709368163;
0.128345437531660;	0.093549296973339;	0.061504833047226;	0.061872020650912;
