0.090268187083141;	0.057896318483150;	0.033139565312631;	0.029948162353626;
0.098746367006343;	0.074674778947077;	0.041577003478756;	0.034420838453459;
0.082259850890402;	0.063620943790109;	0.035379987929116;	0.028997601823787;
0.069261058911690;	0.053405227924632;	0.029652783949152;	0.024325078645614;
0.061859575411546;	0.046568760600807;	0.025810073785399;	0.021382700686246;
0.056508222280159;	0.041351642209632;	0.022877973889535;	0.019182433860565;
0.070152501223672;	0.053582352178232;	0.032879283182285;	0.034416492458237;
0.063621919148593;	0.048409290587912;	0.029445175603109;	0.031601637770386;
0.044982432980783;	0.032329787931766;	0.017874757454540;	0.015807288684337;
0.044472354717359;	0.031479162509756;	0.017376888917061;	0.015321071280872;
0.043119704266989;	0.030202677860839;	0.016660676159100;	0.014899108810172;
0.040361924621091;	0.028049533253853;	0.015505581246691;	0.014650524310549;
0.039485728296766;	0.027012114709295;	0.014944697459634;	0.014554245399973;
0.037994056953404;	0.025887484300108;	0.014285633476371;	0.013566054378297;
0.037185070086154;	0.025424902792977;	0.014002918423378;	0.013104827515529;
0.055344275874228;	0.043489517614734;	0.026819474692986;	0.022933284329884;
0.055326123116279;	0.046291724952777;	0.029069873217813;	0.025506902629628;
0.036627061118178;	0.026906075981693;	0.015335291054485;	0.014272509582278;
0.035349923343085;	0.025553279027121;	0.014801554054360;	0.013502873004431;
0.035310908286979;	0.024893796086000;	0.014373843671710;	0.014029031950003;
0.034811666170347;	0.024042942003179;	0.013906957286960;	0.013975607869023;
0.033122627900801;	0.023369647003663;	0.013474947734272;	0.013023959078844;
0.033266416835470;	0.023302524127231;	0.013434532837172;	0.013481897434214;
0.033885321962143;	0.023748377522449;	0.013709630132224;	0.014146812423547;
0.032896194112773;	0.022929267467093;	0.013198032622917;	0.013472936642814;
0.032180053014473;	0.022669010879671;	0.013040891349160;	0.013704989454227;
0.032778235404251;	0.023275262171582;	0.014056061990556;	0.014385973447566;
0.033295937897014;	0.023558504464312;	0.014632108287067;	0.014409887195235;
0.031216018247885;	0.022569722159421;	0.013854351585216;	0.014262962847430;
0.031307964327540;	0.022311408657287;	0.013607604209454;	0.014201223909589;
0.031929287621322;	0.022830176412790;	0.013858683954101;	0.014546208749770;
0.030849778523631;	0.022486459154458;	0.013898693419482;	0.014621418784148;
0.031575919545256;	0.023068048594642;	0.014456024016799;	0.015058730096599;
0.031609997545566;	0.023142061088700;	0.014645377576741;	0.015348424356597;
0.030535588625046;	0.022810227049068;	0.014459658470790;	0.015236911000978;
0.031275216696990;	0.023324225484092;	0.014629020182252;	0.015700191143568;
0.030903037226266;	0.023475499161699;	0.014949914677013;	0.015832911973814;
0.030241633752277;	0.023098878453082;	0.015063761425650;	0.015973254330567;
0.031131593404475;	0.023646303587395;	0.015459446179123;	0.016412104515459;
0.030281288445676;	0.023413976828573;	0.015424773841451;	0.016543534505574;
0.030897134817537;	0.024090414073022;	0.015990542612213;	0.017052598648128;
0.031228822951661;	0.024182858125032;	0.016164359463265;	0.017263635963189;
0.029892829111824;	0.023636076419950;	0.015940264597336;	0.017300708382836;
0.030553448437356;	0.024185475493850;	0.016363256086633;	0.017662892424969;
0.031209787844376;	0.024528104116714;	0.016741456028874;	0.018158525896185;
0.030088528818051;	0.024487677115241;	0.016817649843534;	0.018434640936848;
0.030262849397099;	0.024582375682446;	0.016964765956587;	0.018656746632150;
0.031337629673961;	0.025012961662203;	0.017371741575263;	0.019150523295482;
0.029759250988347;	0.024856019802945;	0.017463096858683;	0.019369051484014;
0.029482202963223;	0.024736783446709;	0.017593319739750;	0.019549891006660;
0.031080497304391;	0.025551213633553;	0.018144476723415;	0.020366702883837;
0.029922377976534;	0.025529629853467;	0.018328455388401;	0.020534085086790;
0.029674399626603;	0.025300445037796;	0.018425007993551;	0.020766166108672;
0.030705421504059;	0.025878501644444;	0.018867005731312;	0.021441405604601;
0.029679088877236;	0.025863384578534;	0.019043255837218;	0.021637949590847;
0.029379129245327;	0.025752811144419;	0.019249071012243;	0.022269768874928;
0.030254766207491;	0.026325066675218;	0.019822909362044;	0.022996923919998;
0.029529986780452;	0.026352662735888;	0.020003993740789;	0.023227046532048;
0.029130034122472;	0.026115620797375;	0.020130578207982;	0.023566364261354;
0.029618934643076;	0.026487635446088;	0.020561142228651;	0.023907535564618;
0.029178429117796;	0.026954892824666;	0.021161543626493;	0.024346990184187;
0.029260002229591;	0.027097803480295;	0.021476354776557;	0.024810331305181;
0.029267612762266;	0.026810042490240;	0.021634421642302;	0.025194374799826;
