0.323497073563664;	0.000000000000196;	0.000000000000367;	0.000000000000154;	0.035744912386868;	0.068681368951165;	0.053175148215625;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.016817625280382;	0.018684736191544;	0.019866165192479;	0.019399937290803;	0.022509478388798;	0.025375377733143;	0.027692023453003;	0.028632746650967;	0.028798164498923;	0.032622547341472;	0.036500590965577;	0.039929882848388;	0.044052582521054;	0.048282146690425;	0.052407833888171;	0.055833867705938;	0.059290742609930;	0.064012355965651;	0.068900157197451;	0.072456946622485;	0.075718675877670;	0.077054741818752;	0.080003932117370;	0.080908309486486;	0.083381575073118;	0.087230708966549;	0.089507750728728;	0.092456958643527;	0.097889614447846;	0.104333903376316;	0.111305773161507;	0.122432858038444;	0.133036916074364;	0.149114583048412;	0.192566225436810;	0.214412082788584;	0.129586928390747
0.323497073563664;	0.000000000000196;	0.000000000000367;	0.000000000000154;	0.035744912386868;	0.068681368951165;	0.053175148215625;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.016817625280382;	0.018684736191544;	0.019866165192479;	0.019399937290803;	0.022509478388798;	0.025375377733143;	0.027692023453003;	0.028632746650967;	0.028798164498923;	0.032622547341472;	0.036500590965577;	0.039929882848388;	0.044052582521054;	0.048282146690425;	0.052407833888171;	0.055833867705938;	0.059290742609930;	0.064012355965651;	0.068900157197451;	0.072456946622485;	0.075718675877670;	0.077054741818752;	0.080003932117370;	0.080908309486486;	0.083381575073118;	0.087230708966549;	0.089507750728728;	0.092456958643527;	0.097889614447846;	0.104333903376316;	0.111305773161507;	0.122432858038444;	0.133036916074364;	0.149114583048412;	0.192566225436810;	0.214412082788584;	0.129586928390747
0.323497073563664;	0.000000000000196;	0.000000000000367;	0.000000000000154;	0.035744912386868;	0.068681368951165;	0.053175148215625;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.016817625280382;	0.018684736191544;	0.019866165192479;	0.019399937290803;	0.022509478388798;	0.025375377733143;	0.027692023453003;	0.028632746650967;	0.028798164498923;	0.032622547341472;	0.036500590965577;	0.039929882848388;	0.044052582521054;	0.048282146690425;	0.052407833888171;	0.055833867705938;	0.059290742609930;	0.064012355965651;	0.068900157197451;	0.072456946622485;	0.075718675877670;	0.077054741818752;	0.080003932117370;	0.080908309486486;	0.083381575073118;	0.087230708966549;	0.089507750728728;	0.092456958643527;	0.097889614447846;	0.104333903376316;	0.111305773161507;	0.122432858038444;	0.133036916074364;	0.149114583048412;	0.192566225436810;	0.214412082788584;	0.130901921436066
0.323497073563664;	0.000000000000196;	0.000000000000367;	0.000000000000154;	0.035744912386868;	0.068681368951165;	0.053175148215625;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.016817625280382;	0.018684736191544;	0.019866165192479;	0.019399937290803;	0.022509478388798;	0.025375377733143;	0.027692023453003;	0.028632746650967;	0.028798164498923;	0.032622547341472;	0.036500590965577;	0.039929882848388;	0.044052582521054;	0.048282146690425;	0.052407833888171;	0.055833867705938;	0.059290742609930;	0.064012355965651;	0.068900157197451;	0.072456946622485;	0.075718675877670;	0.077054741818752;	0.080003932117370;	0.080908309486486;	0.083381575073118;	0.087256213874766;	0.089664451704158;	0.092760499642921;	0.098341829595803;	0.104912098882181;	0.111987626379480;	0.123212754548741;	0.133902080839097;	0.150061926790437;	0.193578808045750;	0.215493427632463;	0.135266706723339
0.323497073563664;	0.000000000000196;	0.000000000000367;	0.000000000000154;	0.035744912386868;	0.068823756098432;	0.053536716176300;	0.000732062321426;	0.000868940209961;	0.001064918479562;	0.001040298835397;	0.001203695343564;	0.001180204165807;	0.017122128146628;	0.019051889776006;	0.020282634933773;	0.019822394413115;	0.023008503049257;	0.025948196673268;	0.028329040506921;	0.029303537948562;	0.029478661661454;	0.033384408153337;	0.037344663946996;	0.040854258549855;	0.045061413639388;	0.049374046611095;	0.053581262045828;	0.057082320833958;	0.060617700732557;	0.065420561529785;	0.070390538034380;	0.074027375717815;	0.077359338642625;	0.078733257091957;	0.081755369805281;	0.082702311468354;	0.085259527748350;	0.089218141465728;	0.091640145836965;	0.094806594996030;	0.100500815073196;	0.107207245804255;	0.114460709484051;	0.125881191496487;	0.136747264790996;	0.153100754133021;	0.196841918634140;	0.218985782848462;	0.144015721057762
0.329721813681878;	0.003282923679792;	0.012042884817878;	0.015998396629279;	0.038086070299648;	0.070620881984673;	0.054702765385444;	0.002277415640985;	0.001846772709107;	0.002077829629951;	0.001987198424362;	0.002291158815467;	0.002241143834936;	0.017967082827948;	0.019996257126175;	0.021294083619496;	0.020798149597253;	0.024109828892431;	0.027169424017868;	0.029653154956914;	0.030671473740093;	0.030838919190059;	0.034878174098465;	0.038977760205319;	0.042626989981558;	0.046983968310626;	0.051445423480599;	0.055802227503342;	0.059447607010415;	0.063138515317893;	0.068105809148136;	0.073249892898772;	0.077062924867566;	0.080562817410182;	0.082045395155673;	0.085243885759606;	0.086301882966747;	0.089053621532288;	0.093218985386174;	0.095742212526881;	0.099085358072007;	0.104993146405224;	0.111916482381635;	0.119418945099867;	0.131102109449854;	0.142183983714007;	0.158746578611683;	0.202871407827580;	0.225334288272796;	0.157979509092153
0.335617454246253;	0.006796326284795;	0.018699020760583;	0.024391655445500;	0.051269570620532;	0.081067203569334;	0.056337004990085;	0.004566453903060;	0.004507203414736;	0.004952652238963;	0.004799964142583;	0.004841677744186;	0.004664842686668;	0.019654027286094;	0.021889924128535;	0.023331909137072;	0.022760438676812;	0.026313341742060;	0.029602437968351;	0.032283306706528;	0.033382069069261;	0.033516703457604;	0.037793196800698;	0.042137894229876;	0.046025628686594;	0.050637312488615;	0.055346400236132;	0.059944106648962;	0.063817779866089;	0.067749631992663;	0.072962191866244;	0.078363559108360;	0.082424738640206;	0.086161412121050;	0.087771550493290;	0.091201228395419;	0.092355696209248;	0.095353478425209;	0.099799389173941;	0.102446131125828;	0.106032975843610;	0.112234451831892;	0.119482955406996;	0.127330781746634;	0.139392565454126;	0.150745525231663;	0.167505950516896;	0.212333579783967;	0.235251921242084;	0.175651918244912
0.346576480694292;	0.016618862204370;	0.032401458430535;	0.041091655247949;	0.064499417262851;	0.099392908967667;	0.085680242503046;	0.041410212865219;	0.008246850067237;	0.009288672384546;	0.009051802373108;	0.009604459908838;	0.009343130113473;	0.022597295472125;	0.025166358877864;	0.026848864427201;	0.026086349837915;	0.030002783157827;	0.033639897094190;	0.036622835631264;	0.037858409362321;	0.037907476831025;	0.042530780308167;	0.047233050534515;	0.051458266817031;	0.056432186532117;	0.061490217651381;	0.066418619350727;	0.070603930721572;	0.074858106992432;	0.080398276414603;	0.086146484646623;	0.090532393814028;	0.094598735096973;	0.096381198940186;	0.100130773711068;	0.101310381867414;	0.104626704406469;	0.109452282327468;	0.112263236447483;	0.116176253079163;	0.122755019831792;	0.130466847700093;	0.138749562441121;	0.151310147766312;	0.162921357104932;	0.179759590709603;	0.225761041610386;	0.249252742649683;	0.193799691414750
0.361075831202816;	0.033544665277891;	0.053126511559130;	0.061952608327555;	0.081978229380547;	0.121178241895860;	0.119893722253551;	0.083701288716419;	0.061034231269698;	0.068643637787336;	0.018896422742777;	0.020513484161896;	0.015779393950129;	0.028401811057148;	0.031566600107508;	0.034042827078023;	0.031534859840956;	0.036006240721054;	0.040198777723329;	0.043689884055998;	0.044483951141814;	0.044350886208791;	0.049421325242757;	0.054584831343789;	0.059232222920339;	0.064669066777059;	0.070178071228084;	0.075527095319119;	0.080110867451923;	0.084767123064631;	0.090719301863106;	0.096903559688778;	0.101672291968136;	0.106157066124494;	0.108146113848782;	0.112283797103359;	0.113600588193408;	0.117300326911999;	0.122608352685558;	0.125628962364701;	0.129947371481282;	0.136969813907537;	0.145304333450160;	0.154089478023108;	0.167268164593238;	0.179321223575442;	0.196005643988168;	0.243930908119736;	0.268145204612790;	0.216520993768321
0.378971129080866;	0.058155482226062;	0.081728858930927;	0.093047759734205;	0.104899051004296;	0.147398613022600;	0.158416762674596;	0.130854070842141;	0.117891178046934;	0.132277184334012;	0.095489670160784;	0.103898857053366;	0.038967578329768;	0.051495688842827;	0.057962686062942;	0.043336990839875;	0.040531378339979;	0.045699381703232;	0.050642950112689;	0.054832773654109;	0.055044423606556;	0.054719591238945;	0.060478393500767;	0.066374755267377;	0.071679711794449;	0.077864541512372;	0.084124018237268;	0.090166814769283;	0.095427792156009;	0.100754125694990;	0.107406797650400;	0.114343135730492;	0.119755136911296;	0.125001696400790;	0.127487061007576;	0.132346124035493;	0.129877178750165;	0.134032210538044;	0.139943973475959;	0.143222920016893;	0.148028585573929;	0.155534295831364;	0.164667834232474;	0.173960367747636;	0.187817447553559;	0.198532232288720;	0.214594593750842;	0.264881122745466;	0.289624319204766;	0.254551014283743
