0.149432708465856;	0.091062976184608;	0.083626227078298;	0.052059607467247;
0.003055933119690;	0.003191459376925;	0.000000000000000;	0.000000000000000;
0.002513505206513;	0.002600027667389;	0.000000000000000;	0.000000000000000;
0.002353789879917;	0.002007582248379;	0.000000000000000;	0.000000000000000;
0.002156963055715;	0.001649464782506;	0.000000000000000;	0.000000000000000;
0.002240208540194;	0.001381147585887;	0.000000000000000;	0.000000000000000;
0.002018993503654;	0.001204063334828;	0.000000000000000;	0.001263715734855;
0.001975144382818;	0.001118440804391;	0.000000000000000;	0.002527431469710;
0.001918468026346;	0.001047750311926;	0.000000000000000;	0.001214508841690;
0.002106879593383;	0.001044318499464;	0.000000000000000;	0.000988714694306;
0.001949487300222;	0.001039536209834;	0.000000000000000;	0.001144506711449;
0.002021964119903;	0.001010294647150;	0.000000000000000;	0.002345449642977;
0.001991372779941;	0.001054509601703;	0.000000000000000;	0.003138090048611;
0.002038300312217;	0.001058109678467;	0.000000000000000;	0.002255245824082;
0.002129572952364;	0.001120857926209;	0.000000000000000;	0.001928690387880;
0.002115181314857;	0.001255213957777;	0.000000016623884;	0.002585226320089;
0.002089549704518;	0.001365190029931;	0.000000033247769;	0.003908617055661;
0.002101027558550;	0.001255864789578;	0.000000032877283;	0.003129246214914;
0.002140280864070;	0.001319911995711;	0.001674252495007;	0.002731818056833;
0.002316714773145;	0.001244004817095;	0.001510429582812;	0.003827684255923;
0.002267217666701;	0.001173008369113;	0.001500257391042;	0.004457024203709;
0.002189102962502;	0.001290717679222;	0.001418297259282;	0.003540686310778;
0.002478720368423;	0.001264571303362;	0.001286252796607;	0.004135625543131;
0.002398603907534;	0.001442550044488;	0.001297082402018;	0.005047891368193;
0.002527787638561;	0.001262394517173;	0.001216809335805;	0.004400806256997;
0.002414620331085;	0.001555824934119;	0.001124913492698;	0.004946396956933;
0.002765755741150;	0.001334578911416;	0.001952108871097;	0.005527634384736;
0.002676289229121;	0.001693854028926;	0.003691656501787;	0.005193650741787;
0.002544742382371;	0.001401454495704;	0.002969978315399;	0.005918646324465;
0.002935225875612;	0.001645756723316;	0.002609048954567;	0.005914060515723;
0.002805016017948;	0.001582955532494;	0.002518138314071;	0.006064298088446;
0.002860660978997;	0.001774049849120;	0.002959333341855;	0.006633030424211;
0.003133504607367;	0.001720648903021;	0.003455099668471;	0.006860357599717;
0.003029780089409;	0.001906025977831;	0.003654890609340;	0.007307284115794;
0.003046904655783;	0.001881990422903;	0.003601410633974;	0.007494126496700;
0.003431609490220;	0.002107613800545;	0.003290591733168;	0.007911238349155;
0.003098298333276;	0.002093120783562;	0.003774079269874;	0.008038802596764;
0.003480922996760;	0.002189187698109;	0.004549074667972;	0.008462615384880;
0.003522357353050;	0.002287601972062;	0.004561960375005;	0.008665672161913;
0.003425386080722;	0.002362243536291;	0.004529945876617;	0.009068086593237;
0.003887589986820;	0.002547399622380;	0.005035590288490;	0.009394205740305;
0.003782183120035;	0.002534067380657;	0.005367526972359;	0.009509931091250;
0.003696184759281;	0.002723399258661;	0.005232467535470;	0.010061009388649;
0.004208727735951;	0.002814181635042;	0.005439884942210;	0.010190782946729;
0.004140110842680;	0.002893142850870;	0.005982070064991;	0.010570620877646;
0.003995860760836;	0.003148293891029;	0.006070166569723;	0.011184335006910;
0.004520205926824;	0.003144894407843;	0.006141067740584;	0.011367611894890;
0.004655311800551;	0.003299490200118;	0.006575571977505;	0.011598508166216;
0.004045040251872;	0.003530986509431;	0.006719117540342;	0.012206986562328;
0.004887512179517;	0.003563207839166;	0.007009801380249;	0.012493248919057;
0.004989463326491;	0.003835304391236;	0.007368005269808;	0.012961240723074;
0.004567244249051;	0.003980047945212;	0.007577844611554;	0.013307145245341;
0.005200973887636;	0.004022435550406;	0.007967937599191;	0.013619313292868;
0.005309470772200;	0.004301308171261;	0.008198347945365;	0.014041765033858;
0.004953695622444;	0.004462354960828;	0.008474134298179;	0.014391909887245;
0.005491948960432;	0.004596398691403;	0.008858966206635;	0.015236233075988;
0.005709855553109;	0.004816037785578;	0.009227961013896;	0.015707011379199;
0.005387786555074;	0.005024621082319;	0.009468532680172;	0.016002978480735;
0.005855030819459;	0.005064940934460;	0.009830010256360;	0.016479075120418;
0.005997118014106;	0.005419591710468;	0.010212096920052;	0.016557539156984;
0.005740599468075;	0.005780364425831;	0.010766962123703;	0.016896586462498;
0.006458607335794;	0.005797531703972;	0.011107649552766;	0.017305292489663;
0.006272491932723;	0.005814639593125;	0.011546273806089;	0.017737014169876;
0.006205394285300;	0.006281315542539;	0.012253722315885;	0.017994989190323;
0.006762739130498;	0.006586438759272;	0.012524340976512;	0.018359116209287;
0.007028582928984;	0.006678269430666;	0.012811019203036;	0.018744362518690;
0.006482707782262;	0.006819031952530;	0.013184711617596;	0.018975778568573;
0.007401487799739;	0.007248987234424;	0.013864712336746;	0.019531601175365;
