0.100453801713442;	0.065185215121236;	0.036372076210375;	0.032263020140750;
0.103740744538457;	0.068219920548586;	0.038144630555234;	0.033564859695631;
0.105956955507809;	0.070123656813874;	0.039247590284323;	0.034406733170757;
0.107780067038560;	0.071693889956873;	0.040156937210765;	0.035101211216303;
0.109381117594809;	0.072994342736003;	0.040905006962853;	0.035691021171833;
0.110820851608486;	0.074127199378696;	0.041559044818141;	0.036218651534080;
0.112219511561624;	0.075161457902188;	0.042149829082465;	0.036709863661288;
0.115721506398262;	0.078324032372827;	0.044919067652787;	0.055162193807103;
0.116958759065191;	0.079220907036269;	0.045440168603694;	0.055624303072866;
0.118158718833198;	0.080087215017458;	0.045945983723427;	0.056075524410050;
0.119454959061578;	0.081001948626620;	0.046478346404630;	0.056547747830689;
0.120669505917364;	0.081873992589009;	0.046987712418820;	0.057015417642085;
0.121914615474940;	0.082754662577167;	0.047501062752142;	0.057526650260711;
0.123143854332164;	0.083634133297266;	0.048010103102229;	0.058018425425308;
0.124388780768349;	0.084517694955448;	0.048518705272138;	0.058495017711676;
0.125701067905289;	0.085454972003377;	0.049060385950733;	0.059002184295179;
0.130612185907059;	0.093521267138925;	0.064963034717089;	0.063587853435720;
0.131976587641110;	0.094549678466214;	0.065570272016216;	0.064188846618320;
0.133338427932914;	0.095582429223364;	0.066219266570199;	0.064757021104368;
0.134712417131417;	0.096616745045861;	0.066850153379800;	0.065337628716142;
0.136168309362282;	0.097676813810057;	0.067507326808856;	0.066013226479263;
0.137578118389076;	0.098693296791573;	0.068128438442718;	0.066626401044527;
0.138976868309396;	0.099733490734297;	0.068771234415520;	0.067235114515714;
0.140510019898296;	0.100832295758689;	0.069436919209178;	0.067945546617277;
0.142064454145078;	0.101998765682599;	0.070162878935571;	0.068670687012170;
0.143605064009575;	0.103090759917538;	0.070816646095353;	0.069348782240870;
0.145193034788334;	0.104302584102433;	0.071566112640949;	0.070151956822429;
0.146912385392673;	0.105551669181316;	0.072409351062213;	0.070960944178796;
