0.000000000000000;	0.065400644227355;	0.035037008710309;	0.031174184121538;
0.002365338389371;	0.002041122692772;	0.001077173722721;	0.000825581787790;
0.001949434875248;	0.011624819047810;	0.027085739858588;	0.020746409454781;
0.001725112941070;	0.017254816450208;	0.021606894395585;	0.016816160151986;
0.001548081916789;	0.020653431516587;	0.017723839221256;	0.014133647575082;
0.001524124911659;	0.023376407599801;	0.015248508141826;	0.012477917132234;
0.003639595296233;	0.040237797897893;	0.023488784252383;	0.023076886174049;
0.001338104918137;	0.034166770521155;	0.019882773797316;	0.020537216939907;
0.001293949419715;	0.021001121575317;	0.011226931090577;	0.010098652121749;
0.001400328472168;	0.020381411852386;	0.010930900150327;	0.009828225020302;
0.001310567277828;	0.019708017509611;	0.010591987989136;	0.009702097974304;
0.001348205998024;	0.018715611348554;	0.010086255502081;	0.009911069252998;
0.001333810813575;	0.018219498126926;	0.009803156346055;	0.009937855423989;
0.001354640783827;	0.017721361723811;	0.009481829542515;	0.009221417206542;
0.001425404341153;	0.017702154481501;	0.009459589358242;	0.009009738878073;
0.005092677859128;	0.031662853314753;	0.018488920070962;	0.016345208789401;
0.001466439266708;	0.032733885753654;	0.019396749205013;	0.018280420166805;
0.001467436239242;	0.018114839971197;	0.010210127726542;	0.009746407975496;
0.001485834558222;	0.017596433901743;	0.010163991886175;	0.009261222276513;
0.001579906478226;	0.017282387899390;	0.009916211496134;	0.009873591631241;
0.001530849727209;	0.016542692063195;	0.009516925199761;	0.009850102420478;
0.001514164119290;	0.015890884736483;	0.009110445772811;	0.008984391496494;
0.001669738845249;	0.016002468431091;	0.009136951333407;	0.009406964460050;
0.001677116852908;	0.016355694632609;	0.009359596150480;	0.009974844016239;
0.001685091721472;	0.015809458652023;	0.008985847404211;	0.009377772272941;
0.001713549731001;	0.015632786582430;	0.008846347724231;	0.009596912667122;
0.001874299267232;	0.016112600736514;	0.009772168860999;	0.010165544440225;
0.001910061106684;	0.016515624682854;	0.010439368384859;	0.010184871285051;
0.001761196184915;	0.015705124033646;	0.009696931742414;	0.010146003770841;
0.002036484971932;	0.015353085997876;	0.009363733832626;	0.010030531088588;
0.001957559735972;	0.015709208585226;	0.009520370198138;	0.010279144027113;
0.002038211221933;	0.015535357065436;	0.009644033645660;	0.010402814549315;
0.002187511278441;	0.015882445630659;	0.010026192777961;	0.010698262228452;
0.002183825862231;	0.015958352460078;	0.010159300290828;	0.010959506090854;
0.002177890611005;	0.015699914319812;	0.009989916846849;	0.010875888722765;
0.002452377087818;	0.015978903311113;	0.010024480468693;	0.011198563184740;
0.002279615952698;	0.016093764064980;	0.010333697834044;	0.011306447004253;
0.002527977815582;	0.015989077201291;	0.010546634218725;	0.011465349792986;
0.002564237373357;	0.016295114003749;	0.010719585208591;	0.011734940218692;
0.002556460580916;	0.016113120093515;	0.010618086990858;	0.011829275118832;
0.002858442420369;	0.016528554393952;	0.011064240191859;	0.012185240918862;
0.002803335919216;	0.016681530264336;	0.011298753501821;	0.012355918740749;
0.002805785728802;	0.016341181336924;	0.011084776641235;	0.012403481957959;
0.003128704204410;	0.016680288417804;	0.011354042351766;	0.012625724208307;
0.003134615719765;	0.016975336512433;	0.011732021500700;	0.013004484854276;
