0.000000000000000;	0.012928682841209;	0.007499217760818;	0.003261563594477;
0.002072919965913;	0.001802025470856;	0.000923132404505;	0.000718885003894;
0.001710342685702;	0.016062077188225;	0.023266301410674;	0.018145408193003;
0.001513985339869;	0.024391914252797;	0.018667061073671;	0.014807400025244;
0.001389605845067;	0.029706073442237;	0.015650756356193;	0.012720872956426;
0.001338010657396;	0.025612499094413;	0.013604919249822;	0.011303706906582;
0.002891922329494;	0.034296731564888;	0.020274492938134;	0.020681627920229;
0.001207676644786;	0.030292993481568;	0.017982853934955;	0.018901152065800;
0.001178198229937;	0.019501548946832;	0.010570725769842;	0.009394044494422;
0.001270850378962;	0.019161952893079;	0.010353830012014;	0.009182824299044;
0.001186924587237;	0.018587109119936;	0.009994574656117;	0.008999223194191;
0.001214380315490;	0.017507286533381;	0.009427805775399;	0.008991594564160;
0.001187306426564;	0.016761296532656;	0.008983065323589;	0.008819104823346;
0.001202200624537;	0.016062403388823;	0.008553927075036;	0.008223250569273;
0.001273821374471;	0.016039768307239;	0.008564864431963;	0.008121568832897;
0.003914706335722;	0.028363753020734;	0.016834455015397;	0.014531091231871;
0.001327031450113;	0.030165384045894;	0.017959415337782;	0.016037103514806;
0.001307862783725;	0.016815331383754;	0.009352790318667;	0.008700137330205;
0.001328263429486;	0.015947087997431;	0.009155171255592;	0.008251911865049;
0.001412441874783;	0.015567643334007;	0.008955657039981;	0.008709708253779;
0.001371952151388;	0.014905032735191;	0.008622890551042;	0.008690804766346;
0.001347902686273;	0.014318912790580;	0.008209130557813;	0.007973935361022;
0.001487322292740;	0.014320344827300;	0.008184266541848;	0.008258655956428;
0.001514902109065;	0.014742195162607;	0.008464029003779;	0.008820862882030;
0.001484157429605;	0.014098076172153;	0.008035684102748;	0.008317310209853;
0.001537216674396;	0.013864897677883;	0.007864542114717;	0.008421734749871;
0.001664535810958;	0.014369176001603;	0.008751756593089;	0.008956772470221;
0.001710664524321;	0.014682457368449;	0.009314439580408;	0.009027896935226;
0.001555215625574;	0.013920580231528;	0.008595271743846;	0.008888104994735;
0.001831335941744;	0.013643687094320;	0.008327567248216;	0.008827633873074;
0.001738615197347;	0.014042817970054;	0.008526038293502;	0.009103691026291;
0.001816034516594;	0.013792097345650;	0.008571179740882;	0.009112974302965;
0.001948008509451;	0.014123924031030;	0.008930172761275;	0.009384480111848;
0.001954922249641;	0.014210477848022;	0.009079984576126;	0.009630939733232;
0.001925790326843;	0.013919420662807;	0.008868611900566;	0.009495267245674;
