0.000000000000000;	0.036701585018110;	0.021238287851604;	0.019270540910969;
0.002023281868067;	0.001555859852854;	0.000907311964933;	0.000724698865015;
0.001684801269880;	0.014051270993579;	0.023059102623417;	0.018390321941412;
0.001384650046051;	0.021490917506662;	0.018469362598210;	0.014747921766741;
0.001396826987075;	0.027242067678726;	0.015733652092816;	0.012791377694700;
0.001140697245479;	0.023504165012229;	0.013524173742251;	0.011089209346229;
0.002617642795392;	0.030680458784164;	0.019411674770532;	0.019093729298204;
0.008134375410461;	0.027984656993049;	0.017554492118492;	0.018152395747411;
0.010706322866447;	0.018324092198125;	0.010538108788497;	0.009185364700377;
0.015063049420771;	0.017749486592731;	0.010188572811577;	0.008813729352227;
0.018998825335197;	0.017092410975035;	0.009775304148053;	0.008642266274615;
0.022779586984140;	0.016360497987204;	0.009302338583401;	0.008788924774569;
0.020944627433323;	0.015199346233652;	0.008648878479242;	0.008328343384027;
0.019263607687108;	0.014137277567242;	0.008049288192026;	0.007491786822495;
0.019925407998953;	0.014283243295608;	0.008091526548115;	0.007528287592708;
0.032082421067578;	0.025482021975106;	0.015766365671275;	0.013839970007873;
0.032405884876423;	0.027373577958556;	0.017515047795197;	0.015636333065565;
0.019349124249807;	0.014977711774094;	0.008964031881417;	0.008231478736042;
0.018505990739895;	0.013974067225642;	0.008475070567593;	0.007744817912255;
0.019451006492882;	0.013927472030925;	0.008349511659514;	0.008376900600594;
0.019113532619455;	0.013507977369417;	0.008096372304266;	0.008303422278561;
0.016890369714044;	0.012501979899977;	0.007570387754016;	0.007385177106793;
0.016896759807166;	0.012434991091165;	0.007535116042796;	0.007696762090933;
0.018718822485622;	0.013271287825542;	0.007969858288689;	0.008431198681894;
0.016989657757448;	0.012278039866098;	0.007411934458992;	0.007692280239702;
0.016227950589160;	0.011942452281136;	0.007244790218208;	0.007783650957691;
0.017458588504976;	0.012772103880492;	0.008075343446042;	0.008422719840994;
0.017709980892905;	0.012989419091673;	0.008442236687594;	0.008409485470314;
0.016047876201964;	0.012208591260020;	0.007921345377514;	0.008275921418822;
0.016037021520638;	0.012081696939568;	0.007774172329528;	0.008198807687119;
0.017094057392975;	0.012622501372447;	0.008030057443288;	0.008533475059235;
0.015730172616646;	0.012112986022251;	0.007925003022801;	0.008403818440204;
0.015904290841889;	0.012330840384254;	0.008185860005098;	0.008577496809113;
0.016735635395449;	0.012716088575559;	0.008457533436119;	0.008935801574543;
0.015406575670594;	0.012142821860605;	0.008177928118663;	0.008686955803057;
0.015745964161421;	0.012336288349544;	0.008226981714894;	0.008913530214554;
0.016186035780024;	0.012693542081959;	0.008551875808127;	0.009122101728781;
0.015322126582597;	0.012291129950412;	0.008525123276982;	0.009104401426700;
0.015909497763007;	0.012622879618734;	0.008764462498965;	0.009364220656045;
0.015295364147410;	0.012412087919711;	0.008727993899042;	0.009413855578413;
0.015254752944406;	0.012563868544614;	0.008928117253760;	0.009572061607180;
0.016332850257633;	0.012995954458209;	0.009178523162751;	0.009873482019013;
0.014952193382274;	0.012416840247181;	0.008936528675649;	0.009752621852943;
0.014898980238728;	0.012493202548983;	0.009063831241163;	0.009822576219075;
0.016232719241965;	0.013096192857578;	0.009447040515709;	0.010314603375094;
0.014966348566374;	0.012708523519825;	0.009324209233344;	0.010300264773986;
0.014913477668395;	0.012691668027106;	0.009369040404341;	0.010363511026879;
0.016023210255007;	0.013179803956393;	0.009696239729582;	0.010741417204161;
0.014745502967581;	0.012813304436778;	0.009634521405227;	0.010726216476738;
0.014753819511218;	0.012794443892971;	0.009725735598288;	0.010835354353547;
0.016021344341728;	0.013410273599791;	0.010098585880896;	0.011352994885012;
0.014907415202533;	0.013146361152842;	0.010101592197182;	0.011297584639690;
0.014666386725422;	0.012965947510414;	0.010106760394603;	0.011355539295502;
0.015644497805032;	0.013446184816261;	0.010415446735513;	0.011786821760925;
0.014730976709934;	0.013208013090836;	0.010411464929261;	0.011751529090188;
0.014738828472297;	0.013233949832099;	0.010551163124208;	0.012081146585458;
0.015685298171775;	0.013756714327543;	0.010955179385688;	0.012538194093540;
0.014760831652080;	0.013460210021081;	0.010901007739866;	0.012454021769127;
0.014603009766087;	0.013332121100883;	0.010944533667226;	0.012576126259159;
0.015286144118036;	0.013735197918421;	0.011265821532978;	0.012815046124331;
0.014739506521591;	0.013791136903495;	0.011499980055771;	0.012894564314422;
0.014912766821406;	0.013885142371209;	0.011651483073310;	0.013085112645604;
0.015217402578542;	0.013887447156678;	0.011772327068032;	0.013280724166288;
0.014461873850483;	0.013698188193153;	0.011886824528762;	0.013216796822007;
0.014817735718258;	0.014106990291671;	0.012209161610780;	0.013498141170464;
0.015499925102736;	0.014434863718950;	0.012468818914184;	0.013808779307815;
0.014548960544395;	0.013931234140798;	0.012308216529995;	0.013626013358288;
0.014660441873403;	0.014102633129096;	0.012602632552921;	0.013892574675182;
0.015373900286887;	0.014569424990965;	0.012989525073435;	0.014192484113482;
0.014302940764798;	0.014079904335073;	0.012833698634414;	0.013953142524705;
0.014457405004717;	0.014176904860835;	0.013068608258729;	0.014188552176370;
0.015362372648347;	0.014682405740616;	0.013494000163078;	0.014448843717795;
0.014412272752766;	0.014422934448211;	0.013501054900348;	0.014224159654822;
0.014420551838434;	0.014496510095753;	0.013611347917280;	0.014451916733191;
0.015244726423096;	0.014857471115064;	0.013938808704200;	0.014742620395290;
0.014936637221679;	0.014589108695409;	0.013916843851964;	0.014539379583019;
0.014233410321636;	0.014306583114389;	0.013837178813338;	0.014375951755198;
0.014398999353597;	0.014559897170419;	0.014103418533251;	0.014510080314488;
0.015014727534208;	0.014905772111379;	0.014421187244430;	0.014692463785157;
0.014250286099253;	0.014516402268014;	0.014256982205285;	0.014546033228553;
0.013992119498030;	0.014309169311057;	0.014236079498505;	0.014455416882641;
0.014621478264032;	0.014738376095674;	0.014817339905797;	0.014696443909060;
0.014793995473379;	0.014973361169374;	0.015124879124787;	0.014878826653458;
0.014034087146464;	0.014552179978000;	0.014711130253730;	0.014711216135518;
0.014043081901978;	0.014469082670566;	0.014536943546346;	0.014618237770928;
0.014550239287555;	0.014639485943236;	0.014669883565780;	0.014676020081855;
0.014221080853870;	0.014428147495128;	0.014637719645653;	0.014630861136426;
0.013663372107859;	0.014152507105143;	0.014504312875678;	0.014497699083039;
0.013673922878211;	0.014243317763510;	0.014602732200356;	0.014530744991875;
0.014060177983905;	0.014426255862726;	0.014647544431809;	0.014641984598146;
0.013895530869472;	0.014291461503369;	0.014567019099094;	0.014504116800198;
0.013337322009539;	0.013958102750681;	0.014409355064661;	0.014243237173387;
0.013055530588372;	0.013738196890769;	0.014252124442546;	0.014152615080665;
0.013251551452569;	0.013781499234620;	0.014277541847410;	0.014215564110854;
0.013263477037689;	0.013732982887428;	0.014196620691140;	0.014195609764272;
0.013040800996234;	0.013617611401716;	0.014103067637998;	0.014106796562613;
0.012348746320292;	0.013207147840559;	0.013843234677222;	0.013835113294205;
0.012156769671325;	0.013003682586996;	0.013688443109460;	0.013670527794570;
0.012300463759363;	0.013004059582723;	0.013701097318044;	0.013614418280926;
0.011911149410583;	0.012714818489284;	0.013559158471653;	0.013312806048722;
0.011483675043437;	0.012361565011238;	0.013255770256355;	0.013007346279816;
0.010841002529197;	0.011910425787784;	0.012843664162458;	0.012731102841002;
0.010612667161819;	0.011664512042456;	0.012612472130604;	0.012526060885475;
0.010288181743769;	0.011323041923994;	0.012323564370568;	0.012222205465643;
0.009764506419935;	0.010873064438762;	0.011959609479181;	0.011831597390587;
0.009467977746489;	0.010471930214829;	0.011612261672184;	0.011467145001588;
0.009054209885339;	0.010022344647511;	0.011182363759365;	0.011033648832342;
0.008732920146017;	0.009676670585611;	0.010795885270268;	0.010621462902835;
0.008474439874155;	0.009366284167248;	0.010452307543365;	0.010176480358200;
0.008193735042782;	0.009062630395417;	0.010148085990738;	0.009754721716520;
0.007819491578963;	0.008648373638726;	0.009670614029499;	0.009311585158040;
0.007424824588181;	0.008195945196927;	0.009120045632593;	0.008855625038130;
0.007057831529144;	0.007793914589666;	0.008679818329845;	0.008408900592976;
0.006705535227148;	0.007409508487847;	0.008250017520710;	0.007976924088482;
0.006435905820244;	0.007080482327071;	0.007859115952204;	0.007606672950644;
0.006156958752614;	0.006740797384979;	0.007460712705327;	0.007231525193617;
0.005860145066371;	0.006391808044524;	0.007065080631283;	0.006863756530842;
0.005578589640899;	0.006070671138728;	0.006713052880325;	0.006501015292468;
0.005282411486767;	0.005755572905821;	0.006343403885759;	0.006137739203966;
0.005004720528003;	0.005445353883609;	0.005972881568269;	0.005788785700677;
0.004739836814079;	0.005152349037998;	0.005649814881113;	0.005481647660126;
0.004475629463416;	0.004870257685685;	0.005349731479965;	0.005192902091074;
0.004239178526529;	0.004593889695270;	0.005024478811227;	0.004879269243849;
