0.004544126226879;	0.002953702204579;	0.001809715428829;	0.000855039091086;
0.035747455327195;	0.026019177970350;	0.018391243789196;	0.016711222462145;
0.030429358441405;	0.022402451836771;	0.015916140745694;	0.014378072339476;
0.026340283239155;	0.019530295425504;	0.013964018557937;	0.012575689628510;
0.024122532356013;	0.017831442204279;	0.012756203840512;	0.011473027058116;
0.022566383561345;	0.016639310268334;	0.011908038195913;	0.010820429057281;
0.022633539504203;	0.017093464872667;	0.012625220455852;	0.017533363296602;
0.021371369709632;	0.016222757945555;	0.011978988558226;	0.016207857684894;
0.019142098731816;	0.014323734906696;	0.010291207807393;	0.009392348271272;
0.018734810053809;	0.013971241479233;	0.009966943837505;	0.009078853701931;
0.018232897863695;	0.013623480664937;	0.009688858375351;	0.008881546313379;
0.017561698869800;	0.013217398172224;	0.009441962999218;	0.008807185022961;
0.017065582572117;	0.012832236555242;	0.009144949295211;	0.008542920881007;
0.016505296583486;	0.012463966546214;	0.008877962670406;	0.008218247506871;
0.016390950028587;	0.012393850120845;	0.008811063638759;	0.008187256822791;
0.017774725429071;	0.015772369119700;	0.013945093904237;	0.009850335755447;
0.017345095805029;	0.015445125669484;	0.013618770838012;	0.009696800397832;
0.015548338375494;	0.011930509829753;	0.008520127798408;	0.007940763853961;
0.015370162712875;	0.011857235905432;	0.008529941073005;	0.007981522718882;
0.015473616744999;	0.011855277394913;	0.008487876071261;	0.008055650966185;
0.015310987824970;	0.011689258063184;	0.008360884672443;	0.007938169162581;
0.014801185076797;	0.011541525234416;	0.008285982975696;	0.007849254346931;
0.014845848324699;	0.011557183518875;	0.008309310703303;	0.007960382977523;
0.014943893249521;	0.011545486921439;	0.008241875360152;	0.007946408214800;
0.014650058346244;	0.011376452548752;	0.008158296984352;	0.007896040944362;
0.014507180721271;	0.011399082374849;	0.008226712434558;	0.008015300278137;
0.014607630732104;	0.011464794248047;	0.008336296934336;	0.008075465464519;
0.014791850942248;	0.011586245074630;	0.008476149325993;	0.008202365446723;
0.014188783008811;	0.011347322531691;	0.008338817389665;	0.008147729304052;
0.014221539881292;	0.011304897931518;	0.008294071187614;	0.008163380126083;
0.014476850348256;	0.011467267328360;	0.008389848560142;	0.008315552458984;
0.014140423091220;	0.011386055319552;	0.008424792082098;	0.008368153248682;
0.014287283259395;	0.011497829270694;	0.008519198212687;	0.008487520943603;
0.014344713198175;	0.011527771720293;	0.008562704512644;	0.008593535138669;
0.014053858630038;	0.011479945454427;	0.008585235592243;	0.008660339507059;
0.014244748674463;	0.011595089855497;	0.008631083670022;	0.008792066694404;
0.014242364061012;	0.011711164196477;	0.008772533249829;	0.008945195207282;
0.014059686678739;	0.011632706555825;	0.008814169554744;	0.009067448106992;
0.014360112591739;	0.011795856478994;	0.008919098327832;	0.009252219641474;
0.014084790243324;	0.011717436538643;	0.008918635205882;	0.009366200319233;
0.014275179829841;	0.011922154529483;	0.009088496162473;	0.009588110334443;
0.014535371240333;	0.012051964322982;	0.009220650270138;	0.009748759068934;
0.014098884412584;	0.011888274611472;	0.009188206753260;	0.009778128066986;
0.014393301573889;	0.012128312004609;	0.009385567980321;	0.009942883696100;
0.014645372465375;	0.012234604420848;	0.009491762968370;	0.010056139820208;
0.014326639590989;	0.012247140976179;	0.009579897398052;	0.010155679853539;
0.014526946839102;	0.012404529233779;	0.009748617314171;	0.010307330645410;
0.014818067121532;	0.012474961270906;	0.009813511449949;	0.010375552436221;
0.014521770249624;	0.012561956217184;	0.009998243223192;	0.010540096716362;
0.014563197236393;	0.012629083623275;	0.010141074521016;	0.010655528782758;
0.014954910612073;	0.012773975406541;	0.010227724035651;	0.010779545334502;
0.014796706292977;	0.012932984982861;	0.010468340071923;	0.010958754231853;
0.014821443901985;	0.012945219975996;	0.010578857088735;	0.011059848530146;
0.015159708712482;	0.013109141851954;	0.010715497799700;	0.011213045093606;
0.015020539258990;	0.013251346476793;	0.010934948557642;	0.011381298138096;
0.015016950674477;	0.013281160936716;	0.011060217058558;	0.011563021642277;
0.015377295727280;	0.013499428949406;	0.011277090733588;	0.011766842415709;
0.015275771052099;	0.013613381282394;	0.011468354173138;	0.011905476162867;
0.015290760283832;	0.013645432354370;	0.011607944813137;	0.012049366858352;
0.015587363079786;	0.013852953952016;	0.011826720399795;	0.012207043184335;
0.015498473066787;	0.014024071291570;	0.012071344177265;	0.012351594930475;
0.015663419395613;	0.014159022938558;	0.012247872373137;	0.012527464214604;
0.015887627704857;	0.014249084382696;	0.012422144778734;	0.012740602895657;
0.015733377986826;	0.014319547503201;	0.012607820550877;	0.012862850265112;
0.015970806268290;	0.014587900833596;	0.012807063591008;	0.013071182266446;
0.016309756348976;	0.014784697615753;	0.012976592193249;	0.013298468650468;
0.016093515352209;	0.014731403002594;	0.013053615714042;	0.013400687680139;
0.016292810872434;	0.014967082784811;	0.013320598545777;	0.013679621653329;
0.016603599557741;	0.015207538650167;	0.013527048975176;	0.013884641670709;
0.016290774675473;	0.015141464109739;	0.013593771287706;	0.013955722672109;
0.016577957823793;	0.015367590864462;	0.013863902296179;	0.014266911986785;
0.016980068240791;	0.015636555329271;	0.014105526954422;	0.014467396631840;
0.016589090352032;	0.015646033509175;	0.014226206697062;	0.014523152604848;
0.016695434822430;	0.015820512048674;	0.014412517377407;	0.014818902198366;
0.017256663699135;	0.016095214383953;	0.014652767711729;	0.015095581533688;
0.017283826107053;	0.016096678250775;	0.014768003552821;	0.015173669081407;
0.017093131214901;	0.016163436783163;	0.014928885011323;	0.015337009175024;
0.017250606739922;	0.016411172078778;	0.015171592705295;	0.015558886316032;
0.017446310783216;	0.016558937049604;	0.015349620736230;	0.015711831415467;
0.017139312739604;	0.016540947091622;	0.015468163379670;	0.015863280052527;
0.017268939162230;	0.016655401586464;	0.015666599020918;	0.016054681018903;
0.017677346175370;	0.016894501619733;	0.015994959495159;	0.016243264061071;
0.017702158163895;	0.017018724231901;	0.016194132166828;	0.016409676940227;
0.017468730314062;	0.017033411033283;	0.016230939556917;	0.016582508156721;
0.017584298667774;	0.017130530574003;	0.016296360738200;	0.016683385624543;
0.017768821775422;	0.017195030611451;	0.016395313431870;	0.016750825762787;
0.017656678936567;	0.017161213133842;	0.016501338362864;	0.016874382091154;
0.017504389881683;	0.017176284014712;	0.016616172819449;	0.016992776290942;
0.017472051824722;	0.017252480452434;	0.016736570141512;	0.017063528914620;
0.017610400845152;	0.017316892314359;	0.016779496036224;	0.017136051841945;
0.017506531924970;	0.017297432364889;	0.016841419106898;	0.017153433728009;
0.017208687503796;	0.017207488116914;	0.016899702013460;	0.017133316888694;
0.016987803909679;	0.017079000899784;	0.016869781858991;	0.017134244572230;
0.017058579431922;	0.017036759613737;	0.016865380726569;	0.017132467565979;
0.017039594185782;	0.016980894819482;	0.016842076857909;	0.017116840308857;
0.016813879251377;	0.016865271398060;	0.016791621268184;	0.017052283983223;
0.016348603608380;	0.016615688687774;	0.016664442967817;	0.016889132828811;
0.016133590072052;	0.016411926198041;	0.016528578730839;	0.016725424272955;
0.016077761507575;	0.016277137044891;	0.016440930485907;	0.016582711494916;
0.015747697393165;	0.016049436613945;	0.016329741960816;	0.016361601844111;
0.015339707814099;	0.015745295669675;	0.016084225709804;	0.016114246236696;
0.014748072009957;	0.015353805968104;	0.015744539103470;	0.015840835650855;
0.014386313448647;	0.015023989928059;	0.015457348493461;	0.015542245032174;
0.013968423650963;	0.014628917265350;	0.015133277399251;	0.015197200242939;
0.013447137593561;	0.014180546391988;	0.014776080377931;	0.014816796095849;
0.013027407847880;	0.013702616963195;	0.014383688612455;	0.014398734146533;
0.012476281729149;	0.013172967028099;	0.013912782681649;	0.013914492957277;
0.011965393643495;	0.012694678605484;	0.013439425912282;	0.013422457499260;
0.011504160449525;	0.012231843852423;	0.012988322063578;	0.012899508624823;
0.011002292732243;	0.011747083152155;	0.012548074511140;	0.012375489015390;
0.010435447290959;	0.011190938874093;	0.011995560394242;	0.011834645149390;
0.009830639172432;	0.010581508064797;	0.011363075927610;	0.011247651794504;
0.009215474558236;	0.009966635843510;	0.010768836680809;	0.010643218841890;
0.008609789192523;	0.009359855343071;	0.010168139348254;	0.010026876469748;
0.008051316353783;	0.008774827770572;	0.009571048514308;	0.009410357081241;
0.007491529977351;	0.008176596153390;	0.008953580163865;	0.008786067234561;
0.006934380925945;	0.007577433174627;	0.008336873286769;	0.008168902857332;
0.006387412761122;	0.006995965643046;	0.007744001775169;	0.007554405802220;
0.005844467348539;	0.006431686136373;	0.007134226088682;	0.006948387030707;
0.005341451881763;	0.005889276306409;	0.006536551760474;	0.006366371075629;
0.004864205128142;	0.005372187022445;	0.005986454960095;	0.005822443434882;
0.004408618363884;	0.004881516022893;	0.005467051699958;	0.005312314046985;
0.003996995345928;	0.004422769121016;	0.004948966762875;	0.004807823613248;
0.003618812413295;	0.004000398989978;	0.004470782251611;	0.004334824617178;
0.003265346781271;	0.003611864360599;	0.004047730700890;	0.003922908099785;
0.002937852611823;	0.003251878503646;	0.003648824302246;	0.003502172519619;
0.002644317420490;	0.002925988434672;	0.003280855446153;	0.003143325853568;
0.002401720010087;	0.002644304167251;	0.002957974855693;	0.002856070929808;
0.002192600922582;	0.002400817378646;	0.002670534131268;	0.002587839821486;
0.002002277547100;	0.002187418850823;	0.002421096160888;	0.002374533355395;
0.001842380637467;	0.002003521938164;	0.002210702027082;	0.002239942395677;
0.001704589027183;	0.001843226399856;	0.002023289367900;	0.002075814037061;
0.001582214483194;	0.001701984090608;	0.001856272287853;	0.001870559737674;
0.001477186543989;	0.001581043405827;	0.001715051756748;	0.001715119951406;
0.001378057950039;	0.001469919536033;	0.001586437221827;	0.001411888671244;
0.001297738380926;	0.001380889093496;	0.001482793232551;	0.001331238317716;
0.001239088587043;	0.001312565414112;	0.001404331335953;	0.001499385903965;
0.001177824129178;	0.001242366848731;	0.001323549074865;	0.001381978754930;
0.001118323812530;	0.001175219369525;	0.001247231738057;	0.001229444375530;
0.001066499954714;	0.001117288845038;	0.001180616169964;	0.001113527473297;
0.001023202515580;	0.001069296477119;	0.001123721498109;	0.001091070278145;
0.000983380116807;	0.001025195998983;	0.001075486655620;	0.001109917676033;
0.000938432843416;	0.000977679605313;	0.001026793400399;	0.001026799597374;
0.000898457132375;	0.000933073296575;	0.000979034829705;	0.000958477481967;
0.000863358340529;	0.000895248074978;	0.000937229033723;	0.000916980145977;
0.000829963471560;	0.000860263006164;	0.000898736003435;	0.000883022128042;
0.000799371853485;	0.000826728674491;	0.000859683653759;	0.000857881078685;
0.000767788308424;	0.000792773893164;	0.000823246667821;	0.000825535672954;
0.000736916095438;	0.000758224353963;	0.000787785857969;	0.000768352682936;
0.000709750966009;	0.000729885813678;	0.000755918630286;	0.000749268564767;
0.000684834588764;	0.000704477614774;	0.000726523774628;	0.000722073036630;
0.000657740472893;	0.000675151897123;	0.000695754491661;	0.000691843254569;
0.000631633829456;	0.000648393886501;	0.000667997695313;	0.000670970747079;
0.000608645110730;	0.000625059603798;	0.000645384143091;	0.000638204507974;
0.000586336110179;	0.000599866919298;	0.000615865192994;	0.000612403419881;
0.000565042131195;	0.000577619340769;	0.000590214269862;	0.000588490039166;
0.000543889017746;	0.000559316408418;	0.000577431764631;	0.000567901260050;
0.000523380458379;	0.000534926243877;	0.000548178399904;	0.000544864376539;
0.000504873562723;	0.000513082022450;	0.000520464343402;	0.000523495054453;
0.000487103570244;	0.000499484122677;	0.000516324501590;	0.000505398489957;
0.000468630578403;	0.000479631261547;	0.000491713015217;	0.000486227328530;
0.000451637438102;	0.000458556352264;	0.000461201487310;	0.000466081827080;
0.000437383217877;	0.000448665523999;	0.000464626614469;	0.000453178163672;
0.000420135967916;	0.000429313997358;	0.000438949162057;	0.000436376043550;
0.000404037282403;	0.000408861117574;	0.000409671931078;	0.000417501084691;
0.000391158437793;	0.000398594437256;	0.000407541131528;	0.000403282770863;
0.000377155675814;	0.000385487310196;	0.000395962934417;	0.000388103616247;
0.000363476914299;	0.000369903053463;	0.000376261864571;	0.000374468593642;
0.000351969848520;	0.000360130513289;	0.000372691626750;	0.000362745760665;
0.000340288276577;	0.000351141139932;	0.000371498770514;	0.000349115588223;
0.000327629792740;	0.000335902968753;	0.000350847013065;	0.000336177590974;
0.000315032560901;	0.000318819332454;	0.000322631354910;	0.000323720219915;
0.000303365263367;	0.000304464812017;	0.000300638872943;	0.000310996005117;
0.000294737628104;	0.000299937170299;	0.000306238909800;	0.000302532315065;
0.000284908406776;	0.000291061910281;	0.000300722304034;	0.000291683156854;
0.000274069596374;	0.000277329856525;	0.000280938717488;	0.000279942363586;
0.000264783653467;	0.000267975598991;	0.000271838256041;	0.000270288241303;
0.000255941204883;	0.000258592497275;	0.000261753621939;	0.000260957215511;
0.000247195923784;	0.000249373805610;	0.000251265863722;	0.000251928585231;
0.000237104107111;	0.000240337283198;	0.000243223371484;	0.000242932838118;
0.000221552353521;	0.000227402402882;	0.000233555501042;	0.000231410686134;
0.000196064204020;	0.000204160785802;	0.000212076640072;	0.000210348692670;
0.000160989537973;	0.000172108947608;	0.000185419723456;	0.000181270386415;
0.000116714577963;	0.000128089177253;	0.000142815737737;	0.000138058853722;
0.000069746675666;	0.000079151769474;	0.000090848789014;	0.000086440126603;
0.000030983596970;	0.000036705410870;	0.000043844894138;	0.000040914093180;
0.000009402170725;	0.000011734592275;	0.000014689644538;	0.000013181176066;
0.000001879836212;	0.000002546972118;	0.000003434149051;	0.000002901499586;
0.000000209631369;	0.000000305738816;	0.000000430263865;	0.000000325908193;
0.000000011743905;	0.000000019002065;	0.000000029465512;	0.000000019281374;
0.000000000417647;	0.000000000778032;	0.000000001353182;	0.000000000882102;
0.000000000012845;	0.000000000031982;	0.000000000068518;	0.000000000021002;
0.000000000000440;	0.000000000000898;	0.000000000001813;	0.000000000000548;
0.000000000000139;	0.000000000000183;	0.000000000000211;	0.000000000000122;
0.000000000000088;	0.000000000000098;	0.000000000000099;	0.000000000000066;
0.000000000000070;	0.000000000000077;	0.000000000000075;	0.000000000000051;
0.000000000000059;	0.000000000000064;	0.000000000000061;	0.000000000000042;
0.000000000000050;	0.000000000000054;	0.000000000000051;	0.000000000000036;
0.000000000000040;	0.000000000000044;	0.000000000000041;	0.000000000000028;
0.000000000000030;	0.000000000000033;	0.000000000000032;	0.000000000000021;
