0.000000000000000;	0.021097320884278;	0.012643458610518;	0.005654227208637;
0.097548320161228;	0.078759224028984;	0.047121543138844;	0.037564702178468;
0.080983878874770;	0.066618238883646;	0.039908631710394;	0.031497614918667;
0.067576897040699;	0.055304282787556;	0.033048556133603;	0.026136122810599;
0.059514819718480;	0.047554126508572;	0.028263981369818;	0.022611648771557;
0.053582209096027;	0.041645732919762;	0.024605672507740;	0.019960055686048;
0.070686191615597;	0.056774529781087;	0.036531415739139;	0.035830014201978;
0.063099465647907;	0.050491673619806;	0.032214443049048;	0.032504493217294;
0.041659585042926;	0.031800685480589;	0.018727216603315;	0.016098817148901;
0.040893093121195;	0.030726091987131;	0.018025426374692;	0.015483727722698;
0.039357441917202;	0.029202432787597;	0.017090826534922;	0.014972794693516;
0.036572024994915;	0.026881735807472;	0.015750517242469;	0.014753539880229;
0.035636528712140;	0.025774296449624;	0.015081894946948;	0.014640905294154;
0.034143033552375;	0.024568129146736;	0.014326503704024;	0.013484297167286;
0.033156796596400;	0.023951628138670;	0.013949397619517;	0.012902465149940;
0.052791918287014;	0.042702597905646;	0.026928668433807;	0.023319945951597;
0.054008538819186;	0.047342605226210;	0.030862550767077;	0.027256245851319;
0.033338034678550;	0.026245815510837;	0.016072799050481;	0.014621630985120;
0.031738048302762;	0.024474143760993;	0.015192917862880;	0.013583929149113;
0.031267169438242;	0.023418856966570;	0.014449877730969;	0.014076486843842;
0.030531254844849;	0.022363518513552;	0.013781339525496;	0.013918586651284;
0.029020590300631;	0.021596328916956;	0.013290126091714;	0.012804018420170;
0.029073435809305;	0.021510482143991;	0.013228107954521;	0.013342063981563;
0.029538378807261;	0.021879199575257;	0.013477284966705;	0.014076369500413;
0.028582490296510;	0.021057031385785;	0.012916271753108;	0.013270748948669;
0.027957799400726;	0.020776578120001;	0.012749920997626;	0.013564628536264;
0.028496841898548;	0.021455193128844;	0.013896663700681;	0.014351873398826;
0.028848264304817;	0.021718085702951;	0.014496100745387;	0.014283585530713;
0.027049051272811;	0.020671079605916;	0.013651880545255;	0.014211904775473;
0.026974899243545;	0.020325751028093;	0.013298744592679;	0.014059679994659;
0.027409916637353;	0.020707204745767;	0.013480713883216;	0.014337412994528;
0.026551088886824;	0.020433136600258;	0.013596865300351;	0.014499123763617;
0.027120549501062;	0.020939579382452;	0.014148593725273;	0.014904838482834;
0.027087092517640;	0.020977490684024;	0.014316581698742;	0.015194329493572;
0.026182828655682;	0.020615577009710;	0.014111649207002;	0.015077523683603;
0.026712837072569;	0.020971584808436;	0.014180856067235;	0.015473664184210;
0.026408859583253;	0.021100555493146;	0.014532318971894;	0.015599745703426;
0.025856366576888;	0.020810960543952;	0.014705517613921;	0.015778684480108;
