0.016226020405014;	0.010797469847244;	0.006709070104043;	0.006463351298313;
0.018281177307086;	0.012225797739949;	0.007676248998884;	0.007325139796157;
0.019879556989917;	0.013328575270113;	0.008427352065643;	0.007991991533541;
0.021263896694671;	0.014304080938351;	0.009094058580553;	0.008576049435750;
0.022580408618415;	0.015235161434211;	0.009724551454072;	0.009126453390481;
0.023829877813899;	0.016134584042355;	0.010325976046660;	0.009646650727180;
0.025094633752653;	0.017026917103215;	0.010915044769204;	0.010184615760624;
0.026341594219041;	0.017939289627113;	0.011537211639722;	0.011898076209452;
0.027531220287908;	0.018795196988910;	0.012107355605815;	0.012407272484545;
0.028681253954496;	0.019641694414156;	0.012670966698280;	0.012910132569122;
0.029910115291643;	0.020521847869735;	0.013241331535160;	0.013418563382560;
0.031077923257648;	0.021385295460582;	0.013808561640944;	0.013941243323221;
0.032252496332783;	0.022253767296364;	0.014383936763323;	0.014487583048470;
0.033454316570607;	0.023124970234222;	0.014951395203661;	0.015011362294942;
0.034643157325692;	0.024004945200696;	0.015530149089518;	0.015542726969371;
0.035870765581987;	0.024917971846054;	0.016124750405181;	0.016103232063227;
0.037151687750433;	0.026111300962250;	0.017793641962948;	0.016777138730049;
0.038383851437648;	0.027041165821912;	0.018405414587817;	0.017355547467916;
0.039664002811002;	0.028001366588606;	0.019044243760823;	0.017949513697000;
0.040951841853209;	0.028982040576499;	0.019698531364557;	0.018589246100456;
0.042296379277959;	0.029996568953736;	0.020374064963089;	0.019241634321181;
0.043628227975058;	0.031004216063914;	0.021050495115015;	0.019896920717318;
0.044998602780154;	0.032074396438127;	0.021762345937338;	0.020588976131679;
0.046438081341941;	0.033151673105141;	0.022491160528319;	0.021322885506907;
0.047843947198289;	0.034262732187738;	0.023231358577786;	0.022052087600484;
0.049365389828786;	0.035390986599455;	0.023997239838775;	0.022836453826059;
0.050854197147483;	0.036588005914001;	0.024811478895697;	0.023654335978899;
0.052439315296095;	0.037782824810684;	0.025651464073175;	0.024500935606265;
0.054081952732359;	0.039088329876654;	0.026552315933051;	0.025409435780670;
0.055651943877987;	0.040315387987172;	0.027426752299034;	0.026305502726090;
0.057394871646235;	0.041690499591296;	0.028382026563527;	0.027272952144455;
0.059087898169676;	0.043020993786677;	0.029335621473790;	0.028258756744424;
0.060897733080768;	0.044476333527577;	0.030372310215091;	0.029303096748227;
0.062736340713108;	0.045918904640696;	0.031417850391508;	0.030375710892014;
0.064626876183409;	0.047456636715609;	0.032537065661822;	0.031506655101520;
0.066553469400206;	0.048996377557915;	0.033667564107391;	0.032666665997487;
0.068607794807586;	0.050656630477300;	0.034873163446990;	0.033893990373636;
0.070622767965582;	0.052326598731254;	0.036126561028534;	0.035161900717888;
0.072799253491462;	0.054081014742085;	0.037437024661828;	0.036496075040367;
0.075008536005836;	0.055894491495796;	0.038806077359030;	0.037880777421777;
0.077248756585386;	0.057741116565232;	0.040212799903674;	0.039321276515634;
0.079700629858745;	0.059749809615524;	0.041734378058461;	0.040850230514483;
0.082100043374824;	0.061738949497396;	0.043285426958111;	0.042421035851372;
