0.017508165343639;	0.010975651748764;	0.006394357080848;	0.006250897142146;
0.044482727432034;	0.031349782461605;	0.021079444303015;	0.018558563192231;
0.037881181397679;	0.027136759529015;	0.018289081680922;	0.015999216519697;
0.032910178572509;	0.023832243674072;	0.016100457694356;	0.014034187528587;
0.030052890544696;	0.021801559021069;	0.014705696507352;	0.012772961723996;
0.028053667701882;	0.020350287856179;	0.013717695159597;	0.012173474935831;
0.026943098070640;	0.019776591983419;	0.013510751417620;	0.018998440399127;
0.025514328166695;	0.018856749705368;	0.012844489397815;	0.017446348763627;
0.023899824661307;	0.017643234961840;	0.011832242791981;	0.010585773170147;
0.023176605632998;	0.017097348441846;	0.011386126734760;	0.010177422997261;
0.022448109026648;	0.016597104533777;	0.011023621538112;	0.010019867787220;
0.021701450811540;	0.016136528822048;	0.010760670739327;	0.010120512283329;
0.021056275976482;	0.015640752496561;	0.010397660841621;	0.009765892384169;
0.020416980353720;	0.015229552984387;	0.010078742807528;	0.009311044346060;
0.020199181172557;	0.015103773254609;	0.009973456416572;	0.009335532505711;
0.020311145937204;	0.016905703954555;	0.015071710564521;	0.010146827596875;
0.019788084705264;	0.016540609312821;	0.014724125788538;	0.009984059864682;
0.019032312517850;	0.014441064332383;	0.009625723837858;	0.009087789254186;
0.018895348506112;	0.014381305459441;	0.009650121151287;	0.009250999668302;
0.018818922631399;	0.014297364842427;	0.009575980833215;	0.009384464424311;
0.018522625963731;	0.014068323569090;	0.009438067856846;	0.009190115225125;
0.018112315086036;	0.013958308372600;	0.009353443412118;	0.009154507980601;
0.018128678526542;	0.013972683538835;	0.009396707385763;	0.009366252876573;
0.018009061406550;	0.013825661098798;	0.009270932341849;	0.009313021600161;
0.017763182721015;	0.013698034518896;	0.009201805385549;	0.009300705523437;
0.017679515038955;	0.013772654926441;	0.009338456502674;	0.009535185552774;
0.017615269633920;	0.013751262799949;	0.009471842359802;	0.009583393317680;
0.017748343616069;	0.013866576049757;	0.009641321087503;	0.009761178035977;
0.017245848149542;	0.013680503340848;	0.009512827784447;	0.009800061395384;
0.017197359374657;	0.013585821862763;	0.009469332285342;	0.009827727340271;
0.017354649450713;	0.013692805956271;	0.009568640280958;	0.009994774818532;
0.017115411922174;	0.013676773797221;	0.009657102019739;	0.010060353353575;
0.017167437584354;	0.013717267746696;	0.009766546681117;	0.010134116035616;
0.017143013883330;	0.013717435182066;	0.009822129957913;	0.010220107963315;
0.016951721552418;	0.013714848770485;	0.009872567076623;	0.010283430570082;
0.017036257520460;	0.013733753714585;	0.009903425231404;	0.010345962713371;
0.016998878702537;	0.013883631522223;	0.010087844300577;	0.010473654718484;
0.016890595539859;	0.013841490525250;	0.010189784194748;	0.010572262874972;
0.017126460951434;	0.013945730466670;	0.010291857550561;	0.010682470557916;
0.016849343176992;	0.013879252676874;	0.010323910130733;	0.010752874749936;
0.017017330687276;	0.014056408700514;	0.010513793833725;	0.010911008001997;
0.017221971945871;	0.014174164360816;	0.010690265143749;	0.011031990592119;
0.016842031979473;	0.014053544232917;	0.010696760023865;	0.011086924323680;
0.017149608028630;	0.014291957701235;	0.010934810981259;	0.011287372685642;
0.017250792385462;	0.014307444146866;	0.011072953949833;	0.011390020089900;
0.017042294365331;	0.014392528300053;	0.011180384236562;	0.011519804053828;
0.017294922088441;	0.014585176321890;	0.011411309529043;	0.011722940538497;
0.017353257259651;	0.014520665893916;	0.011496379656061;	0.011775750386056;
0.017268883132178;	0.014734923190746;	0.011718339342384;	0.011996060623240;
0.017354221215979;	0.014829884053757;	0.011897666297631;	0.012153520625700;
0.017469007971504;	0.014821178394192;	0.011943821913309;	0.012238708194714;
0.017526345524735;	0.015111552787737;	0.012204349303400;	0.012494346799206;
0.017565824951572;	0.015128566811212;	0.012326540883080;	0.012626428670588;
0.017716555616887;	0.015202397841804;	0.012431515053864;	0.012772503867857;
0.017756243360171;	0.015459841065258;	0.012662707793382;	0.013014851578434;
0.017750099376368;	0.015480738640881;	0.012782385753632;	0.013204883039593;
0.017979752869574;	0.015633819344673;	0.012976462095537;	0.013411660711237;
0.017994839582744;	0.015827231436328;	0.013172582886740;	0.013609999476020;
0.018035509905944;	0.015878398590613;	0.013319944107882;	0.013794665700436;
0.018250309516075;	0.016057632201239;	0.013524569046665;	0.013993126838935;
0.018198536028393;	0.016250361772872;	0.013732526674750;	0.014167915751554;
0.018355369050420;	0.016391801392319;	0.013908184661205;	0.014367193061469;
0.018573377270147;	0.016512688677205;	0.014137703202170;	0.014632312393571;
0.018480898223365;	0.016621450427788;	0.014346978625487;	0.014812891835111;
0.018667221840981;	0.016872230350930;	0.014546354842318;	0.015034655482474;
0.018916726262394;	0.017063227319620;	0.014756166897705;	0.015286718237454;
0.018806164860795;	0.017086515672920;	0.014909845417944;	0.015460047221932;
