0.050072244360282;	0.000154317289724;	0.000155838788052;	0.000160154463557;	0.000166542881614;	0.000146664844705;	0.000125994078127;	0.000136869635712;	0.000124978286871;	0.000124164157205;	0.000115670664334;	0.000114450439818;	0.000152397106308;	0.000175787701219;	0.000152175321231;	0.005265248048843;	0.006388756387164;	0.007900809411037;	0.008241251691489;	0.007476494699764;	0.008403143976469;	0.012559079467970;	0.000062269774797;	0.000065935196720;	0.000057725582329;	0.000053048371342;	0.000051997251684;	0.000045652927252;	0.000037439270545;	0.000040527225658;	0.000034540783973;	0.000032084497580;	0.000032667270116;	0.000025819285071;	0.000024305532480;	0.000023904485228;	0.000020394478682;	0.000018188637771;	0.000016666869383;	0.000015764098364;	0.000014202752655;	0.000012964131648;	0.000011425166493;	0.000010394083133;	0.000008804178788;	0.000007230119997;	0.000007376492846;	0.000006982660851;	0.000005517535518;	0.000004729113688;	0.000005111852887;	0.000004341690445;	0.000003459934603;	0.000003539761828;	0.000003282270299;	0.000002930051680;	0.000002724873245;	0.000002419452562;	0.000002073751758;	0.000002493668141;	0.000002280213373;	0.000001640499550;	0.000001627106324;	0.000001836796214;	0.000001951123474;	0.000001705029699;	0.000001773036157;	0.000001925154926;	0.000001733942099;	0.000001622357609;	0.000002042510741;	0.000002089609185;	0.000001732074931;	0.000001885830604;	0.000002065838042;	0.000002209567003;	0.000002021996727;	0.000001869082318;	0.000001989499919;	0.000002173329838;	0.000002577274414;	0.000002369937166;	0.000002034370424;	0.000002111913169;	0.000002187802572;	0.000002649545213;	0.000002479340335;	0.000002105059854;	0.000002337106113;	0.000002393646676;	0.000002462594058;	0.000002696225491;	0.000002274760426;	0.000001767567438;	0.000001747757972;	0.000001685460361;	0.000001558045653;	0.000001501765396;	0.000001327355328;	0.000001266729045;	0.000000818846028;	0.000000373815853;	0.000000184568191;	0.000000077102331;	0.000000024182773;	0.000000003682607;	0.000000000350196;	0.000000000013463;	0.000000000000154;	0.277606919424583;	0.219989508156505;	0.143704681301015;	0.072397468677182;	0.027430701576737;	0.008320906341570;	0.002733587422710;	0.001021104959981;	0.000630263001475;	0.000560826517188;	0.000650073194873;	0.000787150056851;	0.001196736612983;	0.001788011167703;	0.002849153729688;	0.004852391126664;	0.007921035639266;	0.012302880587695;	0.019260149140840;	0.025721286494503;	0.034055992152169;	0.029206930705202;	0.026538205552119;	0.026645496723738;	0.063367086440008;	0.021891615145108;	0.022745544486264;	0.025273983472050;	0.025014381417214;	0.024163603261134;	0.025588386557807;	0.025212818110516;	0.024943567372301;	0.025076928732217;	0.024751131437345;	0.024696964641513;	0.025026959705717;	0.025101031412091;	0.026137375523401;	0.025838785914033;	0.025948175661552;
0.289849689850856;	0.074182898229804;	0.068217224456469;	0.066631205423637;	0.066433230047034;	0.061505262060386;	0.056443361276816;	0.059120754094903;	0.055904713852856;	0.054641939737392;	0.050899016971253;	0.051356882439024;	0.049701878699989;	0.049632737179941;	0.048637251930941;	0.051106167727032;	0.051052011557471;	0.053314730338729;	0.050568643648564;	0.048420862786286;	0.050510308579174;	0.053409002146865;	0.038883707794388;	0.041903745157482;	0.041076675391343;	0.037959705598000;	0.041826625789616;	0.040553908755922;	0.038082826742560;	0.040883858737820;	0.037328810500036;	0.037079396883726;	0.041883666081797;	0.039953914878417;	0.036974435424755;	0.041407510341579;	0.040741279511612;	0.037173213671021;	0.040221098366451;	0.040839171153439;	0.038451216455430;	0.042170950152706;	0.042526697050023;	0.042306164538895;	0.041493095448006;	0.041546130495529;	0.045048175920827;	0.047840547296435;	0.043465507444172;	0.044561566694689;	0.050202564151063;	0.050211194507100;	0.046139627261995;	0.050711671689837;	0.052774265784369;	0.054049117683934;	0.057659115044881;	0.055926092069569;	0.054497806190086;	0.063458735615446;	0.066457074347681;	0.061119500230656;	0.061873030070934;	0.067855659170940;	0.069874965603781;	0.068112797319740;	0.073800654603197;	0.079435640060473;	0.077698105101531;	0.075635530060701;	0.087294137874898;	0.089107029142256;	0.082363943899584;	0.086054891834474;	0.094611711947061;	0.102549614289298;	0.099330016869086;	0.093363655495424;	0.098068658439432;	0.104645218786506;	0.115555498347747;	0.115496807458951;	0.112901739151463;	0.119746737271080;	0.126074311646009;	0.141780761092891;	0.141903331682096;	0.135709980275117;	0.145765604402392;	0.152006327802992;	0.162478952757173;	0.177712321111611;	0.175225066698664;	0.168210543173372;	0.177243429052276;	0.186931271005712;	0.198800391298808;	0.216415061492233;	0.229528732129029;	0.258241573859608;	0.259557541435896;	0.242584846408833;	0.252282975837830;	0.268416716081183;	0.284316139589159;	0.299669464562990;	0.330738983740587;	0.344114548940279;	0.330942724786264;	0.307934368983644;	0.249034929552512;	0.168535034431374;	0.089955467705594;	0.037074429977850;	0.012463188469697;	0.004504191706482;	0.001805949535690;	0.001147561771211;	0.001016803883808;	0.001154136914881;	0.001362820549323;	0.002008374315690;	0.002906255881724;	0.004481352246942;	0.007376556421264;	0.011666762836510;	0.017577938512608;	0.026634442292225;	0.034652877990134;	0.044805567910232;	0.037452506401073;	0.033253276328508;	0.034317279766223;	0.077528391875860;	0.029985332092122;	0.030367170980127;	0.032728000344203;	0.032496897655686;	0.031697997681515;	0.033180016203164;	0.032664677415815;	0.032546952846471;	0.032581890082175;	0.032477751231432;	0.032125019323216;	0.032757196392194;	0.032470444288865;	0.033350466989281;	0.032779002436405;	0.032565526578851;
0.326575561383924;	0.091632772941857;	0.083634229064895;	0.081158733060212;	0.080393434214774;	0.074448281300804;	0.068383135168343;	0.071137298297561;	0.067410583328252;	0.065693493816834;	0.061190614352080;	0.061696892681329;	0.059577845851034;	0.059455418153949;	0.058145686817776;	0.060236604618322;	0.059869435493266;	0.062192943019777;	0.058874516784526;	0.056514301741647;	0.058608824281730;	0.061306114512673;	0.046442649230161;	0.049831811541814;	0.048916989305142;	0.045237865080900;	0.049637582605951;	0.048160050714755;	0.045281608435625;	0.048468247950470;	0.044313297299712;	0.044049546630947;	0.049440730405581;	0.047285556286311;	0.043843258309115;	0.048811551887989;	0.048079593808708;	0.043985314922357;	0.047383988383908;	0.048096206689431;	0.045337705483347;	0.049489378667338;	0.049913968041808;	0.049681021368012;	0.048644159284811;	0.048726352567943;	0.052665858985067;	0.055811248476460;	0.050789736166653;	0.052027130196534;	0.058333629685441;	0.058367697508258;	0.053702267733220;	0.058803378199553;	0.061125949283511;	0.062539999382492;	0.066496152327408;	0.064518626138491;	0.062966980623305;	0.072870751920087;	0.076193557944542;	0.070273532101576;	0.071041421991082;	0.077601281131274;	0.079828372932474;	0.077915609863111;	0.084103513168200;	0.090250223249814;	0.088374052797157;	0.086022270825700;	0.098750084075806;	0.100747076856859;	0.093400102901840;	0.097358704117727;	0.106669265624048;	0.115282922730077;	0.111813039313215;	0.105236584749686;	0.110347938606493;	0.117471206325360;	0.129268823508429;	0.129208035682958;	0.126422971633739;	0.133821614866126;	0.140564569712399;	0.157396245736875;	0.157520552221189;	0.150886995324214;	0.161645087078636;	0.168208822645873;	0.179300169869350;	0.195469336118588;	0.192839377044682;	0.185310446846289;	0.194843297360538;	0.205039579694784;	0.217526106453638;	0.236062351530544;	0.249790427246257;	0.280003473918555;	0.281553597936492;	0.263543990276565;	0.273320787786086;	0.289543623115436;	0.305425262335557;	0.321284968315448;	0.354313084352538;	0.369758526184538;	0.356791689397524;	0.325732543714392;	0.266322494329401;	0.183253691803653;	0.100506619819092;	0.043218999900969;	0.015313085757266;	0.005801925472296;	0.002411311376790;	0.001554479086295;	0.001364923355654;	0.001515759168552;	0.001827687039503;	0.002633421810757;	0.003708755736792;	0.005597436528775;	0.009048852258583;	0.014061614072233;	0.020859259596743;	0.030951574148421;	0.039609869471128;	0.050610936976995;	0.041828519566843;	0.036708719146815;	0.038722341164060;	0.083959803517640;	0.033585702547417;	0.033858674706508;	0.035974606645799;	0.035668001984033;	0.034847009313559;	0.036229474314512;	0.035618496901221;	0.035346883088039;	0.035327275518257;	0.035144077299065;	0.034823609501887;	0.035442649330144;	0.035211449746801;	0.036045982423021;	0.035513407273222;	0.035224344275793;
0.355172169289645;	0.107670973199975;	0.097709326191583;	0.094825651255849;	0.092932946326056;	0.086670751348454;	0.079125021336233;	0.082373544370916;	0.078249638966018;	0.075620326032847;	0.070785372216870;	0.071308148263122;	0.068501988339211;	0.068361449032999;	0.066839661168016;	0.068573210529766;	0.067857391025898;	0.070227783094313;	0.066402387798362;	0.063849124721487;	0.065896213666806;	0.068405286313872;	0.053251511833869;	0.056931779413269;	0.055927000357205;	0.051732819723909;	0.056567560264466;	0.054941055707679;	0.051714425374106;	0.055195923840404;	0.050532827901312;	0.050264996341465;	0.056139487266035;	0.053809510489133;	0.049966902616986;	0.055386234282461;	0.054622062519730;	0.050083748680999;	0.053778675059492;	0.054583209698095;	0.051510691967825;	0.056041992404170;	0.056544008822353;	0.056321688653734;	0.055083090778098;	0.055208535362075;	0.059542500326634;	0.063011716161496;	0.057426590856105;	0.058793969055211;	0.065720563964490;	0.065797593513118;	0.060605891923159;	0.066192860220935;	0.068769564957935;	0.070338918582283;	0.074544430139392;	0.072362022971566;	0.070718663073616;	0.081451977895391;	0.085065075099805;	0.078625883406585;	0.079404657728729;	0.086533919810390;	0.088920759700394;	0.086863902617832;	0.093475507792400;	0.100111473159185;	0.098108128926474;	0.095492714205018;	0.109153452421917;	0.111301168694415;	0.103412348386684;	0.107592556834893;	0.117519463687623;	0.126653553077295;	0.122907312443199;	0.115795102138788;	0.121202901956942;	0.128684204137520;	0.141166202082360;	0.141049693417786;	0.138058812487222;	0.145861607403780;	0.152900267512543;	0.170606925860721;	0.170734035595647;	0.163785336061640;	0.175151351919174;	0.181981533931588;	0.193587930198315;	0.210455522083533;	0.207675694778761;	0.199803731492456;	0.209802552581737;	0.220509080659818;	0.233601366000660;	0.252946009457699;	0.267104406641996;	0.298251617532706;	0.299651592498102;	0.280768447995312;	0.290953101790288;	0.308218723571315;	0.325123869578329;	0.341147183577589;	0.374181365305521;	0.388537594201985;	0.374129929929626;	0.341453772636455;	0.281153729224510;	0.196259480552742;	0.110284557835550;	0.049002224695291;	0.018040021189451;	0.007078479597889;	0.003025466920583;	0.001968139659181;	0.001730946145532;	0.001920534032493;	0.002205665895407;	0.003145523914354;	0.004422173888973;	0.006601635833149;	0.010491579217836;	0.016103852885912;	0.023560504469795;	0.034599999405079;	0.043935489655026;	0.055483080662250;	0.045598462947505;	0.040062231091487;	0.042710902279079;	0.088972848689250;	0.036266144388729;	0.036390090312259;	0.038358534715134;	0.038063200146645;	0.037296472502259;	0.038615797261451;	0.038237324050163;	0.037708295311612;	0.037700286655669;	0.037264988616898;	0.036918586853292;	0.037407606744776;	0.037136623729793;	0.038343386081871;	0.037406812604813;	0.037607085097859;
0.381784070575748;	0.124794869208801;	0.112889760566986;	0.107056916892109;	0.106794410692922;	0.097502124315858;	0.091049112539342;	0.092734988220676;	0.088074019025219;	0.086298419306597;	0.079796929918432;	0.080424658083842;	0.077759989220679;	0.077468652332075;	0.075420404656882;	0.076908470046682;	0.075989229680245;	0.078378510149252;	0.074013116878632;	0.071287069571550;	0.073319252454058;	0.075665877619631;	0.060193875451359;	0.064178670871875;	0.063132877226905;	0.058446678044735;	0.063737988471212;	0.061876490983399;	0.058270921620545;	0.062107888669381;	0.056879730618640;	0.056591990563402;	0.062924192095112;	0.060398360278412;	0.056150668146206;	0.061971807532860;	0.061130046520358;	0.056132627732866;	0.060080913713904;	0.060948422082660;	0.057546173442636;	0.062381096279935;	0.062924652920569;	0.062674199259593;	0.061214029485142;	0.061351790889113;	0.066005649813573;	0.069731350901877;	0.063607135910276;	0.065078775877745;	0.072467418598190;	0.072556264473562;	0.066881411677671;	0.072844320852378;	0.075604198698129;	0.077250925639234;	0.081739615189050;	0.079353936640309;	0.077624621771935;	0.089043091253664;	0.092898509557171;	0.086039578016794;	0.086813660571795;	0.094313733471005;	0.096876901162021;	0.094737011818369;	0.101708120976088;	0.108688670495789;	0.106609305977742;	0.103774186243788;	0.118213829344956;	0.120519385397362;	0.112221124476938;	0.116594275600058;	0.127067816036000;	0.136682833110491;	0.132763435158976;	0.125168266073697;	0.130860734046582;	0.138742594713242;	0.151841720877035;	0.151718594276944;	0.148594230490743;	0.156777582122893;	0.164071204213491;	0.182519033199811;	0.182623892036449;	0.175357269595268;	0.187161983980342;	0.194159363782547;	0.206129296489082;	0.223590095340288;	0.220726774150298;	0.212491241199295;	0.222767544457486;	0.233739188817332;	0.247150160165887;	0.266984698595359;	0.281445216146817;	0.313473810062864;	0.315121765422196;	0.295620845653890;	0.305651065490327;	0.322527749991201;	0.338821946574708;	0.354554878236772;	0.387840498998656;	0.402351978501247;	0.388032363208683;	0.354596541095345;	0.294109537862101;	0.207800668829357;	0.118886029123745;	0.054422654291878;	0.020832082321899;	0.008503790424494;	0.003660314024514;	0.002412794226264;	0.002123481782284;	0.002335579843510;	0.002702874218932;	0.003808491817644;	0.005198433316519;	0.007637384613807;	0.012035137763162;	0.018183920249409;	0.026283093914183;	0.038193572267463;	0.047957320276177;	0.060133251724220;	0.049199259490452;	0.043016423972296;	0.046756415577987;	0.093601689549248;	0.039265512417373;	0.038875423372449;	0.040997372230842;	0.041046003719760;	0.039495700822131;	0.041171456044915;	0.041766315412971;	0.040162512663111;	0.040948992926660;	0.039570034428676;	0.039700096393411;	0.039567595680480;	0.039678114298243;	0.042271406031956;	0.039693461167518;	0.041538029321055;
0.406347045565829;	0.139265804219334;	0.125419149713067;	0.122909735280820;	0.117507510094013;	0.111412222278895;	0.100471418052596;	0.104844228058102;	0.099937639444884;	0.095418183477278;	0.089876940469725;	0.090408771190215;	0.086303056614913;	0.086107388476732;	0.084069535576001;	0.085161185201250;	0.083769200702251;	0.086204623923288;	0.081374846979803;	0.078464112003992;	0.080371346234489;	0.082531879291433;	0.066809074195009;	0.071020064924103;	0.069879700916498;	0.064688689681374;	0.070342716716409;	0.068379378345196;	0.064455968440648;	0.068504353210048;	0.062819510002453;	0.062533980902022;	0.069259156499724;	0.066596425065140;	0.061979841864389;	0.068175354247444;	0.067324583262323;	0.061932487328823;	0.066119357722235;	0.067070489129775;	0.063382738511274;	0.068536433241680;	0.069155348043419;	0.068923222476385;	0.067253578490081;	0.067435838866066;	0.072426238175364;	0.076429802355153;	0.069794493908916;	0.071371377319427;	0.079294376359158;	0.079424233490020;	0.073269147665270;	0.079637698870255;	0.082615253041617;	0.084395277932380;	0.089032787341316;	0.086459725384868;	0.084658887592584;	0.096731506811655;	0.100812544722152;	0.093517548579273;	0.094276459599937;	0.102245612401041;	0.104917173595209;	0.102658181842090;	0.109937248895259;	0.117308558972169;	0.115129235463871;	0.112060202512997;	0.127214853107408;	0.129633375782798;	0.120910923324771;	0.125432631265712;	0.136384017628458;	0.146406809596663;	0.142293382495803;	0.134297720634352;	0.140230998731752;	0.148369563592934;	0.161996341195196;	0.161835031833607;	0.158556913042138;	0.167043487998399;	0.174537040275484;	0.193622157689513;	0.193722417859812;	0.186223913247717;	0.198477388589975;	0.205654218680714;	0.218009913726788;	0.235923690714727;	0.232899026046660;	0.224308800132717;	0.234852736372997;	0.246127733910556;	0.259927973613712;	0.280313084311766;	0.295010768262572;	0.327466864558145;	0.328684165684366;	0.308225884051252;	0.318035769397102;	0.334992542443990;	0.351442000765905;	0.367206077802953;	0.400988972577025;	0.415949285921714;	0.401735119842060;	0.367446490172265;	0.306472299207651;	0.218644005712249;	0.127546606212480;	0.059907080923419;	0.023584561121326;	0.009816191296700;	0.004414281570850;	0.002924553071265;	0.002545413074915;	0.002751511306427;	0.003211590387314;	0.004453744552791;	0.006048112391204;	0.008774515661497;	0.013621810742702;	0.020399934958620;	0.029215446463592;	0.041838938471227;	0.052019090737506;	0.064735557422203;	0.052601153856856;	0.045844360879586;	0.049863917128428;	0.097525782725076;	0.043530152126483;	0.041364476597147;	0.044094085856656;	0.046158761469405;	0.042176059120766;	0.045175651943767;	0.047166977103382;	0.043371241880902;	0.045739084501711;	0.042448382702222;	0.044148411349564;	0.042241565208635;	0.043865950018073;	0.048309510271996;	0.043453013555652;	0.047485892165796;
0.428487172909878;	0.159743230838552;	0.143386748165930;	0.132938158599755;	0.133701819798118;	0.120671038709540;	0.114037278682019;	0.114445683695711;	0.108973916720465;	0.106935172484148;	0.098558103130341;	0.099286139839848;	0.095893696325218;	0.095431015616127;	0.092637206638724;	0.093569669311938;	0.092026386487922;	0.094440242144144;	0.089049794440294;	0.085979477108769;	0.087831994442644;	0.089840595119886;	0.073784829572319;	0.078252109482661;	0.077106340677365;	0.071433470341877;	0.077503190887346;	0.075297689785778;	0.071010877745481;	0.075406415505398;	0.069166848788952;	0.068871680354650;	0.075996271637896;	0.073168316171696;	0.068171335028110;	0.074714942240003;	0.073797923242176;	0.067976402324596;	0.072383657537342;	0.073400912163249;	0.069401666870484;	0.074819972958351;	0.075488103804242;	0.075238338166772;	0.073343457137100;	0.073549110768204;	0.078836478203543;	0.083083278049436;	0.075937487479682;	0.077622452956139;	0.085962887971182;	0.086117589468591;	0.079505000149228;	0.086223597125770;	0.089380389859470;	0.091232683564334;	0.096151878375132;	0.093389981311433;	0.091526183323483;	0.104225562318114;	0.108540266580313;	0.100865004505347;	0.101607845532931;	0.109876370858931;	0.112713501078190;	0.110382968710352;	0.117971066948856;	0.125625126190037;	0.123372033013676;	0.120067125562231;	0.135892868428758;	0.138437101108471;	0.129362238615768;	0.134022210392347;	0.145418008175321;	0.155819779841501;	0.151535613143128;	0.143053875587353;	0.149197671662900;	0.157672685744871;	0.171787376187532;	0.171606285012640;	0.168215293899879;	0.177014392212729;	0.184709318398900;	0.204393366816960;	0.204485766189334;	0.196741145877425;	0.209328603129012;	0.216528859226950;	0.229024247973163;	0.247325946222923;	0.244215039866398;	0.235510166329606;	0.246276863530055;	0.257746943991002;	0.271705870579714;	0.292234487605274;	0.306821615288154;	0.339513555771158;	0.340691273309725;	0.319854782274885;	0.329756109619911;	0.346917453699064;	0.363546112518127;	0.379560870027842;	0.413755421135494;	0.428832714171574;	0.414416532245951;	0.379246388210743;	0.317998374986382;	0.229320431914168;	0.135970305651138;	0.065327742837031;	0.026434059759181;	0.011301330273326;	0.005152598867621;	0.003443679555601;	0.003013732966029;	0.003271380020007;	0.003650468660438;	0.005031333497522;	0.006863360136385;	0.009891590618317;	0.015156912041798;	0.022501218722478;	0.031926894061419;	0.045382252348115;	0.056135651032059;	0.069239866178987;	0.056015063088478;	0.049324999321348;	0.053142221373223;	0.101518661236941;	0.050945189165943;	0.044809804011974;	0.049428022976584;	0.053899384628828;	0.046583708899811;	0.051857651759435;	0.053982169648034;	0.049131316637179;	0.052130570286683;	0.047311703874965;	0.050138033881620;	0.046538150211434;	0.049603268651753;	0.054821731384357;	0.048921684064819;	0.053490543546659;
0.452372385350283;	0.172832675033632;	0.154902591950124;	0.152392808499223;	0.143573043436406;	0.137201428050248;	0.123271691492258;	0.128205258130366;	0.122497470072363;	0.116372046012060;	0.109767561166873;	0.110315805452938;	0.104985846460619;	0.104682223429690;	0.101982419434141;	0.102483654350435;	0.100375203350738;	0.102831422725646;	0.096957148585252;	0.093696853400923;	0.095366641510654;	0.097180258707460;	0.080847493900582;	0.085519159241629;	0.084288405242491;	0.078095436896845;	0.084514809201851;	0.082213256088410;	0.077596921056449;	0.082178221190942;	0.075466109740107;	0.075174370891460;	0.082658212717470;	0.079702036257698;	0.074321728963008;	0.081208121793681;	0.080288113490952;	0.074066161959510;	0.078678535872647;	0.079769948238324;	0.075472733683179;	0.081177323716516;	0.081914405821806;	0.081680437480590;	0.079542270665622;	0.079787634796421;	0.085380578897338;	0.089879662085076;	0.082223755271144;	0.083992191944317;	0.092831968660709;	0.093026144270335;	0.085939350333707;	0.093007703533587;	0.096366350837937;	0.098349054155985;	0.103316797141659;	0.100366610285782;	0.098439377784232;	0.111749513046669;	0.116255752541112;	0.108179598794322;	0.108885361110231;	0.117632288556253;	0.120556599134034;	0.118126223785033;	0.125963968125564;	0.133951783333276;	0.131625201775223;	0.128127629719859;	0.144584853113336;	0.147241583683268;	0.137740710053396;	0.142514523552321;	0.154326509675121;	0.165079356353643;	0.160631380560555;	0.151802501071938;	0.158162418435051;	0.166845294211529;	0.181410487768323;	0.181195539935783;	0.177670384250662;	0.186707391872311;	0.194505709838507;	0.214655099152298;	0.214682360389904;	0.206688973256293;	0.219567075762473;	0.226909912896459;	0.239729763590178;	0.258395428430987;	0.255176592643353;	0.245987462568309;	0.256823029760415;	0.268350569932066;	0.282429611802887;	0.303222690090843;	0.317935738680591;	0.351020390384409;	0.352221859497440;	0.330975184465037;	0.340943616510391;	0.358271914048182;	0.375054538845647;	0.391064390614005;	0.425509930409755;	0.440717791340438;	0.426430269473997;	0.390844393202944;	0.329638895977223;	0.239995223860341;	0.144303267382596;	0.070999317919095;	0.029651553320067;	0.013113583864882;	0.005958899175736;	0.004008479895782;	0.003499600533853;	0.003772589760157;	0.004332821426222;	0.005909195917898;	0.007700671976456;	0.010998574466983;	0.016786013651909;	0.024709696961570;	0.034669257575067;	0.048961357808223;	0.060145195204814;	0.073700517251090;	0.059431270488882;	0.052783077382841;	0.057100100486004;	0.105899337867944;	0.060355834297147;	0.051288457585524;	0.057864070293921;	0.062040935684801;	0.053645695482751;	0.059977846332737;	0.060808192725256;	0.056949790512048;	0.058836058601317;	0.054641467036172;	0.056641534473212;	0.053154004898034;	0.055784265961803;	0.060742119436016;	0.054932992791490;	0.058139860406309;
0.472858913095347;	0.197964415957941;	0.176559783202262;	0.161740619051659;	0.162598831503680;	0.146414540976197;	0.138914021700743;	0.138304862936800;	0.132010028762411;	0.129169795070557;	0.119021381198278;	0.119855725517520;	0.115469600301215;	0.114820880863651;	0.111202662468020;	0.111570567594965;	0.109297375847823;	0.111695837258825;	0.105206350029494;	0.101778767346780;	0.103338955272508;	0.104992921823584;	0.088302657421880;	0.093191562786505;	0.091945998532751;	0.085229172285648;	0.092032313816809;	0.089519200328414;	0.084526574524187;	0.089442055402787;	0.082151245604163;	0.081855001836086;	0.089701522894715;	0.086598873467406;	0.080843039211644;	0.088043105860896;	0.087057717036376;	0.080411238346857;	0.085233661945945;	0.086397131609521;	0.081789443875864;	0.087733865811706;	0.088530594391903;	0.088280962769191;	0.085913560265891;	0.086194396144322;	0.092076518529573;	0.096818194192593;	0.088633526446820;	0.090527202315269;	0.099749745050968;	0.099969879592211;	0.092398493117985;	0.099860447063807;	0.103393895193581;	0.105431998155042;	0.110720954115111;	0.107584019110468;	0.105614544008799;	0.119361447910097;	0.124093551734109;	0.115667473284791;	0.116354704833048;	0.125311122299235;	0.128362287861615;	0.125861989942233;	0.133965654975761;	0.142282745436279;	0.139881655799875;	0.136107482869369;	0.153144356578217;	0.155893526535323;	0.146152961040418;	0.151027906376680;	0.163224964161193;	0.174301783407009;	0.169697348022284;	0.160470262033793;	0.166999027353712;	0.175876619856389;	0.190830939658807;	0.190570239103995;	0.186918530034536;	0.196183215496379;	0.204122955036007;	0.224748091769569;	0.224779933280586;	0.216626197784948;	0.229827328727331;	0.237193563694067;	0.250194243565567;	0.269083375742061;	0.265685966418923;	0.256280868393380;	0.267269546164229;	0.278970959767142;	0.293253076121086;	0.314311703052108;	0.329073314609002;	0.362446892176216;	0.363616085357459;	0.342059211773071;	0.352091814490690;	0.369570304986212;	0.386480926934472;	0.402468716736882;	0.437301548750587;	0.452926979925704;	0.438839260793431;	0.402664364075154;	0.341198112351512;	0.250357043456218;	0.152972967885951;	0.076908779329143;	0.032880963173513;	0.014741194999623;	0.007074562311526;	0.004853522739694;	0.004251566479851;	0.004526406363594;	0.004909085613806;	0.006660927620400;	0.008915702870954;	0.012474354743131;	0.018761233226962;	0.027146225387522;	0.037788632061423;	0.052801193020210;	0.064215410487190;	0.078298770609476;	0.062744956599631;	0.055688392847955;	0.060803505829767;	0.110136079479126;	0.067879577916149;	0.060019006181211;	0.065802671021710;	0.068473503846262;	0.061675576529041;	0.066745293641826;	0.066786895970552;	0.064166535953278;	0.064939168764844;	0.062209020104216;	0.062911561625332;	0.060783014987074;	0.061975329206397;	0.066281782285747;	0.060947756509744;	0.062036779769693;
0.494730822920224;	0.210591781205719;	0.187978697412568;	0.184430829628004;	0.172561540994662;	0.165271005360275;	0.148650624752401;	0.153639074066976;	0.147152006759783;	0.139327119998607;	0.131447295166208;	0.132020873675199;	0.125310771456389;	0.124919154779730;	0.121454604781953;	0.121369709046276;	0.118436756033782;	0.120881193015657;	0.113885734763273;	0.110267905980284;	0.111580477679331;	0.113030662044209;	0.096039118274453;	0.101119095953941;	0.099805255610333;	0.092532049122071;	0.099686039416039;	0.097024277194934;	0.091685162759642;	0.096833984907463;	0.089036274979473;	0.088745187278094;	0.096919112719078;	0.093696691689717;	0.087523752198147;	0.095042709276895;	0.094076389523096;	0.087013680319275;	0.091984432822511;	0.093221389646826;	0.088299135844048;	0.094506893855799;	0.095369206183753;	0.095147921187325;	0.092479997591598;	0.092798977937582;	0.098968753936575;	0.103948471628717;	0.095281217533742;	0.097239496749783;	0.106919423984393;	0.107191247705285;	0.099187066001330;	0.106855047221085;	0.110574619542581;	0.112718135240794;	0.118071155451561;	0.114729989203814;	0.112690984919772;	0.127230909220680;	0.132147052213437;	0.123328552142406;	0.123937277186391;	0.133252541006575;	0.136445505767499;	0.133872030364030;	0.142200667832331;	0.150653345822402;	0.148190843611155;	0.144213651880606;	0.161825100840839;	0.164686727099490;	0.154550454891182;	0.159510707169230;	0.172072611817510;	0.183454876882431;	0.178707771352821;	0.169003563691886;	0.175705429207390;	0.184889383057562;	0.200233331505123;	0.199954861689963;	0.196215823242679;	0.205728922691422;	0.213785318798978;	0.234844797981683;	0.234841164675062;	0.226467082173206;	0.239869923183767;	0.247175726431660;	0.260200572269257;	0.279349026709747;	0.275895751135898;	0.266428517862900;	0.277551281947153;	0.289385431592363;	0.303830254080399;	0.325124508817346;	0.339975695847036;	0.373680720350038;	0.374899960199370;	0.353065151207108;	0.363165061187999;	0.380791630294275;	0.397832447985447;	0.414045493858323;	0.449213876668514;	0.464947893643250;	0.450671329496739;	0.413767276154097;	0.352086234608003;	0.260633285677160;	0.161663875406743;	0.082870317670124;	0.036271419134815;	0.016671587107343;	0.007937274462267;	0.005378340533937;	0.004639904482146;	0.004912371349326;	0.005744213610540;	0.007633159041477;	0.009901279102784;	0.013838142189256;	0.020621158547344;	0.029781102972735;	0.041136873335767;	0.056810390591218;	0.068601134883326;	0.083107785972388;	0.066073121125112;	0.058647412974780;	0.063986628759663;	0.113866511510755;	0.073504113660279;	0.067226415130653;	0.071457555593657;	0.073587129117024;	0.067946756244184;	0.071693694619702;	0.071356887113738;	0.069406827287137;	0.069818778010134;	0.067908810305712;	0.068097926616872;	0.066924035988948;	0.067353402294900;	0.070999786578740;	0.066533759127183;	0.066039437793731;
