0.137851662371453;	0.090230934574579;	0.087015942055985;	0.052966559078806;
0.089442219378742;	0.077447428736593;	0.040840274482800;	0.031109883739077;
0.073796961507499;	0.065341160691629;	0.034391220027314;	0.025952322283085;
0.061106594037925;	0.053519375597393;	0.028079364987489;	0.021273711313503;
0.053306329849661;	0.045049313897502;	0.023545404568222;	0.018091279440991;
0.047565189645144;	0.038600829963259;	0.020106187108498;	0.015709609915513;
0.064204502967166;	0.053103534791893;	0.030632238596597;	0.028380983933981;
0.056596250807994;	0.046634949146674;	0.026583186479820;	0.025810790048322;
0.036301057295716;	0.028658329342231;	0.014900769732977;	0.012613459255272;
0.035522816173690;	0.027379322905470;	0.014210489366767;	0.012033223092324;
0.034052394999287;	0.025693463390390;	0.013330749488533;	0.011642461271299;
0.031478070260473;	0.023362611094012;	0.012174583859570;	0.011760797195179;
0.030680722530327;	0.022215400912154;	0.011602183633418;	0.011799335198000;
0.029361612943161;	0.021093047394494;	0.010979053682516;	0.010633408130772;
0.028326269752722;	0.020501414938190;	0.010652109980172;	0.010050386037653;
0.046157453950103;	0.037252269204592;	0.020868152939003;	0.018586857910622;
0.047825099251303;	0.044146794050925;	0.025480914299656;	0.023351060492897;
0.028746087268904;	0.023904321722304;	0.013177543250866;	0.012057201505729;
0.027128101447199;	0.021690659299063;	0.012313453753203;	0.010980268576118;
0.026499341323193;	0.020198120072604;	0.011466072963410;	0.011605513600854;
0.025756507418598;	0.018945017464267;	0.010801609285149;	0.011513598299801;
0.024438201860155;	0.018300515785132;	0.010375477623282;	0.010341438656370;
0.024474476219557;	0.018197368378863;	0.010315926465864;	0.010973879366448;
0.024807286142560;	0.018486267756581;	0.010502950899194;	0.011794869600251;
0.023989137532106;	0.017741016990889;	0.010025854368787;	0.010950492210878;
0.023435791536734;	0.017510958182674;	0.009872422972147;	0.011339495240469;
0.023880956278255;	0.018132601764306;	0.011112498893650;	0.012163575560671;
0.024142676461968;	0.018308264457022;	0.011801976086036;	0.011971674677764;
0.022592530998448;	0.017410764855484;	0.010974708730643;	0.012108445174893;
0.022486098137475;	0.016996117403867;	0.010576707846374;	0.011924317049317;
0.022775197290065;	0.017286646763493;	0.010658279232859;	0.012118513758152;
0.022075803136088;	0.017134672618612;	0.010895656077306;	0.012406333404112;
0.022517283821007;	0.017529964670679;	0.011417505296762;	0.012735389586328;
0.022438944187062;	0.017531511701744;	0.011575216267831;	0.013033896698780;
0.021671469629217;	0.017269572063509;	0.011389952521537;	0.012964862794424;
0.022062288688207;	0.017513338856474;	0.011324315850280;	0.013291383093984;
0.021772837730950;	0.017664981608159;	0.011715375382828;	0.013403849322149;
0.021329144849028;	0.017439249702017;	0.012014953223219;	0.013641187241757;
0.021833247831947;	0.017759408785865;	0.012308850461803;	0.013924419189704;
0.021249376055665;	0.017619664327379;	0.012397121909383;	0.014114615291130;
0.021636830994563;	0.018098663050255;	0.012866612415485;	0.014494618029492;
0.021706386656031;	0.018020709355516;	0.012869396182290;	0.014560510938508;
0.020818779801601;	0.017643474206998;	0.012748196730906;	0.014696221056535;
0.021213506454900;	0.018003246582448;	0.013106819367676;	0.014905162467942;
0.021509802653682;	0.018120842176161;	0.013310252490297;	0.015220554766272;
0.020790028242624;	0.018115861783140;	0.013365959272491;	0.015505414656391;
0.020850517860817;	0.018130377244147;	0.013500948321552;	0.015616347285706;
0.021414362653919;	0.018283466198938;	0.013716523966086;	0.015869610694763;
0.020410254416066;	0.018204866629167;	0.013794637568614;	0.016093466422539;
0.020196281738213;	0.018105709252468;	0.013960485053087;	0.016196667087340;
0.021103513729212;	0.018523876519735;	0.014234362781381;	0.016684469839331;
0.020372917522177;	0.018521979051616;	0.014385774123644;	0.016787481391010;
0.020160106912319;	0.018296382164283;	0.014461703811390;	0.016898070058875;
0.020710272843166;	0.018562379580627;	0.014664023999166;	0.017265987280719;
0.020071644736248;	0.018559055593987;	0.014812980155463;	0.017360415896689;
0.019845612906051;	0.018434576948876;	0.014962370526610;	0.017807294621876;
0.020324193927607;	0.018727289253411;	0.015319570978322;	0.018198710333468;
0.019865198618262;	0.018708098298295;	0.015400306565670;	0.018252938739842;
0.019570164700957;	0.018486044626952;	0.015465912602588;	0.018393892267264;
0.019804817065130;	0.018637384372100;	0.015705067793954;	0.018439411893194;
0.019551511572928;	0.018937677691657;	0.016120354269654;	0.018622488240042;
0.019571012631267;	0.018959048624867;	0.016274255972668;	0.018802019044653;
0.019518262860924;	0.018674728425321;	0.016336518981601;	0.018918635598942;
0.019033964197869;	0.018622338519409;	0.016618420716902;	0.018913306509159;
0.019233037674896;	0.018989971689786;	0.016895059039174;	0.019134001512354;
0.019552167227188;	0.019097819823777;	0.017058105808748;	0.019320886248981;
0.018867207995720;	0.018652641268059;	0.016961177784142;	0.019148331836000;
0.018844444109965;	0.018779708190417;	0.017319764402065;	0.019397730292250;
0.019097413893800;	0.018992641233896;	0.017596630396563;	0.019493546321863;
0.018288777518888;	0.018560542722449;	0.017472547080433;	0.019224776143116;
0.018382291835015;	0.018574023712710;	0.017744682853395;	0.019421266055055;
0.018810877114387;	0.018833832570914;	0.018082376132457;	0.019416746464644;
0.017946742914783;	0.018649018495359;	0.018113190319826;	0.019090035489480;
0.017727867928877;	0.018530386140266;	0.018084963722684;	0.019220763049036;
0.018356950753976;	0.018679651857757;	0.018334611690422;	0.019331051671792;
0.018169668902273;	0.018364370712504;	0.018322429182512;	0.018974039987318;
0.017418487915915;	0.018023268486863;	0.018169428474270;	0.018673178025568;
0.017397931573282;	0.018155458818572;	0.018340751137244;	0.018620916468421;
0.017591990005446;	0.018206800952633;	0.018500227588390;	0.018531870625705;
0.016706419483278;	0.017711676942788;	0.018222565798200;	0.018238231373888;
0.016530164578132;	0.017444012338209;	0.018152385195310;	0.018005524561796;
0.017161548147468;	0.017768849014727;	0.018774556444901;	0.018082948295404;
0.017150403491887;	0.017850027590645;	0.018973012828978;	0.018093499442000;
