0.115309072939475;	0.076281709738550;	0.041679533474903;	0.036214627584825;
0.119649891984306;	0.080017551020306;	0.043739323347515;	0.037731968832941;
0.122609041985084;	0.082372838581819;	0.045018266125806;	0.038715663735892;
0.125104772575443;	0.084389650674370;	0.046113639481642;	0.039551918963864;
0.127310615806112;	0.086104259525235;	0.047038551838769;	0.040274174908664;
0.129366941600693;	0.087670247159730;	0.047880720584416;	0.040940734538199;
0.131325241103448;	0.089091140800227;	0.048639664055992;	0.041558966687569;
0.136292414683785;	0.093566945956213;	0.052514356315188;	0.068600227879037;
0.138022922372510;	0.094829817990431;	0.053191943107178;	0.069177680602358;
0.139719023096423;	0.096085345841554;	0.053866897228727;	0.069751587024421;
0.141534922712013;	0.097401271032159;	0.054573518557870;	0.070351505202024;
0.143208146080824;	0.098624770054917;	0.055234241598447;	0.070937606940689;
0.144989109800503;	0.099907967864496;	0.055957944040019;	0.072201215619655;
0.146725144070817;	0.101195927773831;	0.056699956627831;	0.073688558600857;
0.148404952001559;	0.102411055785346;	0.057361267076434;	0.074324667996413;
0.150185820588550;	0.103723971986561;	0.058078224512549;	0.074998385487842;
0.157430826642139;	0.116209236515578;	0.083659052351464;	0.082119680956874;
0.159505304560449;	0.117994548293144;	0.084704551300622;	0.084249530129736;
0.161386759811023;	0.119591278373352;	0.085650968008519;	0.085176405020535;
0.163217294518310;	0.121054292419494;	0.086499633769407;	0.085984664502062;
0.165288937948016;	0.122696666368670;	0.087521952274287;	0.088169632241561;
0.167230596739882;	0.124220335894365;	0.088441088092851;	0.089712445437642;
0.169087167819128;	0.125764854729824;	0.089364722415579;	0.090803382482592;
0.171138435731706;	0.127363074891216;	0.090325023815397;	0.092412741452556;
0.173291769548895;	0.129176098662736;	0.091440769727199;	0.094417644548388;
0.175285163572511;	0.130746957186641;	0.092377371057634;	0.095815201423748;
0.177432050565342;	0.132594319931967;	0.093516331986364;	0.097930155838386;
0.179668587339142;	0.134391861113384;	0.094718500302031;	0.099756336808467;
0.181973326404379;	0.136405030345811;	0.096019886716052;	0.101647163432946;
0.184078688108326;	0.138195191500890;	0.097220524212913;	0.103788230390151;
0.186475412448923;	0.140215972920282;	0.098504867445543;	0.105593227659246;
0.188745681139924;	0.142140319250542;	0.099758350858586;	0.107703356473578;
0.191088916586592;	0.144228084927467;	0.101166771298152;	0.109693829156744;
0.193617253669093;	0.146398010416399;	0.102689468631077;	0.111972153817993;
0.196128287435397;	0.148671375781304;	0.104334525523080;	0.114135998659045;
0.198534923125450;	0.150811022673243;	0.105839346448887;	0.116334312177873;
0.201311387738714;	0.153305760420928;	0.107625711255140;	0.118761402080767;
0.203820423535813;	0.155622181007551;	0.109325623018638;	0.120930726067702;
0.206646634814631;	0.158245507263806;	0.111408750113080;	0.123747385159319;
0.209388435635191;	0.160744422762592;	0.113310098613586;	0.125934994032396;
0.212183122637258;	0.163425232543412;	0.115487547951608;	0.128907364959211;
0.215206197058047;	0.166249937912444;	0.117742301424123;	0.131346614697160;
0.218203332273712;	0.169088363450642;	0.120161370113221;	0.134223711948658;
0.221127558712982;	0.171965561398151;	0.122588445941609;	0.136902893288360;
0.224385470973251;	0.175072498262136;	0.125318375734448;	0.139822198219841;
0.227609488530098;	0.178193630695233;	0.128062954524580;	0.142771267947819;
0.230792798892049;	0.181406009037694;	0.130913042187686;	0.145967938538590;
0.234202583300966;	0.184696051274506;	0.133905642439129;	0.148974752081847;
0.237727345266952;	0.188126963518902;	0.137072183331554;	0.152341085188045;
0.241009551052424;	0.191549105379739;	0.140299875785369;	0.155615233978855;
0.244730566869860;	0.195269881432523;	0.143967803818226;	0.159114785688888;
0.248539491252562;	0.199071806255601;	0.147522969790910;	0.162793599949047;
0.252169851850341;	0.202922570314923;	0.151412544492399;	0.166366164408328;
0.256046757599977;	0.206784559242775;	0.155211190353845;	0.170199585695184;
0.260063019456159;	0.210880786776320;	0.159240039592535;	0.174034167693892;
0.263892118421193;	0.214898326533569;	0.163280043025297;	0.177999235766349;
0.268120093733013;	0.219244021180362;	0.167722778454899;	0.182551762755408;
0.272390443934726;	0.223623119853730;	0.172150110494611;	0.186773356067588;
0.276574043346041;	0.228037338286682;	0.176685456310591;	0.191394183020161;
0.280931169786351;	0.232504233417831;	0.181311204047423;	0.195974034495403;
0.285423742487825;	0.237159882237458;	0.186085357576675;	0.200533002202806;
0.289958356460959;	0.242050388010251;	0.191290929647897;	0.205347846204174;
0.294669221791038;	0.246857648752777;	0.196196690528855;	0.210087779739554;
0.299379137721595;	0.251789238927517;	0.201577959609984;	0.215099086073866;
0.304130532801902;	0.256847656589867;	0.206964831190173;	0.220065180873266;
0.309206117040065;	0.262129199751673;	0.212481481991892;	0.225326495377734;
0.314368144873214;	0.267421380759717;	0.217963765995168;	0.230545170064883;
0.319295209380186;	0.272604139400388;	0.223412778382808;	0.235842771487490;
0.324798959091842;	0.278287506562741;	0.229416141220804;	0.241534239801904;
0.330093611684001;	0.283733149239138;	0.235081434569549;	0.247038204446606;
0.335342338236867;	0.289294812822063;	0.241015645393837;	0.252693854137558;
0.341091441690818;	0.295147414577308;	0.247162645838750;	0.258720408197224;
0.346928553312689;	0.301167396535519;	0.253481362121696;	0.264560092139288;
0.352435478735566;	0.307066342825585;	0.259700258186140;	0.270537311738227;
0.358478172374697;	0.313261090026136;	0.266085195082130;	0.276858668075062;
0.364726220534906;	0.319606109735619;	0.272697147164158;	0.283225896002488;
0.370928768836102;	0.325859069461066;	0.279206530589556;	0.289482801958852;
0.377015450389257;	0.332222489328241;	0.285837289956794;	0.295900417387665;
0.383633566223156;	0.338929055862247;	0.292729046009110;	0.302490619006286;
0.390291027116845;	0.345732173813110;	0.299757967693938;	0.309212678927297;
0.396633484365999;	0.352371659451854;	0.306628691817231;	0.315937247792099;
0.403542554295696;	0.359358858344427;	0.313898815209195;	0.322870028727118;
0.410900240541270;	0.366866446462777;	0.321871786288631;	0.330187098544706;
0.418317955075768;	0.374406160641092;	0.329719649556408;	0.337661465953175;
0.425362713673562;	0.381734983418258;	0.337256950637642;	0.345148971988794;
0.433157056343297;	0.389468550550262;	0.345018960671682;	0.352785604064690;
0.440943379041565;	0.397285554721711;	0.352951811263222;	0.360612178020517;
0.448902125918441;	0.405249275450972;	0.361049244643023;	0.368647383767925;
0.456663185117468;	0.413236582867775;	0.369209511041788;	0.376782785654177;
0.465089282370859;	0.421726998505208;	0.377792133202405;	0.385269163601709;
0.473685507910266;	0.430317885642124;	0.386326548353739;	0.393938438932031;
0.482425757333326;	0.439151956951246;	0.395242584967694;	0.402728206880346;
0.490892067491066;	0.447884411622346;	0.404088762393266;	0.411598815731171;
0.499784392786408;	0.456958187560229;	0.413296027143276;	0.420816143530641;
0.509092991470267;	0.466319889070257;	0.422710281401289;	0.430331151342550;
0.518596134046639;	0.475914161805242;	0.432359641407675;	0.440127824209715;
0.528167104807528;	0.485709655717688;	0.442230307789553;	0.450161560151432;
0.537234213185319;	0.495327163235764;	0.452128084918530;	0.460231309516112;
0.547122277927877;	0.505473922847389;	0.462435800352868;	0.470696940006962;
0.557058475370899;	0.515774828138916;	0.473049218464874;	0.481380549367925;
0.566949431207838;	0.526148471884267;	0.483856156818740;	0.492108901765359;
0.576785918345232;	0.536551342435446;	0.494714635775717;	0.503034554723829;
0.586055466428923;	0.546778282763341;	0.505552686740726;	0.514010393015810;
0.596109677444339;	0.557453225609904;	0.516783985703326;	0.525329266133121;
0.605416587968875;	0.567771761419153;	0.527898079224681;	0.536541556377961;
0.614890974600083;	0.578204095255769;	0.539210573117370;	0.547876696091777;
0.624153039165986;	0.588375195321627;	0.550422736784970;	0.559131783074437;
0.633321573355311;	0.598520596256130;	0.561651595761390;	0.570349004416884;
0.642475419191367;	0.608633989161014;	0.572861318310911;	0.581500631594408;
0.651702254250681;	0.618799507402109;	0.584143551247495;	0.592505501793942;
0.660832630820606;	0.628899956709183;	0.595405875761202;	0.603395101892909;
0.669781280023659;	0.638782829318924;	0.606360456481914;	0.614071486958606;
0.678558458247423;	0.648491493697950;	0.617121225154749;	0.624602555796751;
0.687166244728662;	0.658047228536283;	0.627752941081421;	0.634912583053301;
0.695566527577043;	0.667412042695428;	0.638168480459530;	0.645063466419387;
0.704060229215817;	0.676756528223163;	0.648515545711817;	0.655118439004102;
0.712354836294583;	0.685888108638480;	0.658621510903626;	0.664987825615885;
0.720532104305543;	0.694870362503245;	0.668580207431352;	0.674697868785639;
0.728500364688591;	0.703651059629262;	0.678338727994931;	0.684168690383363;
0.736316532270634;	0.712286274120440;	0.687895450541568;	0.693455418087403;
0.743968847719584;	0.720729576331699;	0.697231015264673;	0.702519251867793;
0.751452983473043;	0.729018916955743;	0.706412921558772;	0.711421279385927;
0.758694009202545;	0.737080767757152;	0.715366039806086;	0.720074868506512;
0.765953529112561;	0.745035747481393;	0.724100865785580;	0.728539216210052;
0.773004354917274;	0.752778425322024;	0.732624544217526;	0.736805479049931;
0.779861053709654;	0.760323423915593;	0.740954541089929;	0.744893399622283;
0.786494194885933;	0.767627320285489;	0.749032421840398;	0.752665369122299;
0.792928951866187;	0.774711588504941;	0.756869058356457;	0.760260798771450;
0.799229874113541;	0.781618151833320;	0.764488691155547;	0.767642264938237;
0.805357422611463;	0.788330788333145;	0.771860585457352;	0.774815321976706;
0.811325910120975;	0.794861675860811;	0.779021064309753;	0.781851909165347;
0.817201605748876;	0.801262601547663;	0.786021280102239;	0.788848437767933;
0.822896352681114;	0.807498502959943;	0.792832164329336;	0.795654428837444;
0.828694421521966;	0.813707988938671;	0.799534298045809;	0.802355205441959;
0.834471689919340;	0.819913423251826;	0.806179334907838;	0.809195256487398;
0.839984536902262;	0.825871300323491;	0.812585966730015;	0.815019142426721;
0.845502017785636;	0.831833642419459;	0.818995304668507;	0.821555380048945;
0.850994642927805;	0.837766779258847;	0.825377514023386;	0.828439707037034;
0.856272400700474;	0.843486181138678;	0.831547927238928;	0.834543602272913;
0.861425169960188;	0.849068269507495;	0.837578645160389;	0.840477083813838;
0.866437822945130;	0.854506865042029;	0.843448661645827;	0.846056749586013;
0.871366985018303;	0.859850378779596;	0.849193186000814;	0.851817468016136;
0.876174589747122;	0.865077503003430;	0.854832175081028;	0.857381976652909;
0.880848727071420;	0.870166184215667;	0.860337153446997;	0.862777033453427;
0.885426607327401;	0.875142483484070;	0.865713882886503;	0.867992869191424;
0.889899419748687;	0.880013423009479;	0.870969336189908;	0.873136518861545;
0.894310603551381;	0.884814634358958;	0.876138175175564;	0.878167020240399;
0.898616744697035;	0.889527214866297;	0.881185431772493;	0.883174910346935;
0.903062731089092;	0.894290612690902;	0.886258672824173;	0.888169897081561;
0.907442435503423;	0.898987551294171;	0.891273540018263;	0.893068057354638;
0.911741313789585;	0.903612876828335;	0.896212740723509;	0.897938797599611;
0.915969260340354;	0.908162281376876;	0.901071365451682;	0.902679453268359;
0.920075520209858;	0.912585908308672;	0.905801905088119;	0.907354152990217;
0.924108351772603;	0.916932214505053;	0.910451379716866;	0.911919900899768;
0.928053409648579;	0.921179297375842;	0.914991814808425;	0.916379816319030;
0.931920054363735;	0.925337378468549;	0.919414924798575;	0.920748427560612;
0.935706606578649;	0.929421670935772;	0.923770530876951;	0.925058758819356;
0.939408038124709;	0.933420133889065;	0.928042436587742;	0.929279096904703;
0.943031923235468;	0.937318540963969;	0.932194066183646;	0.933393283419268;
0.946583896420276;	0.941155726021604;	0.936296986975585;	0.937463004847237;
0.950048742106963;	0.944892773912447;	0.940323207392714;	0.941435363251017;
0.953409186005159;	0.948483839962387;	0.944184303558268;	0.945303057549233;
0.956854509330483;	0.952243447131038;	0.948179041733036;	0.949232039977977;
0.960207465618222;	0.955913527229766;	0.952140839883868;	0.953088491959176;
0.963425354214320;	0.959425088789286;	0.955920057275188;	0.956803991173865;
0.966605470228478;	0.962919301821594;	0.959686341605981;	0.960478842502536;
0.969682682356860;	0.966326499189058;	0.963381327617631;	0.964060247327657;
0.972658393904023;	0.969622429674543;	0.966953468049667;	0.967521812832557;
0.975567173159527;	0.972850011815142;	0.970457606474480;	0.970916621255624;
0.978404389085775;	0.976014333059817;	0.973913930579540;	0.974234458898534;
0.981109858033341;	0.979038360705594;	0.977219902124246;	0.977412330976790;
0.983680773375396;	0.981900637295911;	0.980331613492816;	0.980431341277010;
0.986109143180413;	0.984610837612584;	0.983273518756652;	0.983308296353909;
0.988409742771071;	0.987179169219985;	0.986058219315079;	0.986038671120262;
0.990571493698226;	0.989613494777070;	0.988724120844013;	0.988627970492691;
0.992524953899075;	0.991820185439608;	0.991140841945640;	0.990987976647741;
0.994247704242414;	0.993777178709423;	0.993298807200031;	0.993091982147696;
0.995683217109781;	0.995404195667551;	0.995092775687478;	0.994856233704602;
0.996772125459064;	0.996575796486150;	0.996353819686230;	0.996164392470076;
0.997695709902391;	0.997568076669746;	0.997417278014285;	0.997279143411691;
0.998471793868970;	0.998390822293482;	0.998294580836263;	0.998199526135488;
0.999059678785546;	0.999012870549210;	0.998956662421512;	0.998897204314267;
0.999473678489320;	0.999449516722604;	0.999420301484784;	0.999387017215931;
0.999740280812305;	0.999729505442936;	0.999716396946641;	0.999700402334223;
0.999891194696869;	0.999887097208341;	0.999882106692301;	0.999875849801795;
0.999963663882855;	0.999962430338240;	0.999960908274610;	0.999958922486103;
0.999990612171198;	0.999990313421537;	0.999989940225768;	0.999989477202667;
0.999998206801056;	0.999998149967978;	0.999998078958735;	0.999998004280234;
0.999999768662040;	0.999999761018942;	0.999999751776755;	0.999999745083567;
0.999999980755688;	0.999999980042446;	0.999999979088860;	0.999999978804026;
0.999999998807317;	0.999999998746794;	0.999999998662874;	0.999999998679720;
0.999999999936010;	0.999999999931434;	0.999999999924760;	0.999999999928466;
0.999999999993067;	0.999999999992609;	0.999999999991963;	0.999999999991977;
0.999999999996939;	0.999999999996790;	0.999999999996583;	0.999999999996371;
0.999999999997877;	0.999999999997774;	0.999999999997634;	0.999999999997464;
0.999999999998534;	0.999999999998456;	0.999999999998351;	0.999999999998231;
0.999999999999072;	0.999999999999015;	0.999999999998941;	0.999999999998869;
0.999999999999518;	0.999999999999485;	0.999999999999443;	0.999999999999411;
0.999999999999857;	0.999999999999847;	0.999999999999837;	0.999999999999830;
1.000000000000000;	1.000000000000000;	1.000000000000000;	1.000000000000000;
