0.000000000000000;	0.018428967055737;	0.009554427423602;	0.004125684507054;
0.003087294111213;	0.002466265142548;	0.001195811497703;	0.000919754734259;
0.002599994685700;	0.002117217679626;	0.001024174087706;	0.000781898638155;
0.002305774040697;	0.001791644984279;	0.000864793053914;	0.000675309308387;
0.002152723262270;	0.001632107546273;	0.000787427777179;	0.000623233253615;
0.002058050715692;	0.001470716607514;	0.000709612145924;	0.000578047059661;
0.004850443078571;	0.004313637781013;	0.003622837262348;	0.028820644875000;
0.001816414984298;	0.001307670021090;	0.000633543650511;	0.000544104549255;
0.001777951278175;	0.001302938237779;	0.000631082103648;	0.000540959214735;
0.001906360583127;	0.001360708788545;	0.000660690942749;	0.000564243260149;
0.001754419577697;	0.001265907705655;	0.000617776042940;	0.000555386855110;
0.001863520334469;	0.001314235012512;	0.000676661782870;	0.001287950076844;
0.001809064818259;	0.001320594846472;	0.000693781769604;	0.001531265537620;
0.001761216349021;	0.001252842927468;	0.000618325269444;	0.000609260073210;
0.001863890095136;	0.001357151662735;	0.000670355202768;	0.000644189755193;
0.006970783182581;	0.011794783029745;	0.027428902257067;	0.006710466477810;
0.002131191877309;	0.001868461273823;	0.000977541593391;	0.002206499398711;
0.001944226611340;	0.001675610867117;	0.000896129591625;	0.000906446603644;
0.001901217001703;	0.001523836124991;	0.000800800776278;	0.000782674352113;
0.002140802817347;	0.001686728398165;	0.000964964739155;	0.002269005770499;
0.002012250797608;	0.001570401375554;	0.000866799756598;	0.001578000708764;
0.001917446938733;	0.001610816103924;	0.000872692468347;	0.001086161300615;
0.002126172711215;	0.001645011640620;	0.000904595976113;	0.001643670179837;
0.002214234679368;	0.001882534679449;	0.001052564819271;	0.002065481192213;
0.002064654807815;	0.001621528370296;	0.000881880363350;	0.001415690919760;
0.002200972608639;	0.001922211103009;	0.001073085694462;	0.002182129206295;
0.002311083154883;	0.001842597255654;	0.001154065531407;	0.001865857572888;
0.002362984507808;	0.002095123360793;	0.001240943355713;	0.001926013845461;
0.002159645975431;	0.001845834521561;	0.001148468851994;	0.002211465132680;
0.002465273051043;	0.002095343122133;	0.001221946474099;	0.001829577841149;
0.002329924513948;	0.001988709783566;	0.001193823481892;	0.002167417001185;
0.002395612974321;	0.002169265544881;	0.001351692970638;	0.002028203083765;
0.002592848250689;	0.002233610222967;	0.001470588501526;	0.002331218346383;
0.002563493994444;	0.002353228742570;	0.001597988826291;	0.002201631329528;
0.002458430517995;	0.002212234132315;	0.001453079520972;	0.002247050395665;
0.002834506430695;	0.002580302236038;	0.001731305467308;	0.002471440529966;
0.002554902198808;	0.002399758721249;	0.001654016722117;	0.002203298289175;
0.002873925951248;	0.002696663443771;	0.002048808410451;	0.002882521259280;
0.002797036505254;	0.002577266973129;	0.001863028313926;	0.002207439150308;
0.002830100414255;	0.002759619854976;	0.002146607081761;	0.003047516263764;
0.003076277962802;	0.002909435669525;	0.002224708276703;	0.002457026742008;
0.003042300332870;	0.002905342912572;	0.002404792434628;	0.002928438345391;
0.002957238004921;	0.002964094543720;	0.002410281059094;	0.002713612851208;
0.003306762146889;	0.003174867900760;	0.002727451003399;	0.002953450765913;
0.003265833156493;	0.003193960183890;	0.002740903810832;	0.002984902807683;
0.003207222750980;	0.003298464507734;	0.002846155247558;	0.003249095017879;
0.003456339943017;	0.003353780971641;	0.003003158682142;	0.003032524984412;
0.003566405481093;	0.003492139520558;	0.003180216919831;	0.003411133981591;
0.003295729045420;	0.003504042650460;	0.003248813855584;	0.003315419860906;
0.003756900981185;	0.003772825956824;	0.003715084464115;	0.003531954634983;
0.003841352423060;	0.003874108231145;	0.003574264095124;	0.003723000084989;
0.003639781494574;	0.003919175755455;	0.003947633058467;	0.003603633667959;
0.003910375897898;	0.003909672129086;	0.003841763998201;	0.003880574920711;
0.004041276649080;	0.004159931673863;	0.004074826010362;	0.003866903748340;
0.003838103322759;	0.004080045212856;	0.004093253492289;	0.004013597013449;
0.004245368860664;	0.004390098096743;	0.004507114347083;	0.004621709095866;
0.004291146689969;	0.004431246513644;	0.004488558581459;	0.004261042321643;
0.004185433186856;	0.004467652467378;	0.004600226365536;	0.004690475715208;
0.004374462037578;	0.004501443350231;	0.004697691582411;	0.004637589915713;
0.004505074299559;	0.004704031276698;	0.004843180314296;	0.004602625670615;
0.004526291483490;	0.004940115801274;	0.005300602384451;	0.004862051662312;
0.004728992856097;	0.004847726333130;	0.004971151621153;	0.004783577514359;
0.004715339395632;	0.004944466763581;	0.005491551447132;	0.005062283703402;
0.004745890158232;	0.005096989931203;	0.005480943116122;	0.005007737983767;
0.005080234223249;	0.005318128513428;	0.005599200514658;	0.005308857013761;
0.005174171212773;	0.005323559377368;	0.005558317926760;	0.005259578692608;
0.004920791166775;	0.005215858280205;	0.005528857733169;	0.005351910535860;
0.005509216668591;	0.005703649708886;	0.006095055153109;	0.005736917306245;
0.005298882227445;	0.005470022753590;	0.005739228804592;	0.005550276652484;
0.005233921286941;	0.005586300173224;	0.006025186503391;	0.005702794663738;
0.005757116300394;	0.005859991001922;	0.006229509491476;	0.006075632168263;
0.005838492885341;	0.006039394588867;	0.006404073267297;	0.005863229263266;
0.005478695370161;	0.005935591054659;	0.006298476149612;	0.006022784492435;
0.006040097386445;	0.006216300190413;	0.006449503526410;	0.006367369239224;
0.006252499809438;	0.006350439672893;	0.006686932829875;	0.006400564879274;
0.006210419430541;	0.006251462386860;	0.006580540486030;	0.006284648875259;
0.006065681941421;	0.006385544661563;	0.006698283369732;	0.006451826206864;
0.006619367181768;	0.006716583966245;	0.006952255882672;	0.006607897542524;
0.006650501471713;	0.006812945933936;	0.007091610221159;	0.006740075442989;
0.006313609260894;	0.006661895570346;	0.006926484697849;	0.006753885530726;
0.006906833823367;	0.006977458965028;	0.007335767687145;	0.006943917158356;
0.007349840352059;	0.007485738520125;	0.008062138194770;	0.007314979717905;
0.007407847961368;	0.007528762639107;	0.007912324563875;	0.007480954148604;
0.007009701292109;	0.007343048247213;	0.007580124485388;	0.007512050568491;
0.007799234696654;	0.007728932776634;	0.007787604820246;	0.007637414686036;
0.007778817228594;	0.007809644487919;	0.007964066448145;	0.007832188393981;
0.007951753200459;	0.007948037752927;	0.008127357818227;	0.008041246534351;
0.007725663058602;	0.007989832029909;	0.008187881599535;	0.008147815288179;
0.008409118602885;	0.008483132082407;	0.008601710316082;	0.008484396208155;
0.008583122961853;	0.008589604698551;	0.008531690800622;	0.008671958885312;
0.008716865509851;	0.008827493211146;	0.008927326174662;	0.008780917119738;
0.008419121043831;	0.008738059707962;	0.008853345332255;	0.008874565992824;
0.008853705331828;	0.009065000635830;	0.009214956300043;	0.009217164518107;
0.009282185657903;	0.009345016847305;	0.009410571891211;	0.009512189976083;
0.009470606175719;	0.009579700377671;	0.009642449002419;	0.009796087394090;
0.009520868550530;	0.009792043398161;	0.009861582247256;	0.010036098284678;
0.008976500453198;	0.009623659224033;	0.009903891381039;	0.010086945499858;
