0.143283052542999;	0.093208047394482;	0.087544434997599;	0.053204077385148;
0.002417046621521;	0.002062546522939;	0.001100272109524;	0.000848345053213;
0.001994758771734;	0.011762865621905;	0.027690402579313;	0.021328443157183;
0.001768573776208;	0.017521112554483;	0.022137379208469;	0.017308772595718;
0.001585419889024;	0.021012361388397;	0.018162830540529;	0.014529017168642;
0.001568682968027;	0.023845516863713;	0.015654454611957;	0.012838711280100;
0.003751444071011;	0.041217506577991;	0.024184386929144;	0.023774967366690;
0.001373622877125;	0.034917866397787;	0.020361781947820;	0.021049407201559;
0.001326126117454;	0.021395270019222;	0.011462092679855;	0.010332808704828;
0.001435002883015;	0.020727687484960;	0.011133938315205;	0.010032163235664;
0.001343846928474;	0.020023251989242;	0.010779317548238;	0.009897738586870;
0.001383611608151;	0.019024151805093;	0.010275852067135;	0.010138353819862;
0.001370532497037;	0.018540439756634;	0.010010802614622;	0.010200529156749;
0.001392540313834;	0.018047894277248;	0.009700269255706;	0.009461296860389;
0.001465267660856;	0.018033184754094;	0.009677473620011;	0.009234938041257;
0.005262580805339;	0.032220470592406;	0.018880495665684;	0.016744250849856;
0.001502689882638;	0.032956533629056;	0.019690091290591;	0.018695840120739;
0.001506104109020;	0.018304850460430;	0.010379707084180;	0.009965814172908;
0.001527677098375;	0.017897484328306;	0.010367491793434;	0.009482550864180;
0.001626855357258;	0.017631856254671;	0.010142608450078;	0.010138281635756;
0.001576804809149;	0.016918028444073;	0.009748139227432;	0.010120993007638;
0.001558574176540;	0.016246095996726;	0.009331847994656;	0.009216171632547;
0.001722374961402;	0.016389072848433;	0.009375224369509;	0.009666080399524;
0.001724333629307;	0.016740549172373;	0.009595740848572;	0.010241236623773;
0.001742272643566;	0.016217337178849;	0.009233844908880;	0.009627434405801;
0.001763913935761;	0.016054877487169;	0.009104271070682;	0.009867622311097;
0.001936509525046;	0.016531195638226;	0.010022689867455;	0.010442317787442;
0.001968597617028;	0.016958530859590;	0.010699919903904;	0.010454225677472;
0.001819634448465;	0.016137365140931;	0.009959661264491;	0.010423543399500;
0.002098398612501;	0.015782176215875;	0.009622631334002;	0.010296847484628;
0.002023613231019;	0.016137162505646;	0.009777122684008;	0.010542796729694;
0.002101368869150;	0.015969838731871;	0.009906673243875;	0.010679011534517;
0.002260370667200;	0.016325716021536;	0.010291457048585;	0.010975901881521;
0.002252697773726;	0.016410046898601;	0.010428188753508;	0.011244145291369;
0.002250179029048;	0.016149131572032;	0.010260340136094;	0.011162771774802;
0.002528774072326;	0.016431253175779;	0.010297478518735;	0.011491085459452;
0.002355591546366;	0.016533026923721;	0.010601520772704;	0.011595567868951;
0.002610767803335;	0.016464331206112;	0.010830835461305;	0.011772897768952;
0.002647865463870;	0.016772794820328;	0.010994093167371;	0.012045425763842;
0.002639935858236;	0.016587649088261;	0.010875447498777;	0.012143210732506;
0.002950593280895;	0.017005226144010;	0.011330491454083;	0.012511036522409;
0.002897257512360;	0.017170692936933;	0.011588645929655;	0.012687528048750;
0.002897567117989;	0.016844495368608;	0.011380538876251;	0.012745621950907;
0.003233343649430;	0.017190479037096;	0.011648693882868;	0.012976491857486;
0.003236987271547;	0.017499873852609;	0.012036158634687;	0.013363150293843;
0.003206092368182;	0.017365954234845;	0.012022978786390;	0.013550185566313;
0.003517124353021;	0.017462861259383;	0.012111321981520;	0.013703951079265;
0.003675664185917;	0.017842256017803;	0.012505658299672;	0.014067940354481;
0.003383752194539;	0.017626829626013;	0.012491142726010;	0.014197445986411;
0.003884499735743;	0.017629614000468;	0.012615787500702;	0.014341726120933;
0.004037686763652;	0.018273897336847;	0.013106729921043;	0.014950145874448;
0.003841008278090;	0.018163729863366;	0.013155802950758;	0.015024231793876;
0.004236812093927;	0.018051062953801;	0.013252351604195;	0.015175506784820;
0.004396554285868;	0.018469629666230;	0.013576484807184;	0.015646559859631;
0.004245121658630;	0.018404642215078;	0.013671550921547;	0.015755429966497;
0.004636984369061;	0.018417247947970;	0.013887187454092;	0.016225930394108;
0.004828025021494;	0.018839674494644;	0.014296847762868;	0.016727252390695;
0.004725965789559;	0.018791643691378;	0.014398988488241;	0.016839507575826;
0.005026842325042;	0.018667818475960;	0.014510606381469;	0.017054019991270;
0.005236803443330;	0.018956827556121;	0.014834280782654;	0.017260623720339;
0.005220999018131;	0.019208184096332;	0.015228806360774;	0.017515100793996;
0.005658214495983;	0.019320871610937;	0.015458397860831;	0.017810640341297;
0.005614469666205;	0.019209349412493;	0.015619765691660;	0.018069428847568;
0.005717982030660;	0.019138573568532;	0.015886799047981;	0.018150540270409;
0.006165939218406;	0.019556796199614;	0.016256129409641;	0.018516913607785;
0.006382176615224;	0.019811077721128;	0.016545581771044;	0.018884548390369;
0.006139681392479;	0.019442656299136;	0.016521944037434;	0.018838788003687;
0.006853298031081;	0.019632497566962;	0.016941389523854;	0.019233840418673;
0.006767106735385;	0.019908739341497;	0.017319556537983;	0.019512162894224;
0.006677686565450;	0.019487996880704;	0.017260054764847;	0.019362508352626;
0.007373914934745;	0.019612715248954;	0.017639006149802;	0.019734118334005;
