0.104974990313648;	0.073956726251238;	0.073769170487700;	0.044011383874153;
0.009392086188078;	0.004548923303810;	0.000000000000000;	0.000000000000000;
0.007833847743219;	0.004166822774735;	0.000000000000000;	0.000000000000000;
0.007087116510205;	0.003633227356654;	0.000000000000000;	0.000000000000000;
0.006846706926205;	0.003428483982706;	0.000000000000000;	0.000000000000000;
0.006605943151417;	0.003077907474191;	0.000000000000000;	0.000000000000000;
0.006141273179937;	0.002934401520068;	0.000000000000000;	0.002280816726987;
0.005911482302540;	0.002930368694450;	0.000000000000000;	0.004561633453975;
0.005740750493719;	0.003007983457141;	0.000000000000000;	0.001952779856799;
0.006189156896601;	0.003139597099599;	0.000000000000000;	0.001494886448221;
0.005674260040959;	0.003063284675332;	0.000000000000000;	0.001691090140024;
0.005886772686946;	0.002968027756026;	0.000000000000000;	0.004250931590233;
0.005530076020067;	0.003026646580635;	0.000000000000000;	0.026381020299768;
0.005575185594642;	0.003069198777986;	0.000000000000000;	0.008820494472174;
0.005903181413417;	0.003372901855914;	0.000000000000000;	0.004923417078283;
0.005913177571453;	0.003210679298665;	0.000000029182099;	0.007045940127143;
0.005739496400307;	0.004375336977524;	0.000000058364199;	0.022145833319666;
0.005468963801536;	0.004268799852178;	0.000000057713619;	0.019834684217945;
0.005647025323168;	0.003960815563499;	0.002047558979273;	0.010025727738739;
0.006095659755892;	0.004040371283551;	0.001839659258050;	0.014526347812460;
0.005849916270906;	0.003963986534279;	0.001879563008908;	0.043036445311874;
0.005295219508047;	0.004549971903351;	0.001885183642996;	0.025712808266601;
0.006162016599193;	0.004070858164357;	0.001793253238172;	0.025777548876259;
0.005936943947491;	0.005130873559855;	0.001807104386656;	0.041666020663033;
0.005849851621323;	0.004192586703097;	0.001686739581513;	0.039544821322009;
0.005643121862536;	0.005414744262265;	0.001621951212155;	0.040662431151071;
0.006417676631798;	0.004449262989073;	0.002819033394608;	0.049642163627590;
0.006044405250581;	0.005929631871564;	0.005235551093291;	0.045598912088634;
0.005449644040392;	0.004882916247666;	0.004867110875284;	0.050378614445691;
0.006465589167443;	0.005888862980871;	0.004671686428495;	0.048432283413485;
