0.123322053768043;	0.077787046834002;	0.043805618644625;	0.039587574431250;
0.006073047222210;	0.004135910105614;	0.002233360182588;	0.001911545936637;
0.005144581393413;	0.003606364030589;	0.001944297848304;	0.001641668671888;
0.004611520736987;	0.003190596678543;	0.001715971968757;	0.001457472924092;
0.004416304129743;	0.003028926782262;	0.001623870793689;	0.001383605962680;
0.004205681759196;	0.002817187897793;	0.001508364275339;	0.001299983162213;
0.007060281687177;	0.005786619765460;	0.004557500630074;	0.023123607565611;
0.003792010301398;	0.002587980532653;	0.001383680644465;	0.001230582553174;
0.003716127303840;	0.002580701268590;	0.001378458219996;	0.001205932646090;
0.003976406687567;	0.002730301576921;	0.001455754073476;	0.001270165428066;
0.003683297419101;	0.002579084727161;	0.001374069999581;	0.001216598042676;
0.003865178056241;	0.002675664192926;	0.001468709904789;	0.001889478686029;
0.003712862363165;	0.002645039073569;	0.001463443190959;	0.002019900426811;
0.003639586627495;	0.002564844957730;	0.001369105987111;	0.001290998354425;
0.003873096405819;	0.002762139387562;	0.001472112104235;	0.001361898080376;
0.010235351064617;	0.013747889027687;	0.025766502082829;	0.008528321865768;
0.004259034907109;	0.003407719966099;	0.001927454331361;	0.003050454214848;
0.003925285214503;	0.003149910902227;	0.001768439993456;	0.001745844456315;
0.003904484904146;	0.003005886754605;	0.001657065600619;	0.001576392345164;
0.004389689399932;	0.003372584770060;	0.001970147183959;	0.003413749007234;
0.004139618225012;	0.003180236576560;	0.001815734954510;	0.002653627599753;
0.003907473745103;	0.003237300969689;	0.001815088647097;	0.002093644501950;
0.004335298195191;	0.003302579111518;	0.001883955233720;	0.002812440074119;
0.004540435729372;	0.003795961253147;	0.002195334256349;	0.003566337600304;
0.004183248328758;	0.003268726161265;	0.001854866070451;	0.002720780159829;
0.004482443502460;	0.003883816064324;	0.002254192568745;	0.003868557922676;
0.004672515041059;	0.003678828472462;	0.002273360973114;	0.003578334201264;
0.004795204010390;	0.004207338193580;	0.002512606575094;	0.003743168248846;
0.004340953983624;	0.003723638000490;	0.002314944901221;	0.004178854314860;
0.004986763600615;	0.004260482403867;	0.002530146380010;	0.003749664013789;
0.004679235633781;	0.004015230263817;	0.002448495863917;	0.004225778954670;
0.004772920301928;	0.004361709723978;	0.002700767098104;	0.004157451429641;
0.005186438746652;	0.004504545862759;	0.002915945722273;	0.004728366085827;
0.005090040191079;	0.004703893935888;	0.003096545533534;	0.004507109072389;
0.004842704708225;	0.004440845836822;	0.002896513104785;	0.004614518241755;
0.005605772411200;	0.005184964282103;	0.003434080353733;	0.005133751250814;
0.004995907751976;	0.004772359797335;	0.003200615578091;	0.004538150295423;
0.005610135019682;	0.005356383764642;	0.003909592458680;	0.006008849071167;
0.005415899544489;	0.005106170952453;	0.003584499280741;	0.004541100109505;
0.005466300476393;	0.005448021996049;	0.004043616561687;	0.006366331474955;
0.005864349329019;	0.005686653788433;	0.004177685047037;	0.005019534008963;
0.005822249863194;	0.005711415620506;	0.004544565219985;	0.006061672728588;
0.005579418656243;	0.005775052214761;	0.004525130801403;	0.005552374923563;
0.006214139812329;	0.006149376210839;	0.005051474468513;	0.006029004110227;
0.006110997909777;	0.006191365259148;	0.005150326295101;	0.006070042267899;
0.005967167093685;	0.006387368115358;	0.005385439595462;	0.006628518735366;
0.006350630716218;	0.006409817072430;	0.005552271247796;	0.006077503251137;
0.006528383571108;	0.006692158895756;	0.005985849041848;	0.006870524311949;
0.006026960947477;	0.006716131616519;	0.006148564410282;	0.006656296978703;
0.006786094330104;	0.007150231110981;	0.006925683804591;	0.007027133047759;
0.006894220178394;	0.007337448546656;	0.006800760229341;	0.007397751800121;
0.006503633506818;	0.007397841219892;	0.007447717555070;	0.007127818539640;
0.006888382749130;	0.007320550073407;	0.007277259422207;	0.007629337099887;
0.007068059614520;	0.007753125829066;	0.007758009942554;	0.007558434495036;
0.006663604347533;	0.007562000195129;	0.007755418884504;	0.007821520148318;
0.007334534195890;	0.008123705896049;	0.008620038882657;	0.008998036744061;
0.007289021933411;	0.008086536806429;	0.008500477282824;	0.008195392533901;
0.007077806294517;	0.008140100547405;	0.008772766748509;	0.009021400982952;
0.007287071320686;	0.008108586920015;	0.008903774095748;	0.008828372975377;
0.007414349014902;	0.008392940433169;	0.009153290137257;	0.008683338203688;
0.007429789968740;	0.008795974402405;	0.010030813537455;	0.009144743766328;
0.007553472352268;	0.008439823115907;	0.009280783972142;	0.008853966757425;
0.007519574270528;	0.008626910527909;	0.010305199337101;	0.009355535195203;
0.007450199552234;	0.008756843926769;	0.010176836852205;	0.009136044523437;
0.007839567370342;	0.008987956711059;	0.010275695498174;	0.009573718781419;
0.007814044326158;	0.008838632915868;	0.010074186293191;	0.009345702936810;
0.007350830773111;	0.008576506445499;	0.009949515925034;	0.009438746418983;
0.008090908188273;	0.009238246305603;	0.010849901877034;	0.009974823412601;
0.007620304075394;	0.008685600912860;	0.010042975119639;	0.009504519525042;
0.007455147855329;	0.008793332204012;	0.010470849772065;	0.009663999678718;
0.007993785091857;	0.009017360882313;	0.010620455605846;	0.010098192715091;
0.007968481363191;	0.009135299836722;	0.010759129259172;	0.009551987229939;
0.007407343469658;	0.008860394190436;	0.010430851763597;	0.009712259566461;
0.007938236227121;	0.009036913151816;	0.010434185376270;	0.010058005730724;
0.008035074527922;	0.009059009093986;	0.010655243162246;	0.009916641411368;
0.007798592694809;	0.008725095211577;	0.010280579190843;	0.009538661903463;
0.007526492356150;	0.008770151103209;	0.010285905995652;	0.009633099187009;
0.007995870568505;	0.008988488284432;	0.010430916936058;	0.009611656723768;
0.007896473139349;	0.008948310582661;	0.010450070239507;	0.009603024938723;
0.007376507678922;	0.008577482663133;	0.009998498565391;	0.009425202086341;
0.007852988995259;	0.008775193799990;	0.010382963119084;	0.009426976553027;
0.008231051719079;	0.009267250262825;	0.011241032738154;	0.009707962734406;
0.008097520907649;	0.009061338735588;	0.010713501272082;	0.009664802984864;
0.007513554912183;	0.008615340894240;	0.009978486998908;	0.009464492283870;
0.008113131725282;	0.008792826553346;	0.009951458502155;	0.009307390255072;
0.007963519295645;	0.008715367856208;	0.009970680659788;	0.009316302982329;
0.007971479254393;	0.008666681517605;	0.009932576647569;	0.009307950990704;
0.007618521449772;	0.008523950167751;	0.009761574288137;	0.009190107119869;
0.008119279120085;	0.008828347085305;	0.009980993367159;	0.009297181645141;
0.008112752869343;	0.008701573093313;	0.009590261755453;	0.009235719971821;
0.008115178899845;	0.008778827143312;	0.009826140852921;	0.009118399332002;
0.007704672058395;	0.008497744559127;	0.009478439909576;	0.008988964051077;
0.007970886045580;	0.008638105024038;	0.009621885571616;	0.009111664066719;
0.008208665078581;	0.008707194874053;	0.009547977611347;	0.009171993012350;
0.008261293822089;	0.008761714695584;	0.009540049529489;	0.009240615492195;
0.008187529123660;	0.008789698208565;	0.009512597733024;	0.009266759319016;
0.007598724311045;	0.008482894946820;	0.009333613315761;	0.009127230583662;
0.008229635409841;	0.008790100159772;	0.009488472518302;	0.009298333512662;
0.008158220013352;	0.008785673655852;	0.009586336253146;	0.009336291388958;
0.008012674383985;	0.008720484243775;	0.009580969711312;	0.009227528431152;
0.007864816469501;	0.008625676028059;	0.009436328477747;	0.009276536359240;
0.007270721261756;	0.008384887846632;	0.009260940289318;	0.009214945304813;
0.007875006065875;	0.008640028943524;	0.009460769822273;	0.009392222292920;
0.007144607238528;	0.008255753030093;	0.009241697167532;	0.009215703805356;
0.007196233170641;	0.008238624474042;	0.009292905132365;	0.009217273257991;
0.006948215762122;	0.007907573140065;	0.009105364633901;	0.009062509819740;
0.006800632424946;	0.007804384011179;	0.009017989491431;	0.008943076582162;
0.006719698831886;	0.007693237773057;	0.008905406663623;	0.008797689122633;
0.006705217375613;	0.007647255979312;	0.008871491731002;	0.008570100423481;
0.006560032038593;	0.007510588133605;	0.008760515369910;	0.008368053433331;
0.006350922552475;	0.007255809123764;	0.008401932320575;	0.008086610817968;
0.006157057142731;	0.007039556626816;	0.008146143007340;	0.007860664681436;
0.005971635664873;	0.006844816196343;	0.007948853031891;	0.007580722064014;
0.005761906498061;	0.006628304231616;	0.007679406597499;	0.007359362462561;
0.005784157490335;	0.006536729638257;	0.007528006656585;	0.007188159916543;
0.005598211999335;	0.006320030663701;	0.007255758915489;	0.006969680821734;
0.005476428529463;	0.006153558967109;	0.007064772268005;	0.006780165435977;
0.005298207516244;	0.005964390399911;	0.006847156978133;	0.006547995882498;
0.005165745911441;	0.005828070476070;	0.006636140727635;	0.006367454350697;
0.005031648528231;	0.005662576535057;	0.006426326927989;	0.006169974385968;
0.004894623066817;	0.005528908176647;	0.006274369744590;	0.006022791570880;
0.004707378921902;	0.005348306485502;	0.006077702155669;	0.005821786011035;
0.004711206840997;	0.005254500602535;	0.005892955020292;	0.005666722089575;
0.004549457319865;	0.005086756307334;	0.005720370105829;	0.005509325702460;
0.004396503440513;	0.004928111217509;	0.005561375012068;	0.005362895001865;
0.004223406317286;	0.004739404241090;	0.005362445413148;	0.005118166248863;
0.004064909970114;	0.004562684403887;	0.005167317254805;	0.004966786776812;
0.003944889361520;	0.004408967645842;	0.004983532859886;	0.004782991852766;
0.003797239633736;	0.004244837178144;	0.004775117139644;	0.004601214557371;
0.003658687592004;	0.004086129687455;	0.004590234673213;	0.004464623989330;
0.003560013866985;	0.003957503499532;	0.004435443250387;	0.004387316100075;
0.003398495445539;	0.003805413819922;	0.004258012528046;	0.004205662122050;
0.003423938290721;	0.003739516942241;	0.004135941249272;	0.004091805785604;
0.003350330246910;	0.003682190029613;	0.004036007909558;	0.004104755426151;
0.003142683113527;	0.003482841692262;	0.003842111641933;	0.003437530956936;
0.003077223912723;	0.003413571253098;	0.003770728043839;	0.003797553586956;
0.002982562281882;	0.003309754191721;	0.003666118349279;	0.003889282291305;
0.002790719957028;	0.003109273371390;	0.003460374045229;	0.003345181283521;
0.002649705890712;	0.002949201693960;	0.003288759527733;	0.003154286334015;
0.002505493236822;	0.002791362485670;	0.003106946817668;	0.002873322121199;
0.002395483280071;	0.002662732539355;	0.002945261968962;	0.002879435592981;
0.002274810649546;	0.002531675925022;	0.002805256231057;	0.002695955646965;
0.002156442471592;	0.002398177460776;	0.002658987360120;	0.002538876689290;
0.002062317397156;	0.002286120313319;	0.002525078839455;	0.002388913273300;
0.001970046181095;	0.002185791962656;	0.002404112854118;	0.002298832325111;
0.001903050062006;	0.002109636859875;	0.002309921006717;	0.002199420102711;
0.001815351010988;	0.002028011237716;	0.002205282329846;	0.002146817601372;
0.001840493107788;	0.002007044320349;	0.002175070627213;	0.002100472329107;
0.001759924591853;	0.001924374974217;	0.002097033164336;	0.002003797050450;
0.001667957341907;	0.001832456783709;	0.002000565612050;	0.001925530138813;
0.001577707777379;	0.001734244214511;	0.001895332981739;	0.001801422683465;
0.001471081653638;	0.001618701047040;	0.001771326113681;	0.001703465135813;
0.001384525691410;	0.001523620594822;	0.001666925416367;	0.001592187732108;
0.001296372242708;	0.001424496190861;	0.001556439437017;	0.001487199715852;
0.001214853402709;	0.001333184346337;	0.001447601150390;	0.001390166259152;
0.001137771731768;	0.001251187472094;	0.001360471629439;	0.001308071165538;
0.001064189848083;	0.001170622123497;	0.001273398964014;	0.001221999676428;
0.000997262389128;	0.001091012025213;	0.001181295495332;	0.001136892506660;
0.000937365447145;	0.001028314030526;	0.001115586693701;	0.001074685175752;
0.000878863369997;	0.000960282521532;	0.001048431175423;	0.001005511406403;
0.000817853007496;	0.000885523908915;	0.000965547852772;	0.000941449996908;
0.000813769777726;	0.000904506452921;	0.000969863537265;	0.000926737301505;
0.000751242509942;	0.000836378990694;	0.000914023535936;	0.000861468120747;
0.000679819796964;	0.000754114574998;	0.000821445975883;	0.000781187224479;
0.000635112957365;	0.000709014135000;	0.000771737562690;	0.000728448764210;
0.000575932382456;	0.000646866353250;	0.000707417658473;	0.000663431213974;
0.000518714709625;	0.000581573149711;	0.000634424824542;	0.000595277482674;
0.000471353623579;	0.000528421236581;	0.000576114817249;	0.000541921352685;
0.000424675324002;	0.000477894338298;	0.000523262098043;	0.000489478980499;
0.000370834720540;	0.000418485485269;	0.000458661001193;	0.000430153072042;
0.000317552916866;	0.000357785835345;	0.000390748644120;	0.000369291158608;
0.000264268213379;	0.000298527364321;	0.000325887530677;	0.000310058221563;
0.000213751469924;	0.000241226841475;	0.000263180774891;	0.000250992013334;
0.000166380444524;	0.000188137006513;	0.000206611276725;	0.000195815639096;
0.000118926955235;	0.000133585751803;	0.000145882500912;	0.000139455998548;
0.000079772831067;	0.000088760835241;	0.000096586594258;	0.000092740414703;
0.000047824351195;	0.000052224906052;	0.000056185706233;	0.000054608556217;
0.000023301393176;	0.000024246672757;	0.000025335198637;	0.000025518016008;
0.000016192170278;	0.000016692696297;	0.000017235361240;	0.000017547139692;
0.000011112044538;	0.000011341552248;	0.000011619198775;	0.000011823856949;
0.000006943568606;	0.000007052930385;	0.000007184762989;	0.000007307929006;
0.000004128047019;	0.000004175753893;	0.000004233822850;	0.000004298882506;
0.000002314248379;	0.000002333669298;	0.000002357444695;	0.000002388376471;
0.000001175093734;	0.000001182112817;	0.000001190798795;	0.000001203711658;
0.000000522426312;	0.000000524830263;	0.000000527785068;	0.000000532175109;
0.000000185390990;	0.000000186079833;	0.000000186950134;	0.000000188223084;
0.000000051192439;	0.000000051375007;	0.000000051614148;	0.000000051883688;
0.000000010627852;	0.000000010674688;	0.000000010737036;	0.000000010774221;
0.000000001495497;	0.000000001505146;	0.000000001516813;	0.000000001517679;
0.000000000138324;	0.000000000139609;	0.000000000141499;	0.000000000141216;
0.000000000010161;	0.000000000010312;	0.000000000010538;	0.000000000010479;
0.000000000000661;	0.000000000000675;	0.000000000000696;	0.000000000000689;
0.000000000000059;	0.000000000000060;	0.000000000000062;	0.000000000000063;
0.000000000000017;	0.000000000000018;	0.000000000000018;	0.000000000000018;
0.000000000000010;	0.000000000000010;	0.000000000000010;	0.000000000000010;
0.000000000000006;	0.000000000000006;	0.000000000000005;	0.000000000000006;
0.000000000000004;	0.000000000000004;	0.000000000000004;	0.000000000000004;
0.000000000000001;	0.000000000000001;	0.000000000000002;	0.000000000000002;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
