0.000000000000000;	0.011356493192142;	0.006841486043211;	0.006686150179879;
0.001271349879300;	0.000590292958821;	0.000000000000000;	0.000000000000000;
0.001063876139250;	0.000521634863342;	0.000000000000000;	0.000000000000000;
0.000984676989813;	0.000444664277664;	0.000000000000000;	0.000000000000000;
0.000953091054978;	0.000406542207681;	0.000000000000000;	0.000000000000000;
0.000935870949160;	0.000360058990029;	0.000000000000000;	0.002742625912526;
0.000891972957858;	0.000344714078573;	0.000000000000000;	0.005485251825052;
0.000871721956532;	0.000338164405159;	0.000000000000000;	0.000010174854210;
0.000853100113270;	0.000336418589739;	0.000000000000000;	0.000011738232327;
0.000936818780084;	0.000355067372121;	0.000000000000000;	0.000027444267940;
0.000873193767734;	0.000351679271328;	0.000000000000000;	0.000105903372958;
0.000901932191439;	0.000345150759072;	0.000000000000000;	0.000196490396264;
0.000902846612352;	0.000355101374936;	0.000000000000000;	0.000020402242000;
0.000898652677572;	0.000359223568914;	0.000000000000000;	0.000022384377460;
0.000958791363000;	0.000389692193789;	0.002966125805177;	0.000080200224066;
0.000989629177258;	0.000374067960047;	0.005932251610354;	0.000182200783992;
0.000975048562090;	0.000442509659784;	0.000000000172929;	0.000047597144896;
0.000975193262497;	0.000444288017816;	0.000026030558000;	0.000038559254123;
0.000998791752065;	0.000443983619492;	0.000017069500871;	0.000102563400668;
0.001095141051415;	0.000453989604723;	0.000021440441672;	0.000156469696984;
0.001077996477278;	0.000437618300685;	0.000017908277023;	0.000051345829495;
0.001026732522278;	0.000515876581751;	0.000019148880682;	0.000086254995324;
0.001179481184796;	0.000456292479320;	0.000015389855172;	0.000168559900179;
0.001157629379728;	0.000574045365665;	0.000020484489496;	0.000075954488864;
0.001207465387259;	0.000455535426285;	0.000015312008780;	0.000111009203526;
0.001158524722413;	0.000623397004362;	0.000019304555990;	0.000173107143492;
0.001339113799892;	0.000490992095994;	0.000065564807659;	0.000094683036352;
0.001306491325502;	0.000672244579148;	0.000054783230069;	0.000161790007190;
0.001223359666086;	0.000543406151884;	0.000049100448822;	0.000153528346418;
0.001444522332157;	0.000687372770198;	0.000047223580396;	0.000144098948513;
0.001378665488052;	0.000621231544189;	0.000051782198527;	0.000194385408302;
0.001394559360475;	0.000736314906303;	0.000072328080277;	0.000155045260122;
0.001552024715094;	0.000694458043037;	0.000074124917459;	0.000219362449242;
0.001510261315717;	0.000796531123031;	0.000091778665734;	0.000184738248596;
0.001503111710254;	0.000776330201345;	0.000081365095698;	0.000238930904362;
0.001729282362803;	0.000909581122064;	0.000090660080345;	0.000226529055235;
0.001557301518560;	0.000868979521823;	0.000112804345880;	0.000253800093126;
0.001753502263212;	0.000930711580782;	0.000132721224335;	0.000275717382144;
0.001790932065889;	0.000965416961421;	0.000124275363754;	0.000278430344966;
0.001741947383932;	0.001017950015492;	0.000151431961862;	0.000330367527418;
0.001991922381690;	0.001114912813545;	0.000169285219224;	0.000315021176126;
0.001956089515189;	0.001075665051042;	0.000181103696380;	0.000367878068897;
0.001908015404355;	0.001190306751202;	0.000186208778260;	0.000381997902896;
0.002200118919108;	0.001213784887680;	0.000216759496027;	0.000404536879703;
0.002179164322759;	0.001284693134347;	0.000239140266286;	0.000447223894322;
0.002096902892405;	0.001409331403318;	0.000242652766541;	0.000496984169679;
