0.155727577489023;	0.076852081722458;	0.061029169515152;	0.040174057451161;
0.004096080369838;	0.003521700909921;	0.000000000000000;	0.000000000000000;
0.003420993552650;	0.003055545796934;	0.000000000000000;	0.000000000000000;
0.003134498860502;	0.002449949361711;	0.000000000000000;	0.000000000000000;
0.002977561229710;	0.002153509505480;	0.000000000000000;	0.000000000000000;
0.002943863724336;	0.001803960992911;	0.000000000000000;	0.000000000000000;
0.002689151072666;	0.001620116222027;	0.000000000000000;	0.001161016086921;
0.002594955218763;	0.001588630172362;	0.000000000000000;	0.002322032173842;
0.002520169152724;	0.001608418107829;	0.000000000000000;	0.001215760471688;
0.002739616860205;	0.001627624442384;	0.000000000000000;	0.001069390858554;
0.002504492731249;	0.001522034556381;	0.000000000000000;	0.001248262637443;
0.002615691897144;	0.001430149564257;	0.000000000000000;	0.003666818767216;
0.002465606363906;	0.001463897642839;	0.000000000000000;	0.030724039395119;
0.002524822167496;	0.001470638484038;	0.000000000000000;	0.006406030699807;
0.002640790106778;	0.001642378393374;	0.000000000000000;	0.003400646115151;
0.002625692464453;	0.001537887560590;	0.000000015690891;	0.005127565236300;
0.002561739125210;	0.002524961549558;	0.000000031381781;	0.018562725566612;
0.002484379605757;	0.002308884204296;	0.000000031032136;	0.013970967951303;
0.002547511249148;	0.001979881356460;	0.001953053503301;	0.006544147410293;
0.002743013818775;	0.001932495591722;	0.001731167485591;	0.009633997752106;
0.002654173630833;	0.001864733370199;	0.001664822302470;	0.031879551806165;
0.002456975256879;	0.002139641298253;	0.001597123673101;	0.016091330366576;
0.002820664017281;	0.001940019119995;	0.001442854728667;	0.015871798426190;
0.002724459846939;	0.002417218663722;	0.001412036772029;	0.027487481721308;
0.002733110624483;	0.001973752491114;	0.001286176242068;	0.022618491908802;
0.002638235717288;	0.002518535010639;	0.001169614432468;	0.022659084205179;
0.003001770770782;	0.002098928351748;	0.002086612892037;	0.027335247219050;
0.002846212108573;	0.002759481147383;	0.004239011117015;	0.023438843438346;
0.002622271688229;	0.002234288370240;	0.003793500978368;	0.025964689965129;
0.003080853762147;	0.002677927268195;	0.003359202973500;	0.023476026987626;
0.002852070582527;	0.002471798284599;	0.002979636308864;	0.022180739540235;
0.002825342841885;	0.002837317903699;	0.003635192654628;	0.023431883089291;
0.003161872790743;	0.002680272890996;	0.005260355087265;	0.023078455710145;
0.002987135189542;	0.002984834127987;	0.006655836229748;	0.023214014414749;
0.002891744749308;	0.002781763856530;	0.006312296424143;	0.022016347923583;
0.003316922414087;	0.003261957867479;	0.006137259728592;	0.022736672194458;
0.002912837779960;	0.003087285417239;	0.007134418204363;	0.021002922594259;
0.003233719663310;	0.003224108097299;	0.008717074436633;	0.022380678136734;
0.003268152822236;	0.003190844948105;	0.009805264327664;	0.020661620454421;
0.003046734427018;	0.003359164079711;	0.009889846109856;	0.020719833444342;
0.003512697693262;	0.003570731038285;	0.011296845479475;	0.021088319919925;
0.003383276673597;	0.003352350603530;	0.012354133190431;	0.019544793255649;
0.003152814135845;	0.003660142939142;	0.013176617718062;	0.020759770030794;
0.003691574890581;	0.003614074654391;	0.014036660766856;	0.019562162610810;
0.003569469205525;	0.003700020890789;	0.015196657679754;	0.019810246608906;
0.003285962970747;	0.003968077522326;	0.014956898651281;	0.020674331952275;
0.003826887519902;	0.003742181041071;	0.015656016380214;	0.019701607658524;
0.003873815126466;	0.003842674824386;	0.016686844280597;	0.019239474110816;
0.003252933323442;	0.004123367025885;	0.017128085576336;	0.020041757715639;
0.003994058533473;	0.003990902135123;	0.018828841597758;	0.019288574393548;
0.004036445921553;	0.004350225129248;	0.018990862850290;	0.019726040026765;
0.003547886391088;	0.004351487963872;	0.019150858766712;	0.019223818586634;
0.004137312323784;	0.004090770993175;	0.020032148477309;	0.019044854297368;
0.004158087749400;	0.004529425784058;	0.019314530387614;	0.019094406222602;
