0.000000000000000;	0.018428967055737;	0.009554427423602;	0.004125684507054;
0.002390676394601;	0.001914041332872;	0.001017388829412;	0.000778437508721;
0.002019365063941;	0.001633672812512;	0.000868334208443;	0.000661572425688;
0.001787515179332;	0.001381805615675;	0.000730762607823;	0.000572404647998;
0.001674858382607;	0.001260706198803;	0.000665821113076;	0.000531260517647;
0.001597671502924;	0.001141966797673;	0.000600248162597;	0.000494239741458;
0.003918746300506;	0.003494468203845;	0.003001456353271;	0.023267549167481;
0.001426467966968;	0.001019091812244;	0.000539438717031;	0.000465094662998;
0.001400970351033;	0.001012801186179;	0.000537264390501;	0.000465039866398;
0.001506120384996;	0.001067180376148;	0.000566286691801;	0.000488180615534;
0.001395097597238;	0.000997064858894;	0.000533026079713;	0.000478812854315;
0.001473565908127;	0.001036089254021;	0.000573611411534;	0.000970081902865;
0.001441243530376;	0.001042815869735;	0.000588244196266;	0.001137934173634;
0.001412089141152;	0.001001646293224;	0.000540858794863;	0.000523982097049;
0.001503062606010;	0.001086917571849;	0.000588588575072;	0.000555580632583;
0.005575877247474;	0.010030862271185;	0.021560259957918;	0.005479701537915;
0.001702588666732;	0.001423763639303;	0.000809738443025;	0.001614239286555;
0.001578135227774;	0.001302587590428;	0.000762279999440;	0.000743172872773;
0.001555065280741;	0.001213547178170;	0.000697336940592;	0.000664359473652;
0.001744639261609;	0.001350720881842;	0.000825303248617;	0.001685655928052;
0.001652294061472;	0.001267398855599;	0.000753480577106;	0.001209933414987;
0.001589974370015;	0.001294251260260;	0.000766290106230;	0.000885892085300;
0.001757620761211;	0.001339571933183;	0.000793253590385;	0.001280542386691;
0.001835151207795;	0.001511874409197;	0.000915805542735;	0.001568021054369;
0.001723534769757;	0.001329854463109;	0.000784113657976;	0.001130465748256;
0.001838861361913;	0.001548004572222;	0.000940475339820;	0.001679415495736;
0.001933494593602;	0.001519793799895;	0.001002284627005;	0.001463028278350;
0.001990278677802;	0.001700546060001;	0.001085310182373;	0.001530032459947;
0.001821226448470;	0.001513680674001;	0.000999030695267;	0.001712126442871;
0.002091127291072;	0.001725126676944;	0.001082930788995;	0.001482769994525;
0.001979364995761;	0.001641667140601;	0.001053849979972;	0.001717342780037;
0.002047789468087;	0.001784969337781;	0.001188397512513;	0.001632182145328;
0.002215462384732;	0.001858855981498;	0.001282280942882;	0.001874245888451;
0.002200222484648;	0.001946337598577;	0.001384096301899;	0.001787913745402;
0.002119863532178;	0.001842404657222;	0.001273216549321;	0.001824502318378;
0.002449534417233;	0.002151276693241;	0.001512685752279;	0.002024910327664;
0.002217677960013;	0.002001507269168;	0.001443168420475;	0.001817287110636;
0.002497631216001;	0.002263056474746;	0.001759220784260;	0.002357487568891;
0.002438435894378;	0.002169536716139;	0.001615175515055;	0.001850605466733;
0.002476222616297;	0.002317146670564;	0.001838019251958;	0.002500971194756;
0.002697042625049;	0.002458141223345;	0.001917145330886;	0.002075499985127;
0.002673864033997;	0.002468283700316;	0.002051204271778;	0.002442444423168;
0.002612295445082;	0.002505530884961;	0.002060357424406;	0.002284763616181;
0.002918320811254;	0.002708399845948;	0.002313402300032;	0.002493612770834;
0.002896275653049;	0.002731378892639;	0.002338836310109;	0.002528688119022;
0.002861484741071;	0.002814486904622;	0.002431436657319;	0.002745154949263;
0.003076124299997;	0.002886526011136;	0.002548695924863;	0.002589055264008;
0.003189202997602;	0.003021078056490;	0.002708408073797;	0.002906593186475;
0.002967150437329;	0.003012734124110;	0.002761827162751;	0.002830802898313;
0.003372061901080;	0.003275025336395;	0.003128251497779;	0.003028143876235;
0.003470640206710;	0.003373462548717;	0.003064371103928;	0.003201643354245;
0.003301634758602;	0.003405309545484;	0.003336117584083;	0.003106956348875;
0.003549155611777;	0.003437903638497;	0.003277249711842;	0.003347324445085;
0.003685490512115;	0.003657707992990;	0.003491104802712;	0.003361246688312;
0.003517073672324;	0.003590503021747;	0.003501400868457;	0.003476837256989;
0.003894739047077;	0.003895388863060;	0.003862819331467;	0.004001107887840;
0.003950030697132;	0.003941572452663;	0.003863964922349;	0.003729981037914;
0.003877074309232;	0.003983712132837;	0.003971744887596;	0.004087450001997;
0.004054512148191;	0.004045645964068;	0.004061949946947;	0.004066032814175;
0.004194220745877;	0.004233489399931;	0.004211477046133;	0.004066012491226;
0.004235937276871;	0.004449150258697;	0.004594048356463;	0.004300441322337;
0.004431463299864;	0.004407322935502;	0.004364779920385;	0.004259235150720;
0.004433544358795;	0.004519636149059;	0.004781277441503;	0.004507027539863;
0.004489632577455;	0.004659134627419;	0.004816972444838;	0.004487289712660;
0.004812865691939;	0.004885235010129;	0.004955527882911;	0.004773128119509;
0.004916561782216;	0.004918953431547;	0.004950114908730;	0.004756422828310;
0.004707025247861;	0.004832639924923;	0.004936716701527;	0.004846723761477;
0.005273065561838;	0.005317430040260;	0.005459167539440;	0.005238206900711;
0.005094550915262;	0.005120359218729;	0.005177624295028;	0.005101454248672;
0.005061746225008;	0.005241660099791;	0.005437986482452;	0.005263588290276;
0.005563186062058;	0.005538782455177;	0.005658320520044;	0.005623424606629;
0.005664473990729;	0.005717153240543;	0.005840176227325;	0.005465092253490;
0.005358784896087;	0.005621980278616;	0.005772469536053;	0.005607757122262;
0.005901123392942;	0.005931060542930;	0.005956727455174;	0.005959227060360;
0.006123436485315;	0.006098212469634;	0.006191776616765;	0.006034624679522;
0.006101430682325;	0.006035759212305;	0.006123932234064;	0.005963605006529;
0.006003988390354;	0.006163795566670;	0.006265032425040;	0.006147763934885;
0.006543843939219;	0.006519386638602;	0.006539741089608;	0.006347664843104;
0.006598761050039;	0.006633947824573;	0.006694053200086;	0.006505293557521;
0.006308575067738;	0.006502529539115;	0.006577712036693;	0.006540185902751;
0.006890274718770;	0.006864467401925;	0.006982605899450;	0.006770352827844;
0.007344913610897;	0.007388081377755;	0.007676490177591;	0.007165930002214;
0.007427642156266;	0.007452631266712;	0.007601339740292;	0.007351027420185;
0.007082785856339;	0.007280166470195;	0.007346659573361;	0.007398914163669;
0.007846988949099;	0.007703924614920;	0.007597656479580;	0.007574166959492;
0.007853492951237;	0.007807938862484;	0.007795355422685;	0.007788377681630;
0.008049294236878;	0.007980937126727;	0.007992275439807;	0.008025231003167;
0.007873915331387;	0.008033433000413;	0.008092933971606;	0.008156115205844;
0.008551964208449;	0.008552854737523;	0.008538954202394;	0.008528497492345;
0.008740270551283;	0.008678626000967;	0.008529370309333;	0.008738376958703;
0.008901512765625;	0.008943508382749;	0.008937780813192;	0.008882858336939;
0.008650203300058;	0.008870865569668;	0.008906412950640;	0.008992791273968;
0.009092296840253;	0.009230615649696;	0.009292190888138;	0.009360283836400;
0.009529574715887;	0.009540965328783;	0.009527698661942;	0.009680850053985;
0.009735357885916;	0.009789364165081;	0.009784937180775;	0.009981573152093;
0.009822144050847;	0.010012716975311;	0.010032806960906;	0.010239926305779;
0.009346062466116;	0.009865783200738;	0.010095450787241;	0.010302265803420;
0.010176146231805;	0.010405210996645;	0.010522037777120;	0.010707628616754;
0.010242372440854;	0.010579994782328;	0.010853782057333;	0.010940767363713;
0.010213630720433;	0.010671692049133;	0.011070800323090;	0.010996299753761;
0.010172658383224;	0.010715743732543;	0.011140060444177;	0.011203848425412;
0.009623280638994;	0.010560684109619;	0.011143119177431;	0.011268496035937;
0.010416000601663;	0.011013194033467;	0.011544087348369;	0.011611961894704;
0.009686158333906;	0.010677234005532;	0.011449282002332;	0.011520138188660;
0.009876752294122;	0.010808935733649;	0.011664855530693;	0.011655609615706;
0.009681962307326;	0.010565261927192;	0.011580687522537;	0.011589850970236;
0.009600660290653;	0.010554734442628;	0.011608534394086;	0.011566070914997;
0.009599882063819;	0.010537020226515;	0.011599268392151;	0.011516230526604;
0.009687620785593;	0.010605335901245;	0.011685257926745;	0.011387792542093;
0.009601045082598;	0.010556637013694;	0.011684747688926;	0.011298260404650;
0.009427525233155;	0.010353306285997;	0.011394841591550;	0.011110823089272;
0.009258993952217;	0.010189486086780;	0.011219302894670;	0.010987996608699;
0.009089581472164;	0.010044274874443;	0.011108380420523;	0.010780348055859;
0.008879976539593;	0.009858532129134;	0.010906351205570;	0.010632955230661;
0.008973133654829;	0.009839336266149;	0.010847285400679;	0.010540795687770;
0.008763520996019;	0.009620542767478;	0.010608120707733;	0.010353610414391;
0.008638569243753;	0.009465397025677;	0.010462256043385;	0.010189687232262;
0.008414383950182;	0.009252235703857;	0.010256452377597;	0.009937868478206;
0.008246397920469;	0.009093144100481;	0.010042854254226;	0.009740606201489;
0.008066569662255;	0.008884534271710;	0.009806719598136;	0.009501718978648;
0.007882677212592;	0.008715695803541;	0.009639988660798;	0.009326272066231;
0.007623479612043;	0.008472061356285;	0.009395348935987;	0.009059301139206;
0.007629113152796;	0.008347113535926;	0.009154401634988;	0.008849672059386;
0.007405626411995;	0.008119177120315;	0.008927090626433;	0.008637382127020;
0.007197890507552;	0.007907171048935;	0.008718490368104;	0.008446557037263;
0.006961224246308;	0.007651673281165;	0.008450462844690;	0.008113912481754;
0.006751723612178;	0.007420028979274;	0.008195601557343;	0.007929524616147;
0.006612414610374;	0.007234680085034;	0.007968645198558;	0.007708664197325;
0.006432031925040;	0.007034030624290;	0.007711940135475;	0.007495504647791;
0.006265348854592;	0.006845357182114;	0.007493757842860;	0.007358434775792;
0.006168486611427;	0.006710645674024;	0.007329500466736;	0.007323082158324;
0.005984130392232;	0.006543359642639;	0.007138244623524;	0.007132791883803;
0.006088921959319;	0.006512762764628;	0.007023253123894;	0.007011021364282;
0.006071851273252;	0.006510656368061;	0.006965326912863;	0.007193064913666;
0.005796508056343;	0.006251799874585;	0.006713645604780;	0.006079126741005;
0.005811300311871;	0.006265009437363;	0.006721632463376;	0.006850429775300;
0.005804855171352;	0.006253471775487;	0.006710253545867;	0.007268197371006;
0.005594276975650;	0.006045188233096;	0.006504326158512;	0.006446625121851;
0.005478772063363;	0.005918110611099;	0.006376185025582;	0.006286177728821;
0.005347840974888;	0.005785640577947;	0.006227273165646;	0.005927486291844;
0.005275146943046;	0.005702954530788;	0.006114202040549;	0.006146369056119;
0.005160373955519;	0.005596448370021;	0.006021879719393;	0.005956195019340;
0.005031064740093;	0.005464911846659;	0.005898866174969;	0.005793261146931;
0.004940538428426;	0.005359623088151;	0.005779954039744;	0.005616870745048;
0.004836986651119;	0.005258892769304;	0.005665743730516;	0.005555536553923;
0.004776738788304;	0.005191547245565;	0.005584025269390;	0.005443230205147;
0.004671270153415;	0.005103655427472;	0.005461129077901;	0.005426028617781;
0.004820763038157;	0.005156212927323;	0.005486420700458;	0.005407025492853;
0.004760111578652;	0.005093924031776;	0.005430326199180;	0.005310001141790;
0.004686381923546;	0.005030608674619;	0.005361715063006;	0.005296299798801;
0.004625729408877;	0.004965242364782;	0.005291631737907;	0.005171960773374;
0.004508496677964;	0.004844995862940;	0.005170346282158;	0.005120258072384;
0.004445042028115;	0.004778661732127;	0.005101676223920;	0.005019871557830;
0.004365807511388;	0.004687655769387;	0.005001380484277;	0.004921910010071;
0.004297280978447;	0.004607925562642;	0.004889830267627;	0.004840793037804;
0.004226441225142;	0.004545398095418;	0.004835219734153;	0.004797421392635;
0.004150651690580;	0.004469740932641;	0.004763134861953;	0.004717686065179;
0.004085360716352;	0.004379338378525;	0.004649570792881;	0.004620205839281;
0.004025056458426;	0.004332932271099;	0.004618147226440;	0.004596068475735;
0.003946985720232;	0.004243441324667;	0.004558874710191;	0.004512162974349;
0.003854070984523;	0.004103540208960;	0.004397521016712;	0.004415364319628;
0.003950726930999;	0.004292266805801;	0.004545549141339;	0.004487956148775;
0.003874127011133;	0.004221261752409;	0.004540373824371;	0.004438956204169;
0.003749089802058;	0.004072042253991;	0.004365516318681;	0.004310662351351;
0.003726972152740;	0.004075330061278;	0.004377086427715;	0.004290705006007;
0.003634876809334;	0.004006672041593;	0.004330991439748;	0.004217796942855;
0.003544042357463;	0.003910418436556;	0.004226406773463;	0.004114861000257;
0.003490451697451;	0.003861694295419;	0.004184966219158;	0.004070295218185;
0.003431462921607;	0.003821214115663;	0.004172651782510;	0.004014505468303;
0.003298118547930;	0.003684577598495;	0.004031340904482;	0.003879676178131;
0.003161000685505;	0.003517660499289;	0.003826617029341;	0.003718105912365;
0.003012273805156;	0.003361751780424;	0.003651691697835;	0.003577792535718;
0.002886938947533;	0.003222566905730;	0.003495344783716;	0.003434970569104;
0.002752992780805;	0.003100506821278;	0.003397400854523;	0.003306296694758;
0.002540424621282;	0.002869718896493;	0.003142569859811;	0.003076934135818;
0.002303603711317;	0.002620198145013;	0.002890876126550;	0.002825673353110;
0.001996437658351;	0.002274348120976;	0.002515256636351;	0.002477357181637;
0.001613777752310;	0.001749744565852;	0.001897171172194;	0.001969933825930;
0.001402387789313;	0.001520644167580;	0.001643583441815;	0.001722956885102;
0.001215426614875;	0.001299385272537;	0.001398039979149;	0.001466974981440;
0.000954262653206;	0.001019387960669;	0.001096082046668;	0.001155955846634;
0.000697445754818;	0.000743619969939;	0.000799020626592;	0.000845281828521;
0.000465347673292;	0.000494593595050;	0.000530074739795;	0.000562403464353;
0.000271883415756;	0.000287511042891;	0.000306684332669;	0.000325871530760;
0.000133960282820;	0.000141070168116;	0.000149762720081;	0.000158512703733;
0.000050730402643;	0.000053160872102;	0.000056176331453;	0.000059405909608;
0.000014458155158;	0.000015113908207;	0.000015940269963;	0.000016770528204;
0.000002984297108;	0.000003120654780;	0.000003293329344;	0.000003436411997;
0.000000404546602;	0.000000423810788;	0.000000447095775;	0.000000459755312;
0.000000033972518;	0.000000035727305;	0.000000038059164;	0.000000038528406;
0.000000002052198;	0.000000002190327;	0.000000002380199;	0.000000002330101;
0.000000000097302;	0.000000000106620;	0.000000000120221;	0.000000000110374;
0.000000000006074;	0.000000000006719;	0.000000000007637;	0.000000000006998;
0.000000000001379;	0.000000000001472;	0.000000000001603;	0.000000000001634;
0.000000000000773;	0.000000000000812;	0.000000000000867;	0.000000000000918;
0.000000000000487;	0.000000000000511;	0.000000000000545;	0.000000000000583;
0.000000000000285;	0.000000000000301;	0.000000000000323;	0.000000000000345;
0.000000000000123;	0.000000000000133;	0.000000000000145;	0.000000000000151;
0.000000000000012;	0.000000000000013;	0.000000000000015;	0.000000000000015;
0.000000000000003;	0.000000000000004;	0.000000000000004;	0.000000000000004;
