0.000000000000000;	0.073542086604216;	0.041537706198031;	0.037140797942755;
0.100584534906128;	0.080317109651275;	0.044023737515358;	0.035324196037151;
0.083437439309076;	0.068172567026680;	0.037314805164381;	0.029641720430413;
0.069765847236024;	0.056689735765215;	0.030963726911316;	0.024641002626230;
0.061713009255368;	0.048754238586544;	0.026559411152558;	0.021374837411425;
0.055820764769520;	0.042679016333857;	0.023190911756779;	0.018918289943457;
0.071949800611837;	0.056900372988723;	0.034265518912207;	0.034078439627836;
0.064488595398982;	0.050805332426699;	0.030291737444253;	0.031155047700495;
0.043634514604796;	0.032656354770588;	0.017724716403781;	0.015399225416542;
0.042933130394105;	0.031541122900036;	0.017087449555118;	0.014811704091365;
0.041408643675291;	0.029983709872502;	0.016230669693730;	0.014354166028851;
0.038544609971258;	0.027601398122793;	0.014981320750518;	0.014225910602484;
0.037618364385458;	0.026425120671429;	0.014359228226700;	0.014157758058323;
0.036082907614847;	0.025203075368167;	0.013652423359997;	0.013021873088915;
0.035082647114291;	0.024618058162063;	0.013305677154639;	0.012460166999340;
0.054545792086770;	0.043345330210430;	0.025750784545656;	0.022396900051351;
0.055245609327465;	0.047994595846688;	0.029237666361121;	0.026128626680032;
0.034912341531591;	0.026984306201826;	0.015256122608100;	0.014095307265636;
0.033375720974860;	0.025171426962735;	0.014517439063922;	0.013120514303828;
0.033024014056711;	0.024081384343835;	0.013847160094681;	0.013682913097689;
0.032348862535902;	0.022977612203678;	0.013241663266164;	0.013579867511456;
0.030722472859836;	0.022267124604532;	0.012779522350028;	0.012478737694965;
0.030795063143057;	0.022157110175667;	0.012716397222055;	0.013031232757064;
0.031294112177388;	0.022540037502011;	0.012957643031925;	0.013778261930022;
0.030309571377588;	0.021696055104083;	0.012423924796306;	0.012990409192840;
0.029620849273963;	0.021430785410620;	0.012260353158143;	0.013307567345933;
0.030164299132687;	0.022065720911625;	0.013428030439674;	0.014080880668300;
0.030559862087882;	0.022295924037359;	0.014066020562063;	0.014004296990765;
0.028615106094113;	0.021299083132409;	0.013231875340460;	0.013978443022770;
0.028592415314862;	0.020938415747981;	0.012894589994204;	0.013846850036096;
0.029065896520841;	0.021361406727595;	0.013071886151055;	0.014135010482723;
0.028099705591214;	0.021084801648151;	0.013202159456362;	0.014310758465845;
0.028706237393992;	0.021597819059107;	0.013764048105938;	0.014717275761554;
0.028674364332604;	0.021632761737537;	0.013946443474729;	0.015021399998494;
0.027676725484808;	0.021309142026939;	0.013750928613234;	0.014924882483986;
0.028258343246281;	0.021705171570418;	0.013811594042054;	0.015339931730864;
0.027897570536351;	0.021857470968089;	0.014175772870876;	0.015471588604144;
0.027293228105720;	0.021525291331785;	0.014377236485874;	0.015667519368986;
0.028012135244222;	0.021972908311562;	0.014730020252536;	0.016047532274897;
0.027237216158050;	0.021765206142629;	0.014741100104646;	0.016217450263801;
0.027745350632734;	0.022366055781623;	0.015283016845137;	0.016688158734162;
0.027941727431830;	0.022366745269966;	0.015383717739364;	0.016834866105947;
0.026749722693976;	0.021870189378311;	0.015195176915222;	0.016928733447760;
0.027281376042912;	0.022333943052033;	0.015590600684185;	0.017228789633999;
0.027766540407477;	0.022568068916810;	0.015899999976927;	0.017657904055457;
0.026779951262631;	0.022541159719658;	0.015974442128340;	0.017963415625112;
0.026877620233498;	0.022580312513721;	0.016105455576826;	0.018137905071707;
0.027712133421260;	0.022871236754563;	0.016428031429160;	0.018529276540916;
0.026345334602126;	0.022749150334371;	0.016526884724226;	0.018777946876391;
0.026065694089093;	0.022618880252069;	0.016670344331478;	0.018931291135680;
0.027346243871239;	0.023246859702275;	0.017098382024613;	0.019616407517012;
0.026340690467656;	0.023231263324941;	0.017277657919308;	0.019771424694447;
0.026073265376587;	0.022975184219236;	0.017360251930799;	0.019955708046629;
0.026867204051716;	0.023397628073289;	0.017691955688576;	0.020503974926039;
0.025977479326029;	0.023380522231593;	0.017861936162746;	0.020668197454347;
0.025681057765413;	0.023244735704974;	0.018047244776704;	0.021248710829933;
0.026353533912380;	0.023675853763917;	0.018526401052896;	0.021837441402257;
0.025713248305210;	0.023668749844324;	0.018663600410953;	0.021994163741585;
0.025325564287585;	0.023410927787249;	0.018760888302210;	0.022252846609316;
0.025664959908869;	0.023659114259739;	0.019099900056797;	0.022448193561512;
0.025285422240799;	0.024051696434406;	0.019634404768685;	0.022781869001283;
0.025303794476611;	0.024112486043017;	0.019871082451352;	0.023116296216555;
0.025239038722877;	0.023784120029439;	0.019975745968608;	0.023372779913622;
0.024551620189092;	0.023717114732539;	0.020332490637353;	0.023473241593594;
0.024795242026291;	0.024225099954741;	0.020754645130233;	0.023882005272458;
0.025195860459496;	0.024395807856924;	0.021021724539124;	0.024245118529890;
