0.000000000000000;	0.019426614588850;	0.010333234622628;	0.004482654085324;
0.050850569937165;	0.048067933386943;	0.026451187875910;	0.018615941573390;
0.041832432179133;	0.039954168140520;	0.021974632819453;	0.015402491509619;
0.034224078795994;	0.031933294812553;	0.017502563732850;	0.012433882592286;
0.029376070243488;	0.026175739100219;	0.014283964991754;	0.010411897876051;
0.025910585578905;	0.021965827119023;	0.011943648478312;	0.008963084601326;
0.036569973832251;	0.031180719598250;	0.018506498009401;	0.016267083155391;
0.031840930380104;	0.026746366063077;	0.015707740301419;	0.014538827528209;
0.019500446308504;	0.015751905433710;	0.008571324064655;	0.007132409103890;
0.019070363374526;	0.015002037152290;	0.008159200491320;	0.006866904578077;
0.018280995914721;	0.014038105611848;	0.007651845094442;	0.006680210291720;
0.016911562072346;	0.012738015744547;	0.006988739576901;	0.006790901363164;
0.016518238291266;	0.012171189999508;	0.006692962556558;	0.006865533215877;
0.015910664055282;	0.011657766995521;	0.006410282305970;	0.006270349504312;
0.015466721532169;	0.011429095439574;	0.006302573774672;	0.005978763036140;
0.025928000679882;	0.021400021502438;	0.012506060321939;	0.011210985847630;
0.026780093011204;	0.025163065778804;	0.014772057099466;	0.013694085335107;
0.015733240907640;	0.013292534862972;	0.007722802071792;	0.007007671847895;
0.014967759616828;	0.012186720490562;	0.007403466923523;	0.006491983077965;
0.014687562599712;	0.011434027075608;	0.006967104359725;	0.006932854722843;
0.014325674607245;	0.010794481455400;	0.006609386019156;	0.006962977882333;
0.013670357105242;	0.010428970862823;	0.006363124560121;	0.006294653619306;
0.013741715291884;	0.010434511976401;	0.006342911835364;	0.006647322071010;
0.013969251094441;	0.010642728449224;	0.006475032858986;	0.007185621951738;
0.013559645912840;	0.010244288769060;	0.006203909408837;	0.006733613928333;
0.013262846409510;	0.010072046298668;	0.006072810108148;	0.006917083348248;
0.013559735862992;	0.010520755081432;	0.006901772185256;	0.007436299510120;
0.013783923087696;	0.010731914734906;	0.007433241420838;	0.007372250160040;
0.012928091252254;	0.010117011784324;	0.006824588682253;	0.007394140575170;
0.012891492047778;	0.009885591029657;	0.006556750336554;	0.007313748121156;
0.013108520471399;	0.010079659267987;	0.006616086516257;	0.007430424024642;
0.012767843369734;	0.010016094618408;	0.006793664331068;	0.007590798520765;
0.013055749608226;	0.010262985179503;	0.007122723903568;	0.007794591288805;
0.013043232409889;	0.010277754661182;	0.007201654891655;	0.007960291254848;
0.012663072089869;	0.010118991748096;	0.007076625652737;	0.007906315364444;
0.012937508542202;	0.010265657575628;	0.007022074137201;	0.008097639553306;
0.012822188040457;	0.010374169469208;	0.007300389961016;	0.008159657170639;
0.012611823308228;	0.010287644206302;	0.007507012206617;	0.008275118572262;
0.012953182008760;	0.010501842275900;	0.007675772019316;	0.008443544427997;
0.012644736081360;	0.010400388107864;	0.007710836168068;	0.008507001588334;
0.012944921663219;	0.010720123418087;	0.008033695924250;	0.008736713434595;
0.013060051460186;	0.010739726927618;	0.008056194913172;	0.008789662133674;
0.012573887052588;	0.010493877441189;	0.007944773089029;	0.008806745143721;
0.012878912017955;	0.010750298455063;	0.008193167411832;	0.008937509266182;
0.013132842738349;	0.010891381252777;	0.008351710500085;	0.009131169417957;
0.012758114191470;	0.010849862678502;	0.008355318711734;	0.009238691714270;
0.012864009578505;	0.010908228303293;	0.008454633692015;	0.009297744069671;
0.013298290956489;	0.011098866843620;	0.008634453270953;	0.009471285092654;
0.012741131623782;	0.010999468915261;	0.008640714486457;	0.009531521138729;
0.012672246811861;	0.010978840706405;	0.008742342316835;	0.009568909710246;
0.013338334306866;	0.011334437682527;	0.008962843533991;	0.009880289294194;
0.012953855259542;	0.011306874950007;	0.009030375620830;	0.009893175098598;
0.012901220105771;	0.011236638698945;	0.009086728118658;	0.009943478779886;
0.013353347968663;	0.011485076119594;	0.009241915424814;	0.010177148579834;
0.013033102838068;	0.011477590355295;	0.009324850770931;	0.010198714178917;
0.012966367421601;	0.011453147286041;	0.009415978348157;	0.010418043658030;
0.013379226910640;	0.011720941354954;	0.009660107214975;	0.010665746592894;
0.013183193800509;	0.011734289472408;	0.009716490479337;	0.010689520023263;
0.013082485498600;	0.011663494643837;	0.009758766779883;	0.010764802386471;
0.013354508980694;	0.011851119639381;	0.009941180465531;	0.010845086559153;
0.013287271526110;	0.012055011441704;	0.010196656583056;	0.010962886251150;
0.013416585895427;	0.012160110430599;	0.010322185881237;	0.011104358089429;
0.013506507559548;	0.012106019158490;	0.010380347592113;	0.011212596203537;
0.013282250911770;	0.012114118260132;	0.010543718258625;	0.011237778613466;
0.013549849280812;	0.012432471804911;	0.010773867328446;	0.011445488476351;
0.013916368144290;	0.012640248416598;	0.010938377415490;	0.011652099440394;
0.013565253198029;	0.012432553298273;	0.010887759188192;	0.011600261223434;
0.013675583302513;	0.012611545403616;	0.011140898497213;	0.011830672443449;
0.014015497349172;	0.012895701952418;	0.011392157305876;	0.012038643578033;
0.013567498976444;	0.012688903265220;	0.011338343603005;	0.011979817244923;
0.013775381058940;	0.012835198856483;	0.011557174351429;	0.012240459677443;
0.014252306978807;	0.013174523264503;	0.011858967812576;	0.012427545710185;
