0.103191337561619;	0.066635438785521;	0.037952723068559;	0.034116953672101;
0.135218617387251;	0.086025546470454;	0.000000000000000;	0.000000000000000;
0.111061947127088;	0.075764670877379;	0.000000000000000;	0.000000000000000;
0.093964161306655;	0.063679668129418;	0.000000000000000;	0.000000000000000;
0.085647571152643;	0.054121753791517;	0.000000000000000;	0.000000000000000;
0.080010193593114;	0.046441803435948;	0.000000000000000;	0.000000000000000;
0.074138732066764;	0.040937882627197;	0.000000000000000;	0.001525768479654;
0.068793070284790;	0.038078751820858;	0.000000000000000;	0.003051536959308;
0.064799471520534;	0.035635857310266;	0.000000000000000;	0.001318155278864;
0.064807162830425;	0.034048093703492;	0.000000000000000;	0.000998560770283;
0.063346517730558;	0.032276819344423;	0.000000000000000;	0.001115148679804;
0.059574083302500;	0.029555423441646;	0.000000000000000;	0.002130578222594;
0.058832584337158;	0.027736114944857;	0.000000000000000;	0.002998396301344;
0.056876383865363;	0.026573317937457;	0.000000000000000;	0.002215829081312;
0.055724152502987;	0.026397236371994;	0.000000000000000;	0.001900265789313;
0.055948380131477;	0.027825577027482;	0.000000019579944;	0.002522490188816;
0.054324421908541;	0.030003096929593;	0.000000039159887;	0.003822347311038;
0.052346192775851;	0.030093966242297;	0.000000038723402;	0.003135790431932;
0.051203952641852;	0.027861567890949;	0.001449055020112;	0.002792224860368;
0.051995363981413;	0.026231604908679;	0.001298153756835;	0.003813931818316;
0.051963043460413;	0.024550859800886;	0.001315151423490;	0.004467474927699;
0.048869528901331;	0.024834465824485;	0.001281263287172;	0.003662488505454;
0.049258285441663;	0.024357161913772;	0.001201237950994;	0.004283104358100;
0.050143654253624;	0.024786478974749;	0.001221618609295;	0.005234175352822;
0.048902525720756;	0.023796276298021;	0.001131454153524;	0.004742923835192;
0.047429339949967;	0.023824924765618;	0.001066102592956;	0.005355709712820;
0.048078523988859;	0.023769630911085;	0.001828855325986;	0.005997297387405;
0.049050050635468;	0.023605792048294;	0.003418947126195;	0.005723517690776;
0.045370823180658;	0.023847999267451;	0.002923251834051;	0.006427586818702;
0.046008785998078;	0.023225590968734;	0.002691906938281;	0.006486287367878;
0.046880028741473;	0.024022526692334;	0.002642469927783;	0.006708724136047;
0.044663404592630;	0.024002107466295;	0.003075554664401;	0.007319210035567;
0.045680080583599;	0.024476672829024;	0.003637092989474;	0.007588043609654;
0.045666584028610;	0.024453514246400;	0.003934161044558;	0.008052513808011;
0.043543323445698;	0.024900368297282;	0.003935725001008;	0.008290658524170;
0.044691872281148;	0.025616942565022;	0.003693876562554;	0.008770090940339;
0.043593417057740;	0.026208577841652;	0.004140453335114;	0.008975357857801;
0.042462221867339;	0.025509245993115;	0.004886088101753;	0.009509923488609;
0.043943906933201;	0.025888744291241;	0.005100021768531;	0.009812417449192;
0.042144014730364;	0.026116357738137;	0.005254587306067;	0.010326215746764;
0.042778146241033;	0.027076583896419;	0.005696103739440;	0.010753715226179;
0.043508877595649;	0.026799932434004;	0.005981874521471;	0.010982135850252;
0.040918104847428;	0.026716415472717;	0.006121040568013;	0.011705504756626;
0.041839383908297;	0.027355911908820;	0.006397133605244;	0.011928038252039;
0.043018628530331;	0.027320706265226;	0.006817868258036;	0.012464987768362;
0.040270619906621;	0.028411576572820;	0.007014951928036;	0.013284373683026;
0.040586224192029;	0.028347398243313;	0.007217557814110;	0.013611735614493;
0.042719455112285;	0.028119816106610;	0.007611807181639;	0.014014955639863;
0.038921818990497;	0.029279926325055;	0.007977020658541;	0.014877369761995;
0.038421917975421;	0.029028585767664;	0.008408686367626;	0.015337361368383;
0.041345153665713;	0.029350459882186;	0.008636903749748;	0.016046562274380;
0.038477311163548;	0.030461866545472;	0.009045471925551;	0.016661126378471;
0.038163012021182;	0.029801122007039;	0.009564131187877;	0.017245366149871;
0.039976062149838;	0.030082050732116;	0.009846012662776;	0.017964977617404;
0.037427905596962;	0.031070846241092;	0.010253615600383;	0.018591902258451;
0.036783119689731;	0.030718259327334;	0.010790565613978;	0.019883057424397;
0.038189434766257;	0.030984702728005;	0.011384231046910;	0.020720838060903;
0.036319177577287;	0.031751260429829;	0.011760272793582;	0.021326503261647;
0.035630027595386;	0.031207513084406;	0.012322795895911;	0.022191712175904;
0.036386003089757;	0.031449914496127;	0.012881485220767;	0.022529337842038;
0.034625226547112;	0.032931071787549;	0.013677984699810;	0.023222115122255;
0.034629308648310;	0.032947822126533;	0.014233628319722;	0.024015259671133;
0.035027639269664;	0.031682824370428;	0.014898903739421;	0.024838960243892;
0.033055141551917;	0.031989656268561;	0.015932909670003;	0.025420288398634;
0.033040030025077;	0.033307059989367;	0.016414638789935;	0.026149394187677;
0.034023429575900;	0.033206216357177;	0.016941628352734;	0.026913849904435;
0.031944667199064;	0.032438367144933;	0.017570225035604;	0.027449302428574;
0.031462835072403;	0.032677149455265;	0.018608658449553;	0.028450261786777;
0.031990255551882;	0.033114945782158;	0.019383560982087;	0.028971185153247;
0.029410047316945;	0.032697814213775;	0.020005405534692;	0.029345724725210;
0.029447570514810;	0.032158042410825;	0.021070460001460;	0.030262132102674;
0.030476976030174;	0.032311999599315;	0.022032886645513;	0.030374002763332;
0.027221409565811;	0.033006958461283;	0.022858297761185;	0.030406832990705;
0.026413644253539;	0.032909428567010;	0.023342984621489;	0.031446387585048;
0.028238972375236;	0.032157984416186;	0.024240517760797;	0.031809952984971;
0.027783542541534;	0.030863813946571;	0.025177750439789;	0.031462587773801;
0.025230410594713;	0.030665558011935;	0.025733407431588;	0.031559013097972;
0.024630818729197;	0.031103407124405;	0.026520492313101;	0.031677824485773;
0.024971238333620;	0.030680154758923;	0.027422938575405;	0.031590540804282;
0.022373598368527;	0.030020262961991;	0.027844416572363;	0.031767230968516;
0.021850980869965;	0.028827206258786;	0.028543358724221;	0.031539597510405;
0.023009741403784;	0.028109164633744;	0.030539039382382;	0.031231892703618;
0.022372859603699;	0.027949791496567;	0.031563715229189;	0.031262420177666;
