0.099752474837385;	0.065651445686755;	0.037726725761876;	0.033609408274253;
0.103162857557047;	0.068754186556216;	0.039566342353192;	0.034972485024406;
0.105472884044695;	0.070720175923515;	0.040718399810648;	0.035855460198513;
0.107376702229349;	0.072345676418802;	0.041669746824763;	0.036583779129219;
0.109051659733732;	0.073697224864347;	0.042453972790184;	0.037202404308202;
0.110551492578116;	0.074871712573348;	0.043135218094492;	0.037750733600087;
0.112018904392079;	0.075952103333636;	0.043754084485171;	0.038264762938624;
0.115765696276646;	0.079343011171168;	0.046736458967274;	0.057041470060539;
0.117053378505642;	0.080271798031139;	0.047274060969025;	0.057520014007010;
0.118298349396621;	0.081165214116161;	0.047792741277579;	0.057983781359687;
0.119643023772405;	0.082105694300417;	0.048337420825512;	0.058469563753644;
0.120903129537371;	0.083002063950396;	0.048858764773617;	0.058951001352860;
0.122198249337780;	0.083908481897088;	0.049386437113599;	0.059484296290417;
0.123479971897079;	0.084816809222095;	0.049913217885287;	0.059997306007665;
0.124780660867510;	0.085731874723069;	0.050441152740455;	0.060493367588769;
0.126150132940014;	0.086702430984881;	0.051002053825927;	0.061019778255208;
0.131442968941770;	0.095129452931292;	0.067099987482117;	0.065931067090678;
0.132859399195155;	0.096187135146638;	0.067723518943103;	0.066554955124274;
0.134276089015659;	0.097251267127245;	0.068391833769918;	0.067144955572438;
0.135709791198401;	0.098321888348876;	0.069046541860241;	0.067749698932964;
0.137230579643868;	0.099422654390456;	0.069728202656538;	0.068458696010557;
0.138702997949540;	0.100480077822767;	0.070373660709967;	0.069097661689757;
0.140163309815971;	0.101560228071249;	0.071040605775260;	0.069732269987252;
0.141768106391606;	0.102707657613223;	0.071735911436672;	0.070478585365356;
0.143386827101775;	0.103914458462110;	0.072485365979134;	0.071232053896411;
0.145005154025939;	0.105061777544105;	0.073172763902706;	0.071942923685212;
0.146661960932134;	0.106319881676157;	0.073950329865235;	0.072783197773138;
0.148464785019344;	0.107628587142180;	0.074831555138068;	0.073628936085210;
0.150312608672352;	0.109047785535750;	0.075766210560681;	0.074536791574862;
0.152010625675399;	0.110310816003112;	0.076589236117287;	0.075424065665294;
0.153974294078368;	0.111764631020271;	0.077522114980174;	0.076372434496184;
0.155863331068414;	0.113173844749171;	0.078432099745910;	0.077368356386333;
0.157835236283300;	0.114690512133287;	0.079450464920309;	0.078400953430404;
0.159945607521961;	0.116267828828481;	0.080495535253844;	0.079528338480308;
0.162060029189291;	0.117906022491334;	0.081612361281733;	0.080682236161584;
0.164167337657624;	0.119531655593745;	0.082693401748360;	0.081865892709782;
0.166540070262658;	0.121350232156573;	0.083902840025454;	0.083173425645349;
0.168752064819623;	0.123107767237653;	0.085121985185132;	0.084461517864780;
0.171201825731628;	0.125029743878005;	0.086460800627536;	0.085895926636815;
0.173687541670492;	0.126982491953925;	0.087807101233143;	0.087336337048787;
0.176171951232329;	0.128986481938174;	0.089212027688783;	0.088889772216948;
0.178945838590740;	0.131189453489787;	0.090772403866074;	0.090522803716394;
0.181668069952112;	0.133372346798164;	0.092332432142759;	0.092230909259679;
0.184400129401089;	0.135624097739038;	0.093938970114948;	0.093980453890150;
0.187439265562071;	0.138058999013226;	0.095689489397459;	0.095875917667790;
0.190489921341662;	0.140559533348823;	0.097514243419350;	0.097857806222545;
0.193521172891997;	0.143113862944397;	0.099379603139500;	0.099930487762017;
0.196832810224519;	0.145815867874099;	0.101359666238061;	0.102094580202000;
0.200299585323498;	0.148677506256930;	0.103478635093469;	0.104432045240229;
0.203511523639897;	0.151482454384690;	0.105586557387998;	0.106773564546063;
0.207177909656089;	0.154540160677482;	0.107894426506249;	0.109319492059356;
0.210997797395642;	0.157774437499329;	0.110320244162613;	0.112038574407999;
0.214648408445728;	0.160991286484239;	0.112802706208423;	0.114776482159990;
0.218657848094829;	0.164405099298889;	0.115424944238776;	0.117734567309150;
0.222829712796614;	0.168017062685200;	0.118209140894149;	0.120843146741095;
0.226871620214937;	0.171629734315120;	0.121046335166286;	0.124038842831954;
0.231277219636728;	0.175495149256055;	0.124107528493550;	0.127549708774510;
0.235871514109146;	0.179551312055750;	0.127319626867507;	0.131175168464876;
0.240383748161609;	0.183655715566893;	0.130631061090277;	0.134969405497212;
