0.116393066185646;	0.077623225122176;	0.043447878327313;	0.037961889442612;
0.119658582952915;	0.080864372022837;	0.045302524602157;	0.039246381323939;
0.121768115355905;	0.082805534816072;	0.046397076468710;	0.040031594876031;
0.123520965409357;	0.084443787011094;	0.047320524107578;	0.040689152272904;
0.125031764832955;	0.085794993481356;	0.048075968820802;	0.041238916064287;
0.126410434403187;	0.086984449889561;	0.048736916189710;	0.041729128385875;
0.127664247000453;	0.088014470097612;	0.049305194262423;	0.042162025861650;
0.131617207907715;	0.091755140332407;	0.052624012775240;	0.064485117324187;
0.132726532491538;	0.092661817487087;	0.053124221896149;	0.064894181374465;
0.133795162625333;	0.093522746989892;	0.053598561974527;	0.065288677958016;
0.134922569024748;	0.094399197278406;	0.054079253667223;	0.065687848044964;
0.135967923587489;	0.095204047813322;	0.054521919109763;	0.066083460796590;
0.136990158244890;	0.095970991639609;	0.054946138329790;	0.066527049189484;
0.138051652677251;	0.096750899194545;	0.055375711977390;	0.066957846206805;
0.139058468848424;	0.097495524277647;	0.055785749387452;	0.067343434451263;
0.140115574313436;	0.098285755221934;	0.056222448807470;	0.067753323917136;
0.145907931689826;	0.108377121725494;	0.076528509571750;	0.073480121170884;
0.147099354391296;	0.109407623886014;	0.077105510797676;	0.074044100945170;
0.148265036086778;	0.110398227711015;	0.077716891685420;	0.074549508766513;
0.149391274348986;	0.111299662170348;	0.078258547905660;	0.075047165314170;
0.150567533911313;	0.112206543830178;	0.078817862181323;	0.075666841687000;
0.151700300023193;	0.113054461365994;	0.079330943055347;	0.076195490305740;
0.152839394566880;	0.113954068271333;	0.079881161680814;	0.076720324368356;
0.154059417427206;	0.114857356367412;	0.080425459105015;	0.077365633176633;
0.155312212275181;	0.115854977216732;	0.081038643602003;	0.078019891794811;
0.156535857744309;	0.116748681848571;	0.081571769380515;	0.078614743363331;
0.157816987544554;	0.117782326396192;	0.082202584211973;	0.079368824045296;
0.159183981204246;	0.118821228569353;	0.082938389097455;	0.080102317046306;
0.160589299672096;	0.119964214641384;	0.083708795512276;	0.080883449770170;
0.161877643172194;	0.120958940535097;	0.084381272412352;	0.081683554415635;
0.163363456724230;	0.122117821959703;	0.085136158565541;	0.082492953717071;
0.164775601546775;	0.123214304319806;	0.085864401394321;	0.083373796302192;
0.166281639912769;	0.124439830669711;	0.086719690412380;	0.084283982847190;
0.167855413432930;	0.125667818384323;	0.087572202412793;	0.085276229487449;
0.169456453314217;	0.126980503661280;	0.088510001566691;	0.086293607996813;
0.171039039526898;	0.128251813915558;	0.089390744153352;	0.087341041895748;
0.172819540860860;	0.129693242170055;	0.090376077249790;	0.088481373104368;
0.174477555863894;	0.131078076355693;	0.091389822467961;	0.089618106878768;
0.176315689892957;	0.132593808934868;	0.092506526435857;	0.090881187001939;
0.178173002768364;	0.134131468158376;	0.093641889366744;	0.092142414870304;
0.180045871858104;	0.135726307543257;	0.094857196857034;	0.093524078562487;
0.182121918200961;	0.137469016551993;	0.096169215018540;	0.094942692328926;
0.184140411413595;	0.139165172835824;	0.097463333167889;	0.096430766946180;
0.186196692818732;	0.140947940004781;	0.098836750034645;	0.097964584873648;
0.188452537954789;	0.142845732605617;	0.100307393755016;	0.099599874344124;
0.190717068257977;	0.144786275863457;	0.101819124285126;	0.101304943960378;
0.192992984024165;	0.146803018443344;	0.103397713122285;	0.103104765959041;
0.195443251034305;	0.148893314620065;	0.105053327088716;	0.104948299728147;
0.198017207623132;	0.151105994223274;	0.106797921121402;	0.106934824565288;
0.200427329494310;	0.153304896484364;	0.108575907936460;	0.108940250012960;
0.203140289849040;	0.155658450766653;	0.110490230817279;	0.111082537802058;
0.205959312065541;	0.158139707362555;	0.112469207721170;	0.113353974328458;
0.208693364309937;	0.160643991873860;	0.114551597362173;	0.115653604549092;
0.211666356534944;	0.163252027607526;	0.116689120544631;	0.118103680536639;
0.214766340452544;	0.166027617906828;	0.118979748043852;	0.120663419103157;
0.217788225200117;	0.168808444528506;	0.121306330929622;	0.123293026819490;
0.221054170926636;	0.171753118954088;	0.123801331071453;	0.126151844369745;
0.224464550110440;	0.174845695335411;	0.126408460794742;	0.129078389706936;
0.227840041533678;	0.177988050450574;	0.129099102195623;	0.132137578784771;
0.231409952089081;	0.181238619427238;	0.131904750862881;	0.135298332621796;
0.235138676353679;	0.184682279036902;	0.134875710508702;	0.138588371423016;
0.238903442269262;	0.188266828403805;	0.138027371738613;	0.142024314812040;
0.242941622438038;	0.191987246505241;	0.141265601339138;	0.145607175743389;
0.246983588790162;	0.195755909463207;	0.144659799206830;	0.149324009248962;
