0.004592144013388;	0.002959536849834;	0.001785657479120;	0.000840224670964;
0.037809943804484;	0.023527019027099;	0.000000000000000;	0.000000000000000;
0.031415361119971;	0.019476977821297;	0.000000000000000;	0.000000000000000;
0.026782641968032;	0.015324085591318;	0.000000000000000;	0.000000000000000;
0.024587779656197;	0.012459151145384;	0.000000000000000;	0.000000000000000;
0.023168057797172;	0.010486287098112;	0.000000000000000;	0.000000000000000;
0.021665462084328;	0.009187740982613;	0.000000000000000;	0.000223778401500;
0.020269201458757;	0.008582889668894;	0.000000000000000;	0.000447556802999;
0.019187016106103;	0.008134369274121;	0.000000000000000;	0.000269854839566;
0.019253812564786;	0.007915917234211;	0.000000000000000;	0.000263369155058;
0.018880974549534;	0.007670800729825;	0.000000000000000;	0.000271504828327;
0.017856828631001;	0.007167828074749;	0.000000000000000;	0.000424307540637;
0.017636179210746;	0.006919814775395;	0.000000000000000;	0.000512933266227;
0.017093368801664;	0.006804478007575;	0.000000000000000;	0.000510291090207;
0.016942579182121;	0.006862359153662;	0.000000000000000;	0.000453543249678;
0.017201885530259;	0.007012787509704;	0.000000002841296;	0.000521204049496;
0.016812609385798;	0.007123629802750;	0.000000005682593;	0.000714344925059;
0.016218220453376;	0.007164161564068;	0.000000005619290;	0.000684914280219;
0.015902278779943;	0.007009073215876;	0.000500128100954;	0.000633097678882;
0.016249428945215;	0.006936717993372;	0.000433257281706;	0.000763684365522;
0.016322326605748;	0.006660033832816;	0.000400603885667;	0.000889478306612;
0.015358833860081;	0.006804139660420;	0.000366225962832;	0.000812082734282;
0.015540086455812;	0.006735798396913;	0.000320915624491;	0.000888732141001;
0.015920642980915;	0.006885141066922;	0.000311228272942;	0.001046218418604;
0.015580666599419;	0.006602150800700;	0.000275924756112;	0.001025968576084;
0.015169008203616;	0.006621450447030;	0.000246538496660;	0.001122906536373;
0.015442264350463;	0.006640717834393;	0.000441183074358;	0.001244107517834;
0.015838517998047;	0.006642092561859;	0.000932700895428;	0.001234080088504;
0.014698321673640;	0.006785123995720;	0.000723947266042;	0.001349242373397;
0.014978498731831;	0.006649720911534;	0.000623264657260;	0.001392308808642;
0.015361634126349;	0.006903291540139;	0.000596866260225;	0.001450675027705;
0.014686251566038;	0.006915161804874;	0.000727221352443;	0.001570461505741;
0.015089506391280;	0.007073707710555;	0.000882952932708;	0.001644847674887;
0.015164725917036;	0.007088471274043;	0.000919832488349;	0.001739019206305;
0.014533023272996;	0.007257895078065;	0.000912224569736;	0.001804767787721;
0.015002349716597;	0.007487340564501;	0.000837864401091;	0.001915342756286;
0.014704359850170;	0.007680287863858;	0.000973006349504;	0.001971365278126;
0.014389274205200;	0.007506906495167;	0.001180558526777;	0.002089813220975;
0.014966186630649;	0.007650949577604;	0.001173768571515;	0.002168676247963;
0.014428387599551;	0.007754140086558;	0.001166417765455;	0.002284463574998;
0.014726981253901;	0.008076808007037;	0.001303630786985;	0.002388012966205;
0.015051156250662;	0.008033761044028;	0.001416974702151;	0.002450485487702;
0.014262445314155;	0.008047802872504;	0.001416272035016;	0.002613132534648;
0.014679481426249;	0.008291202974652;	0.001473485811983;	0.002673941667388;
0.015154673014591;	0.008329489708261;	0.001615442902679;	0.002807501849129;
0.014322465915677;	0.008709114922765;	0.001664519675758;	0.002997379876646;
0.014540282225476;	0.008741988482894;	0.001697364156394;	0.003083217332028;
