0.103191337561619;	0.066635438785521;	0.037952723068559;	0.034116953672101;
0.100324823736348;	0.077357102692455;	0.042871919151295;	0.035111398663692;
0.083444611449088;	0.065818692950398;	0.036431209999343;	0.029537538468270;
0.070082968403493;	0.055067868437849;	0.030427491355276;	0.024699021886168;
0.062380060736484;	0.047786018069390;	0.026348789224681;	0.021610281575434;
0.056783229971927;	0.042219174853596;	0.023231805668145;	0.019293929190991;
0.071470258240494;	0.055294137941501;	0.033738741724561;	0.034674020058373;
0.064547234865067;	0.049744507640252;	0.030074282482777;	0.031784977781202;
0.044904690288208;	0.032751470377381;	0.018007095525388;	0.015825787129302;
0.044316680368755;	0.031796993123658;	0.017452608138563;	0.015295411430507;
0.042885658766791;	0.030407393363780;	0.016677379074337;	0.014853382469302;
0.040062182956794;	0.028151299360367;	0.015475245218771;	0.014640315188530;
0.039154592338243;	0.027051351052274;	0.014884316057174;	0.014549197385933;
0.037628995953748;	0.025877882727463;	0.014199058640318;	0.013498965662991;
0.036740547713826;	0.025363556119322;	0.013887813765893;	0.012995793391980;
0.055592477006507;	0.043867234442283;	0.026705266574471;	0.022977665449496;
0.055803882391140;	0.047298682717242;	0.029394157391984;	0.025967960294106;
0.036300524050689;	0.027148351359496;	0.015440197798793;	0.014333580923599;
0.034919595028741;	0.025626704234107;	0.014830162350075;	0.013484465716829;
0.034766174708218;	0.024810581407327;	0.014311753213048;	0.014023567046484;
0.034196168323510;	0.023861499286805;	0.013790000042216;	0.013949396891130;
0.032513134634902;	0.023167689351057;	0.013342551832226;	0.012937884827022;
0.032627636336341;	0.023080985739240;	0.013291491792456;	0.013430303148585;
0.033205578831041;	0.023505987371434;	0.013555605941932;	0.014126166758758;
0.032206441972258;	0.022668804492281;	0.013030259987218;	0.013406764761020;
0.031491818620183;	0.022402996527724;	0.012868848562768;	0.013669933996467;
0.032072155724960;	0.023022112601963;	0.013945078942525;	0.014387177258831;
0.032545585337198;	0.023286110859463;	0.014545088938091;	0.014375473928262;
0.030496583639488;	0.022286154010141;	0.013741391321235;	0.014269177029297;
0.030543912828834;	0.021986695298896;	0.013459187617490;	0.014180775054317;
0.031113232944975;	0.022472876966776;	0.013684749149791;	0.014507465308976;
0.030063678898068;	0.022149007897190;	0.013756156041331;	0.014617936220161;
0.030748356091684;	0.022708313460978;	0.014317915061648;	0.015046858959807;
0.030756401159669;	0.022767231955318;	0.014505604707937;	0.015342908539192;
0.029698821346799;	0.022434180496195;	0.014314499223482;	0.015235638557998;
0.030382003461448;	0.022906908493590;	0.014444989513544;	0.015683775504839;
0.030009396427032;	0.023058295968531;	0.014782781563141;	0.015817093601079;
0.029360840324166;	0.022692946528980;	0.014927508256993;	0.015978065184176;
0.030190006926511;	0.023204966683890;	0.015308002170485;	0.016397483729425;
0.029358292270507;	0.022977693094070;	0.015287143619752;	0.016543455462134;
0.029934440214727;	0.023628990370471;	0.015847219461117;	0.017041660186476;
0.030215748276144;	0.023686949991977;	0.015996115728249;	0.017230325144692;
0.028920542608959;	0.023152979617517;	0.015782184288563;	0.017288462688610;
0.029533078247883;	0.023671372571066;	0.016195176815712;	0.017629292979872;
0.030127491223844;	0.023974679332330;	0.016550818892414;	0.018103764404004;
0.029045524401500;	0.023937832036089;	0.016627002357769;	0.018393502214746;
0.029187842406671;	0.024009177769288;	0.016766229870207;	0.018598614150101;
0.030175764845519;	0.024388042155854;	0.017143722222052;	0.019057095702305;
0.028663965586698;	0.024242662393152;	0.017239375352065;	0.019290027657157;
0.028380270929740;	0.024115682472230;	0.017373232081288;	0.019461742450181;
0.029864487446116;	0.024862657408767;	0.017881058408524;	0.020234357094867;
0.028752975754450;	0.024841932629359;	0.018064424132691;	0.020399448835747;
0.028491791532017;	0.024598248189616;	0.018154905984425;	0.020615294279397;
0.029434976581456;	0.025118455361565;	0.018557267389967;	0.021247153537355;
0.028449695707600;	0.025100531166635;	0.018731633832906;	0.021433873624030;
0.028145605448154;	0.024977565501903;	0.018930586941157;	0.022052037502128;
0.028944654475824;	0.025496889042161;	0.019470945030411;	0.022731864747467;
0.028243008331949;	0.025509231503953;	0.019636252124237;	0.022936589688669;
0.027841188124086;	0.025259942634356;	0.019751767868056;	0.023248432838108;
0.028270784305461;	0.025583650210428;	0.020148665305371;	0.023535830736979;
0.027846978353076;	0.026023652798510;	0.020727951735978;	0.023939058806539;
0.027899511716991;	0.026132349972563;	0.021013689580406;	0.024356234710581;
0.027873301925151;	0.025822824633212;	0.021150684757470;	0.024693591590752;
0.027104205497446;	0.025761285499757;	0.021533454539803;	0.024853788587760;
