0.000000000000000;	0.074499430013417;	0.042098976846676;	0.038232660428796;
0.010376392714227;	0.004140774871891;	0.000000000000000;	0.000000000000000;
0.008694096952419;	0.003840220615220;	0.000000000000000;	0.000000000000000;
0.007868902690862;	0.003414438014200;	0.000000000000000;	0.000000000000000;
0.007671704033644;	0.003273974411870;	0.000000000000000;	0.000000000000000;
0.007364476039002;	0.002990446826809;	0.000000000000000;	0.000000000000000;
0.006915332290169;	0.002898289583803;	0.000000000000000;	0.002143309895311;
0.006671303122937;	0.002911005668798;	0.000000000000000;	0.004286619790622;
0.006496972953588;	0.002996051553235;	0.000000000000000;	0.001791100565349;
0.007003075526766;	0.003165767813661;	0.000000000000000;	0.001351935149234;
0.006448884719681;	0.003134613759986;	0.000000000000000;	0.001492101012571;
0.006679511838476;	0.003074072916586;	0.000000000000000;	0.003535582040069;
0.006311452304086;	0.003153045558104;	0.000000000000000;	0.019386417478804;
0.006321718618414;	0.003214895883961;	0.000000000000000;	0.007734940156434;
0.006739861529168;	0.003532773957965;	0.000000000000000;	0.004443356426989;
0.006796557164932;	0.003396301239435;	0.000000027018574;	0.006211121735858;
0.006599918935782;	0.004374880484243;	0.000000054037148;	0.018473676749424;
0.006285432680732;	0.004340998902328;	0.000000053434726;	0.017439999947143;
0.006509012869452;	0.004134936745576;	0.001716016248537;	0.009153614673714;
0.007046221256341;	0.004297115937347;	0.001549133113770;	0.013152017248038;
0.006763788378632;	0.004238947934521;	0.001604191122952;	0.036784463578960;
0.006105506255679;	0.004887452934875;	0.001623792403729;	0.023414813334618;
0.007144447570306;	0.004369864844388;	0.001562870687655;	0.023668929927985;
0.006889532655291;	0.005531845438249;	0.001591709709601;	0.037265364871035;
0.006779144549302;	0.004524340049401;	0.001496462171972;	0.036976476279593;
0.006547193424967;	0.005880455158357;	0.001460029262595;	0.038645252171883;
0.007463400159643;	0.004825205981831;	0.002519516668476;	0.047386734937185;
0.007036362574590;	0.006463874496321;	0.004578163933732;	0.044693998131252;
0.006320732964568;	0.005356058629659;	0.004289094412044;	0.049523264773906;
0.007533242598702;	0.006494648947388;	0.004199122479124;	0.048693858143058;
0.006912113595468;	0.005939168094701;	0.004035758543041;	0.047399390314051;
0.006662154885009;	0.006920388718188;	0.004765203720610;	0.050753809345980;
0.007596063711749;	0.006583524560904;	0.006639814715525;	0.052664942591254;
0.007048164250118;	0.007332804044706;	0.008706336829760;	0.053441119226199;
0.006679988545410;	0.006883601569485;	0.008801250333137;	0.051817476938651;
0.007752820369009;	0.008106139185553;	0.009207919048875;	0.054760602074054;
0.006670242727728;	0.007681274321722;	0.010520258126353;	0.051322580712316;
0.007327116092030;	0.008032424715752;	0.012643600487121;	0.055411403262082;
0.007412086312003;	0.008009586442719;	0.015032876914068;	0.051635053029778;
0.006692167066954;	0.008419899812675;	0.015121595434641;	0.052155801815910;
0.007754117396950;	0.008928339769318;	0.017166455864351;	0.053501497744489;
0.007424366818808;	0.008428418337966;	0.019975445452042;	0.049572575874081;
0.006654483732762;	0.009159783315809;	0.022098505036078;	0.053060813832562;
0.007895194794172;	0.009040322617219;	0.023590412338277;	0.049893065214941;
0.007525272555644;	0.009244336319950;	0.026378482142296;	0.050512393589153;
0.006672420881202;	0.009864589856838;	0.027299339433839;	0.052755712295908;
0.007870031413838;	0.009286502944225;	0.028711407005324;	0.049975216650403;
0.007814484233415;	0.009511824919437;	0.031155485128221;	0.048594845936966;
0.006332291698679;	0.010136162190933;	0.033659325478093;	0.050657169293819;
0.007830526122184;	0.009723678587488;	0.037438238068010;	0.048441633636737;
0.007804903501786;	0.010522608439647;	0.038878165309119;	0.049430460269565;
0.006578754912497;	0.010446886756229;	0.040376698396349;	0.047994379441226;
0.007719699807327;	0.009744713266955;	0.042794006604059;	0.047344138387704;
0.007604098164561;	0.010664577363700;	0.042530114295411;	0.047319149032134;
0.006625888367621;	0.010374496716058;	0.043702830207928;	0.046428239152586;
0.007545272840305;	0.010388126375037;	0.046016943633984;	0.051031754566660;
0.007573073378871;	0.010591417123023;	0.047868332499555;	0.049906018917531;
0.006706146091052;	0.010583336067161;	0.047447939984388;	0.048576952770949;
0.007377215597707;	0.009981109698110;	0.048285684214414;	0.049989042351040;
0.007321642622941;	0.010678852976730;	0.048542045375573;	0.046185395586582;
0.006673784020183;	0.011017596700971;	0.051173909710183;	0.044847863764419;
0.007555402992039;	0.010418247422332;	0.050294766775777;	0.043963166559382;
0.007079692422583;	0.009699417370546;	0.050495948508971;	0.043310038988087;
0.006689716320329;	0.010543219809601;	0.053011496588875;	0.042371215864585;
0.007357886285939;	0.010718878884059;	0.050426700851216;	0.041467858630948;
0.007477095535540;	0.010406143127750;	0.048183986292571;	0.040713408016242;
0.006493706539344;	0.010076470870987;	0.046233712104071;	0.039561837735959;
0.007493014283112;	0.010415173992142;	0.047089508529670;	0.039708983899363;
0.006997478297713;	0.009927558951539;	0.045705905470468;	0.038332011007614;
0.006316139005147;	0.009939032466881;	0.043748684848236;	0.036749717039614;
0.007344348110353;	0.009781884018478;	0.043848589555005;	0.036750385103330;
0.007154605656429;	0.010146741360168;	0.042845175065661;	0.034473031625851;
0.005954581237302;	0.010164671212983;	0.041030061790845;	0.032617543139685;
0.007018912115993;	0.010026652785847;	0.038484291871569;	0.033120560502314;
0.007187251161090;	0.009636927218518;	0.037506589839757;	0.032030642022926;
0.007003913043159;	0.009108054131225;	0.036261894155255;	0.029704875349829;
0.006167302726955;	0.009574871906426;	0.034277304093841;	0.028360228042142;
0.007030007953233;	0.009546225321889;	0.033049056407051;	0.027241537719058;
0.006773222217940;	0.009424537621229;	0.032037594331844;	0.025891743865457;
0.005907573461723;	0.009205823172739;	0.030178485338604;	0.025001355036247;
0.006766529716758;	0.008759957756851;	0.029133232946618;	0.023734870121387;
0.006971428502280;	0.008936016401374;	0.030333684008828;	0.022509967374385;
0.006829880922608;	0.008921248866844;	0.029604237342286;	0.021839116949029;
0.005924611520510;	0.008867523336744;	0.026113860239009;	0.021285504282909;
0.007093574277546;	0.008723974601002;	0.023681131589623;	0.020010545134253;
0.006767176763271;	0.008513403296860;	0.022633310855937;	0.018778472109256;
0.006764258274005;	0.008280505275445;	0.021838865060211;	0.018068968118382;
0.006059968856618;	0.008342293714063;	0.020735244214501;	0.017282693951779;
0.006770644694301;	0.008446955841932;	0.019825652340827;	0.016427460311534;
0.006838673210084;	0.008381283658966;	0.018445966987305;	0.015657007603882;
0.006699722361454;	0.008289394068045;	0.017485467385810;	0.014735558929979;
0.006053239101966;	0.008130576828637;	0.016761410315626;	0.013897976390656;
0.006408214487400;	0.008016771862141;	0.015835607886279;	0.013365244544758;
0.006775490068989;	0.007952745913156;	0.015062987745471;	0.012830683231694;
0.006751962620660;	0.007984285861766;	0.014161402175498;	0.012331759133489;
