0.085076722182720;	0.053716400485341;	0.026638489054501;	0.023071637335208;
0.086986593157923;	0.055739927061515;	0.027729933002447;	0.023803025009479;
0.088220460310356;	0.056916517050708;	0.028365164162714;	0.024256331285768;
0.089247695791622;	0.057900148429778;	0.028896729837359;	0.024635958327655;
0.090136468009016;	0.058702412198163;	0.029331647219254;	0.024957999029183;
0.090957600197708;	0.059407488198771;	0.029715516243345;	0.025251303348622;
0.091715552740566;	0.060020562224434;	0.030051160606779;	0.025517508374362;
0.093821655926971;	0.061980287895944;	0.031759003138144;	0.040098896640848;
0.094504211377211;	0.062518757673676;	0.032057008553476;	0.040351738854943;
0.095167612472168;	0.063033053357484;	0.032343208959166;	0.040602770121858;
0.095875734996930;	0.063564231407609;	0.032639142512496;	0.040860537651793;
0.096539922215214;	0.064058941526872;	0.032917735247083;	0.041117777543830;
0.097199654654343;	0.064537862299216;	0.033189821536431;	0.041391207251675;
0.097881592671922;	0.065028870386137;	0.033468324090327;	0.041667478804678;
0.098543710496097;	0.065507563580522;	0.033741130278555;	0.041929279878282;
0.099248475496115;	0.066022244096222;	0.034034597626414;	0.042207971475196;
0.102061776750157;	0.071531203178299;	0.046611698467857;	0.045022582332128;
0.102810294665340;	0.072128580765254;	0.046945852368161;	0.045355895197445;
0.103559542914151;	0.072724505189586;	0.047318973144424;	0.045675824719247;
0.104312889237671;	0.073301682017979;	0.047672050381853;	0.046002112136405;
0.105111962461672;	0.073897927715513;	0.048045463982439;	0.046381837449673;
0.105894207911907;	0.074467870371594;	0.048397304721811;	0.046734917380544;
0.106675459006147;	0.075066233725817;	0.048770498147187;	0.047087635893164;
0.107525233809735;	0.075679586200498;	0.049145189527180;	0.047494184251211;
0.108393692424309;	0.076349335460776;	0.049561537083763;	0.047917676768876;
0.109255597509277;	0.076963020823003;	0.049934931467257;	0.048318161413620;
0.110146130036524;	0.077655008784564;	0.050361786340399;	0.048785085009990;
0.111109858167369;	0.078362512629234;	0.050859851841119;	0.049263203831428;
0.112100985639464;	0.079138152686307;	0.051381585188404;	0.049768966068412;
0.113013732565114;	0.079818369459389;	0.051838363951249;	0.050268107443111;
0.114081526434669;	0.080620969563634;	0.052361042820283;	0.050806574035580;
0.115098249352659;	0.081381257805793;	0.052862297825530;	0.051362684533938;
0.116177313372026;	0.082223819291747;	0.053444878756954;	0.051950880423800;
0.117318611138475;	0.083076564723297;	0.054026702196627;	0.052580546785007;
0.118478369505472;	0.083983878749219;	0.054662579280884;	0.053232008444542;
0.119631726468034;	0.084870197963195;	0.055266000930777;	0.053896153266073;
0.120940489144875;	0.085880299161562;	0.055945462952408;	0.054631359790226;
0.122155961043110;	0.086845447085280;	0.056636197448973;	0.055352701258390;
0.123510093781990;	0.087905268135924;	0.057395164143045;	0.056154075602284;
