0.000000000000000;	0.023236972094286;	0.013550197095859;	0.005983046310121;
0.096063114287052;	0.078628829348317;	0.046854290507537;	0.036955715168312;
0.079656421810879;	0.066428232470175;	0.039630334096002;	0.030948837857833;
0.066322265112249;	0.054978405407424;	0.032709038681238;	0.025605275914479;
0.058224133786773;	0.047064562683802;	0.027840377334595;	0.022058273827455;
0.052253960798412;	0.041033154370942;	0.024121346821205;	0.019390088522477;
0.069666295350737;	0.056385538985359;	0.036072560328997;	0.034843054077677;
0.061957511021276;	0.049961470103654;	0.031684249272737;	0.031560451350360;
0.040404770774734;	0.031132176880907;	0.018237163591460;	0.015582270655979;
0.039606004495476;	0.030010409477241;	0.017510686678890;	0.014956866867538;
0.038059327064425;	0.028445180908100;	0.016556053572264;	0.014451761822054;
0.035306283233763;	0.026117354271865;	0.015220524273824;	0.014282482289767;
0.034385739674134;	0.025004916730249;	0.014553500473613;	0.014188643667890;
0.032920695511790;	0.023807353639839;	0.013806485469070;	0.013014671546459;
0.031910431526767;	0.023177192791801;	0.013425118203063;	0.012419455352461;
0.051368488696587;	0.041619683246018;	0.025995205470557;	0.022598379422043;
0.052858766513879;	0.046786043511605;	0.030279881700026;	0.026838784982469;
0.032245835118484;	0.025716624843526;	0.015720274154030;	0.014256908194417;
0.030597728632416;	0.023843618147182;	0.014789455420130;	0.013178151992503;
0.030047379293570;	0.022686971644970;	0.013987767133705;	0.013678619981994;
0.029280953838161;	0.021585882794933;	0.013292961348764;	0.013514117616735;
0.027821261663418;	0.020829100922096;	0.012804620300807;	0.012375681887150;
0.027863562006678;	0.020740484006537;	0.012741850864457;	0.012936143084580;
0.028292330520117;	0.021087642928790;	0.012978507670803;	0.013687401831808;
0.027362752903433;	0.020279795861622;	0.012425034557781;	0.012863214712591;
0.026762007597053;	0.020006899509541;	0.012261013606130;	0.013177718772559;
0.027282733327817;	0.020687528710307;	0.013433083744906;	0.013981797020417;
0.027602791868739;	0.020936739969098;	0.014043045591070;	0.013885569148744;
0.025875763991613;	0.019909865986303;	0.013197349256251;	0.013852807999025;
0.025778121395613;	0.019545787859037;	0.012825896362296;	0.013684811642040;
0.026170726572515;	0.019896249637010;	0.012984561545687;	0.013941152016458;
0.025364338677543;	0.019651908745540;	0.013127438600764;	0.014131920620614;
0.025897608802653;	0.020133908872469;	0.013671676559679;	0.014521901290157;
0.025851255586899;	0.020163102861443;	0.013834995209644;	0.014811617924172;
0.024989116160754;	0.019814541388771;	0.013632048788622;	0.014701865562847;
0.025474945171243;	0.020134691936722;	0.013670216437411;	0.015078126985000;
0.025182755106021;	0.020265872771969;	0.014029611816017;	0.015201827728600;
0.024661584980709;	0.019999434014679;	0.014227239431304;	0.015394360646145;
0.025269020240477;	0.020409303061220;	0.014563305412163;	0.015745390069184;
0.024614789458334;	0.020204334881163;	0.014587395698957;	0.015902191803373;
0.025079596802175;	0.020746369242535;	0.015108867107703;	0.016347027995949;
0.025200071552991;	0.020732710482937;	0.015161123259613;	0.016456250608592;
0.024183125841113;	0.020255162525066;	0.014975631921263;	0.016529887792472;
0.024648801659316;	0.020675645612714;	0.015359431511998;	0.016804975078420;
0.025031294656510;	0.020885716798705;	0.015621209035448;	0.017185433681823;
0.024229585043603;	0.020804623036290;	0.015686310032748;	0.017456679202968;
0.024299990259421;	0.020842413452710;	0.015807161386159;	0.017601456411349;
0.024969896574746;	0.021116402826485;	0.016081299408280;	0.017941301388198;
0.023854210906118;	0.020939616521541;	0.016161721148777;	0.018150351505636;
0.023607082526986;	0.020829629906133;	0.016290594643895;	0.018272287093285;
0.024671878365068;	0.021401482846766;	0.016672022975783;	0.018884928546485;
0.023857152345460;	0.021333209269662;	0.016828603891358;	0.019001150138995;
0.023605020204852;	0.021112012590220;	0.016878884857371;	0.019138615713206;
0.024258210038856;	0.021486427168580;	0.017164191846239;	0.019613157613954;
0.023539316973378;	0.021423323664177;	0.017313026717642;	0.019732123029762;
0.023282233571960;	0.021307175583377;	0.017462735179604;	0.020230257557077;
0.023845959613068;	0.021700375116233;	0.017887949762847;	0.020738195126762;
0.023326327777874;	0.021649188353288;	0.017991247557850;	0.020837660134254;
0.022980195322534;	0.021420784869339;	0.018047338223112;	0.021025398703733;
0.023254784479747;	0.021634772903620;	0.018332971586863;	0.021161339489296;
0.022987292565166;	0.021942163685332;	0.018810847102374;	0.021429310502921;
0.022999471754786;	0.021991272302911;	0.018997605296822;	0.021686645950734;
0.022905280163807;	0.021728983656638;	0.019048075953254;	0.021863619540112;
0.022348412869291;	0.021651719793162;	0.019341030459293;	0.021907062512118;
0.022583413259994;	0.022066287105425;	0.019707110781197;	0.022234138595073;
0.022915237194731;	0.022225756146179;	0.019918396690838;	0.022513482287842;
0.022092286680641;	0.021708433465869;	0.019784969657179;	0.022346563987723;
0.022051860565051;	0.021860938106547;	0.020190711580146;	0.022684042334142;
0.022317081980244;	0.022121858145717;	0.020530943087550;	0.022863317678459;
0.021368101656456;	0.021602721908764;	0.020376661866267;	0.022581525232081;
0.021417206666625;	0.021633334057128;	0.020677078090402;	0.022845809812839;
0.021843308585849;	0.021938132046588;	0.021074206955798;	0.022897474429337;
0.020876229006365;	0.021667608531141;	0.021112109758440;	0.022549393899606;
0.020588996157907;	0.021513151330443;	0.021095329730312;	0.022713436166305;
0.021179284523691;	0.021699139858363;	0.021376603278564;	0.022861054995167;
0.020860253035895;	0.021327336668841;	0.021329247291461;	0.022445039506465;
0.019984617228390;	0.020879919783102;	0.021144061945430;	0.022085491861843;
0.019906293643742;	0.020975549361334;	0.021339992847346;	0.022020985729811;
0.020025556850304;	0.021001595348372;	0.021506108137196;	0.021900691849685;
0.019007101414067;	0.020375779730880;	0.021164766795445;	0.021515288707530;
0.018706497228452;	0.020029822185763;	0.021045477916185;	0.021191877153456;
0.019265947266032;	0.020377426780338;	0.021706448625499;	0.021236117584767;
0.019165168919264;	0.020393076124547;	0.021892541845684;	0.021175882213742;
0.018129262180022;	0.019619938887245;	0.021054871659049;	0.020672150633902;
0.017890705638559;	0.019235768522645;	0.020526605990707;	0.020191091176505;
0.018002692157253;	0.019084757724194;	0.020395306549644;	0.019867905524247;
0.017488964701790;	0.018626516248179;	0.020137880307107;	0.019535828939117;
0.016789639248431;	0.018115757058395;	0.019734307544670;	0.019091426154265;
0.016535328799757;	0.017924482262282;	0.019543957644161;	0.018777309413166;
0.016638093235314;	0.017779950542584;	0.019212046708240;	0.018531580078951;
0.016236515528269;	0.017381155630284;	0.018817478657849;	0.018053815505051;
0.015429067620986;	0.016779441908326;	0.018350034726180;	0.017450847473255;
0.014881348511050;	0.016249591963539;	0.017830769461177;	0.017036345854099;
0.014946957735540;	0.016059947487798;	0.017542563112383;	0.016823614221975;
0.014767546429924;	0.015750967348311;	0.017115093562596;	0.016526448074100;
0.014285299640677;	0.015359960422013;	0.016681949543548;	0.016167629882408;
0.013342525015202;	0.014701863703861;	0.016107856417698;	0.015629029058811;
0.012969111529020;	0.014278878537441;	0.015664155061464;	0.015221469284034;
0.012972024911279;	0.014074824047792;	0.015411607110736;	0.014945017079382;
0.012384844862545;	0.013572536914664;	0.015010098281987;	0.014417264069143;
0.011755026121468;	0.012997481783470;	0.014431139153401;	0.013907910411313;
0.010833296432038;	0.012302633966834;	0.013745484351653;	0.013423347258484;
0.010463563192429;	0.011888073907952;	0.013305887486644;	0.013043249245279;
0.009975842638881;	0.011366447358851;	0.012811752687302;	0.012565083463368;
0.009216912546072;	0.010703808276092;	0.012235810732074;	0.011979577307740;
0.008725859162391;	0.010088069847802;	0.011677526787616;	0.011420782570858;
0.008146623050721;	0.009440151699154;	0.011044761223687;	0.010794722264042;
0.007694634446660;	0.008936834787991;	0.010482420192127;	0.010208594714661;
0.007338499298026;	0.008496125593147;	0.009979705960798;	0.009589029044244;
0.006965868771189;	0.008065522362361;	0.009507773741619;	0.008981820470059;
0.006502518187636;	0.007527571090954;	0.008856091149970;	0.008367094428048;
0.006034897700777;	0.006969596985078;	0.008153250974023;	0.007763965380782;
0.005607778032092;	0.006479888368161;	0.007580307019071;	0.007201868653053;
0.005199625283982;	0.006020397494428;	0.007036631022536;	0.006681064627360;
0.004910835543444;	0.005643350816909;	0.006558912550884;	0.006243486675759;
0.004638266029334;	0.005280509579106;	0.006099797213128;	0.005824894827627;
0.004323699129239;	0.004907633144064;	0.005655741493905;	0.005420626263740;
0.004031278525785;	0.004569034568898;	0.005265603582719;	0.005042129189986;
0.003752226630074;	0.004256522108173;	0.004884278350814;	0.004683580623613;
0.003500507326781;	0.003967295109380;	0.004524643506870;	0.004353110802445;
0.003262544403214;	0.003698757017713;	0.004213158305959;	0.004059124950580;
0.003022438726754;	0.003440323906335;	0.003925563850114;	0.003786004091129;
0.002842694637954;	0.003211959361819;	0.003640777843881;	0.003520707686365;
0.002676653536710;	0.002997981991356;	0.003376345895455;	0.003273111612535;
0.002479611561061;	0.002781204816619;	0.003138509611186;	0.003053201270744;
0.002288557776326;	0.002568994082278;	0.002904376775338;	0.002803027576173;
0.002110897082115;	0.002367146645063;	0.002674815938371;	0.002575595136047;
0.001962210561032;	0.002192617511135;	0.002469642633263;	0.002395994419530;
0.001824466136270;	0.002032075070766;	0.002274996299909;	0.002218683487551;
0.001694615186489;	0.001885067699715;	0.002100188655546;	0.002079450262435;
0.001588791167576;	0.001762850409341;	0.001959689300888;	0.002005382389653;
0.001478593011347;	0.001644257048709;	0.001825855676848;	0.001907122788667;
0.001399626188813;	0.001541582611991;	0.001702311745757;	0.001773542184467;
0.001346814230870;	0.001464719266857;	0.001602591849320;	0.001673119412482;
0.001234950994244;	0.001350242170975;	0.001472121987315;	0.001330894007606;
0.001147564073675;	0.001261135186975;	0.001373411300262;	0.001244358157899;
0.001114454883824;	0.001224930031991;	0.001336153255980;	0.001495286872365;
0.001029957821189;	0.001134793219808;	0.001247558708848;	0.001352811213874;
0.000930956107298;	0.001026151520889;	0.001132604896058;	0.001112230077119;
0.000857209430459;	0.000943485746370;	0.001036871138666;	0.000976304497467;
0.000802503258390;	0.000882029166398;	0.000962616393838;	0.000940600270535;
0.000753802308365;	0.000828188258601;	0.000903273718855;	0.000926191148605;
0.000698626888943;	0.000768035461088;	0.000840351163082;	0.000836044491905;
0.000652332876358;	0.000715629617372;	0.000781388704651;	0.000763562044061;
0.000614638760300;	0.000673676158660;	0.000732474003961;	0.000718625927455;
0.000583170338297;	0.000639294331650;	0.000693158227671;	0.000686551418846;
0.000552945922086;	0.000608621802466;	0.000657803789307;	0.000661469280617;
0.000538049094938;	0.000587402506452;	0.000631531620214;	0.000637724090221;
0.000524006152803;	0.000565530838832;	0.000607036790549;	0.000599853067325;
0.000497080910064;	0.000538179365459;	0.000579127904962;	0.000578394222655;
0.000469161115235;	0.000509461076401;	0.000548910503879;	0.000548115622871;
0.000439156192112;	0.000477316682667;	0.000515171990318;	0.000514864678620;
0.000411205111476;	0.000447400204039;	0.000483474954282;	0.000486439083265;
0.000386143315310;	0.000420557045050;	0.000455418894741;	0.000452804031629;
0.000362091307098;	0.000393747734058;	0.000424698035416;	0.000424419196556;
0.000339878580323;	0.000370105084636;	0.000398670898952;	0.000399816486959;
0.000319754729901;	0.000350110254058;	0.000380551745159;	0.000377657563821;
