0.000000000000000;	0.037342894520033;	0.019894631268428;	0.018182914700665;
0.002796295332334;	0.002893695421843;	0.000000000000000;	0.000000000000000;
0.002295896076690;	0.002347909027130;	0.000000000000000;	0.000000000000000;
0.002136729501062;	0.001763565952444;	0.000000000000000;	0.000000000000000;
0.001983393094334;	0.001428800431792;	0.000000000000000;	0.000000000000000;
0.002005618361723;	0.001242848500734;	0.000000000000000;	0.000000000000000;
0.001849014128518;	0.006450903728805;	0.000000000000000;	0.000996683830367;
0.001790150023451;	0.010391436090227;	0.000000000000000;	0.001993367660733;
0.001742853167168;	0.014232852904455;	0.000000000000000;	0.001043468030049;
0.001915426372521;	0.018478865714826;	0.000000000000000;	0.000900634832369;
0.001765756825304;	0.022307239024923;	0.000000000000000;	0.001016181730259;
0.001834626522239;	0.020772817260454;	0.000000000000000;	0.001959196435946;
0.001801820338654;	0.019750543267675;	0.000000000000000;	0.002492898915186;
0.001843854756114;	0.019035374957012;	0.000000000000000;	0.001954904162593;
0.001929496687898;	0.018818175045849;	0.000000000000000;	0.001703740993711;
0.001928157333706;	0.020032374180126;	0.000000013148191;	0.002190747875871;
0.001906221647494;	0.021982657904447;	0.000000026296382;	0.003176138167373;
0.001911143969413;	0.021769338749484;	0.000000026003396;	0.002680839985941;
0.001955434325439;	0.019774139330853;	0.001630987649164;	0.002381243161565;
0.002102045622928;	0.018236325888513;	0.001446809350458;	0.003196374036551;
0.002070121509470;	0.016642807285916;	0.001392834645050;	0.003686745774330;
0.001994486540726;	0.016620085541071;	0.001314943931082;	0.003042808251697;
0.002256032257974;	0.016434287396466;	0.001185082436944;	0.003486075246528;
0.002195119897630;	0.016780499048119;	0.001173948683349;	0.004183646916818;
0.002292424822755;	0.015974928161059;	0.001072266086094;	0.003817980347797;
0.002203265352457;	0.015929959642307;	0.000971033144343;	0.004302286505782;
0.002521370014989;	0.015867419179191;	0.001704061745164;	0.004798620370013;
0.002442984907150;	0.015913772229231;	0.003368086318080;	0.004596461869708;
0.002312460304434;	0.015882641778535;	0.002641250768072;	0.005161340616300;
0.002681918509762;	0.015218998380922;	0.002263222314713;	0.005201880803684;
0.002550693553017;	0.015742897615194;	0.002177103542281;	0.005341744019465;
0.002610928618866;	0.015722813310584;	0.002616572334083;	0.005787388221983;
0.002855955722774;	0.015913263835178;	0.003107282472722;	0.005979378780405;
0.002773531043362;	0.015857967374944;	0.003261493425696;	0.006308463700976;
0.002774821133929;	0.016116609720336;	0.003223513402655;	0.006459563316054;
0.003136069733745;	0.016515290740486;	0.002927950686186;	0.006779364375444;
0.002828979592404;	0.016841375027317;	0.003372626312063;	0.006898046645073;
0.003181178413154;	0.016371908014590;	0.004097508601667;	0.007271415486484;
0.003220130029004;	0.016564634382378;	0.004186709744128;	0.007463891639935;
0.003132917545652;	0.016644891740995;	0.004292083780388;	0.007797630225756;
0.003559433625064;	0.017215047892635;	0.004708429148226;	0.008053353926320;
0.003454220529024;	0.017001698772196;	0.004877208108256;	0.008166000761239;
0.003381369297386;	0.016902592189923;	0.004870888578113;	0.008637389318193;
0.003861547601412;	0.017264600997465;	0.005099822246625;	0.008736939782321;
0.003804423862966;	0.017196790633949;	0.005417184966974;	0.009059767618808;
0.003651083119894;	0.017833723144780;	0.005474594062781;	0.009573567246259;
0.004141372524905;	0.017751920826086;	0.005595056670950;	0.009729001706394;
0.004282783657701;	0.017563041565965;	0.005879878374904;	0.009938802275646;
0.003723826570467;	0.018245005121762;	0.006054063911022;	0.010456079321059;
0.004488658824302;	0.018059225459625;	0.006348978065342;	0.010689137375483;
0.004589259760628;	0.018221015970196;	0.006490940396456;	0.011091755162666;
0.004204239237464;	0.018866695286898;	0.006711438735565;	0.011420880024328;
0.004799210390446;	0.018424246520533;	0.007060377622435;	0.011728727067885;
0.004897319275945;	0.018563532839772;	0.007182468246415;	0.012123892034975;
0.004568238451111;	0.019142840758178;	0.007420320947181;	0.012454610435351;
0.005076772248749;	0.018905529026431;	0.007758880961435;	0.013219814617872;
0.005277099278032;	0.019037717572327;	0.008093281973404;	0.013674380541435;
0.004980203706561;	0.019473070124746;	0.008282195319096;	0.013981539362846;
0.005410260068285;	0.019128887609376;	0.008595884361291;	0.014457420551968;
0.005558069619122;	0.019267590594560;	0.008909290591400;	0.014592347552367;
0.005333186811516;	0.020154697400527;	0.009376943828919;	0.014959694114108;
0.005994599485219;	0.020143564474760;	0.009670951999624;	0.015391745835694;
0.005827552711443;	0.019362472150874;	0.010038659292668;	0.015839348042350;
0.005754920815531;	0.019550844618021;	0.010642356000028;	0.016130378581335;
0.006293520967246;	0.020369140160450;	0.010870262225173;	0.016510589100063;
