0.125514033393576;	0.082007062724389;	0.075514644211629;	0.046106496988199;
0.002354438309989;	0.002399733132277;	0.000000000000000;	0.000000000000000;
0.002022033516660;	0.001994855025751;	0.000000000000000;	0.000000000000000;
0.001707637216674;	0.001570945131174;	0.000000000000000;	0.000000000000000;
0.001864479463732;	0.001358354360446;	0.000000000000000;	0.000000000000000;
0.001514314459467;	0.007280146986024;	0.000000000000000;	0.000000000000000;
0.001574550115547;	0.011538592685400;	0.000000000000000;	0.001127147294820;
0.001507340468762;	0.015215922366605;	0.000000000000000;	0.002254294589639;
0.001533097192192;	0.018784144799893;	0.000000000000000;	0.001006697545267;
0.001537605118087;	0.022147619094610;	0.000000000000000;	0.000860763052259;
0.001529582823020;	0.020526317403654;	0.000000000000000;	0.001139001872468;
0.001581093363892;	0.018435942895369;	0.000000000000000;	0.002378191280846;
0.001385673760452;	0.016964273033512;	0.000000000000000;	0.002706189898433;
0.001415341090750;	0.015917697002771;	0.000000000000000;	0.001893245259482;
0.001637529868734;	0.015443899328024;	0.000000000000000;	0.001774973135647;
0.001656980402068;	0.016842123396509;	0.000000014946057;	0.002556216848898;
0.001655761152937;	0.019454965335668;	0.000000029892114;	0.003479912088528;
0.001401007579592;	0.019575504355981;	0.000000029558936;	0.002703655875699;
0.001679942942962;	0.016779126234187;	0.001129661586353;	0.002482834455765;
0.001785626772848;	0.015026732483556;	0.001021410278136;	0.003599884110474;
0.001776539519067;	0.013945136015082;	0.001038431366587;	0.003855677647649;
0.001417899232455;	0.013815464586452;	0.001023916883303;	0.003107833868694;
0.001910728072958;	0.013478992599882;	0.000965668283601;	0.003762922601079;
0.001928426453189;	0.013660395391441;	0.000977888798613;	0.004451958936594;
0.001660596728242;	0.013091165089329;	0.000913137285321;	0.003912543722373;
0.001817399079629;	0.013013825967624;	0.000856867368622;	0.004502244665967;
0.002069824663907;	0.013079915348878;	0.001461737977075;	0.004879425784887;
0.001982756429474;	0.013080454396468;	0.002734605058204;	0.004553417218470;
0.001730199855283;	0.013278139042903;	0.002306370492842;	0.005173635514112;
0.002172288368889;	0.012978959394029;	0.002079298520976;	0.005061396512714;
0.002141135767770;	0.013230879143011;	0.002024497016535;	0.005161305423924;
0.001834265573838;	0.013208370087234;	0.002356542092561;	0.005539277396453;
0.002329902985555;	0.013391575639625;	0.002788333681950;	0.005640031042489;
0.002233537035652;	0.013347507948289;	0.002994885749990;	0.005913896557408;
0.001997387870097;	0.013462262107571;	0.002939107985201;	0.006009196287938;
0.002527897728791;	0.013657925312680;	0.002709792076525;	0.006288599655933;
0.002235678261495;	0.013952174992544;	0.003037748812017;	0.006361412838422;
0.002319662644055;	0.013588235408104;	0.003583887585280;	0.006725196195499;
0.002648144405323;	0.013640453948872;	0.003753918753446;	0.006850870656270;
0.002199534637600;	0.013671681203667;	0.003918265663671;	0.007153231900457;
0.002739373858304;	0.014068784898118;	0.004182400816421;	0.007349787066435;
0.002864859675609;	0.013812090339978;	0.004254136894325;	0.007411529615534;
0.002270666531741;	0.013760794427961;	0.004338352751644;	0.007820540931564;
0.003011364095679;	0.013960407016307;	0.004543539213770;	0.007858056231729;
0.003088328380004;	0.013853771724775;	0.004716251852211;	0.008107321179401;
0.002466991131990;	0.014275674997435;	0.004772977185820;	0.008539476128113;
0.003279644930039;	0.014178236539209;	0.004920369867961;	0.008625437401823;
0.003261630318446;	0.014017196859084;	0.005105593046923;	0.008744880660140;
0.002656542044306;	0.014473181513071;	0.005282242160863;	0.009140172950894;
0.003517538349507;	0.014189096397234;	0.005575439778411;	0.009262770029390;
0.003584956207092;	0.014265760903718;	0.005666875962333;	0.009521960345475;
0.002924089909986;	0.014815913116785;	0.005882417971625;	0.009711857812359;
0.003711808674381;	0.014367294276465;	0.006159415248457;	0.009868413327347;
0.003779787553172;	0.014397728514338;	0.006266417556871;	0.010092936330971;
0.003198613169333;	0.014786158438354;	0.006478380554632;	0.010263794883225;
0.004051718901944;	0.014588341605546;	0.006752060928925;	0.010788731787195;
0.004079243888114;	0.014679329230492;	0.007041535977802;	0.011054454793683;
0.003503863551971;	0.014923531933050;	0.007180082259952;	0.011204714019624;
0.004285699898785;	0.014515042827389;	0.007434007039700;	0.011498261888845;
0.004280726398434;	0.014649270223890;	0.007678280204501;	0.011532151375666;
0.003845097457391;	0.015355439286741;	0.008052186093820;	0.011730289510869;
0.004773611161697;	0.015205072415784;	0.008259746596226;	0.011952171747228;
0.004518731831375;	0.014546131132198;	0.008540854909632;	0.012179769411139;
0.004187477965843;	0.014735592088468;	0.009012516523905;	0.012284939247211;
0.005051905548615;	0.015401031107081;	0.009150489914276;	0.012467005211365;
0.005205992335140;	0.015303897874432;	0.009309696709699;	0.012657708575341;
0.004424582616002;	0.014922495927113;	0.009512122338182;	0.012753938442170;
