0.000000000000000;	0.018047193750537;	0.009375654380736;	0.004060949565655;
0.059429984847238;	0.057376130186182;	0.028052347166699;	0.019924383006533;
0.048829179646156;	0.047901649919562;	0.023362335986859;	0.016498733711323;
0.040055857998641;	0.038372322617855;	0.018662422734497;	0.013322078970206;
0.034525485875581;	0.031427747285571;	0.015257309651158;	0.011139012457782;
0.030535957657120;	0.026281368547180;	0.012755947122480;	0.009557285982953;
0.042473699560627;	0.036592223344376;	0.019782430852755;	0.017337558020858;
0.037003456870476;	0.031506757393746;	0.016807843338497;	0.015665163959512;
0.022971150719030;	0.018816393055675;	0.009155835362398;	0.007654387833594;
0.022468690723241;	0.017833072510472;	0.008692484980287;	0.007326972768029;
0.021528359321323;	0.016589357749332;	0.008121028206460;	0.007133587968989;
0.019883812238081;	0.014962196414184;	0.007392738890982;	0.007377857039148;
0.019428336505905;	0.014206547855940;	0.007058453207212;	0.007510781405369;
0.018677123134079;	0.013546980041694;	0.006729319621750;	0.006735588900287;
0.018062945450912;	0.013241645586407;	0.006586755723915;	0.006360858136995;
0.029997852202839;	0.024616054042082;	0.013078310137923;	0.011944541451154;
0.031017412510305;	0.030110187782750;	0.015962743599985;	0.015225405853746;
0.018331567764404;	0.015946918138099;	0.008350216747136;	0.007695960156726;
0.017366414562428;	0.014343179110576;	0.007945156012975;	0.007029905118928;
0.016988902512262;	0.013228960929730;	0.007398842520828;	0.007608724458318;
0.016547374352059;	0.012348195333785;	0.006980653051634;	0.007657886706968;
0.015756165373354;	0.011943319833136;	0.006707825514038;	0.006811283673926;
0.015820653597367;	0.011919195961599;	0.006675017476096;	0.007275484497283;
0.016048976997136;	0.012138278496233;	0.006807049921646;	0.007948412251585;
0.015566121076612;	0.011658152696137;	0.006505106223762;	0.007362780216405;
0.015209807361729;	0.011479863956247;	0.006366472160188;	0.007634120462645;
0.015522931320698;	0.011954449350571;	0.007347132662131;	0.008256794709197;
0.015747808894079;	0.012128567130444;	0.007979357788408;	0.008112031239701;
0.014747687142253;	0.011465851779860;	0.007299347173841;	0.008233279704834;
0.014699075967898;	0.011163845144261;	0.006982874932603;	0.008121650117769;
0.014909182975476;	0.011375324454450;	0.007022490345274;	0.008239800961354;
0.014496665879210;	0.011310744833395;	0.007252848773247;	0.008470934754162;
0.014806999001942;	0.011570022275331;	0.007638921843157;	0.008689801774189;
0.014767176844348;	0.011572311268188;	0.007739166207199;	0.008900849356721;
0.014306011262188;	0.011413101157450;	0.007597830228115;	0.008853437900106;
0.014594585056770;	0.011569371885460;	0.007502143290872;	0.009071564554692;
0.014427647898973;	0.011695245884718;	0.007830642752768;	0.009140006455794;
0.014174320135699;	0.011575155553373;	0.008105670459277;	0.009301628909578;
0.014539564942933;	0.011793638616687;	0.008302593652341;	0.009480642062487;
0.014170289907334;	0.011698685930270;	0.008381502054609;	0.009587213244737;
0.014479688321767;	0.012047064799023;	0.008733541150358;	0.009837364609654;
0.014575737323842;	0.012020917212688;	0.008729237294900;	0.009880357533848;
0.014009364479899;	0.011765704499410;	0.008636039465444;	0.009947041781811;
0.014327299494724;	0.012035252746891;	0.008916665930085;	0.010075182114431;
0.014578806986040;	0.012143250611666;	0.009069188948397;	0.010283803715238;
0.014123868528783;	0.012136795090313;	0.009080002774424;	0.010441594379981;
0.014221095009545;	0.012175719499586;	0.009201026651373;	0.010499644891578;
0.014679445459685;	0.012320821423831;	0.009375549726359;	0.010668553952422;
0.014014232076782;	0.012257965659419;	0.009396061395922;	0.010773161659034;
0.013916369400274;	0.012217250109597;	0.009533031828770;	0.010816783357613;
0.014629160576615;	0.012550269305742;	0.009736064486076;	0.011139799024895;
0.014161200596922;	0.012551179400509;	0.009824226876687;	0.011165872731464;
