0.00000;	0.04619;	0.11051;	0.18620;	0.27161;	0.36650;	0.47110;	0.58563;	0.71061;	0.84674;	0.99481;	1.15584;	1.33065;	1.51391;	1.68680;	1.87349;	2.06061;	2.25532;	2.45437;	2.65736;	2.86382;	3.07604;	3.29256;	3.51114;	3.73232;	3.95716;	4.17895;	4.40301;	4.62570;	4.84216;	5.06253;	5.27371;	5.48296;	5.68370;	5.88101;	6.06328;	6.24848;	6.41204;	6.57448;	6.72703;	6.86156;	6.98990;	7.11372;	7.22408;	7.32257;	7.40769;	7.48935;	7.57121;	7.64568;	7.71264;	7.77519;	7.83456;	7.89194;	7.94852;	8.00573;	8.07230;	8.14124;	8.21230;	8.28634;	8.36409;	8.44657;	8.53449;	8.63539;	8.75031;	8.87217;	9.00109;	9.13908;	9.29411;	9.46962;	9.65427;	9.85375;	10.07822;	10.32173;	10.58598;	10.88129;	11.19857;	11.54757;	11.92650;	12.34056;	12.78810;	13.27782;	13.80913;	14.38410;	15.01258;	15.68592;	16.42366;	17.22809;	18.09222;	19.02331;	20.04345;	21.14926;	22.34064;	23.62548;	25.01167;	26.50947;	28.13479;	29.89741;	31.80144;	33.85676;	36.07621;
0.03560;	0.09323;	0.16218;	0.24039;	0.32750;	0.42359;	0.52893;	0.64402;	0.76954;	0.90620;	1.05474;	1.21605;	1.39111;	1.56506;	1.73795;	1.92191;	2.10776;	2.29932;	2.49587;	2.69664;	2.90103;	3.11223;	3.32563;	3.54260;	3.76161;	3.98352;	4.20477;	4.42589;	4.64778;	4.86239;	5.08066;	5.29039;	5.49755;	5.69727;	5.89246;	6.07424;	6.25810;	6.41963;	6.58211;	6.73279;	6.86654;	6.99440;	7.11751;	7.22734;	7.32524;	7.40974;	7.49144;	7.57303;	7.64706;	7.71385;	7.77627;	7.83554;	7.89283;	7.94935;	8.00659;	8.07312;	8.14203;	8.21306;	8.28707;	8.36481;	8.44728;	8.53519;	8.63615;	8.75110;	8.87293;	9.00184;	9.13985;	9.29494;	9.47043;	9.65506;	9.85458;	10.07907;	10.32255;	10.58684;	10.88216;	11.19942;	11.54849;	11.92737;	12.34149;	12.78899;	13.27876;	13.81003;	14.38503;	15.01351;	15.68683;	16.42461;	17.22904;	18.09315;	19.02425;	20.04441;	21.15021;	22.34159;	23.62643;	25.01262;	26.51043;	28.13575;	29.89837;	31.80240;	33.85773;	36.07718;
0.08418;	0.14730;	0.21910;	0.29919;	0.38767;	0.48475;	0.59089;	0.70663;	0.83265;	0.96968;	1.11855;	1.28023;	1.45571;	1.61952;	1.79241;	1.97212;	2.15798;	2.34618;	2.54006;	2.73846;	2.94066;	3.15018;	3.36032;	3.57610;	3.79249;	4.01159;	4.23199;	4.45024;	4.67060;	4.88394;	5.09898;	5.30814;	5.51229;	5.71172;	5.90373;	6.08591;	6.26729;	6.42772;	6.59022;	6.73892;	6.87184;	6.99911;	7.12156;	7.23081;	7.32779;	7.41193;	7.49367;	7.57498;	7.64853;	7.71515;	7.77742;	7.83658;	7.89378;	7.95023;	8.00749;	8.07400;	8.14286;	8.21387;	8.28786;	8.36558;	8.44803;	8.53594;	8.63695;	8.75193;	8.87374;	9.00264;	9.14068;	9.29582;	9.47129;	9.65590;	9.85546;	10.07997;	10.32343;	10.58776;	10.88310;	11.20033;	11.54946;	11.92830;	12.34247;	12.78993;	13.27975;	13.81100;	14.38601;	15.01450;	15.68781;	16.42561;	17.23005;	18.09415;	19.02525;	20.04543;	21.15123;	22.34260;	23.62745;	25.01363;	26.51144;	28.13677;	29.89939;	31.80342;	33.85875;	36.07820;
0.14135;	0.20749;	0.28137;	0.36293;	0.45244;	0.55032;	0.65713;	0.77347;	0.90001;	1.03750;	1.18678;	1.34877;	1.51740;	1.67752;	1.85041;	2.02559;	2.20881;	2.39607;	2.58711;	2.78299;	2.98239;	3.18878;	3.39725;	3.61177;	3.82513;	4.04148;	4.25956;	4.47618;	4.69301;	4.90688;	5.11808;	5.32705;	5.52797;	5.72711;	5.91573;	6.09834;	6.27684;	6.43633;	6.59878;	6.74545;	6.87748;	7.00413;	7.12586;	7.23450;	7.33051;	7.41425;	7.49605;	7.57704;	7.65010;	7.71653;	7.77865;	7.83769;	7.89479;	7.95113;	8.00846;	8.07493;	8.14376;	8.21473;	8.28869;	8.36639;	8.44884;	8.53674;	8.63781;	8.75281;	8.87461;	9.00349;	9.14155;	9.29676;	9.47220;	9.65679;	9.85640;	10.08093;	10.32436;	10.58874;	10.88410;	11.20130;	11.55049;	11.92928;	12.34352;	12.79093;	13.28081;	13.81202;	14.38706;	15.01556;	15.68885;	16.42669;	17.23112;	18.09522;	19.02631;	20.04651;	21.15231;	22.34369;	23.62853;	25.01471;	26.51252;	28.13786;	29.90048;	31.80451;	33.85984;	36.07929;
0.20544;	0.27379;	0.34915;	0.43181;	0.52220;	0.62080;	0.72820;	0.84503;	0.97198;	1.10985;	1.25947;	1.42182;	1.57916;	1.73927;	1.91041;	2.08252;	2.26194;	2.44651;	2.63552;	2.82839;	3.02609;	3.22987;	3.43657;	3.64802;	3.85988;	4.07331;	4.28893;	4.50379;	4.71688;	4.93131;	5.13842;	5.34718;	5.54467;	5.74349;	5.92851;	6.11157;	6.28700;	6.44549;	6.60677;	6.75240;	6.88348;	7.00947;	7.13045;	7.23843;	7.33340;	7.41673;	7.49857;	7.57925;	7.65177;	7.71800;	7.77996;	7.83887;	7.89586;	7.95207;	8.00949;	8.07593;	8.14470;	8.21565;	8.28958;	8.36726;	8.44970;	8.53759;	8.63872;	8.75375;	8.87552;	9.00439;	9.14248;	9.29776;	9.47318;	9.65774;	9.85740;	10.08196;	10.32536;	10.58979;	10.88516;	11.20233;	11.55159;	11.93033;	12.34463;	12.79199;	13.28193;	13.81312;	14.38818;	15.01668;	15.68996;	16.42783;	17.23226;	18.09635;	19.02744;	20.04767;	21.15346;	22.34484;	23.62968;	25.01586;	26.51367;	28.13902;	29.90165;	31.80567;	33.86100;	36.08045;
0.27598;	0.34579;	0.42227;	0.50584;	0.59697;	0.69622;	0.80418;	0.92150;	1.04890;	1.18718;	1.33717;	1.49663;	1.64491;	1.80502;	1.97103;	2.14315;	2.31850;	2.49986;	2.68601;	2.87623;	3.07263;	3.27364;	3.47796;	3.68567;	3.89688;	4.10658;	4.32019;	4.53267;	4.74229;	4.95637;	5.16009;	5.36800;	5.56246;	5.76094;	5.94212;	6.12566;	6.29783;	6.45526;	6.61528;	6.75980;	6.88987;	7.01516;	7.13533;	7.24262;	7.33648;	7.41937;	7.50127;	7.58160;	7.65354;	7.71956;	7.78135;	7.84012;	7.89701;	7.95307;	8.01058;	8.07699;	8.14572;	8.21662;	8.29053;	8.36819;	8.45061;	8.53849;	8.63969;	8.75475;	8.87650;	9.00536;	9.14348;	9.29882;	9.47421;	9.65875;	9.85846;	10.08305;	10.32642;	10.59090;	10.88629;	11.20343;	11.55276;	11.93145;	12.34582;	12.79313;	13.28313;	13.81428;	14.38937;	15.01788;	15.69114;	16.42905;	17.23347;	18.09756;	19.02865;	20.04890;	21.15469;	22.34606;	23.63090;	25.01709;	26.51490;	28.14025;	29.90288;	31.80691;	33.86224;	36.08169;
0.35271;	0.42362;	0.50100;	0.58532;	0.67710;	0.77692;	0.88538;	1.00315;	1.13097;	1.26962;	1.41998;	1.56665;	1.71493;	1.87504;	2.03558;	2.20532;	2.37873;	2.55667;	2.73977;	2.92717;	3.12218;	3.31954;	3.52103;	3.72576;	3.93593;	4.14194;	4.35349;	4.56291;	4.76934;	4.98119;	5.18315;	5.38825;	5.58139;	5.77745;	5.95661;	6.14033;	6.30935;	6.46565;	6.62434;	6.76769;	6.89668;	7.02122;	7.14053;	7.24708;	7.33977;	7.42217;	7.50413;	7.58409;	7.65543;	7.72123;	7.78283;	7.84146;	7.89823;	7.95413;	8.01175;	8.07811;	8.14679;	8.21766;	8.29154;	8.36918;	8.45158;	8.53945;	8.64073;	8.75581;	8.87754;	9.00638;	9.14453;	9.29995;	9.47532;	9.65983;	9.85959;	10.08421;	10.32755;	10.59209;	10.88749;	11.20461;	11.55401;	11.93264;	12.34709;	12.79434;	13.28441;	13.81552;	14.39064;	15.01916;	15.69239;	16.43034;	17.23477;	18.09884;	19.02994;	20.05021;	21.15600;	22.34737;	23.63221;	25.01839;	26.51620;	28.14156;	29.90420;	31.80822;	33.86355;	36.08300;
0.43572;	0.50750;	0.58561;	0.67058;	0.76293;	0.86331;	0.97228;	1.09050;	1.21872;	1.35774;	1.50388;	1.64120;	1.78948;	1.94492;	2.10431;	2.26945;	2.44055;	2.61654;	2.79675;	2.98099;	3.17290;	3.36702;	3.56688;	3.76845;	3.97435;	4.17958;	4.38807;	4.59510;	4.79815;	5.00761;	5.20771;	5.40981;	5.60156;	5.79493;	5.97204;	6.15435;	6.32162;	6.47672;	6.63399;	6.77608;	6.90360;	7.02767;	7.14606;	7.25178;	7.34326;	7.42516;	7.50719;	7.58653;	7.65745;	7.72300;	7.78441;	7.84288;	7.89953;	7.95526;	8.01299;	8.07931;	8.14794;	8.21877;	8.29261;	8.37023;	8.45262;	8.54048;	8.64183;	8.75694;	8.87865;	9.00748;	9.14566;	9.30116;	9.47649;	9.66098;	9.86080;	10.08544;	10.32875;	10.59335;	10.88878;	11.20585;	11.55534;	11.93391;	12.34843;	12.79562;	13.28577;	13.81684;	14.39199;	15.02051;	15.69373;	16.43172;	17.23614;	18.10021;	19.03130;	20.05161;	21.15739;	22.34876;	23.63359;	25.01978;	26.51759;	28.14296;	29.90560;	31.80962;	33.86495;	36.08440;
0.52521;	0.59769;	0.67643;	0.76195;	0.85491;	0.95578;	1.06517;	1.18378;	1.31237;	1.45177;	1.58327;	1.72059;	1.86886;	2.01811;	2.17715;	2.33774;	2.50496;	2.67749;	2.85451;	3.03717;	3.22573;	3.41757;	3.61571;	3.81324;	4.01527;	4.21966;	4.42357;	4.62938;	4.82954;	5.03575;	5.23372;	5.43277;	5.62303;	5.81353;	5.98847;	6.16928;	6.33469;	6.48853;	6.64426;	6.78502;	6.91090;	7.03454;	7.15195;	7.25612;	7.34698;	7.42835;	7.51044;	7.58899;	7.65959;	7.72489;	7.78609;	7.84439;	7.90091;	7.95646;	8.01431;	8.08059;	8.14916;	8.21994;	8.29375;	8.37134;	8.45372;	8.54157;	8.64301;	8.75815;	8.87984;	9.00864;	9.14686;	9.30244;	9.47774;	9.66220;	9.86208;	10.08676;	10.33003;	10.59469;	10.89014;	11.20718;	11.55675;	11.93526;	12.34987;	12.79699;	13.28722;	13.81825;	14.39343;	15.02196;	15.69516;	16.43319;	17.23761;	18.10166;	19.03276;	20.05310;	21.15887;	22.35024;	23.63507;	25.02125;	26.51907;	28.14445;	29.90710;	31.81112;	33.86645;	36.08590;
0.62145;	0.69453;	0.77381;	0.85990;	0.95333;	1.05461;	1.16439;	1.28337;	1.41229;	1.54063;	1.66780;	1.80512;	1.94842;	2.09604;	2.24986;	2.40999;	2.57354;	2.74240;	2.91601;	3.09699;	3.28199;	3.47115;	3.66473;	3.86080;	4.05884;	4.26030;	4.46137;	4.66575;	4.86298;	5.06571;	5.26128;	5.45721;	5.64549;	5.83335;	6.00597;	6.18517;	6.34860;	6.50114;	6.65520;	6.79453;	6.91867;	7.04185;	7.15823;	7.26074;	7.35094;	7.43174;	7.51390;	7.59160;	7.66188;	7.72690;	7.78788;	7.84601;	7.90236;	7.95775;	8.01572;	8.08195;	8.15046;	8.22120;	8.29497;	8.37253;	8.45490;	8.54273;	8.64430;	8.75943;	8.88109;	9.00988;	9.14813;	9.30381;	9.47907;	9.66350;	9.86345;	10.08816;	10.33140;	10.59613;	10.89160;	11.20859;	11.55826;	11.93669;	12.35139;	12.79845;	13.28876;	13.81975;	14.39496;	15.02350;	15.69667;	16.43475;	17.23917;	18.10322;	19.03431;	20.05468;	21.16045;	22.35181;	23.63665;	25.02282;	26.52064;	28.14603;	29.90869;	31.81271;	33.86803;	36.08749;
0.72478;	0.79838;	0.87813;	0.96473;	1.05857;	1.16023;	1.27037;	1.38975;	1.51286;	1.63063;	1.75780;	1.89470;	2.03141;	2.17856;	2.32729;	2.48301;	2.64437;	2.81049;	2.98107;	3.15950;	3.34027;	3.52652;	3.71627;	3.91145;	4.10465;	4.30310;	4.50162;	4.70053;	4.89859;	5.09679;	5.29062;	5.48324;	5.66937;	5.85444;	6.02526;	6.20210;	6.36342;	6.51455;	6.66685;	6.80467;	6.92695;	7.04964;	7.16491;	7.26566;	7.35516;	7.43535;	7.51758;	7.59439;	7.66431;	7.72904;	7.78979;	7.84773;	7.90382;	7.95911;	8.01722;	8.08340;	8.15184;	8.22253;	8.29627;	8.37380;	8.45615;	8.54397;	8.64570;	8.76080;	8.88243;	9.01120;	9.14949;	9.30526;	9.48049;	9.66489;	9.86490;	10.08965;	10.33285;	10.59765;	10.89314;	11.21010;	11.55986;	11.93822;	12.35302;	12.80000;	13.29040;	13.82134;	14.39659;	15.02514;	15.69829;	16.43642;	17.24084;	18.10487;	19.03596;	20.05637;	21.16213;	22.35349;	23.63832;	25.02450;	26.52232;	28.14772;	29.91038;	31.81440;	33.86973;	36.08918;
