0.368690212075137;	0.107348717796889;	0.100309695631052;	0.096098290273520;	0.092502427592634;	0.089904380793561;	0.087366638653030;	0.085638476260442;	0.083456618789651;	0.081808650124426;	0.080067299543742;	0.078655868644866;	0.077467725395880;	0.076357237833425;	0.074919287269120;	0.073793083064988;	0.072673043137307;	0.072080633450199;	0.071025855039516;	0.070225512621432;	0.069490751690078;	0.068745027598645;	0.068322245926804;	0.067315493249059;	0.066779184583662;	0.066373669633094;	0.065746633386693;	0.064940324510699;	0.064729895950461;	0.064571328457201;	0.064072529070786;	0.063492477454660;	0.063155458527061;	0.062976725512669;	0.062109087284290;	0.062332810637568;	0.061888397339670;	0.061556577454736;	0.061209700736185;	0.061239299828763;	0.060590389026010;	0.060837807845116;	0.060312608651345;	0.060133653887650;	0.060220408281353;	0.059752337308760;	0.059778095698334;	0.059874845980164;	0.059227111769470;	0.059564562213832;	0.059653420727730;	0.058790351945854;	0.059577613687104;	0.059321287892983;	0.058789132158942;	0.059392968389059;	0.059330010830004;	0.058891749776125;	0.059451610862987;	0.059355417718867;	0.059118489959235;	0.059692013755823;	0.059525277739278;	0.059440592135885;	0.060042703034441;	0.059872885926527;	0.059928414460108;	0.060480959023933;	0.060461012896953;	0.060467811020653;	0.061053588155246;	0.061234946224591;	0.061171665987164;	0.061881337454547;	0.062132249290461;	0.061959031042790;	0.062864556432990;	0.063130375161839;	0.063080140532693;	0.063862495449117;	0.064384179379259;	0.064613160532710;	0.064915270640393;	0.065777452310419;	0.066238981388534;	0.066347235249638;	0.067327169110849;	0.067947992037361;	0.068357841424789;	0.068756869963639;	0.069873055293552;	0.070475115691287;	0.070900627312271;	0.071633380211759;	0.072668750461128;	0.073312157936975;	0.073875998276618;	0.074753923080490;	0.075876707062044;	0.076762961671661;	0.077517397786079;	0.078302849234280;	0.079756731345300;	0.080757041835691;	0.081785353706573;	0.082569196551417;	0.084055913469058;	0.085407900013383;	0.086657207494787;	0.087919234156623;	0.088962125575016;	0.090798174301383;	0.092370694494143;	0.093890593791515;	0.095432374207334;	0.096916744934810;	0.098591731605821;	0.100797542938200;	0.102638316738859;	0.104578671146585;	0.106556125812870;	0.108541510474797;	0.110552303684801;	0.113314076111063;	0.115626488817731;	0.118043176624559;	0.120534142874629;	0.123134578609481;	0.125812548970842;	0.128382946582215;	0.131905572368454;	0.134942252060242;	0.138079713748517;	0.141322503441662;	0.144712718312090;	0.148295595381222;	0.151992099460226;	0.155764524950800;	0.159878110763921;	0.164432063029433;	0.168747270278211;	0.173192093362099;	0.177817344727284;	0.182632206644405;	0.187636745909333;	0.192849938866879;	0.198329517490768;	0.204112973800990;	0.210153829108922;	0.216271965457694;	0.223117538628838;	0.229413169687185;	0.235660036400805;	0.242093074097790;	0.248743132237284;	0.255559567301290;	0.262761083438022;	0.270166234896555;	0.277756608203980;	0.285518457329483;	0.293448030399362;	0.301503666094948;	0.309615420042889;	0.317822089764855;	0.326073105507563;	0.334217891079049;	0.342512242976469;	0.351075105848358;	0.359774055559495;	0.370134323314010;	0.387815014900990;	0.649315703941231;	0.086838411577850;	0.136708771894620;	0.211687032284839;	0.315936058049653;	0.418206832677118;	0.337919568037652;	0.021430591136893;	0.104576371917790;	0.301722431076644;	0.550485715985305;	0.947284989195121;	-0.845395372114620;	0.044010569427896;	0.374076166026267;	0.766323443009748;	0.395329336987878;	-0.376476569942518;	0.197475406241614;	0.556000408160430;	-0.677076420401789;	0.201879789847541;	0.409994550364771;	0.929575319431548;	0.006264367867431;	0.315781251217616;	0.620527374414675;	-0.262354728387933;	0.165247031427108;
0.427095133191868;	0.135109975016245;	0.125319439153089;	0.119440252064955;	0.114502142115381;	0.110906474832159;	0.107460967431411;	0.105066411187902;	0.102155667701655;	0.099927558474364;	0.097610423472413;	0.095717568092011;	0.094113878334158;	0.092617676804644;	0.090736501600271;	0.089247708783839;	0.087778111469956;	0.086955082382355;	0.085583440192216;	0.084536901985302;	0.083575236593337;	0.082604499457499;	0.082027344712585;	0.080753627766862;	0.080049600645793;	0.079506297163965;	0.078700532951488;	0.077682240702283;	0.077376665583508;	0.077134157050648;	0.076486122254839;	0.075744115394103;	0.075299054508695;	0.075045564187632;	0.073971463348116;	0.074198340613658;	0.073627419014713;	0.073190417712279;	0.072738264941766;	0.072730866064557;	0.071920247308374;	0.072175734254431;	0.071513737292313;	0.071265184123220;	0.071333282828655;	0.070743266163689;	0.070739025385222;	0.070819099774411;	0.070019799743010;	0.070384526271961;	0.070456766523068;	0.069406671832441;	0.070303316710724;	0.069969707014620;	0.069312611128526;	0.069993692214375;	0.069888171377295;	0.069340921473623;	0.069968806972620;	0.069823382830324;	0.069513553719127;	0.070158202156379;	0.069932940209266;	0.069804212888289;	0.070483819961516;	0.070258649120282;	0.070299929366841;	0.070925652881513;	0.070879972721773;	0.070865823232198;	0.071530434553949;	0.071720291770319;	0.071622595750776;	0.072430479899104;	0.072700882550708;	0.072475272387643;	0.073510861992330;	0.073799150202147;	0.073719155220186;	0.074606726187660;	0.075163528418825;	0.075376843288755;	0.075674151169851;	0.076623256630436;	0.077104437528281;	0.077172166483750;	0.078252008160567;	0.078912662553426;	0.079326406504428;	0.079725749392346;	0.080962596289800;	0.081629049127770;	0.082092884294475;	0.082907951126839;	0.084065329914046;	0.084767687944242;	0.085376391726866;	0.086346297083387;	0.087597051072169;	0.088572375946039;	0.089393643853327;	0.090248591763649;	0.091869443391243;	0.092963998805333;	0.094088492259095;	0.094929277614335;	0.096574982477058;	0.098062673171948;	0.099425835698904;	0.100791231845949;	0.101903643502967;	0.103925375819784;	0.105640487658164;	0.107283386361080;	0.108944636457817;	0.110534289604611;	0.112333923284418;	0.114737513198710;	0.116722265811634;	0.118823892916525;	0.120963917478785;	0.123104655668043;	0.125266849530849;	0.128276606071127;	0.130797909794881;	0.133473778578615;	0.136249573403491;	0.139141528552914;	0.142104166292113;	0.144947369203699;	0.148894493342554;	0.152300234880495;	0.155844495244035;	0.159519486788549;	0.163364896984377;	0.167424924206438;	0.171573377777032;	0.175758238381264;	0.180310176594785;	0.185353801095462;	0.190100153118923;	0.194970817978324;	0.200102809654833;	0.205455731205432;	0.211068844818817;	0.216866535516312;	0.222759506094383;	0.228795212517972;	0.235079774113007;	0.241532754445322;	0.248930898747454;	0.255852137462203;	0.263180027981763;	0.270719642583725;	0.278416760695074;	0.286346954252178;	0.293678632285062;	0.301140397380613;	0.308767970489925;	0.316536582327297;	0.324407008041429;	0.332387575028224;	0.340466017451657;	0.348507569067554;	0.356520224589625;	0.364422103484939;	0.372343427977505;	0.380468485360693;	0.388693156725890;	0.398643041738345;	0.416822114870979;	0.698816519381056;	0.094491076303374;	0.148738345601347;	0.227542482448139;	0.336087695181167;	0.441395485952026;	0.355012639116420;	0.027862567029365;	0.117444152746398;	0.322926250951854;	0.579278226292497;	0.974209452101672;	-0.876032256685638;	0.055433733428255;	0.395937140124554;	0.796216495425131;	0.464001347422642;	-0.380661718997667;	0.212865548896111;	0.581443047816960;	-0.686781511425924;	0.216212231921477;	0.429185555791352;	0.960202898487402;	0.015697658439934;	0.331815501888011;	0.643490817830491;	-0.261428376100599;	0.176228918882305;
0.462987647044121;	0.154805720240847;	0.143278394118868;	0.136313444145655;	0.130494182527633;	0.126253548753974;	0.122217274704319;	0.119399023336107;	0.116009360565700;	0.113396556020896;	0.110693247410188;	0.108482748632446;	0.106607763364609;	0.104858882597618;	0.102679063874019;	0.100951493291828;	0.099251326425796;	0.098285841793670;	0.096697843426274;	0.095438877758446;	0.094280006857876;	0.093114754292763;	0.092397619147442;	0.090900482047811;	0.090051131319086;	0.089386616008221;	0.088427828475802;	0.087232301489227;	0.086836628303849;	0.086514456442075;	0.085740306765695;	0.084866431852174;	0.084332062607989;	0.084014970581499;	0.082774461609570;	0.082991064161937;	0.082312779490562;	0.081780678234090;	0.081238504951300;	0.081194487021711;	0.080251322521437;	0.080502001343424;	0.079727312409841;	0.079412164192112;	0.079449913501762;	0.078753119216063;	0.078706646947634;	0.078755909086628;	0.077829721415218;	0.078197810701874;	0.078241470616702;	0.077042012715685;	0.078004036254233;	0.077598709480120;	0.076835806166457;	0.077555997805731;	0.077402389598981;	0.076758399249019;	0.077414364730545;	0.077215166536890;	0.076832864048335;	0.077506189083827;	0.077218494355277;	0.077035212703644;	0.077743268047370;	0.077453411856606;	0.077460840925638;	0.078113319570366;	0.078026097562127;	0.077972656335886;	0.078667172872676;	0.078839885572748;	0.078698143272899;	0.079551573721892;	0.079814863997434;	0.079533339332427;	0.080634778640021;	0.080913850236995;	0.080790659035362;	0.081733941035715;	0.082331441904900;	0.082549981631463;	0.082860411480404;	0.083886061575784;	0.084399579382315;	0.084461889882538;	0.085631553875669;	0.086341928036466;	0.086783048223753;	0.087208519307215;	0.088549474659845;	0.089266133762352;	0.089756856063406;	0.090632893926952;	0.091885703168498;	0.092641980279898;	0.093297421402737;	0.094347236691322;	0.095703042641036;	0.096758108214734;	0.097646076729178;	0.098570460355421;	0.100342552171798;	0.101544477523927;	0.102778545117682;	0.103702095685095;	0.105506709827134;	0.107138971578006;	0.108646039374829;	0.110163550396484;	0.111393669458374;	0.113603583771226;	0.115478521608397;	0.117283165889821;	0.119116435309293;	0.120875611437280;	0.122864393853416;	0.125501351735114;	0.127673531102003;	0.129951385664295;	0.132266609645254;	0.134594509456946;	0.136953027255841;	0.140233421524269;	0.142935767234893;	0.145742780814908;	0.148631815558456;	0.151652846644447;	0.154765887713438;	0.157732772432325;	0.161841498992452;	0.165334069606681;	0.168920157183801;	0.172618183323551;	0.176486809597176;	0.180589425613515;	0.184855759407850;	0.189238152510961;	0.194026792646819;	0.199329624724112;	0.204343708437013;	0.209516421671777;	0.214865896426675;	0.220425771663856;	0.226165596971875;	0.232143247077267;	0.238408765063050;	0.245107344290643;	0.252091284687689;	0.259090788653238;	0.266864822657999;	0.273899617854700;	0.280741225559075;	0.287711579431242;	0.294860107175871;	0.302165835008804;	0.309656257490271;	0.317310971279102;	0.325093854628843;	0.332994942181475;	0.340998683003742;	0.349061259187020;	0.357081897041579;	0.365171646124410;	0.373298308333896;	0.381327864715800;	0.389510370934566;	0.397978455712212;	0.406551808307193;	0.417033550562511;	0.436219415504577;	0.732706611329731;	0.100080904900794;	0.157498255460211;	0.238775006825391;	0.349725333119482;	0.456250197148862;	0.365900963265785;	0.032037346272818;	0.125183326069464;	0.334777333308379;	0.594601899820307;	0.986217965245394;	-0.892260057703542;	0.063001678597391;	0.409185946951283;	0.813230893769469;	0.513882288662254;	-0.381672267769553;	0.223322072359704;	0.597354464108729;	-0.690789077015242;	0.225456341813277;	0.440919036949254;	0.977773775129812;	0.022444788846012;	0.342088366650851;	0.657488597536874;	-0.259106845776460;	0.183738208669449;
0.495411185838868;	0.173280533079860;	0.159918259005644;	0.151835821889039;	0.145095794495524;	0.140140342588951;	0.135427415746721;	0.132079581430420;	0.128131139108071;	0.125134035904468;	0.122055131931088;	0.119516489781764;	0.117360540777234;	0.115372566241545;	0.112926342020582;	0.110961016846400;	0.109014630082626;	0.107877229426252;	0.106066208236117;	0.104654639225775;	0.103359637151185;	0.102060696118162;	0.101245465497074;	0.099564581722384;	0.098564656619977;	0.097759841713325;	0.096656963821638;	0.095304788602574;	0.094852094106383;	0.094471405619898;	0.093589422064070;	0.092574930364737;	0.091910463873870;	0.091473004835607;	0.090072006310211;	0.090263760837778;	0.089508595980091;	0.088941365403448;	0.088329767826736;	0.088257865561847;	0.087229081545027;	0.087478382857057;	0.086631142239089;	0.086295480747072;	0.086344859943436;	0.085608100387766;	0.085590544888223;	0.085667542718605;	0.084673096134936;	0.085087131840000;	0.085143990725316;	0.083833979334353;	0.084875877712695;	0.084439883678222;	0.083610934660655;	0.084398280004452;	0.084245306288165;	0.083565169195192;	0.084304181367637;	0.084109258012815;	0.083720564748056;	0.084476564796183;	0.084182913845512;	0.084012888232527;	0.084814156701730;	0.084522532679018;	0.084536459968054;	0.085245198328588;	0.085145277434040;	0.085084837445414;	0.085832745819676;	0.086007607023546;	0.085832146947503;	0.086738445240970;	0.086997055974622;	0.086661662233676;	0.087834752860787;	0.088116701481912;	0.087951840210546;	0.088938239088495;	0.089555689836061;	0.089770747734913;	0.090086159593674;	0.091172520901897;	0.091700540647055;	0.091734694497155;	0.092972382223382;	0.093711933980436;	0.094156191129398;	0.094583350306687;	0.096006527427449;	0.096757544386351;	0.097274060544540;	0.098206021859640;	0.099541754206069;	0.100335659497831;	0.101015111398514;	0.102121100616313;	0.103558637336640;	0.104668348545632;	0.105592883866352;	0.106556147215210;	0.108408217922187;	0.109632567189061;	0.110892481889855;	0.111818285394947;	0.113689717139695;	0.115374061575067;	0.116900336438009;	0.118419137267034;	0.119649421318036;	0.121958572951416;	0.123903907797120;	0.125747869702797;	0.127604174235635;	0.129370732921548;	0.131376324244953;	0.134093165832462;	0.136319526951621;	0.138691718584159;	0.141103748587665;	0.143504960590872;	0.145922838501731;	0.149325992164021;	0.152193816094759;	0.155220556263035;	0.158329911795006;	0.161567580527348;	0.164860405017176;	0.167990448798797;	0.172349189175482;	0.176070789819353;	0.179959120185932;	0.183995092026091;	0.188225723589048;	0.192719611260031;	0.197313533588634;	0.201909103156200;	0.206898473001651;	0.212416726917552;	0.217561922530555;	0.222789965435641;	0.228244870508544;	0.233948532962396;	0.240132442381897;	0.246495901541210;	0.252909796478164;	0.259376166341963;	0.266067627169836;	0.272634513576356;	0.279985053179102;	0.286676048239227;	0.293528134649281;	0.300566884629055;	0.307756182145956;	0.315114357839466;	0.322622855282491;	0.330269085290169;	0.338202969884643;	0.346332142731118;	0.354698575604615;	0.363186231997575;	0.371770759727332;	0.380268644772264;	0.388722038502309;	0.397142159977248;	0.405522779932117;	0.414003635927506;	0.422561812525386;	0.433058174720415;	0.452872382429767;	0.761842861089150;	0.104771370042073;	0.164544663393923;	0.247630085980688;	0.360597898107783;	0.468599722847738;	0.374962747386525;	0.035573084818200;	0.131966684243256;	0.345425267148490;	0.608404767925234;	0.996393822346927;	-0.905509497905767;	0.070063591924422;	0.420709093756759;	0.827226497186961;	0.557428135849202;	-0.381294257827534;	0.232488940094013;	0.610651618006570;	-0.692096047907023;	0.233919843732010;	0.451144902347162;	0.992490467355466;	0.028660550979313;	0.350884002979329;	0.669010557171738;	-0.256921546143405;	0.190179490563631;
0.522366970967955;	0.190321861716727;	0.175461147063990;	0.166347366510318;	0.158781685611574;	0.153253336315551;	0.148090402562340;	0.144479410271772;	0.140180034329783;	0.136801591643169;	0.133360221980711;	0.130545002302146;	0.128128556343834;	0.125851888502656;	0.123078717905322;	0.120847310746189;	0.118671292404517;	0.117374482045513;	0.115338527815507;	0.113726098102375;	0.112230531076384;	0.110751958526331;	0.109814617739072;	0.107977290217621;	0.106954385343241;	0.106156952381442;	0.104972168156767;	0.103509595647887;	0.102992938675552;	0.102590476930572;	0.101678650540947;	0.100676378198275;	0.100067824434962;	0.099712815586146;	0.098207294606851;	0.098426485362328;	0.097599315858193;	0.096917841851391;	0.096260979613260;	0.096227538499882;	0.095091365421445;	0.095381593830534;	0.094452765061272;	0.094040701166124;	0.094036832099875;	0.093167565424099;	0.093055695228340;	0.093068654185673;	0.091936865956667;	0.092344187770184;	0.092363698799231;	0.090918891496986;	0.092039581128738;	0.091530985058989;	0.090596593490327;	0.091418716946046;	0.091209755150340;	0.090420306302305;	0.091162179878218;	0.090906421442805;	0.090427744766089;	0.091186324713829;	0.090814920954738;	0.090563079991515;	0.091350089841724;	0.090959230074375;	0.090916792442438;	0.091627205793621;	0.091470726028597;	0.091353009810414;	0.092113047888531;	0.092266755377784;	0.092059896660056;	0.093014026490943;	0.093279061797342;	0.092905907713213;	0.094148713067432;	0.094423816261724;	0.094225417955840;	0.095269982492212;	0.095911743446402;	0.096111892122763;	0.096419725516347;	0.097556353697736;	0.098093064769594;	0.098108949610438;	0.099409932063893;	0.100173866317685;	0.100624114239553;	0.101056576523191;	0.102555188440161;	0.103330973181216;	0.103830196509222;	0.104774073384604;	0.106152075949199;	0.106953365793158;	0.107636035164100;	0.108773132339204;	0.110261359290630;	0.111402049656821;	0.112347280600550;	0.113334248758385;	0.115285098273218;	0.116575779863469;	0.117898167877376;	0.118861500984987;	0.120827970929642;	0.122589054062897;	0.124197326294137;	0.125814587133071;	0.127108189041690;	0.129517498914222;	0.131545841478016;	0.133534090203702;	0.135538853925852;	0.137451888815394;	0.139647868773237;	0.142582877652830;	0.144994154942541;	0.147531647443019;	0.150117312546623;	0.152706710887961;	0.155319849836254;	0.158973975023182;	0.161914024534530;	0.164944964217969;	0.168050851775772;	0.171286197382142;	0.174638852466755;	0.177855332382403;	0.182396525915351;	0.186267331229477;	0.190296127632806;	0.194462407230013;	0.198790386174024;	0.203303400035363;	0.207868085098888;	0.212499204962302;	0.217550648322369;	0.223163839533998;	0.228399730437588;	0.233835424607427;	0.239597023360839;	0.245525558952464;	0.251401563037392;	0.257453297403527;	0.263679510991254;	0.270083814778117;	0.276685285681168;	0.283363153708864;	0.291032933180289;	0.298114959574420;	0.305379023205624;	0.312799460687008;	0.320363034485365;	0.328077339779610;	0.336041428486744;	0.344260030595428;	0.352547074075533;	0.360913716898595;	0.369221165081707;	0.377577149724824;	0.385946674203122;	0.394318268578442;	0.402667101430225;	0.410869365510946;	0.419117953513759;	0.427568718909911;	0.436129823376609;	0.446756944452405;	0.467223184185829;	0.786829637314343;	0.108757111948309;	0.170712386376977;	0.255583652134781;	0.370657889809228;	0.480172735405643;	0.383548821039222;	0.039683616101112;	0.139532046960006;	0.356429720404074;	0.621597103903189;	1.004744568388727;	-0.916489199367626;	0.076923402783704;	0.431155822392679;	0.839433894988538;	0.594341503291071;	-0.380685700371489;	0.240259247335633;	0.621740627241365;	-0.693073948222477;	0.241268934289093;	0.460334715365943;	1.005760161028089;	0.034573206189113;	0.359288029112759;	0.680144304333874;	-0.254987094902312;	0.195953425762665;
0.550417280936496;	0.207952034316295;	0.191402987521272;	0.181408168536043;	0.173093220583230;	0.166962992997424;	0.161121051420140;	0.156902635021224;	0.152078436049237;	0.148346668569318;	0.144495371684275;	0.141311592748529;	0.138624999866962;	0.136152451731673;	0.133124287154566;	0.130733660525568;	0.128385954569319;	0.127013856165763;	0.124860552555091;	0.123175420040703;	0.121631308028724;	0.120055854859683;	0.119061810181094;	0.117042576036608;	0.115825848733254;	0.114849905865020;	0.113539737628334;	0.111925258400344;	0.111337904423165;	0.110821107902410;	0.109701324094480;	0.108438420682705;	0.107633843058118;	0.107115782298772;	0.105472118179830;	0.105689501006333;	0.104745243756840;	0.104014416412288;	0.103242674625942;	0.103069285893106;	0.101782580627054;	0.102004904386656;	0.100931319173179;	0.100470034121525;	0.100467306091061;	0.099531392979191;	0.099430361092335;	0.099441461874965;	0.098217033563187;	0.098616812525166;	0.098613778485440;	0.097045459113411;	0.098185330293094;	0.097619454777323;	0.096610659193443;	0.097458796246715;	0.097208946193894;	0.096346779355257;	0.097116881697698;	0.096805070265845;	0.096272043822119;	0.097068241304197;	0.096660670979093;	0.096387200922682;	0.097238079751487;	0.096846359291955;	0.096811481785318;	0.097575494832098;	0.097413916866240;	0.097294653078463;	0.098106848956149;	0.098262687466249;	0.098020409866998;	0.099020402731770;	0.099283586658218;	0.098870462140253;	0.100174615474326;	0.100462000692571;	0.100247666731371;	0.101347847642003;	0.102017937232617;	0.102212923102705;	0.102519283081547;	0.103710594741295;	0.104269641854631;	0.104265748045449;	0.105626711469624;	0.106420176823740;	0.106880147036148;	0.107317955310108;	0.108875882661720;	0.109668978014016;	0.110194615771630;	0.111191021609207;	0.112646825912034;	0.113491856677731;	0.114211455897655;	0.115409345226268;	0.116976412893746;	0.118170419805988;	0.119157801619318;	0.120183786332985;	0.122252491724880;	0.123620939012019;	0.125025177936854;	0.126047062487307;	0.128137928637802;	0.130016801306398;	0.131747873209120;	0.133488303308104;	0.134867673361232;	0.137424352153545;	0.139564261223179;	0.141578430440690;	0.143634698179088;	0.145600972687500;	0.147820051888193;	0.150807822809354;	0.153222392051156;	0.155755122972802;	0.158322355690024;	0.160869478219875;	0.163438631234743;	0.167089522895139;	0.170078668164768;	0.173250651291415;	0.176549238813109;	0.179998575771190;	0.183554170521241;	0.186914865386204;	0.191630681447607;	0.195592793094015;	0.199611747304465;	0.203737994514217;	0.208066085215194;	0.212638160364067;	0.217325546014710;	0.222089041100920;	0.227283241007872;	0.233086790666817;	0.238517203578527;	0.244004243931075;	0.249570972968063;	0.255342779982163;	0.261342477309680;	0.267547233612625;	0.274011241028667;	0.280792907219744;	0.287870076878420;	0.294962182730558;	0.303018185025680;	0.310155014528750;	0.317330226779052;	0.324699769992904;	0.332279983466590;	0.340077517207608;	0.348013836320381;	0.356044719210457;	0.364210510228504;	0.372509360248776;	0.380938129723166;	0.389475342193042;	0.398033202366728;	0.406529674896961;	0.415009658633045;	0.423367981213561;	0.431754113136320;	0.440406233589951;	0.449151862545618;	0.460058590391412;	0.481144813694058;	0.811552125152713;	0.113073033374161;	0.177538478015222;	0.264481614514077;	0.381238000526124;	0.491056612628031;	0.391091374125827;	0.043349113016559;	0.145714811203109;	0.365125614982282;	0.632252368246620;	1.011850211344075;	-0.925939095115534;	0.082792444382199;	0.440265965946804;	0.850529645672927;	0.627909012565246;	-0.380598048430271;	0.247603286976099;	0.632918178970194;	-0.694720678110024;	0.248194868360015;	0.468695879557850;	1.017540006507467;	0.039514062539517;	0.366025681274994;	0.689006850494435;	-0.253362416011752;	0.200808094165091;
0.574584173172721;	0.225445013538793;	0.207372088121336;	0.196196318648740;	0.186942333048069;	0.180142623879650;	0.173832447010777;	0.169269422636293;	0.164060417492549;	0.159996020147620;	0.155865844725858;	0.152460371153937;	0.149519400803126;	0.146767120868687;	0.143465366737004;	0.140768254239650;	0.138124321734530;	0.136501856412854;	0.134026106256567;	0.132056439169822;	0.130232708764615;	0.128456707815341;	0.127289696780122;	0.125081816870792;	0.123731469561393;	0.122636539994749;	0.121116418176526;	0.119296672952449;	0.118607426540919;	0.118043166800163;	0.116910222857062;	0.115636693522802;	0.114779144631640;	0.114197263382936;	0.112346660671382;	0.112478361129111;	0.111462488251025;	0.110650895855797;	0.109827076439908;	0.109722411586546;	0.108376651544603;	0.108628742824182;	0.107519145560205;	0.107008874007007;	0.106963619084816;	0.105955548424202;	0.105825498671785;	0.105825332481168;	0.104507075526584;	0.104942671107663;	0.104930026024112;	0.103231644081074;	0.104452127016682;	0.103835675912496;	0.102730162552959;	0.103621881654952;	0.103360611589079;	0.102450173172219;	0.103278112023374;	0.102971137848145;	0.102418384315897;	0.103256847123158;	0.102811498958080;	0.102515721926027;	0.103396855980265;	0.102941080770203;	0.102879164136367;	0.103673479368469;	0.103485467453903;	0.103345126209658;	0.104184985187105;	0.104331507696674;	0.104051217179094;	0.105076684222372;	0.105315857127864;	0.104833485696667;	0.106175804025793;	0.106434198140772;	0.106155952062771;	0.107276719691953;	0.107956255043240;	0.108163528354681;	0.108491642903640;	0.109746884913050;	0.110326508670748;	0.110313308243831;	0.111746728901047;	0.112579457604314;	0.113055498011842;	0.113510369263517;	0.115162797368680;	0.116008269205191;	0.116559786691641;	0.117610296381788;	0.119148779618455;	0.120035868700287;	0.120782799921321;	0.122038382960166;	0.123690417296032;	0.124949397720759;	0.125984599679011;	0.127066122510393;	0.129195336207159;	0.130574148253313;	0.131994180780597;	0.133016261344212;	0.135160186362924;	0.137079242702721;	0.138799804664892;	0.140500296888913;	0.141860647101641;	0.144501407945613;	0.146706869788221;	0.148795794237858;	0.150887296965816;	0.152864132448785;	0.155111097636784;	0.158178109089545;	0.160663175781003;	0.163310249818887;	0.165994229980072;	0.168675901132282;	0.171376725722331;	0.175228854953301;	0.178378011989243;	0.181665658330094;	0.185046410676952;	0.188565893413831;	0.192122068410459;	0.195473357251143;	0.200235417761379;	0.204225068024114;	0.208336213010227;	0.212576483323751;	0.217009368976821;	0.221728101728922;	0.226623653651167;	0.231545029538853;	0.236893489469911;	0.242759248395903;	0.248164832738151;	0.253677605564745;	0.259432843757390;	0.265401666909215;	0.271634402678517;	0.278078800280395;	0.284640524019213;	0.291498911988983;	0.298627368255086;	0.305683881808585;	0.313539630164077;	0.320579560628723;	0.327905289171518;	0.335452215073085;	0.343161977972962;	0.350976235137066;	0.358919960652628;	0.367038678293193;	0.375320345191891;	0.383731973769108;	0.392249190584539;	0.400832926983193;	0.409426159898906;	0.418183754697467;	0.426969624116980;	0.435615303023403;	0.444318717276467;	0.453224799458585;	0.462196295433885;	0.473442276008469;	0.495206396832380;	0.835340819819188;	0.117210377906337;	0.183692145047710;	0.271837082011787;	0.389752336674644;	0.500258854302643;	0.397757880226972;	0.046575503714307;	0.151337140962653;	0.373241303632686;	0.642278166935874;	1.018507941592421;	-0.935116833388022;	0.088420685712716;	0.449264956244598;	0.861435405962267;	0.662595841433719;	-0.380290973124236;	0.254906352052760;	0.642925194664294;	-0.695890804985825;	0.254129831559788;	0.475986079971490;	1.027790880818837;	0.044234563658367;	0.372501394484317;	0.697557877306545;	-0.251192033995245;	0.205930963044338;
