0.000000543213107;	0.000000119317046;	0.000000109700208;	0.000000103132836;	0.000000099767428;	0.000000095923874;	0.000000093688248;	0.000000090842311;	0.000000089364920;	0.000000087177606;	0.000000085868056;	0.000000084177637;	0.000000082702708;	0.000000081280128;	0.000000080287575;	0.000000079230866;	0.000000163991961;	0.000000421469173;	0.000000160898810;	0.002231782669484;	0.005305012490507;	0.002024375647229;	0.005196480135417;	0.003665653221738;	0.005346281651927;	0.004331739635314;	0.005299045308746;	0.005116199962881;	0.005127950784047;	0.007102760099398;	0.000944294915220;	0.000000059638828;	0.000000058538088;	0.000000057831676;	0.000000057684393;	0.000000055482523;	0.000000054825601;	0.000000054290614;	0.000000053603748;	0.000000052799921;	0.000000052300813;	0.000000050941655;	0.000000050623720;	0.000000050328206;	0.000000049158836;	0.000000048849186;	0.000000048065154;	0.000000047361505;	0.000000047415657;	0.000000046101754;	0.000000045690994;	0.000000045912239;	0.000000044468055;	0.000000044266310;	0.000000044377502;	0.000000043168417;	0.000000042838575;	0.000000042928542;	0.000000041848498;	0.000000041701566;	0.000000041613590;	0.000000040683854;	0.000000040646307;	0.000000040429453;	0.000000039654250;	0.000000039624784;	0.000000039387216;	0.000000038744432;	0.000000038667522;	0.000000038545954;	0.000000037959294;	0.000000037750427;	0.000000037756209;	0.000000037193933;	0.000000037035885;	0.000000037165753;	0.000000036560055;	0.000000036439351;	0.000000036538322;	0.000000036116452;	0.000000035908124;	0.000000035890662;	0.000000035869836;	0.000000035512455;	0.000000035446135;	0.000000035580129;	0.000000035266264;	0.000000035184633;	0.000000035218813;	0.000000035297541;	0.000000035003938;	0.000000034982314;	0.000000035053661;	0.000000035001397;	0.000000034861571;	0.000000034926518;	0.000000035043025;	0.000000035026143;	0.000000034946385;	0.000000034997531;	0.000000035122245;	0.000000035252382;	0.000000035148908;	0.000000035266072;	0.000000035383314;	0.000000035616311;	0.000000035617476;	0.000000035698887;	0.000000035845666;	0.000000036018481;	0.000000036299199;	0.000000036333930;	0.000000036485355;	0.000000036694610;	0.000000036917170;	0.000000037188402;	0.000000037419848;	0.000000037535259;	0.000000037790525;	0.000000038049968;	0.000000038322675;	0.000000038630208;	0.000000038944205;	0.000000039100311;	0.000000039403171;	0.000000039701622;	0.000000040015670;	0.000000040323170;	0.000000040659737;	0.000000041034797;	0.000000041248241;	0.000000041587766;	0.000000041941113;	0.000000042295616;	0.000000042650402;	0.000000042990865;	0.000000043355923;	0.000000043741015;	0.000000044109986;	0.000000044436128;	0.000000044838149;	0.000000045250958;	0.000000045664474;	0.000000046080790;	0.000000046488332;	0.000007252840049;	0.000050130710994;	0.000096838690340;	0.000147818339098;	0.000203439290249;	0.000263591781322;	0.000329145976098;	0.000399436472289;	0.000476189026502;	0.000560191954627;	0.000652062008178;	0.000887123978389;	0.001140121555565;	0.001403036021255;	0.001676341488947;	0.001960503876288;	0.002254782954971;	0.002559303416739;	0.002876965589238;	0.003205319800342;	0.003544626973770;	0.003895056774268;	0.004256153796736;	0.004623381588955;	0.004961144102670;	0.005088267571289;	0.004260389992736;	0.023009968932563;	0.008072950526567;	0.009766988545148;	0.011677766229289;	0.013248646753119;	0.013512742482070;	0.000363348118439;	0.005968171748731;	0.012428201886315;	0.016462460412154;	0.023840209399277;	0.024982369362432;	-0.000173523337088;	0.015226798292332;	0.022176505111151;	0.001221938809151;	0.061733450246236;	0.010660257137184;	0.020338612106901;	0.055305562458210;	0.012157744921908;	0.020112940834546;	0.028838111277172;	-0.005343561878864;	0.018325462513445;	0.026338611082526;	-0.735232614354999;	0.012554415593624;
0.000000629264533;	0.000000150173410;	0.000000137051244;	0.000000128183466;	0.000000123494967;	0.000000118332150;	0.000000115236547;	0.000000111450788;	0.000000109387765;	0.000000106485626;	0.000000104682153;	0.000000102437095;	0.000000100473747;	0.000000098588907;	0.000000097238160;	0.000000095824338;	0.000000180247791;	0.000000437278382;	0.000000176425467;	0.002231797648675;	0.005305026874972;	0.002024390129258;	0.005196493925064;	0.003665667022314;	0.005346295073732;	0.004331752850705;	0.005299058236612;	0.005116212807659;	0.005127963339067;	0.010938427115273;	0.007620139081261;	0.000950634227798;	0.000052457660971;	0.000000068565372;	0.000000068367081;	0.000000066044048;	0.000000065224948;	0.000000064551228;	0.000000063699767;	0.000000062707836;	0.000000062080595;	0.000000060435303;	0.000000060025449;	0.000000059644619;	0.000000058230444;	0.000000057834574;	0.000000056878395;	0.000000056018502;	0.000000056055997;	0.000000054476185;	0.000000053965718;	0.000000054203039;	0.000000052473598;	0.000000052212298;	0.000000052321244;	0.000000050873310;	0.000000050461978;	0.000000050545360;	0.000000049251642;	0.000000049056085;	0.000000048930690;	0.000000047817219;	0.000000047753087;	0.000000047478433;	0.000000046549920;	0.000000046498240;	0.000000046203767;	0.000000045435360;	0.000000045330912;	0.000000045174295;	0.000000044473141;	0.000000044214485;	0.000000044206704;	0.000000043534522;	0.000000043335652;	0.000000043473857;	0.000000042751613;	0.000000042597452;	0.000000042537541;	0.000000042034515;	0.000000041764975;	0.000000041716756;	0.000000041664090;	0.000000041220912;	0.000000041116001;	0.000000041242253;	0.000000040849045;	0.000000040725030;	0.000000040734595;	0.000000040794926;	0.000000040428443;	0.000000040389436;	0.000000040459445;	0.000000040384087;	0.000000040203021;	0.000000040257882;	0.000000040371625;	0.000000040331139;	0.000000040217913;	0.000000040254775;	0.000000040375743;	0.000000040502211;	0.000000040358981;	0.000000040468096;	0.000000040576787;	0.000000040817428;	0.000000040791588;	0.000000040857187;	0.000000040995332;	0.000001483432638;	0.000003340842886;	0.000005417251857;	0.000007754186392;	0.000010367008708;	0.000013264777563;	0.000016478840459;	0.000019981773573;	0.000023723694235;	0.000027881976195;	0.000032397209830;	0.000037294696032;	0.000042134493207;	0.000047169733156;	0.000052157879348;	0.000057454447615;	0.000063349642513;	0.000069649342958;	0.000076045659869;	0.000082570569259;	0.000097219593888;	0.000142998054227;	0.000189997403832;	0.000237956072781;	0.000287031875396;	0.000337274390979;	0.000387709228934;	0.000439752912520;	0.000493558155231;	0.000553744216783;	0.000618491186707;	0.000688071471272;	0.000768460316156;	0.000879704099150;	0.001004968583415;	0.001146596558795;	0.001301184066022;	0.001438991848487;	0.001593882936760;	0.001773485377996;	0.002013450395814;	0.002304132751936;	0.002632981826029;	0.003087772463901;	0.003553650468615;	0.004005777615896;	0.004444544582348;	0.004586563233818;	0.004715372716949;	0.004843312580962;	0.004974662544481;	0.005111459426189;	0.005248628671732;	0.005387279189542;	0.005528439889333;	0.005671589737139;	0.005818984095385;	0.005969827936388;	0.006122603011737;	0.006271283606590;	0.006351193197923;	0.006185927539498;	0.004993734787032;	0.026693081154542;	0.009459845261670;	0.011246588123175;	0.013268096173717;	0.014928204516290;	0.015188992652869;	0.001023037530575;	0.007181035231896;	0.014658292792824;	0.019403076251612;	0.028139758856859;	0.029056976288970;	-0.000211635449244;	0.017666834987330;	0.025566438313546;	0.001509191386507;	0.069940049509668;	0.012312339842124;	0.023046664207897;	0.061616315125209;	0.013906579092661;	0.022586733038402;	0.032011085163785;	-0.005124748511586;	0.020456921042048;	0.028983741007984;	-0.784841126999184;	0.014041895104368;
0.000000682147098;	0.000000172065038;	0.000000156691430;	0.000000146291802;	0.000000140742998;	0.000000134706778;	0.000000131060580;	0.000000125116447;	0.000000122728279;	0.000000120838570;	0.000000118712808;	0.000000116098411;	0.000000113811922;	0.000000111619326;	0.000000110036458;	0.000000108390569;	0.000000192595080;	0.000000449321204;	0.000000188279736;	0.002231809059362;	0.005305037807739;	0.002024401111626;	0.005196504359313;	0.003665677442841;	0.005346305189360;	0.004331762793290;	0.005299067944358;	0.005116222434815;	0.005127972730401;	0.011058447850404;	0.012273237325117;	0.009883925454381;	0.004783201553080;	0.000547302179795;	0.000000196562111;	0.000000073077778;	0.000000072141871;	0.000000071367501;	0.000000070398394;	0.000000069280782;	0.000000068563755;	0.000000066722747;	0.000000066248737;	0.000000065803853;	0.000000064218050;	0.000000063758045;	0.000000062679832;	0.000000061709153;	0.000000061727444;	0.000000059967082;	0.000000059383285;	0.000000059621651;	0.000000057699894;	0.000000057391137;	0.000000057488220;	0.000000055876659;	0.000000055404794;	0.000000055475799;	0.000000054035771;	0.000000053802468;	0.000000053644794;	0.000000052402949;	0.000000052311315;	0.000000051988500;	0.000000050948286;	0.000000050866792;	0.000000050519018;	0.000000049652530;	0.000000049512046;	0.000000049314253;	0.000000048522568;	0.000000048214955;	0.000000048182271;	0.000000047425214;	0.000000047184426;	0.000000047310299;	0.000000046500112;	0.000000046306743;	0.000001914670591;	0.000006324262240;	0.000010953353983;	0.000015887602045;	0.000021095807927;	0.000026324195394;	0.000031993376064;	0.000038157668008;	0.000044112599064;	0.000050600760275;	0.000057567222730;	0.000064953282800;	0.000071890083088;	0.000079572953301;	0.000087811478724;	0.000096077464098;	0.000104394712476;	0.000113667642609;	0.000123500663288;	0.000133184675771;	0.000142965565434;	0.000153651508631;	0.000165103221890;	0.000177063472520;	0.000188268069268;	0.000203085096932;	0.000218605457118;	0.000235601876818;	0.000251801818930;	0.000269251384111;	0.000287944237025;	0.000307794219949;	0.000328414799250;	0.000346525663580;	0.000365397199827;	0.000384578325372;	0.000403741138508;	0.000423356472706;	0.000441754893524;	0.000457810143752;	0.000476312810441;	0.000495658237194;	0.000516026676874;	0.000547572378449;	0.000581275047937;	0.000614696167754;	0.000652683541306;	0.000693274502695;	0.000736884934261;	0.000783187610638;	0.000833020024972;	0.000884021741385;	0.000922870985425;	0.000966220154682;	0.001011115308212;	0.001058785157532;	0.001110570073260;	0.001182190745994;	0.001262395842555;	0.001352443194368;	0.001461028791967;	0.001584803547323;	0.001726729269004;	0.001883189602188;	0.002042191217031;	0.002218200208991;	0.002405761801696;	0.002615065641453;	0.002879124421242;	0.003216112345076;	0.003567006075244;	0.003892558165250;	0.004169207066575;	0.004425693163529;	0.004566341107842;	0.004686778998829;	0.004804529993857;	0.004918019641285;	0.005045826459323;	0.005184595521315;	0.005323105760533;	0.005460487755058;	0.005595424609944;	0.005732462560979;	0.005872393828760;	0.006006398538017;	0.006145250460300;	0.006286245004707;	0.006431044139349;	0.006586551103489;	0.006743215225469;	0.006840642272202;	0.006675013488577;	0.005420243308391;	0.028829699310633;	0.010294307985138;	0.012156214663662;	0.014257742841879;	0.015997117608065;	0.016458928726800;	0.001321795797594;	0.007786995659056;	0.015536493926398;	0.020389068831067;	0.029235973572820;	0.030423420802609;	0.000478637597601;	0.018669006089873;	0.026703354366036;	0.002546063671742;	0.072207142287453;	0.013163405610928;	0.024158532058561;	0.063657205378545;	0.014788650227372;	0.023652805373477;	0.033201097016738;	-0.004609791058136;	0.021357522261964;	0.030054366022642;	-0.816240820412926;	0.016017037420854;
0.000000724359154;	0.000000190406175;	0.000000172951715;	0.000000161150266;	0.000000154772587;	0.000000147902897;	0.000000143686528;	0.000050329850264;	0.000011715086618;	0.000000132002063;	0.000000129573266;	0.000000126614798;	0.000000124026649;	0.000000121561602;	0.000000119772616;	0.000000117909711;	0.000000201899917;	0.000000458349228;	0.000000197129532;	0.002231817603811;	0.005305046021767;	0.002024409390574;	0.005196512245988;	0.003665685331550;	0.005346312839161;	0.004331770297291;	0.005299075269691;	0.005116229701693;	0.005127979835953;	0.011058453802175;	0.012351254387170;	0.011651308885871;	0.012055510758770;	0.009137814210267;	0.002751505960861;	0.000076724943799;	0.000022907576830;	0.000034909952138;	0.000046534362536;	0.000057923190930;	0.000069541723422;	0.000079770254926;	0.000091419616175;	0.000103161449809;	0.000112948084765;	0.000124532563158;	0.000134817772238;	0.000145128219936;	0.000157785363399;	0.000165752907436;	0.000176691481224;	0.000190218258313;	0.000196699397585;	0.000208407998368;	0.000221756038109;	0.000228390685047;	0.000239421942447;	0.000252936225598;	0.000259463665263;	0.000271571572357;	0.000284110996286;	0.000290768907011;	0.000303694542694;	0.000315405632577;	0.000322636560345;	0.000335872672968;	0.000347465476476;	0.000355400599208;	0.000368496158927;	0.000383090135404;	0.000393737495631;	0.000408297163102;	0.000425427776147;	0.000436263328984;	0.000451867279234;	0.000471354485693;	0.000481644589537;	0.000498375803646;	0.000513095110167;	0.000513545070020;	0.000516830330602;	0.000522783151556;	0.000528639191945;	0.000529427442305;	0.000534451072204;	0.000542465048635;	0.000543578809875;	0.000548173695721;	0.000554525797066;	0.000561368267537;	0.000561049825657;	0.000564934687672;	0.000570233616130;	0.000573368405747;	0.000574871651162;	0.000579691565694;	0.000585895297291;	0.000591171619297;	0.000595377057334;	0.000601858752930;	0.000609733973710;	0.000617894180083;	0.000622149728411;	0.000628607903003;	0.000635570551564;	0.000645235160808;	0.000651381594554;	0.000659714673027;	0.000670034566417;	0.000681798325011;	0.000697055841160;	0.000709114960731;	0.000724947623492;	0.000743637251586;	0.000764449308524;	0.000788283766630;	0.000818324879156;	0.000857546276577;	0.000901685212393;	0.000947635848272;	0.000995476541762;	0.001037192993046;	0.001080184661673;	0.001120082651422;	0.001165804579260;	0.001213253106713;	0.001263390214621;	0.001316179793916;	0.001372680818574;	0.001432789220640;	0.001489733486207;	0.001560262194190;	0.001655434696770;	0.001759318726915;	0.001873232976767;	0.001993001432953;	0.002124920988287;	0.002270280025041;	0.002418721411374;	0.002573550735170;	0.002746780491010;	0.002931636170242;	0.003122520252493;	0.003332284932430;	0.003666641724353;	0.003996635040123;	0.004234703401250;	0.004377751260285;	0.004518434825138;	0.004642320633080;	0.004743950206243;	0.004852451828823;	0.004973592232990;	0.005101455586471;	0.005230554631276;	0.005368906588195;	0.005506465658022;	0.005629772878536;	0.005753502301864;	0.005879478051141;	0.006005109216093;	0.006135476300985;	0.006271691972379;	0.006407786943249;	0.006548267853685;	0.006707955541044;	0.006877079648221;	0.007040228763161;	0.007196359831188;	0.007288503184886;	0.007112456539775;	0.005801679429348;	0.030703087337155;	0.011003134101317;	0.012913652946765;	0.015106366527507;	0.017080072407516;	0.017615708344630;	0.001654189598704;	0.008410938157171;	0.016361745394280;	0.021288163669440;	0.030186376752531;	0.031586827042741;	0.000973536899930;	0.019524189159345;	0.027711311345109;	0.003334272063493;	0.074295542134508;	0.013963719619498;	0.025093971654644;	0.065169525994765;	0.015491945176189;	0.024482306114283;	0.035178817769847;	-0.005597073281291;	0.028624769439610;	0.045743270924960;	-1.396731103893041;	0.025148316372663;
0.001080153674763;	0.000308732273394;	0.000354498687047;	0.000394665780745;	0.000437730859862;	0.000472211427066;	0.000509427459681;	0.000734636885019;	0.000659809096744;	0.000609217905229;	0.000630081601399;	0.000655460482878;	0.000680482829404;	0.000703731795217;	0.000729214219152;	0.000752850744842;	0.000775421452937;	0.000791113239526;	0.000812607011962;	0.003060645353318;	0.006150306808248;	0.002890399009332;	0.006070573817360;	0.004562867532007;	0.006260066570946;	0.005259691420999;	0.006246524646761;	0.006089549917283;	0.006112464993187;	0.012035270207993;	0.013299282824453;	0.012613209992428;	0.013467905286856;	0.012971290412757;	0.013535588399897;	0.008680002876465;	0.001713270992849;	0.000954132011888;	0.000939642715424;	0.000928377919074;	0.000922390466220;	0.000901127113459;	0.000898152924355;	0.000895551021065;	0.000877323845804;	0.000874325467956;	0.000862769567433;	0.000852565474930;	0.000855966088879;	0.000834577803468;	0.000829466087449;	0.000835838381840;	0.000811790143176;	0.000810353674222;	0.000814657103623;	0.000794641108302;	0.000790713371868;	0.000794516509599;	0.000776608875428;	0.000776460734320;	0.000778623392077;	0.000764966697118;	0.000767997036824;	0.000767610387041;	0.000756556470895;	0.000759674456676;	0.000758799763324;	0.000750052946635;	0.000752183880610;	0.000751808547384;	0.000741715733099;	0.000738951936670;	0.000740357369572;	0.000730594535280;	0.000728728163154;	0.000732509284186;	0.000721753145801;	0.000720530935624;	0.000723654446116;	0.000716420077495;	0.000713203651239;	0.000713758597868;	0.000714233284278;	0.000707999976881;	0.000707536494119;	0.000711058575011;	0.000705609118735;	0.000704779163050;	0.000706251980738;	0.000709521596914;	0.000711243040822;	0.000719560531060;	0.000730757112615;	0.000740408619779;	0.000749230314198;	0.000763524027736;	0.000779696316849;	0.000792966361656;	0.000805980908538;	0.000823267999783;	0.000843693304798;	0.000865759747343;	0.000883568354339;	0.000909427649099;	0.000937184124310;	0.000970066162986;	0.000998713729077;	0.001031640785812;	0.001068703811719;	0.001102341013252;	0.001137927388798;	0.001164947054443;	0.001199209686721;	0.001236512369386;	0.001274704194412;	0.001315214337732;	0.001350041518300;	0.001373181897913;	0.001405153111494;	0.001441354437496;	0.001482468482649;	0.001531987159803;	0.001585117330416;	0.001634999716985;	0.001694453485400;	0.001756771677427;	0.001823005955849;	0.001892510195194;	0.001974597263779;	0.002079614509466;	0.002182575366475;	0.002299138909508;	0.002416955657614;	0.002544364840658;	0.002681645406734;	0.002819753568472;	0.002968474652991;	0.003128036865451;	0.003292191306677;	0.003461111360343;	0.003645832510004;	0.003872388616770;	0.004157632114800;	0.004413875839929;	0.004520039510803;	0.004620249901099;	0.004720638839567;	0.004823149385222;	0.004930124236195;	0.005039492425539;	0.005142416869060;	0.005255826214230;	0.005379773905029;	0.005511581125562;	0.005640018310055;	0.005752865169045;	0.005868299735689;	0.005987427682900;	0.006108613694871;	0.006233656004377;	0.006369501917056;	0.006507776159251;	0.006648007969998;	0.006806034207907;	0.006969646555270;	0.007121418665735;	0.007277239685165;	0.007441075860073;	0.007601879598227;	0.007707376988252;	0.007531412038812;	0.006161524535364;	0.032386453286011;	0.011669642007408;	0.013663337137411;	0.016001389465872;	0.018030855307202;	0.018387227826208;	0.001958916949889;	0.008986953289922;	0.017093248569158;	0.022101503624640;	0.031084651873975;	0.032712319556407;	0.001477681854800;	0.020339322578416;	0.028593189063768;	0.004101326087028;	0.075842083958764;	0.014617710928487;	0.027032373569730;	0.082387024931526;	0.021793937235461;	0.039398917366778;	0.061161586892793;	-0.010146237452515;	0.039781887865489;	0.057068532040583;	-1.551231827285371;	0.027891462324791;
0.010626396949070;	0.002309024686662;	0.002125092904323;	0.002001521630166;	0.001940199131465;	0.001869447871804;	0.001829841094070;	0.001973290002418;	0.001853456293761;	0.001766642174324;	0.001732655428015;	0.001677936437486;	0.001643156541883;	0.001618363863689;	0.001605046506379;	0.001588397358135;	0.001573881164118;	0.001547658598931;	0.001535616096188;	0.003744181236216;	0.006794728771923;	0.003511298297780;	0.006649412426789;	0.005119429471276;	0.006784545734239;	0.005748066586609;	0.006699788971595;	0.006513658744854;	0.006501625793716;	0.012406525098293;	0.013668448458150;	0.012930792913133;	0.013734676307903;	0.013200078663208;	0.014219456583789;	0.016186351586200;	0.014755240288663;	0.005980120198538;	0.001674087616414;	0.001113026540156;	0.001093009380571;	0.001068120550990;	0.001063474163774;	0.001059378714879;	0.001036921951627;	0.001032636875044;	0.001018359662095;	0.001005799538230;	0.001009378535293;	0.000983858014742;	0.000978155787394;	0.000986684546321;	0.000959423916427;	0.000958893260722;	0.000965199056486;	0.000942782666341;	0.000939518501391;	0.000945516701570;	0.000925732395321;	0.000925985477432;	0.000926249090126;	0.000907751854186;	0.000909158136906;	0.000906592533711;	0.000891512454377;	0.000893229778234;	0.000890344164612;	0.000878362777968;	0.000879265245722;	0.000879699784413;	0.000869827814661;	0.000868745302892;	0.000872800767716;	0.000863919521819;	0.000864605696244;	0.000872316447897;	0.000863818959644;	0.000866922850512;	0.000878844407305;	0.000882995131795;	0.000892683765837;	0.000907694232720;	0.000923280544730;	0.000939665800542;	0.000964281057839;	0.000994139391244;	0.001011093604484;	0.001034200571598;	0.001060450226490;	0.001087099018235;	0.001097078943313;	0.001115073060829;	0.001135654321930;	0.001151726357343;	0.001164274751803;	0.001183298046111;	0.001203977511985;	0.001220157305129;	0.001233720374363;	0.001251687608033;	0.001272169007782;	0.001292754559139;	0.001304708097920;	0.001326592550573;	0.001347856474377;	0.001372787367885;	0.001387769080236;	0.001407418358539;	0.001434978714969;	0.001467079679803;	0.001506880584438;	0.001539541604449;	0.001576491904300;	0.001617550878698;	0.001661720340815;	0.001710682953304;	0.001761757671701;	0.001811117443195;	0.001868192504290;	0.001926273100495;	0.001986425854086;	0.002047516779573;	0.002114188716770;	0.002176840169723;	0.002251138387743;	0.002337009114888;	0.002437923215265;	0.002545715000021;	0.002659848375384;	0.002776227687695;	0.002887688850099;	0.003014602809302;	0.003144569619633;	0.003281772128108;	0.003425486962920;	0.003568728772897;	0.003719363305502;	0.003894997412004;	0.004069449305957;	0.004265475628418;	0.004467544091291;	0.004620137558917;	0.004706469379822;	0.004792266905667;	0.004886654429237;	0.004984336241880;	0.005083356471583;	0.005184898313193;	0.005291071931481;	0.005404215197216;	0.005510024070790;	0.005623574344136;	0.005744087919392;	0.005855075017581;	0.005967272191496;	0.006083230394694;	0.006204676672097;	0.006331558071840;	0.006463481783200;	0.006602167049455;	0.006740841570684;	0.006887137768597;	0.007041922116309;	0.007185987434273;	0.007337815580464;	0.007498344369124;	0.007665037137889;	0.007835623411545;	0.008006602184361;	0.008109210927071;	0.007923444432753;	0.006511581194769;	0.034131139695879;	0.012338747973277;	0.014389282224452;	0.016803392828741;	0.018769409714644;	0.019074648440147;	0.002266401030961;	0.009509943842900;	0.017775698822085;	0.022870584721970;	0.032314977226024;	0.034687075435705;	0.001815929567368;	0.022664017611393;	0.034594321300632;	0.004384541462799;	0.118369185050712;	0.023268981052090;	0.045552638140835;	0.121956398255681;	0.028127049248444;	0.045739641331487;	0.064600966673300;	-0.009607243961416;	0.042306702610019;	0.060553821673946;	-1.704707551659050;	0.034213804837379;
0.011951136456025;	0.002785939141585;	0.002550623271851;	0.002392608101836;	0.002311712823803;	0.002221191520732;	0.002168792152521;	0.002298268393084;	0.002167586431296;	0.002072307033914;	0.002049641865840;	0.001992359483157;	0.001967181134261;	0.001920080678209;	0.001867266066168;	0.001845369056895;	0.001821186215675;	0.001783751617454;	0.001763137153784;	0.003958789981997;	0.006996167544092;	0.003709976558013;	0.006834226814487;	0.005300328146078;	0.006956541921342;	0.005916645603312;	0.006864021403077;	0.006676374362517;	0.006660421825487;	0.012555917381296;	0.013838444528627;	0.013124700415403;	0.013934095474384;	0.013382789089520;	0.014378897934811;	0.016366932211835;	0.017884579742954;	0.016960372415718;	0.013252477009004;	0.004851352601949;	0.001542697366646;	0.001262411187189;	0.001292129758402;	0.001299704631924;	0.001284474276354;	0.001291598093418;	0.001286174716826;	0.001282702558114;	0.001299824136977;	0.001279268378589;	0.001282811059599;	0.001303567040346;	0.001276864268022;	0.001285541029221;	0.001303469814895;	0.001282434614562;	0.001287190589084;	0.001304643726486;	0.001286350075212;	0.001296683547839;	0.001309461748290;	0.001295012722385;	0.001308609512432;	0.001316391106729;	0.001305628546062;	0.001319104663426;	0.001325523596961;	0.001317945977747;	0.001330172640367;	0.001341689418721;	0.001336529347064;	0.001344186469410;	0.001359230302236;	0.001353413896560;	0.001361842836289;	0.001380668396078;	0.001371279675577;	0.001379811587544;	0.001395413740449;	0.001389450882002;	0.001391517179014;	0.001401133053793;	0.001410842440236;	0.001403923649608;	0.001408590585490;	0.001421825065852;	0.001417702319231;	0.001423410536560;	0.001434385384840;	0.001447920879043;	0.001447579882622;	0.001459443540127;	0.001475751684470;	0.001487179617963;	0.001495341735745;	0.001512909938551;	0.001533420150424;	0.001548876043152;	0.001566473248084;	0.001590627387303;	0.001619046732093;	0.001649149437199;	0.001669756578223;	0.001703153628787;	0.001738311264663;	0.001781088539969;	0.001814201369623;	0.001851779991572;	0.001891527341187;	0.001932427351977;	0.001980036477060;	0.002015329401969;	0.002058527447965;	0.002106382176611;	0.002156723256056;	0.002211646041918;	0.002264457534675;	0.002310802087317;	0.002368470229648;	0.002437415878296;	0.002512666428971;	0.002593624841199;	0.002683810693120;	0.002770277996025;	0.002872664221682;	0.002976709896202;	0.003083032546367;	0.003194322151112;	0.003311682913971;	0.003433803603174;	0.003545909693503;	0.003671732887862;	0.003798507248197;	0.003926488580278;	0.004064808120902;	0.004237046045340;	0.004405955977874;	0.004553296461367;	0.004685994280770;	0.004778618228512;	0.004859486936384;	0.004943254538747;	0.005033679471884;	0.005127082247860;	0.005223058114469;	0.005322369682414;	0.005424008563145;	0.005529263465575;	0.005640617228950;	0.005751442268090;	0.005854010963015;	0.005954745033286;	0.006067678109268;	0.006185829236220;	0.006306607146775;	0.006428845094941;	0.006557441036438;	0.006687661185823;	0.006822078166530;	0.006963814941194;	0.007109893852788;	0.007253807390755;	0.007399297462350;	0.007551392337214;	0.007710001430765;	0.007874875446089;	0.008049496200737;	0.008227630538951;	0.008405761047194;	0.008531081587735;	0.008356462704817;	0.006886267734024;	0.035715516456887;	0.012915412951646;	0.014994368772127;	0.017383342843074;	0.019368561133826;	0.019944016024632;	0.002505979746497;	0.010947593782273;	0.021682423627804;	0.030063470190649;	0.046137926255548;	0.051879580508739;	0.001109949635146;	0.035427689839267;	0.051961473610847;	0.004720025935827;	0.142353640179029;	0.026170367981943;	0.047970225710053;	0.126301020163193;	0.029638284821634;	0.047313489368958;	0.067905598368823;	-0.010637245150778;	0.050690061139379;	0.077332136767311;	-2.234054601782187;	0.040635866150135;
