0.127596728245919;	0.085504621295936;	0.049346075653544;	0.043545270725059;
0.133644401221416;	0.090402712249883;	0.052148887807854;	0.045717428502497;
0.137828571075270;	0.093608523793953;	0.053957714561056;	0.047160230490378;
0.141359006327837;	0.096370750652788;	0.055518190932966;	0.048390799253915;
0.144489039568714;	0.098756399836502;	0.056857257706938;	0.049462024207813;
0.147416049421626;	0.100959398433951;	0.058088660601482;	0.050453809684293;
0.150200608678035;	0.102978363033256;	0.059209355262879;	0.051376195208042;
0.156765879059297;	0.108852335799069;	0.064262133562379;	0.080579174153224;
0.159222231067823;	0.110655962371172;	0.065265496156349;	0.081437551267441;
0.161627251866502;	0.112450085451653;	0.066265383786167;	0.082283232035686;
0.164191678998537;	0.114328286846523;	0.067308709028494;	0.083165613030903;
0.166549440308747;	0.116074862601785;	0.068281818210418;	0.084017556532125;
0.169066359344540;	0.117919179467672;	0.069355634156271;	0.085719013692353;
0.171506325030565;	0.119757677997434;	0.070447217995658;	0.087670369231017;
0.173846589602931;	0.121476555343721;	0.071408465604888;	0.088580122690536;
0.176320960493516;	0.123322975517746;	0.072443274611180;	0.089540134200956;
0.186133590239983;	0.138764974350625;	0.101601424247029;	0.098894832487924;
0.189051584916406;	0.141274965703392;	0.103135415364420;	0.101774652897367;
0.191660006631114;	0.143497246409074;	0.104483203914279;	0.103096457121833;
0.194182552175123;	0.145534001539542;	0.105687791474808;	0.104237650209908;
0.197060777884519;	0.147847760847276;	0.107157526142518;	0.107229476580177;
0.199737426908720;	0.149981511251492;	0.108471568125481;	0.109382968663099;
0.202275627361104;	0.152124164600393;	0.109773979050251;	0.110924565106788;
0.205076886901743;	0.154339572216003;	0.111133233852256;	0.113155503138800;
0.208039339534884;	0.156870145489061;	0.112724070653172;	0.115988605980910;
0.210738636907122;	0.159033568807642;	0.114039649219952;	0.117973262104139;
0.213675173698125;	0.161602270228216;	0.115658420762980;	0.120950210168542;
0.216702271430149;	0.164072318724990;	0.117323749708363;	0.123563821925994;
0.219826479319837;	0.166844092214394;	0.119137429742313;	0.126254068830857;
0.222676155111162;	0.169314932254148;	0.120816550535516;	0.129314650359344;
0.225893365672188;	0.172081002059888;	0.122600396316568;	0.131889204028282;
0.228939140785985;	0.174713794563511;	0.124343251524124;	0.134883127973681;
0.232072156517152;	0.177561286313556;	0.126281961535955;	0.137731400528539;
0.235444693399564;	0.180516076544750;	0.128376896185793;	0.140968612828816;
0.238788836860128;	0.183604670519712;	0.130626747315498;	0.144039180875392;
0.241975387164916;	0.186504008460901;	0.132693571668166;	0.147151316134309;
0.245645509023377;	0.189877191147133;	0.135138725136926;	0.150578482710664;
0.248948700377218;	0.192995238859576;	0.137446155906614;	0.153623664744602;
0.252670576727687;	0.196531567482221;	0.140279420690516;	0.157595032828265;
0.256249994926120;	0.199876845003642;	0.142855153437460;	0.160635251540129;
0.259914194021897;	0.203476649556492;	0.145800900339315;	0.164808101387830;
0.263834231710642;	0.207235212672109;	0.148832604106854;	0.168171596048874;
0.267726638265427;	0.211023067900828;	0.152103811019676;	0.172164607717990;
0.271510236926542;	0.214849206298183;	0.155373214389979;	0.175855379674497;
0.275706331314574;	0.218966996648757;	0.159039731292359;	0.179865593384423;
0.279843387643860;	0.223093058332105;	0.162728950014804;	0.183898609724735;
0.283925756102730;	0.227337419060862;	0.166563043454957;	0.188270987619528;
0.288264006619740;	0.231657906258278;	0.170562837533048;	0.192348688468524;
0.292734052821088;	0.236156396214144;	0.174806994521916;	0.196910714043804;
0.296905313697785;	0.240648243598969;	0.179137891870614;	0.201341035479925;
0.301602956296022;	0.245513525724768;	0.184047622494060;	0.206056597907232;
0.306376516598882;	0.250449483375468;	0.188792256067738;	0.210985788473263;
0.310938803599853;	0.255463703175036;	0.193991076043417;	0.215772727150805;
0.315757431525733;	0.260450795215117;	0.199049196404127;	0.220878944073083;
0.320727522836382;	0.265717721181262;	0.204396529569676;	0.225959305940633;
0.325460696845284;	0.270878014496553;	0.209754442883020;	0.231210067428337;
0.330658367293292;	0.276438184847746;	0.215640243870709;	0.237220186967839;
0.335865561964863;	0.282000098884403;	0.221468873891787;	0.242748239956606;
0.340958614097831;	0.287596526153482;	0.227436171576188;	0.248794648834434;
0.346217796696058;	0.293222242083237;	0.233493791550873;	0.254748484033907;
0.351606660125386;	0.299049494955041;	0.239714011861251;	0.260635516480585;
0.357044773646458;	0.305169531433571;	0.246497323206041;	0.266841437815586;
0.362611867542081;	0.311104515182641;	0.252817795036792;	0.272889056284726;
0.368176829305973;	0.317202893209645;	0.259770350815910;	0.279278002285637;
0.373750845155386;	0.323405978498408;	0.266671268792330;	0.285562378907875;
0.379653904447671;	0.329827479786315;	0.273685714915835;	0.292175806599354;
0.385601182577949;	0.336205399364449;	0.280602396838743;	0.298686076047556;
0.391254661804311;	0.342424642592492;	0.287447785491560;	0.305269275222146;
0.397516809746113;	0.349192058730094;	0.294939307430964;	0.312287483716487;
0.403488213969230;	0.355617159612687;	0.301948202739937;	0.319023827749704;
0.409386615936032;	0.362154474901174;	0.309260809063014;	0.325905504977868;
0.415777742705836;	0.368962987962936;	0.316765121493480;	0.333162611444257;
0.422222013573143;	0.375914932095255;	0.324423386039172;	0.340120859753518;
0.428280405773072;	0.382690091845537;	0.331910728889401;	0.347209242480966;
0.434852466903105;	0.389723402757566;	0.339515785134546;	0.354634905338358;
0.441590350098095;	0.396870286129043;	0.347336639505794;	0.362047986501895;
0.448220960401277;	0.403849975542613;	0.354969089307174;	0.369261755738606;
0.454697545673552;	0.410906756556108;	0.362683895207913;	0.376600579850401;
0.461671855701530;	0.418267626717466;	0.370622177537606;	0.384047461722569;
0.468643612723773;	0.425680076940618;	0.378657618636227;	0.391571784109380;
0.475243463034657;	0.432855076545455;	0.386439224747315;	0.399025616306272;
0.482367623769633;	0.440339433530091;	0.394608675198146;	0.406621009337930;
0.489918181987899;	0.448336422555473;	0.403513853035843;	0.414562993769243;
0.497467339660969;	0.456280786451444;	0.412169647339127;	0.422585515971598;
0.504583156238217;	0.463924803178683;	0.420382122533759;	0.430537149742154;
0.512389986104262;	0.471908204555965;	0.428744100166307;	0.438551090197443;
0.520148142492136;	0.479921958855296;	0.437217974518064;	0.446690675334851;
0.528024877627283;	0.488018859676080;	0.445783960855159;	0.454965349281670;
0.535660145519196;	0.496074544989580;	0.454329516206498;	0.463264518615445;
0.543907167878196;	0.504574265066036;	0.463230520205921;	0.471844059768413;
0.552270646317373;	0.513100672071970;	0.471978261459971;	0.480528756506012;
0.560736895781178;	0.521817237949584;	0.481046196015071;	0.489265991275539;
0.568889333555594;	0.530367635992852;	0.489949641023909;	0.498012733573465;
0.577418110925704;	0.539201585756058;	0.499139737238310;	0.507041110234229;
0.586307191816995;	0.548258727764024;	0.508449219389368;	0.516299193070725;
0.595354488312797;	0.557497241764304;	0.517918888805809;	0.525780363825500;
0.604430029334030;	0.566881315144658;	0.527532259428664;	0.535439620305923;
0.612973266693428;	0.576037216922842;	0.537097864281629;	0.545078020832400;
0.622282992686560;	0.585671967725146;	0.547009495092369;	0.555063299090129;
0.631604927333377;	0.595414269522430;	0.557160576263978;	0.565219502907517;
0.640851876445639;	0.605188259109552;	0.567445642651171;	0.575384389479929;
