0.095699643989451;	0.063694942052667;	0.037684196630273;	0.033804024040630;
0.099219538003074;	0.066823358462650;	0.039567942307910;	0.035226615388109;
0.101625226355484;	0.068832465519177;	0.040763093284485;	0.036156206093621;
0.103614506966584;	0.070500011600573;	0.041753488913154;	0.036924774156340;
0.105373505659392;	0.071897264970704;	0.042575629053457;	0.037580479677511;
0.106946720689088;	0.073113014991816;	0.043288367708315;	0.038158344583497;
0.108501658960556;	0.074244264940906;	0.043943142291461;	0.038706052850258;
0.112443177423196;	0.077802360601868;	0.047078647267652;	0.056791995351675;
0.113801671382120;	0.078772543053018;	0.047641719590160;	0.057296878362229;
0.115111670221740;	0.079702524548927;	0.048181880478158;	0.057781623917596;
0.116526080916290;	0.080680484957292;	0.048747622527625;	0.058289463482599;
0.117852950027340;	0.081611268931765;	0.049288822845000;	0.058791332388772;
0.119219170095172;	0.082555978971770;	0.049839074969978;	0.059353756494118;
0.120574725904627;	0.083504211034400;	0.050390477354474;	0.059894755527702;
0.121951257498116;	0.084460990547940;	0.050944446624823;	0.060417903897777;
0.123400751511756;	0.085473197535255;	0.051531427148305;	0.060971344136690;
0.128984678827081;	0.093952169847506;	0.067099550935501;	0.066079252516656;
0.130473184738147;	0.095042296175611;	0.067743143059662;	0.066730833194371;
0.131966225294032;	0.096140310378878;	0.068433916673875;	0.067348501367868;
0.133484786067214;	0.097258871397327;	0.069119246612965;	0.067984830117931;
0.135100723752709;	0.098414186992569;	0.069833952157728;	0.068735635221585;
0.136667413948780;	0.099527676812608;	0.070514345139440;	0.069410089931972;
0.138216991654772;	0.100661222690851;	0.071213944651134;	0.070078474077441;
0.139931267889155;	0.101877292725515;	0.071952649303105;	0.070871719529024;
0.141647741735447;	0.103140496159961;	0.072735617976403;	0.071662522882539;
0.143383258536632;	0.104365747384213;	0.073472092008065;	0.072418659808509;
0.145143898542804;	0.105688160383132;	0.074289676634231;	0.073304860827807;
0.147075719743659;	0.107081376257060;	0.075222213907048;	0.074200805760242;
