0.000000000000000;	0.089473912662470;	0.081171396321802;	0.051185098307494;
0.083472517929189;	0.109045089427521;	0.000000000000000;	0.000000000000000;
0.067639251174110;	0.092377579789726;	0.000000000000000;	0.000000000000000;
0.056673796683131;	0.073230390134029;	0.000000000000000;	0.000000000000000;
0.051018205762691;	0.058197799491063;	0.000000000000000;	0.000000000000000;
0.046987992313857;	0.046751800141532;	0.000000000000000;	0.000000000000000;
0.042662288671590;	0.038992899744555;	0.000000000000000;	0.001357140790905;
0.038903526424391;	0.035228766704404;	0.000000000000000;	0.002714281581809;
0.036421056289149;	0.032251754015303;	0.000000000000000;	0.001373137040190;
0.036277860515684;	0.029649738317520;	0.000000000000000;	0.001154206952229;
0.035302838310925;	0.026717073900611;	0.000000000000000;	0.001327291629437;
0.032851129641624;	0.023248432039761;	0.000000000000000;	0.002833352644980;
0.032528602677433;	0.021249850858793;	0.000000000000000;	0.003961918140863;
0.031399483574634;	0.020065726965365;	0.000000000000000;	0.002678435846431;
0.030092884006723;	0.019782261280309;	0.000000000000000;	0.002224441585988;
0.029629047513262;	0.022750911261979;	0.000000018234764;	0.003033652618267;
0.028504540499127;	0.027952666467666;	0.000000036469528;	0.004792876422830;
0.027497326669914;	0.027767469291056;	0.000000036063179;	0.003713672011236;
0.026805392557616;	0.023166965597492;	0.002106125345676;	0.003179717839924;
0.026954267051302;	0.019741310840852;	0.001869794302921;	0.004653896014961;
0.026790105315265;	0.017361613789394;	0.001809680825638;	0.005514274836454;
0.025296131852467;	0.017180032105396;	0.001711765043729;	0.004153638130970;
0.025379400222298;	0.016900828927542;	0.001543741741064;	0.004919171477341;
0.025557652535291;	0.017169200411015;	0.001531475290485;	0.006460489408356;
0.024919338085069;	0.016332415918837;	0.001392790360285;	0.005528280302407;
0.024133003458976;	0.016205018394258;	0.001259369242086;	0.006215345770707;
0.024309865180531;	0.016148090404503;	0.002214224783168;	0.007107313881171;
0.024641227382752;	0.015903242359606;	0.004435196106788;	0.006518295991264;
