0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00057;	0.01908;	0.03857;	0.06209;	0.09337;	0.13053;	0.17417;	0.22584;	0.28572;	0.35336;	0.42972;	0.51622;	0.61208;	0.71866;	0.83674;	0.96743;	1.11175;	1.27083;	1.44473;	1.63483;	1.84610;	2.07435;	2.32266;	2.59344;	2.88850;	3.20535;	3.55117;	3.92223;	4.32449;	4.75618;	5.22205;	5.72107;	6.25905;	6.83226;	7.45037;	8.10691;	8.81030;	9.56386;	10.36145;	11.21404;	12.12417;	13.08683;	14.11116;	15.20121;	16.35733;	17.57829;	18.87291;	20.24455;	21.69744;	23.23341;	24.85308;	26.56294;	28.36950;	30.27637;	32.28825;	34.41007;	36.64744;	39.00471;	41.48536;	44.09857;	46.85137;	49.75069;	52.80413;	56.01921;	59.40404;	62.96751;	66.71756;	70.66209;	74.81331;	79.18297;	83.78239;	88.62313;	93.71811;	99.07928;	104.71803;	110.65127;	116.89630;	123.46926;	130.38741;	137.66352;	145.31840;	153.37528;	161.85529;	170.77612;	180.16082;	190.03856;	200.43572;	211.36831;	222.87560;	234.98759;	247.72630;	261.13365;	275.24359;	290.08498;	305.70681;	322.14228;	339.43818;	357.63775;	376.78741;	396.93905;	418.14270;	440.45606;	463.93494;	488.64233;	514.64118;	541.99729;	570.78721;	601.08021;	632.95846;	666.50559;	701.80389;	738.94841;	778.03984;	819.17431;	862.45723;	908.00610;	955.94046;	1006.38476;	1059.46515;	1115.31972;	1174.09770;	1235.95261;	1301.04536;	1369.54517;	1441.63007;	1517.48749;	1597.31469;	1681.31950;	1769.71944;	1862.74435;	1960.63753;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00622;	0.02473;	0.04422;	0.07028;	0.10156;	0.14057;	0.18578;	0.23859;	0.29915;	0.36781;	0.44547;	0.53272;	0.62924;	0.73681;	0.85585;	0.98786;	1.13231;	1.29271;	1.46777;	1.65931;	1.87041;	2.09998;	2.34922;	2.62088;	2.91698;	3.23460;	3.58094;	3.95307;	4.35558;	4.78845;	5.25453;	5.75463;	6.29298;	6.86697;	7.48566;	8.14264;	8.84655;	9.60053;	10.39856;	11.25198;	12.16225;	13.12507;	14.15007;	15.24041;	16.39674;	17.61798;	18.91283;	20.28467;	21.73791;	23.27397;	24.89369;	26.60380;	28.41047;	30.31743;	32.32940;	34.45129;	36.68878;	39.04603;	41.52672;	44.13997;	46.89281;	49.79215;	52.84564;	56.06073;	59.44558;	63.00907;	66.75910;	70.70361;	74.85484;	79.22451;	83.82395;	88.66469;	93.75967;	99.12082;	104.75956;	110.69281;	116.93784;	123.51081;	130.42896;	137.70503;	145.35992;	153.41681;	161.89682;	170.81763;	180.20232;	190.08008;	200.47724;	211.40980;	222.91711;	235.02907;	247.76779;	261.17515;	275.28506;	290.12647;	305.74829;	322.18375;	339.47965;	357.67922;	376.82888;	396.98050;	418.18415;	440.49752;	463.97639;	488.68379;	514.68262;	542.03874;	570.82865;	601.12165;	632.99991;	666.54703;	701.84533;	738.98985;	778.08128;	819.21575;	862.49866;	908.04753;	955.98189;	1006.42619;	1059.50658;	1115.36115;	1174.13913;	1235.99404;	1301.08679;	1369.58660;	1441.67150;	1517.52891;	1597.35612;	1681.36093;	1769.76087;	1862.78577;	1960.67895;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.01211;	0.03063;	0.05011;	0.07882;	0.11070;	0.15104;	0.19789;	0.25194;	0.31354;	0.38322;	0.46189;	0.54991;	0.64714;	0.75583;	0.87604;	1.00916;	1.15400;	1.31553;	1.49180;	1.68492;	1.89576;	2.12672;	2.37691;	2.64950;	2.94668;	3.26508;	3.61198;	3.98522;	4.38805;	4.82209;	5.28854;	5.78961;	6.32842;	6.90316;	7.52246;	8.17989;	8.88435;	9.63876;	10.43725;	11.29154;	12.20196;	13.16495;	14.19064;	15.28129;	16.43785;	17.65935;	18.95444;	20.32650;	21.78011;	23.31626;	24.93603;	26.64640;	28.45318;	30.36025;	32.37230;	34.49427;	36.73188;	39.08911;	41.56984;	44.18312;	46.93600;	49.83539;	52.88892;	56.10402;	59.48889;	63.05239;	66.80241;	70.74690;	74.89814;	79.26783;	83.86727;	88.70803;	93.80301;	99.16413;	104.80286;	110.73612;	116.98116;	123.55413;	130.47229;	137.74832;	145.40321;	153.46011;	161.94012;	170.86092;	180.24559;	190.12336;	200.52050;	211.45307;	222.96039;	235.07232;	247.81105;	261.21841;	275.32830;	290.16972;	305.79152;	322.22699;	339.52289;	357.72245;	376.87211;	397.02373;	418.22738;	440.54074;	464.01960;	488.72701;	514.72583;	542.08196;	570.87186;	601.16485;	633.04312;	666.59023;	701.88853;	739.03305;	778.12449;	819.25894;	862.54186;	908.09073;	956.02509;	1006.46939;	1059.54977;	1115.40434;	1174.18232;	1236.03723;	1301.12999;	1369.62980;	1441.71469;	1517.57211;	1597.39931;	1681.40412;	1769.80406;	1862.82897;	1960.72214;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00066;	0.01825;	0.03677;	0.05801;	0.08773;	0.12161;	0.16195;	0.21052;	0.26585;	0.32855;	0.39930;	0.47902;	0.56784;	0.66581;	0.77620;	0.89708;	1.03137;	1.17764;	1.33932;	1.51694;	1.71161;	1.92233;	2.15459;	2.40585;	2.67933;	2.97755;	3.29687;	3.64449;	4.01874;	4.42226;	4.85717;	5.32424;	5.82608;	6.36543;	6.94089;	7.56080;	8.21873;	8.92376;	9.67862;	10.47759;	11.33278;	12.24335;	13.20663;	14.23295;	15.32390;	16.48073;	17.70249;	18.99783;	20.37022;	21.82410;	23.36035;	24.98017;	26.69082;	28.49772;	30.40488;	32.41703;	34.53908;	36.77681;	39.13403;	41.61479;	44.22812;	46.98104;	49.88048;	52.93403;	56.14916;	59.53405;	63.09756;	66.84757;	70.79204;	74.94329;	79.31298;	83.91244;	88.75321;	93.84819;	99.20928;	104.84800;	110.78127;	117.02632;	123.59929;	130.51747;	137.79345;	145.44834;	153.50525;	161.98527;	170.90605;	180.29071;	190.16849;	200.56560;	211.49818;	223.00551;	235.11741;	247.85614;	261.26352;	275.37337;	290.21482;	305.83661;	322.27207;	339.56797;	357.76752;	376.91718;	397.06879;	418.27245;	440.58581;	464.06466;	488.77208;	514.77087;	542.12702;	570.91691;	601.20990;	633.08817;	666.63528;	701.93357;	739.07810;	778.16953;	819.30398;	862.58690;	908.13576;	956.07013;	1006.51443;	1059.59481;	1115.44937;	1174.22735;	1236.08227;	1301.17502;	1369.67483;	1441.75972;	1517.61714;	1597.44435;	1681.44915;	1769.84909;	1862.87400;	1960.76717;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00706;	0.02466;	0.04317;	0.06729;	0.09701;	0.13299;	0.17458;	0.22368;	0.28036;	0.34419;	0.41605;	0.49687;	0.58669;	0.68637;	0.79745;	0.91903;	1.05460;	1.20230;	1.36412;	1.54326;	1.73944;	1.95124;	2.18364;	2.43647;	2.71043;	3.00960;	3.33001;	3.67845;	4.05369;	4.45793;	4.89374;	5.36146;	5.86411;	6.40403;	6.98023;	7.60077;	8.25922;	8.96530;	9.72017;	10.51965;	11.37578;	12.28651;	13.25037;	14.27705;	15.36834;	16.52542;	17.74746;	19.04307;	20.41590;	21.86997;	23.40632;	25.02619;	26.73713;	28.54415;	30.45142;	32.46366;	34.58584;	36.82367;	39.18086;	41.66166;	44.27504;	47.02799;	49.92750;	52.98108;	56.19622;	59.58112;	63.14466;	66.89465;	70.83910;	74.99036;	79.36007;	83.95954;	88.80031;	93.89530;	99.25636;	104.89507;	110.82835;	117.07340;	123.64638;	130.56456;	137.84050;	145.49540;	153.55232;	162.03235;	170.95310;	180.33775;	190.21554;	200.61262;	211.54521;	223.05255;	235.16443;	247.90316;	261.31055;	275.42037;	290.26184;	305.88361;	322.31908;	339.61497;	357.81451;	376.96418;	397.11578;	418.31943;	440.63279;	464.11164;	488.81906;	514.81784;	542.17399;	570.96389;	601.25686;	633.13514;	666.68225;	701.98052;	739.12506;	778.21650;	819.35094;	862.63385;	908.18272;	956.11709;	1006.56139;	1059.64176;	1115.49633;	1174.27431;	1236.12922;	1301.22197;	1369.72178;	1441.80668;	1517.66409;	1597.49130;	1681.49611;	1769.89604;	1862.92095;	1960.81412;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.01374;	0.03134;	0.04985;	0.07697;	0.10669;	0.14486;	0.18830;	0.23853;	0.29587;	0.36067;	0.43380;	0.51603;	0.60697;	0.70781;	0.81960;	0.94196;	1.07890;	1.22800;	1.39048;	1.57069;	1.76846;	1.98138;	2.21394;	2.46840;	2.74286;	3.04302;	3.36456;	3.71385;	4.09013;	4.49512;	4.93187;	5.40027;	5.90376;	6.44426;	7.02124;	7.64244;	8.30144;	9.00873;	9.76350;	10.56350;	11.42062;	12.33151;	13.29597;	14.32303;	15.41466;	16.57202;	17.79435;	19.09023;	20.46353;	21.91780;	23.45425;	25.07418;	26.78541;	28.59256;	30.49994;	32.51229;	34.63462;	36.87251;	39.22968;	41.71052;	44.32395;	47.07695;	49.97652;	53.03012;	56.24528;	59.63021;	63.19376;	66.94374;	70.88816;	75.03944;	79.40915;	84.00864;	88.84942;	93.94442;	99.30545;	104.94414;	110.87743;	117.12249;	123.69548;	130.61367;	137.88956;	145.54446;	153.60139;	162.08143;	171.00216;	180.38679;	190.26459;	200.66165;	211.59425;	223.10160;	235.21345;	247.95219;	261.35959;	275.46937;	290.31086;	305.93261;	322.36808;	339.66397;	357.86350;	377.01318;	397.16476;	418.36842;	440.68177;	464.16062;	488.86805;	514.86681;	542.22297;	571.01286;	601.30583;	633.18411;	666.73121;	702.02948;	739.17402;	778.26547;	819.39989;	862.68281;	908.23168;	956.16605;	1006.61035;	1059.69071;	1115.54528;	1174.32326;	1236.17817;	1301.27092;	1369.77073;	1441.85563;	1517.71304;	1597.54025;	1681.54506;	1769.94499;	1862.96989;	1960.86307;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00399;	0.02071;	0.03830;	0.05882;	0.08706;	0.11889;	0.15722;	0.20261;	0.25430;	0.31287;	0.37889;	0.45321;	0.53635;	0.62812;	0.73017;	0.84269;	0.96712;	1.10423;	1.25481;	1.41887;	1.59930;	1.79847;	2.01281;	2.24598;	2.50169;	2.77701;	3.07787;	3.40077;	3.75076;	4.12821;	4.53389;	4.97169;	5.44073;	5.94509;	6.48621;	7.06400;	7.68589;	8.34546;	9.05400;	9.80867;	10.60963;	11.46736;	12.37842;	13.34351;	14.37097;	15.46296;	16.62061;	17.84324;	19.13941;	20.51319;	21.96766;	23.50422;	25.12421;	26.83575;	28.64303;	30.55053;	32.56298;	34.68548;	36.92344;	39.28059;	41.76147;	44.37495;	47.12799;	50.02763;	53.08126;	56.29644;	59.68138;	63.24495;	66.99491;	70.93931;	75.09060;	79.46034;	84.05984;	88.90062;	93.99562;	99.35663;	104.99530;	110.92860;	117.17367;	123.74667;	130.66487;	137.94070;	145.59562;	153.65255;	162.13260;	171.05331;	180.43792;	190.31574;	200.71276;	211.64537;	223.15274;	235.26455;	248.00330;	261.41071;	275.52046;	290.36196;	305.98370;	322.41918;	339.71507;	357.91458;	377.06426;	397.21584;	418.41950;	440.73285;	464.21168;	488.91912;	514.91786;	542.27404;	571.06392;	601.35688;	633.23517;	666.78227;	702.08053;	739.22507;	778.31652;	819.45093;	862.73385;	908.28272;	956.21709;	1006.66140;	1059.74175;	1115.59631;	1174.37430;	1236.22921;	1301.32196;	1369.82177;	1441.90667;	1517.76408;	1597.59129;	1681.59609;	1769.99603;	1863.02093;	1960.91410;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.01125;	0.02796;	0.04556;	0.06934;	0.09758;	0.13179;	0.17086;	0.21753;	0.27074;	0.33061;	0.39788;	0.47344;	0.55753;	0.65016;	0.75350;	0.86751;	0.99336;	1.13065;	1.28287;	1.44847;	1.62913;	1.82969;	2.04558;	2.28009;	2.53640;	2.81359;	3.11420;	3.43900;	3.78924;	4.16815;	4.57432;	5.01341;	5.48291;	5.98864;	6.52995;	7.10875;	7.73119;	8.39135;	9.10120;	9.85577;	10.65785;	11.51610;	12.42734;	13.39308;	14.42096;	15.51331;	16.67127;	17.89421;	19.19067;	20.56497;	22.01965;	23.55632;	25.17637;	26.88823;	28.69565;	30.60328;	32.61583;	34.73851;	36.97654;	39.33366;	41.81459;	44.42812;	47.18120;	50.08091;	53.13457;	56.34977;	59.73474;	63.29832;	67.04827;	70.99264;	75.14395;	79.51371;	84.11321;	88.95401;	94.04901;	99.40998;	105.04864;	110.98195;	117.22703;	123.80004;	130.71825;	137.99403;	145.64895;	153.70589;	162.18595;	171.10663;	180.49124;	190.36906;	200.76605;	211.69868;	223.20606;	235.31784;	248.05659;	261.46402;	275.57373;	290.41525;	306.03697;	322.47245;	339.76834;	357.96784;	377.11752;	397.26909;	418.47275;	440.78609;	464.26492;	488.97237;	514.97109;	542.32728;	571.11715;	601.41011;	633.28841;	666.83549;	702.13375;	739.27830;	778.36975;	819.50415;	862.78707;	908.33594;	956.27031;	1006.71462;	1059.79496;	1115.64953;	1174.42751;	1236.28242;	1301.37517;	1369.87498;	1441.95988;	1517.81729;	1597.64450;	1681.64930;	1770.04924;	1863.07414;	1960.96731;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00293;	0.01881;	0.03553;	0.05348;	0.08031;	0.10881;	0.14523;	0.18642;	0.23376;	0.28788;	0.34909;	0.41768;	0.49454;	0.57962;	0.67358;	0.77860;	0.89344;	1.02072;	1.15869;	1.31218;	1.47933;	1.66161;	1.86224;	2.07978;	2.31566;	2.57258;	2.85173;	3.15208;	3.47887;	3.82937;	4.20979;	4.61647;	5.05691;	5.52689;	6.03408;	6.57556;	7.15602;	7.77842;	8.43922;	9.15041;	9.90488;	10.70813;	11.56691;	12.47834;	13.44476;	14.47307;	15.56594;	16.72408;	17.94735;	19.24413;	20.61895;	22.07385;	23.61064;	25.23092;	26.94295;	28.75051;	30.65827;	32.67093;	34.79379;	37.03190;	39.38899;	41.86997;	44.48355;	47.23668;	50.13647;	53.19015;	56.40538;	59.79037;	63.35397;	67.10390;	71.04825;	75.19957;	79.56935;	84.16886;	89.00967;	94.10468;	99.46562;	105.10426;	111.03758;	117.28267;	123.85568;	130.77390;	138.04963;	145.70455;	153.76150;	162.24157;	171.16223;	180.54682;	190.42466;	200.82162;	211.75425;	223.26165;	235.37339;	248.11215;	261.51959;	275.62926;	290.47081;	306.09251;	322.52799;	339.82387;	358.02336;	377.17305;	397.32461;	418.52827;	440.84161;	464.32043;	489.02789;	515.02659;	542.38279;	571.17265;	601.46560;	633.34391;	666.89099;	702.18924;	739.33379;	778.42524;	819.55964;	862.84255;	908.39143;	956.32580;	1006.77010;	1059.85044;	1115.70500;	1174.48299;	1236.33790;	1301.43065;	1369.93046;	1442.01536;	1517.87277;	1597.69998;	1681.70478;	1770.10472;	1863.12961;	1961.02279;
0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.01082;	0.02670;	0.04342;	0.06492;	0.09175;	0.12283;	0.15925;	0.20263;	0.25163;	0.30694;	0.36910;	0.43892;	0.51712;	0.60346;	0.69892;	0.80477;	0.92047;	1.04929;	1.18906;	1.34273;	1.51156;	1.69590;	1.89619;	2.11558;	2.35274;	2.61078;	2.89150;	3.19222;	3.52044;	3.87146;	4.25321;	4.66041;	5.10226;	5.57274;	6.08147;	6.62310;	7.20529;	7.82766;	8.48984;	9.20172;	9.95607;	10.76055;	11.61989;	12.53169;	13.49864;	14.52741;	15.62097;	16.77915;	18.00276;	19.29993;	20.67523;	22.13036;	23.66727;	25.28781;	27.00000;	28.80771;	30.71560;	32.72838;	34.85144;	37.08962;	39.44669;	41.92771;	44.54135;	47.29453;	50.19439;	53.24811;	56.46335;	59.84837;	63.41199;	67.16191;	71.10622;	75.25756;	79.62737;	84.22688;	89.06770;	94.16271;	99.52362;	105.16224;	111.09557;	117.34067;	123.91370;	130.83192;	138.10759;	145.76253;	153.81949;	162.29956;	171.22020;	180.60477;	190.48263;	200.87954;	211.81219;	223.31961;	235.43131;	248.17008;	261.57753;	275.68716;	290.52873;	306.15042;	322.58589;	339.88178;	358.08126;	377.23095;	397.38249;	418.58616;	440.89949;	464.37831;	489.08577;	515.08445;	542.44066;	571.23052;	601.52346;	633.40178;	666.94885;	702.24709;	739.39164;	778.48310;	819.61748;	862.90040;	908.44927;	956.38365;	1006.82796;	1059.90828;	1115.76285;	1174.54083;	1236.39574;	1301.48850;	1369.98831;	1442.07320;	1517.93062;	1597.75782;	1681.76263;	1770.16256;	1863.18745;	1961.08063;
