0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;
0.01920;	0.01805;	0.01735;	0.01685;	0.01646;	0.01612;	0.01582;	0.01556;	0.01532;	0.01509;	0.01489;	0.01469;	0.01451;	0.01434;	0.01417;	0.01401;	0.01386;	0.01371;	0.01357;	0.01344;	0.01331;	0.01318;	0.01306;	0.01293;	0.01282;	0.01270;	0.01258;	0.01247;	0.01236;	0.01225;	0.01214;	0.01203;	0.01192;	0.01181;	0.01170;	0.01159;	0.01148;	0.01136;	0.01125;	0.01114;	0.01102;	0.01090;	0.01079;	0.01067;	0.01054;	0.01042;	0.01029;	0.01016;	0.01003;	0.00989;	0.00975;	0.00961;	0.00946;	0.00931;	0.00915;	0.00900;	0.00883;	0.00866;	0.00849;	0.00831;	0.00813;	0.00794;	0.00774;	0.00754;	0.00734;	0.00712;	0.00690;	0.00668;	0.00645;	0.00621;	0.00596;	0.00571;	0.00544;	0.00517;	0.00490;	0.00461;	0.00432;	0.00402;	0.00372;	0.00340;	0.00308;	0.00275;	0.00242;	0.00208;	0.00174;	0.00138;	0.00103;	0.00066;	0.00029;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;
0.04718;	0.04554;	0.04447;	0.04367;	0.04301;	0.04248;	0.04206;	0.04169;	0.04135;	0.04104;	0.04074;	0.04047;	0.04021;	0.03997;	0.03973;	0.03951;	0.03929;	0.03908;	0.03888;	0.03869;	0.03851;	0.03833;	0.03815;	0.03798;	0.03781;	0.03764;	0.03748;	0.03732;	0.03716;	0.03700;	0.03685;	0.03669;	0.03654;	0.03638;	0.03623;	0.03607;	0.03592;	0.03576;	0.03560;	0.03544;	0.03528;	0.03512;	0.03495;	0.03478;	0.03461;	0.03444;	0.03426;	0.03408;	0.03389;	0.03371;	0.03351;	0.03331;	0.03311;	0.03290;	0.03269;	0.03247;	0.03225;	0.03201;	0.03178;	0.03153;	0.03128;	0.03102;	0.03076;	0.03048;	0.03020;	0.02991;	0.02961;	0.02930;	0.02899;	0.02866;	0.02832;	0.02798;	0.02763;	0.02726;	0.02689;	0.02650;	0.02611;	0.02570;	0.02529;	0.02486;	0.02443;	0.02398;	0.02353;	0.02307;	0.02260;	0.02212;	0.02163;	0.02113;	0.02062;	0.02012;	0.01968;	0.01922;	0.01876;	0.01829;	0.01782;	0.01733;	0.01683;	0.01631;	0.01579;	0.01525;	0.01471;	0.01415;	0.01358;	0.01302;	0.01246;	0.01189;	0.01132;	0.01074;	0.01015;	0.00955;	0.00895;	0.00834;	0.00773;	0.00710;	0.00647;	0.00583;	0.00519;	0.00454;	0.00388;	0.00321;	0.00254;	0.00187;	0.00119;	0.00051;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;
0.08102;	0.07927;	0.07807;	0.07714;	0.07636;	0.07569;	0.07513;	0.07461;	0.07414;	0.07370;	0.07329;	0.07290;	0.07253;	0.07218;	0.07184;	0.07152;	0.07120;	0.07090;	0.07061;	0.07033;	0.07007;	0.06980;	0.06954;	0.06929;	0.06904;	0.06880;	0.06856;	0.06832;	0.06809;	0.06785;	0.06762;	0.06739;	0.06716;	0.06694;	0.06671;	0.06648;	0.06624;	0.06601;	0.06578;	0.06554;	0.06530;	0.06506;	0.06481;	0.06456;	0.06431;	0.06405;	0.06378;	0.06351;	0.06324;	0.06295;	0.06266;	0.06237;	0.06206;	0.06175;	0.06143;	0.06110;	0.06075;	0.06040;	0.06004;	0.05967;	0.05928;	0.05888;	0.05847;	0.05805;	0.05761;	0.05716;	0.05669;	0.05621;	0.05571;	0.05519;	0.05465;	0.05410;	0.05353;	0.05294;	0.05233;	0.05170;	0.05105;	0.05038;	0.04969;	0.04897;	0.04823;	0.04747;	0.04669;	0.04589;	0.04506;	0.04420;	0.04332;	0.04247;	0.04182;	0.04119;	0.04067;	0.04014;	0.03962;	0.03908;	0.03853;	0.03796;	0.03738;	0.03678;	0.03617;	0.03554;	0.03489;	0.03423;	0.03355;	0.03287;	0.03218;	0.03148;	0.03076;	0.03003;	0.02930;	0.02855;	0.02778;	0.02701;	0.02622;	0.02542;	0.02460;	0.02377;	0.02293;	0.02208;	0.02122;	0.02034;	0.01946;	0.01856;	0.01767;	0.01676;	0.01584;	0.01491;	0.01397;	0.01302;	0.01206;	0.01109;	0.01012;	0.00914;	0.00815;	0.00716;	0.00616;	0.00516;	0.00416;	0.00315;	0.00215;	0.00115;	0.00014;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;	0.00000;
0.11862;	0.11674;	0.11538;	0.11428;	0.11334;	0.11253;	0.11183;	0.11119;	0.11059;	0.11004;	0.10952;	0.10902;	0.10856;	0.10811;	0.10768;	0.10727;	0.10688;	0.10649;	0.10612;	0.10578;	0.10544;	0.10510;	0.10477;	0.10445;	0.10414;	0.10383;	0.10353;	0.10323;	0.10294;	0.10265;	0.10236;	0.10207;	0.10179;	0.10150;	0.10122;	0.10093;	0.10065;	0.10036;	0.10007;	0.09978;	0.09949;	0.09919;	0.09889;	0.09859;	0.09828;	0.09797;	0.09765;	0.09732;	0.09699;	0.09665;	0.09631;	0.09595;	0.09559;	0.09522;	0.09484;	0.09445;	0.09405;	0.09364;	0.09322;	0.09278;	0.09233;	0.09187;	0.09140;	0.09091;	0.09041;	0.08989;	0.08936;	0.08881;	0.08825;	0.08766;	0.08707;	0.08647;	0.08587;	0.08524;	0.08459;	0.08392;	0.08323;	0.08251;	0.08178;	0.08102;	0.08023;	0.07943;	0.07860;	0.07775;	0.07687;	0.07596;	0.07503;	0.07408;	0.07310;	0.07211;	0.07118;	0.07024;	0.06930;	0.06835;	0.06738;	0.06639;	0.06538;	0.06436;	0.06331;	0.06224;	0.06116;	0.06005;	0.05892;	0.05778;	0.05663;	0.05546;	0.05427;	0.05306;	0.05183;	0.05057;	0.04929;	0.04798;	0.04664;	0.04527;	0.04387;	0.04248;	0.04144;	0.04038;	0.03930;	0.03820;	0.03709;	0.03597;	0.03484;	0.03370;	0.03254;	0.03137;	0.03018;	0.02897;	0.02775;	0.02652;	0.02528;	0.02402;	0.02275;	0.02148;	0.02020;	0.01891;	0.01762;	0.01632;	0.01502;	0.01372;	0.01242;	0.01112;	0.00983;	0.00853;	0.00725;	0.00597;	0.00470;	0.00344;	0.00219;	0.00096;
0.15930;	0.15735;	0.15588;	0.15467;	0.15362;	0.15270;	0.15188;	0.15113;	0.15043;	0.14978;	0.14916;	0.14857;	0.14801;	0.14748;	0.14696;	0.14647;	0.14599;	0.14553;	0.14508;	0.14466;	0.14425;	0.14384;	0.14344;	0.14305;	0.14267;	0.14230;	0.14193;	0.14157;	0.14121;	0.14086;	0.14051;	0.14016;	0.13981;	0.13946;	0.13912;	0.13877;	0.13842;	0.13807;	0.13772;	0.13737;	0.13701;	0.13665;	0.13629;	0.13592;	0.13554;	0.13516;	0.13477;	0.13437;	0.13397;	0.13356;	0.13315;	0.13273;	0.13231;	0.13188;	0.13144;	0.13099;	0.13053;	0.13005;	0.12956;	0.12905;	0.12853;	0.12800;	0.12745;	0.12688;	0.12630;	0.12570;	0.12508;	0.12444;	0.12379;	0.12311;	0.12241;	0.12170;	0.12096;	0.12020;	0.11941;	0.11861;	0.11778;	0.11693;	0.11605;	0.11515;	0.11422;	0.11328;	0.11231;	0.11131;	0.11029;	0.10925;	0.10818;	0.10712;	0.10608;	0.10503;	0.10400;	0.10293;	0.10185;	0.10074;	0.09960;	0.09843;	0.09722;	0.09597;	0.09469;	0.09336;	0.09201;	0.09061;	0.08917;	0.08771;	0.08629;	0.08492;	0.08352;	0.08211;	0.08067;	0.07921;	0.07773;	0.07622;	0.07468;	0.07311;	0.07151;	0.06988;	0.06821;	0.06650;	0.06476;	0.06297;	0.06115;	0.05928;	0.05739;	0.05544;	0.05347;	0.05148;	0.04940;	0.04723;	0.04497;	0.04260;	0.04108;	0.03954;	0.03798;	0.03641;	0.03483;	0.03325;	0.03165;	0.03005;	0.02844;	0.02683;	0.02522;	0.02361;	0.02200;	0.02040;	0.01881;	0.01722;	0.01564;	0.01407;	0.01252;	0.01098;
0.20282;	0.20081;	0.19925;	0.19793;	0.19677;	0.19574;	0.19482;	0.19397;	0.19317;	0.19241;	0.19170;	0.19103;	0.19038;	0.18976;	0.18916;	0.18859;	0.18803;	0.18750;	0.18698;	0.18650;	0.18601;	0.18553;	0.18507;	0.18462;	0.18418;	0.18374;	0.18332;	0.18290;	0.18248;	0.18207;	0.18166;	0.18127;	0.18088;	0.18050;	0.18011;	0.17972;	0.17933;	0.17895;	0.17856;	0.17816;	0.17777;	0.17737;	0.17697;	0.17656;	0.17615;	0.17573;	0.17531;	0.17487;	0.17443;	0.17398;	0.17353;	0.17306;	0.17258;	0.17209;	0.17158;	0.17107;	0.17054;	0.16999;	0.16944;	0.16886;	0.16827;	0.16766;	0.16703;	0.16638;	0.16572;	0.16503;	0.16432;	0.16359;	0.16283;	0.16205;	0.16125;	0.16043;	0.15958;	0.15870;	0.15779;	0.15685;	0.15587;	0.15486;	0.15382;	0.15274;	0.15162;	0.15047;	0.14928;	0.14804;	0.14677;	0.14545;	0.14409;	0.14273;	0.14146;	0.14019;	0.13897;	0.13772;	0.13647;	0.13519;	0.13389;	0.13263;	0.13138;	0.13010;	0.12877;	0.12741;	0.12601;	0.12457;	0.12309;	0.12158;	0.12003;	0.11845;	0.11683;	0.11516;	0.11346;	0.11171;	0.10992;	0.10807;	0.10618;	0.10424;	0.10224;	0.10019;	0.09809;	0.09593;	0.09370;	0.09142;	0.08906;	0.08669;	0.08458;	0.08242;	0.08029;	0.07829;	0.07619;	0.07401;	0.07173;	0.06935;	0.06685;	0.06425;	0.06152;	0.05867;	0.05569;	0.05256;	0.04929;	0.04587;	0.04243;	0.04050;	0.03857;	0.03663;	0.03470;	0.03278;	0.03086;	0.02895;	0.02704;	0.02516;	0.02329;	0.02143;
0.24906;	0.24702;	0.24539;	0.24400;	0.24276;	0.24164;	0.24062;	0.23968;	0.23880;	0.23796;	0.23716;	0.23640;	0.23568;	0.23498;	0.23431;	0.23366;	0.23303;	0.23242;	0.23184;	0.23130;	0.23075;	0.23022;	0.22970;	0.22920;	0.22871;	0.22822;	0.22774;	0.22727;	0.22681;	0.22635;	0.22590;	0.22544;	0.22499;	0.22455;	0.22410;	0.22366;	0.22321;	0.22276;	0.22232;	0.22187;	0.22141;	0.22096;	0.22050;	0.22003;	0.21956;	0.21908;	0.21860;	0.21811;	0.21760;	0.21709;	0.21658;	0.21606;	0.21553;	0.21498;	0.21443;	0.21386;	0.21327;	0.21267;	0.21205;	0.21142;	0.21077;	0.21010;	0.20941;	0.20870;	0.20797;	0.20722;	0.20645;	0.20565;	0.20483;	0.20398;	0.20311;	0.20222;	0.20130;	0.20036;	0.19939;	0.19839;	0.19735;	0.19629;	0.19519;	0.19406;	0.19289;	0.19169;	0.19046;	0.18919;	0.18788;	0.18652;	0.18513;	0.18371;	0.18224;	0.18075;	0.17930;	0.17781;	0.17633;	0.17482;	0.17328;	0.17172;	0.17013;	0.16852;	0.16688;	0.16521;	0.16351;	0.16178;	0.16003;	0.15825;	0.15645;	0.15462;	0.15276;	0.15087;	0.14894;	0.14699;	0.14500;	0.14297;	0.14090;	0.13879;	0.13664;	0.13445;	0.13225;	0.13000;	0.12769;	0.12530;	0.12285;	0.12032;	0.11773;	0.11505;	0.11234;	0.10968;	0.10698;	0.10423;	0.10143;	0.09857;	0.09564;	0.09264;	0.08958;	0.08648;	0.08348;	0.08033;	0.07705;	0.07363;	0.07004;	0.06627;	0.06231;	0.05816;	0.05380;	0.04922;	0.04441;	0.04117;	0.03894;	0.03672;	0.03451;	0.03233;
0.29800;	0.29594;	0.29425;	0.29278;	0.29146;	0.29026;	0.28916;	0.28814;	0.28717;	0.28625;	0.28537;	0.28453;	0.28374;	0.28298;	0.28224;	0.28153;	0.28084;	0.28018;	0.27955;	0.27893;	0.27832;	0.27772;	0.27715;	0.27658;	0.27603;	0.27548;	0.27495;	0.27442;	0.27390;	0.27338;	0.27287;	0.27238;	0.27188;	0.27139;	0.27089;	0.27040;	0.26991;	0.26942;	0.26892;	0.26843;	0.26793;	0.26743;	0.26692;	0.26641;	0.26589;	0.26536;	0.26483;	0.26429;	0.26374;	0.26317;	0.26260;	0.26203;	0.26144;	0.26083;	0.26022;	0.25958;	0.25894;	0.25827;	0.25759;	0.25689;	0.25617;	0.25543;	0.25467;	0.25389;	0.25308;	0.25225;	0.25140;	0.25052;	0.24961;	0.24868;	0.24771;	0.24672;	0.24570;	0.24465;	0.24357;	0.24245;	0.24130;	0.24011;	0.23889;	0.23764;	0.23635;	0.23503;	0.23367;	0.23229;	0.23089;	0.22946;	0.22800;	0.22651;	0.22501;	0.22348;	0.22194;	0.22036;	0.21874;	0.21708;	0.21537;	0.21362;	0.21182;	0.20998;	0.20810;	0.20617;	0.20420;	0.20219;	0.20013;	0.19803;	0.19592;	0.19378;	0.19158;	0.18934;	0.18705;	0.18471;	0.18231;	0.17998;	0.17767;	0.17531;	0.17291;	0.17048;	0.16816;	0.16578;	0.16333;	0.16081;	0.15822;	0.15556;	0.15284;	0.15004;	0.14716;	0.14418;	0.14112;	0.13797;	0.13472;	0.13145;	0.12816;	0.12482;	0.12140;	0.11792;	0.11436;	0.11073;	0.10701;	0.10322;	0.09935;	0.09537;	0.09130;	0.08711;	0.08275;	0.07817;	0.07335;	0.06830;	0.06299;	0.05740;	0.05154;	0.04537;
0.34965;	0.34758;	0.34585;	0.34432;	0.34294;	0.34167;	0.34051;	0.33941;	0.33837;	0.33739;	0.33646;	0.33556;	0.33469;	0.33386;	0.33305;	0.33227;	0.33151;	0.33078;	0.33008;	0.32940;	0.32874;	0.32808;	0.32745;	0.32683;	0.32622;	0.32562;	0.32503;	0.32445;	0.32388;	0.32331;	0.32274;	0.32219;	0.32164;	0.32109;	0.32054;	0.32000;	0.31946;	0.31891;	0.31837;	0.31782;	0.31727;	0.31672;	0.31616;	0.31560;	0.31503;	0.31446;	0.31388;	0.31329;	0.31269;	0.31208;	0.31146;	0.31084;	0.31020;	0.30954;	0.30888;	0.30819;	0.30749;	0.30677;	0.30603;	0.30528;	0.30450;	0.30370;	0.30288;	0.30203;	0.30116;	0.30026;	0.29933;	0.29838;	0.29740;	0.29638;	0.29533;	0.29426;	0.29315;	0.29200;	0.29081;	0.28958;	0.28831;	0.28700;	0.28564;	0.28424;	0.28283;	0.28138;	0.27988;	0.27835;	0.27677;	0.27514;	0.27348;	0.27180;	0.27015;	0.26849;	0.26683;	0.26513;	0.26340;	0.26163;	0.25981;	0.25796;	0.25608;	0.25414;	0.25214;	0.25007;	0.24794;	0.24575;	0.24348;	0.24116;	0.23882;	0.23648;	0.23408;	0.23163;	0.22923;	0.22677;	0.22425;	0.22167;	0.21903;	0.21632;	0.21354;	0.21070;	0.20789;	0.20504;	0.20214;	0.19918;	0.19616;	0.19310;	0.19001;	0.18686;	0.18365;	0.18044;	0.17726;	0.17400;	0.17064;	0.16716;	0.16357;	0.15987;	0.15603;	0.15207;	0.14797;	0.14374;	0.13935;	0.13481;	0.13044;	0.12613;	0.12172;	0.11746;	0.11305;	0.10843;	0.10358;	0.09850;	0.09317;	0.08758;	0.08172;	0.07555;
