0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.00667;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.01333;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02000;	0.02667;	0.02667;	0.02667;	0.02667;	0.02667;	0.02667;	0.02667;	0.02667;	0.02667;
0.01901;	0.01936;	0.01959;	0.01976;	0.01991;	0.02003;	0.02012;	0.02021;	0.02028;	0.02036;	0.02042;	0.02049;	0.02055;	0.02060;	0.02066;	0.02071;	0.02076;	0.02081;	0.02086;	0.02090;	0.02095;	0.02099;	0.02103;	0.02108;	0.02112;	0.02116;	0.02120;	0.02124;	0.02127;	0.02131;	0.02135;	0.02139;	0.02143;	0.02147;	0.02151;	0.02155;	0.02159;	0.02163;	0.02167;	0.02171;	0.02175;	0.02179;	0.02183;	0.02188;	0.02192;	0.02197;	0.02201;	0.02206;	0.02211;	0.02216;	0.02221;	0.02227;	0.02232;	0.02238;	0.02244;	0.02250;	0.02256;	0.02263;	0.02270;	0.02277;	0.02284;	0.02292;	0.02300;	0.02308;	0.02317;	0.02326;	0.02335;	0.02345;	0.02355;	0.02366;	0.02377;	0.02389;	0.02401;	0.02414;	0.02427;	0.02442;	0.02456;	0.02472;	0.02488;	0.02506;	0.02524;	0.02542;	0.02562;	0.02582;	0.02604;	0.02626;	0.02648;	0.02670;	0.02687;	0.02703;	0.02716;	0.02730;	0.02744;	0.02759;	0.02774;	0.02789;	0.02806;	0.02823;	0.02841;	0.02859;	0.02879;	0.02900;	0.02921;	0.02944;	0.02968;	0.02993;	0.03019;	0.03048;	0.03077;	0.03109;	0.03142;	0.03178;	0.03215;	0.03255;	0.03296;	0.03337;	0.03368;	0.03399;	0.03432;	0.03467;	0.03503;	0.03541;	0.03582;	0.03626;	0.03674;	0.03726;	0.03784;	0.03850;	0.03923;	0.04000;	0.04049;	0.04099;	0.04152;	0.04210;	0.04275;	0.04350;	0.04441;	0.04553;	0.04672;	0.04737;	0.04806;	0.04883;	0.04976;	0.05099;	0.05268;	0.05383;	0.05465;	0.05561;	0.05690;	0.05893;
0.02778;	0.02810;	0.02833;	0.02851;	0.02866;	0.02879;	0.02890;	0.02900;	0.02910;	0.02919;	0.02927;	0.02935;	0.02943;	0.02950;	0.02957;	0.02964;	0.02971;	0.02977;	0.02983;	0.02989;	0.02995;	0.03001;	0.03006;	0.03012;	0.03017;	0.03022;	0.03027;	0.03033;	0.03038;	0.03043;	0.03048;	0.03053;	0.03058;	0.03063;	0.03068;	0.03073;	0.03078;	0.03083;	0.03088;	0.03093;	0.03099;	0.03104;	0.03109;	0.03115;	0.03120;	0.03126;	0.03132;	0.03138;	0.03144;	0.03150;	0.03156;	0.03163;	0.03170;	0.03177;	0.03184;	0.03191;	0.03198;	0.03206;	0.03214;	0.03222;	0.03231;	0.03240;	0.03249;	0.03258;	0.03268;	0.03278;	0.03288;	0.03298;	0.03309;	0.03321;	0.03333;	0.03344;	0.03356;	0.03369;	0.03382;	0.03395;	0.03409;	0.03423;	0.03438;	0.03454;	0.03470;	0.03487;	0.03504;	0.03522;	0.03540;	0.03559;	0.03579;	0.03599;	0.03620;	0.03641;	0.03661;	0.03682;	0.03703;	0.03724;	0.03746;	0.03769;	0.03793;	0.03818;	0.03843;	0.03870;	0.03897;	0.03926;	0.03955;	0.03986;	0.04015;	0.04044;	0.04074;	0.04104;	0.04135;	0.04167;	0.04200;	0.04234;	0.04270;	0.04307;	0.04346;	0.04386;	0.04429;	0.04475;	0.04522;	0.04571;	0.04622;	0.04674;	0.04720;	0.04768;	0.04816;	0.04862;	0.04911;	0.04963;	0.05019;	0.05078;	0.05142;	0.05208;	0.05276;	0.05346;	0.05413;	0.05485;	0.05561;	0.05640;	0.05725;	0.05814;	0.05905;	0.05998;	0.06096;	0.06199;	0.06305;	0.06419;	0.06535;	0.06655;	0.06781;	0.06913;
0.03580;	0.03612;	0.03635;	0.03654;	0.03671;	0.03685;	0.03698;	0.03709;	0.03720;	0.03731;	0.03740;	0.03749;	0.03758;	0.03767;	0.03775;	0.03782;	0.03790;	0.03797;	0.03805;	0.03811;	0.03818;	0.03824;	0.03831;	0.03837;	0.03843;	0.03849;	0.03855;	0.03861;	0.03867;	0.03873;	0.03879;	0.03884;	0.03890;	0.03896;	0.03902;	0.03908;	0.03913;	0.03919;	0.03925;	0.03931;	0.03937;	0.03943;	0.03949;	0.03956;	0.03962;	0.03969;	0.03975;	0.03982;	0.03989;	0.03996;	0.04003;	0.04010;	0.04018;	0.04025;	0.04033;	0.04041;	0.04049;	0.04057;	0.04066;	0.04075;	0.04084;	0.04093;	0.04103;	0.04113;	0.04123;	0.04134;	0.04145;	0.04157;	0.04169;	0.04181;	0.04194;	0.04207;	0.04220;	0.04234;	0.04249;	0.04264;	0.04280;	0.04296;	0.04313;	0.04331;	0.04349;	0.04368;	0.04387;	0.04408;	0.04429;	0.04452;	0.04475;	0.04499;	0.04521;	0.04543;	0.04565;	0.04587;	0.04610;	0.04633;	0.04657;	0.04680;	0.04702;	0.04726;	0.04750;	0.04776;	0.04802;	0.04829;	0.04857;	0.04886;	0.04916;	0.04947;	0.04979;	0.05012;	0.05046;	0.05081;	0.05117;	0.05154;	0.05192;	0.05231;	0.05271;	0.05312;	0.05354;	0.05397;	0.05441;	0.05487;	0.05535;	0.05584;	0.05634;	0.05687;	0.05740;	0.05795;	0.05852;	0.05911;	0.05973;	0.06037;	0.06101;	0.06167;	0.06236;	0.06308;	0.06383;	0.06464;	0.06548;	0.06638;	0.06724;	0.06810;	0.06900;	0.06990;	0.07086;	0.07188;	0.07294;	0.07399;	0.07508;	0.07622;	0.07742;	0.07868;
0.04347;	0.04378;	0.04401;	0.04420;	0.04438;	0.04453;	0.04466;	0.04479;	0.04491;	0.04502;	0.04513;	0.04523;	0.04533;	0.04542;	0.04551;	0.04560;	0.04568;	0.04576;	0.04584;	0.04591;	0.04599;	0.04606;	0.04613;	0.04620;	0.04627;	0.04634;	0.04640;	0.04647;	0.04653;	0.04660;	0.04666;	0.04672;	0.04678;	0.04684;	0.04690;	0.04696;	0.04703;	0.04709;	0.04715;	0.04721;	0.04727;	0.04734;	0.04740;	0.04747;	0.04753;	0.04760;	0.04767;	0.04774;	0.04781;	0.04788;	0.04795;	0.04803;	0.04811;	0.04819;	0.04827;	0.04835;	0.04844;	0.04853;	0.04862;	0.04871;	0.04881;	0.04891;	0.04901;	0.04912;	0.04923;	0.04934;	0.04946;	0.04958;	0.04971;	0.04984;	0.04997;	0.05011;	0.05025;	0.05039;	0.05054;	0.05070;	0.05086;	0.05102;	0.05120;	0.05137;	0.05156;	0.05174;	0.05194;	0.05214;	0.05234;	0.05256;	0.05278;	0.05300;	0.05324;	0.05347;	0.05371;	0.05395;	0.05419;	0.05444;	0.05469;	0.05495;	0.05522;	0.05549;	0.05578;	0.05607;	0.05636;	0.05667;	0.05699;	0.05732;	0.05765;	0.05799;	0.05834;	0.05871;	0.05909;	0.05948;	0.05988;	0.06028;	0.06067;	0.06107;	0.06149;	0.06192;	0.06233;	0.06276;	0.06321;	0.06369;	0.06418;	0.06469;	0.06521;	0.06575;	0.06631;	0.06687;	0.06744;	0.06803;	0.06864;	0.06929;	0.06994;	0.07062;	0.07131;	0.07204;	0.07279;	0.07357;	0.07437;	0.07521;	0.07608;	0.07698;	0.07791;	0.07886;	0.07986;	0.08088;	0.08193;	0.08302;	0.08417;	0.08539;	0.08667;	0.08790;
0.05091;	0.05120;	0.05143;	0.05163;	0.05180;	0.05196;	0.05210;	0.05224;	0.05236;	0.05248;	0.05259;	0.05270;	0.05280;	0.05290;	0.05300;	0.05309;	0.05318;	0.05327;	0.05335;	0.05343;	0.05351;	0.05359;	0.05366;	0.05373;	0.05381;	0.05388;	0.05395;	0.05401;	0.05408;	0.05415;	0.05422;	0.05428;	0.05435;	0.05442;	0.05448;	0.05455;	0.05461;	0.05468;	0.05475;	0.05481;	0.05488;	0.05495;	0.05502;	0.05509;	0.05516;	0.05523;	0.05530;	0.05538;	0.05545;	0.05553;	0.05561;	0.05569;	0.05577;	0.05585;	0.05594;	0.05603;	0.05611;	0.05621;	0.05630;	0.05640;	0.05650;	0.05660;	0.05671;	0.05682;	0.05693;	0.05705;	0.05717;	0.05730;	0.05742;	0.05756;	0.05770;	0.05784;	0.05798;	0.05813;	0.05829;	0.05845;	0.05862;	0.05879;	0.05897;	0.05916;	0.05935;	0.05954;	0.05974;	0.05995;	0.06016;	0.06038;	0.06060;	0.06082;	0.06105;	0.06129;	0.06152;	0.06177;	0.06201;	0.06227;	0.06254;	0.06281;	0.06309;	0.06337;	0.06367;	0.06397;	0.06428;	0.06461;	0.06494;	0.06529;	0.06563;	0.06599;	0.06635;	0.06672;	0.06708;	0.06746;	0.06784;	0.06824;	0.06866;	0.06908;	0.06953;	0.06998;	0.07044;	0.07091;	0.07140;	0.07191;	0.07244;	0.07299;	0.07355;	0.07410;	0.07468;	0.07526;	0.07587;	0.07651;	0.07718;	0.07790;	0.07859;	0.07931;	0.08004;	0.08074;	0.08147;	0.08224;	0.08304;	0.08388;	0.08474;	0.08563;	0.08654;	0.08748;	0.08846;	0.08947;	0.09052;	0.09160;	0.09272;	0.09388;	0.09508;	0.09634;
0.05819;	0.05847;	0.05869;	0.05889;	0.05906;	0.05922;	0.05937;	0.05951;	0.05964;	0.05976;	0.05988;	0.05999;	0.06010;	0.06020;	0.06030;	0.06039;	0.06049;	0.06058;	0.06066;	0.06075;	0.06083;	0.06091;	0.06099;	0.06107;	0.06115;	0.06122;	0.06130;	0.06137;	0.06144;	0.06151;	0.06158;	0.06165;	0.06172;	0.06179;	0.06186;	0.06193;	0.06200;	0.06207;	0.06214;	0.06221;	0.06228;	0.06235;	0.06242;	0.06249;	0.06256;	0.06264;	0.06271;	0.06279;	0.06287;	0.06295;	0.06303;	0.06311;	0.06320;	0.06328;	0.06337;	0.06346;	0.06355;	0.06365;	0.06374;	0.06385;	0.06395;	0.06406;	0.06416;	0.06428;	0.06439;	0.06451;	0.06464;	0.06477;	0.06490;	0.06504;	0.06518;	0.06532;	0.06548;	0.06563;	0.06579;	0.06596;	0.06614;	0.06632;	0.06650;	0.06670;	0.06689;	0.06709;	0.06730;	0.06751;	0.06773;	0.06796;	0.06819;	0.06843;	0.06867;	0.06891;	0.06915;	0.06939;	0.06965;	0.06991;	0.07018;	0.07045;	0.07073;	0.07101;	0.07131;	0.07161;	0.07192;	0.07224;	0.07257;	0.07291;	0.07326;	0.07361;	0.07396;	0.07433;	0.07471;	0.07510;	0.07550;	0.07592;	0.07634;	0.07678;	0.07723;	0.07770;	0.07819;	0.07869;	0.07921;	0.07976;	0.08030;	0.08084;	0.08138;	0.08194;	0.08252;	0.08311;	0.08373;	0.08437;	0.08504;	0.08572;	0.08644;	0.08717;	0.08792;	0.08870;	0.08951;	0.09036;	0.09126;	0.09223;	0.09326;	0.09409;	0.09496;	0.09589;	0.09687;	0.09789;	0.09894;	0.10001;	0.10111;	0.10224;	0.10341;	0.10462;
0.06534;	0.06561;	0.06582;	0.06602;	0.06619;	0.06635;	0.06650;	0.06664;	0.06677;	0.06689;	0.06701;	0.06713;	0.06724;	0.06734;	0.06745;	0.06755;	0.06765;	0.06774;	0.06783;	0.06792;	0.06800;	0.06809;	0.06817;	0.06825;	0.06833;	0.06841;	0.06848;	0.06856;	0.06864;	0.06871;	0.06878;	0.06886;	0.06893;	0.06900;	0.06908;	0.06915;	0.06922;	0.06929;	0.06936;	0.06944;	0.06951;	0.06958;	0.06966;	0.06973;	0.06981;	0.06989;	0.06996;	0.07004;	0.07012;	0.07021;	0.07029;	0.07037;	0.07046;	0.07055;	0.07064;	0.07073;	0.07082;	0.07092;	0.07102;	0.07112;	0.07123;	0.07134;	0.07145;	0.07156;	0.07168;	0.07181;	0.07193;	0.07206;	0.07219;	0.07233;	0.07247;	0.07262;	0.07277;	0.07293;	0.07309;	0.07325;	0.07342;	0.07360;	0.07378;	0.07396;	0.07416;	0.07436;	0.07457;	0.07478;	0.07500;	0.07523;	0.07546;	0.07570;	0.07595;	0.07620;	0.07645;	0.07671;	0.07697;	0.07724;	0.07752;	0.07780;	0.07809;	0.07839;	0.07869;	0.07901;	0.07933;	0.07966;	0.08000;	0.08034;	0.08069;	0.08104;	0.08141;	0.08178;	0.08217;	0.08257;	0.08298;	0.08339;	0.08382;	0.08426;	0.08471;	0.08518;	0.08565;	0.08613;	0.08664;	0.08715;	0.08769;	0.08824;	0.08881;	0.08939;	0.08999;	0.09060;	0.09123;	0.09188;	0.09256;	0.09326;	0.09397;	0.09470;	0.09546;	0.09625;	0.09706;	0.09790;	0.09878;	0.09968;	0.10062;	0.10158;	0.10258;	0.10362;	0.10471;	0.10591;	0.10713;	0.10817;	0.10924;	0.11039;	0.11159;	0.11280;
0.07240;	0.07265;	0.07286;	0.07305;	0.07322;	0.07338;	0.07352;	0.07366;	0.07380;	0.07392;	0.07404;	0.07416;	0.07427;	0.07438;	0.07449;	0.07459;	0.07469;	0.07478;	0.07488;	0.07497;	0.07506;	0.07515;	0.07523;	0.07531;	0.07540;	0.07548;	0.07556;	0.07564;	0.07571;	0.07579;	0.07587;	0.07594;	0.07602;	0.07609;	0.07617;	0.07624;	0.07632;	0.07639;	0.07647;	0.07654;	0.07662;	0.07669;	0.07677;	0.07685;	0.07692;	0.07700;	0.07708;	0.07717;	0.07725;	0.07733;	0.07742;	0.07750;	0.07759;	0.07768;	0.07777;	0.07787;	0.07796;	0.07806;	0.07816;	0.07827;	0.07838;	0.07849;	0.07860;	0.07872;	0.07884;	0.07896;	0.07909;	0.07922;	0.07936;	0.07950;	0.07964;	0.07979;	0.07994;	0.08010;	0.08026;	0.08043;	0.08060;	0.08078;	0.08096;	0.08115;	0.08135;	0.08155;	0.08175;	0.08197;	0.08218;	0.08241;	0.08264;	0.08288;	0.08312;	0.08336;	0.08361;	0.08387;	0.08414;	0.08441;	0.08469;	0.08498;	0.08527;	0.08558;	0.08589;	0.08621;	0.08655;	0.08689;	0.08723;	0.08758;	0.08794;	0.08831;	0.08868;	0.08907;	0.08947;	0.08987;	0.09029;	0.09072;	0.09115;	0.09160;	0.09206;	0.09253;	0.09300;	0.09348;	0.09397;	0.09448;	0.09500;	0.09555;	0.09611;	0.09669;	0.09729;	0.09790;	0.09853;	0.09919;	0.09987;	0.10056;	0.10127;	0.10200;	0.10276;	0.10354;	0.10435;	0.10520;	0.10607;	0.10696;	0.10788;	0.10884;	0.10984;	0.11086;	0.11192;	0.11303;	0.11419;	0.11539;	0.11661;	0.11789;	0.11928;	0.12069;
0.07937;	0.07961;	0.07981;	0.07999;	0.08016;	0.08032;	0.08046;	0.08060;	0.08073;	0.08086;	0.08098;	0.08110;	0.08122;	0.08133;	0.08143;	0.08154;	0.08164;	0.08174;	0.08183;	0.08193;	0.08202;	0.08211;	0.08219;	0.08228;	0.08236;	0.08245;	0.08253;	0.08261;	0.08269;	0.08277;	0.08285;	0.08293;	0.08301;	0.08308;	0.08316;	0.08324;	0.08331;	0.08339;	0.08347;	0.08354;	0.08362;	0.08370;	0.08378;	0.08386;	0.08394;	0.08402;	0.08410;	0.08418;	0.08426;	0.08435;	0.08444;	0.08452;	0.08461;	0.08470;	0.08480;	0.08489;	0.08499;	0.08509;	0.08519;	0.08530;	0.08541;	0.08552;	0.08563;	0.08575;	0.08587;	0.08600;	0.08612;	0.08626;	0.08639;	0.08653;	0.08668;	0.08683;	0.08698;	0.08714;	0.08730;	0.08747;	0.08765;	0.08783;	0.08801;	0.08821;	0.08840;	0.08860;	0.08881;	0.08903;	0.08925;	0.08948;	0.08971;	0.08995;	0.09020;	0.09044;	0.09070;	0.09095;	0.09122;	0.09149;	0.09177;	0.09206;	0.09235;	0.09265;	0.09297;	0.09329;	0.09362;	0.09395;	0.09430;	0.09466;	0.09502;	0.09539;	0.09577;	0.09616;	0.09656;	0.09697;	0.09739;	0.09782;	0.09825;	0.09871;	0.09918;	0.09966;	0.10014;	0.10063;	0.10113;	0.10165;	0.10219;	0.10274;	0.10330;	0.10388;	0.10448;	0.10510;	0.10573;	0.10637;	0.10703;	0.10772;	0.10842;	0.10915;	0.10991;	0.11069;	0.11151;	0.11236;	0.11324;	0.11414;	0.11505;	0.11598;	0.11696;	0.11796;	0.11900;	0.12007;	0.12118;	0.12235;	0.12356;	0.12482;	0.12612;	0.12748;
