0.000000000000000;	0.090843888996521;	0.085581403430246;	0.052938686582487;
0.106893539861773;	0.118960264879903;	0.000000000000000;	0.000000000000000;
0.086560317679143;	0.101975237762601;	0.000000000000000;	0.000000000000000;
0.072462758332017;	0.082279595947269;	0.000000000000000;	0.000000000000000;
0.065238531547657;	0.066682090791032;	0.000000000000000;	0.000000000000000;
0.060088829966111;	0.054584290236872;	0.000000000000000;	0.000000000000000;
0.054617949742187;	0.046275044325981;	0.000000000000000;	0.001705391193142;
0.049858547477794;	0.042225316066399;	0.000000000000000;	0.003410782386284;
0.046655710524352;	0.038926628813502;	0.000000000000000;	0.001628447094477;
0.046438647609674;	0.036092493767508;	0.000000000000000;	0.001316002782395;
0.045162421267445;	0.032851150436606;	0.000000000000000;	0.001520574699536;
0.042024022748521;	0.028880796893087;	0.000000000000000;	0.003193973464924;
0.041559413577789;	0.026454014286368;	0.000000000000000;	0.004446665572012;
0.040058366943829;	0.024955301071324;	0.000000000000000;	0.003033114065918;
0.038419166151850;	0.024559886407391;	0.000000000000000;	0.002544994429902;
0.037876171743583;	0.027815399276067;	0.000000022628178;	0.003485544290206;
0.036437428665354;	0.033465590554623;	0.000000045256355;	0.005460727122931;
0.035075693383416;	0.033299098212573;	0.000000044752051;	0.004244604266696;
0.034153405473688;	0.028232278546959;	0.002248031985809;	0.003670695347831;
0.034365277620922;	0.024389460836665;	0.002000528573823;	0.005343963275792;
0.034141342816538;	0.021626286651363;	0.001963384031059;	0.006287319769119;
0.032147377484307;	0.021441440868164;	0.001873376197959;	0.004793425569625;
0.032221259661298;	0.020997073668938;	0.001709357318672;	0.005702525431952;
0.032474076436301;	0.021287119522961;	0.001706965396238;	0.007371874762386;
0.031603483651232;	0.020298374207607;	0.001559836594057;	0.006336802646326;
0.030554762000199;	0.020183317522367;	0.001426372299294;	0.007163262202720;
0.030770472062256;	0.020075662764707;	0.002490615712683;	0.008152852178673;
0.031162649981331;	0.019764290406982;	0.004893988854465;	0.007517786759469;
0.028826492259703;	0.019417623406281;	0.004029715580858;	0.008545418451114;
0.029093669731264;	0.018638435905783;	0.003561960726923;	0.008480490449670;
0.029361315585174;	0.019197324003906;	0.003407245914674;	0.008628374881677;
0.027970319987193;	0.019103937493359;	0.004034202415884;	0.009439609520376;
0.028466269293907;	0.019269405534837;	0.004842014905351;	0.009666508555126;
0.028230929075251;	0.019143979818821;	0.005137387786798;	0.010233166584211;
0.026904664113099;	0.019339118942007;	0.004981674876072;	0.010396880195537;
0.027458475907654;	0.019745913871003;	0.004510263730949;	0.010867169519120;
0.026634339893327;	0.020072974372955;	0.005134459378236;	0.010971955207072;
0.025900051636693;	0.019437969986715;	0.006177989646134;	0.011500938085462;
0.026611041139784;	0.019578393583267;	0.006468220105415;	0.011703757561667;
0.025467577963822;	0.019582061488214;	0.006816071016942;	0.012171201497438;
0.025768504995804;	0.020165222650996;	0.007314237038257;	0.012482492765371;
0.025988544123440;	0.019820018733412;	0.007356589360924;	0.012580799452255;
0.024468030656908;	0.019616150862016;	0.007487024514989;	0.013222065978991;
0.024921959644752;	0.019925078527859;	0.007894682179360;	0.013275463822401;
0.025395676956565;	0.019736796999744;	0.008161013973503;	0.013661939774823;
0.023828982712285;	0.020364154091471;	0.008235343317844;	0.014332768445942;
0.023937826645734;	0.020145283269530;	0.008520724501463;	0.014446100490861;
0.024984019583964;	0.019791576001101;	0.008794698354846;	0.014632988128637;
0.022846326436833;	0.020435460843894;	0.008997950766109;	0.015266549365037;
0.022503306597770;	0.020126479620060;	0.009485685764259;	0.015463419798456;
0.024001423719791;	0.020191638171741;	0.009544527703663;	0.015891403766234;
0.022424682992742;	0.020764252149018;	0.009838440056128;	0.016190205667519;
0.022206643872620;	0.020133995506579;	0.010266458063852;	0.016445811845793;
0.023100488234017;	0.020157948657850;	0.010354406129892;	0.016802802405523;
0.021734127810264;	0.020637114833943;	0.010671349229763;	0.017048430278246;
0.021349391453474;	0.020236047618382;	0.011066601686198;	0.017865464034234;
0.022050009302834;	0.020244981589950;	0.011480710030284;	0.018219479748461;
0.021090694452278;	0.020561758893973;	0.011646649896051;	0.018363253611954;
0.020697713351287;	0.020056400628773;	0.011995793154081;	0.018691853109937;
0.021067425158585;	0.020031444623695;	0.012339308311862;	0.018555979692757;
0.020197965715791;	0.020793427087320;	0.012885236567811;	0.018707480213815;
0.020223161689563;	0.020647142971673;	0.013154102830387;	0.018923939664138;
0.020436168093976;	0.019693823324981;	0.013533728361255;	0.019144352997998;
0.019463366194910;	0.019738849419659;	0.014213415412304;	0.019153880606684;
0.019515210584436;	0.020407488417765;	0.014357834628389;	0.019275593511201;
0.020108279649916;	0.020217074812867;	0.014532718243234;	0.019398330820694;
0.019131317073897;	0.019630985315774;	0.014779670462885;	0.019359862291003;
0.018953599847654;	0.019664419162166;	0.015368746682492;	0.019637239613007;
0.019299937526457;	0.019781983621917;	0.015687831316757;	0.019573701213235;
0.018039260468295;	0.019420763516831;	0.015864754550548;	0.019422118482667;
0.018234793473137;	0.019048796979646;	0.016382512628947;	0.019633971246194;
0.018948656177315;	0.019094968166791;	0.016785011569568;	0.019319815593347;
0.017256390621986;	0.019453090196254;	0.017047800439367;	0.018986839240536;
0.016919101640546;	0.019346712981599;	0.017045209022427;	0.019296072665103;
0.018198243913153;	0.018887431231920;	0.017349900912981;	0.019207254016221;
0.018210255145616;	0.018142852830734;	0.017653589235530;	0.018710699480647;
0.016925730551923;	0.018069460149891;	0.017680273971421;	0.018496974388721;
0.016768170738385;	0.018395098325780;	0.017864534256398;	0.018321302630870;
0.017187036885885;	0.018226761496460;	0.018111106427861;	0.018068062163179;
0.015758749357234;	0.017948998814500;	0.018038274859864;	0.018002042393119;
0.015692847203571;	0.017379362526599;	0.018159021313665;	0.017744236983764;
0.016800840181074;	0.017112884417811;	0.019099170046415;	0.017488851398916;
0.016684782193393;	0.017218836511108;	0.019405845028213;	0.017467003501733;
0.015322510193770;	0.017149448580570;	0.018517519728181;	0.017468691618047;
0.015388839756605;	0.016979349372252;	0.017889157244429;	0.017135520686281;
0.016081895167083;	0.016623508796193;	0.017848904062334;	0.016825952624129;
0.015601331501103;	0.016144327670116;	0.017907048749835;	0.016792648675320;
0.014683973205719;	0.015965365602953;	0.017732488272476;	0.016688197605199;
0.014422879146095;	0.016090053801518;	0.017646844252526;	0.016539762968088;
0.014994830820907;	0.016042576284482;	0.017249721357311;	0.016438997949527;
0.014659598278624;	0.015845164147779;	0.017056044417450;	0.016178109436069;
0.013564585208106;	0.015561824819698;	0.016986101984840;	0.015889669712094;
0.013011803179765;	0.015203173356552;	0.016722200262351;	0.015843690664130;
0.013542712883859;	0.014885838828304;	0.016567115028526;	0.015794506145936;
0.013612601166676;	0.014681524033353;	0.016262098030463;	0.015736682280924;
0.012979074691269;	0.014634136098980;	0.016041294618811;	0.015677282565307;
0.011508899955227;	0.014421743301112;	0.015855479728722;	0.015536784247155;
0.011230968034362;	0.014041597354503;	0.015687039126078;	0.015331726388827;
0.011662989205906;	0.013656566648834;	0.015675867234695;	0.015105029402751;
0.010957491606747;	0.013202460401017;	0.015719006137183;	0.014707396542072;
0.010220662258603;	0.012779903405685;	0.015408140263817;	0.014416462947329;
0.008787012055359;	0.012482190291745;	0.014942228892898;	0.014335399030247;
0.008501582913046;	0.012071523500578;	0.014687147479514;	0.014094165015539;
0.008072277135040;	0.011473382112063;	0.014439780898250;	0.013734022033172;
0.007159647050816;	0.010866429182387;	0.014167897321136;	0.013329308615430;
0.006909202663719;	0.009924484385364;	0.013876484952847;	0.012848486709704;
0.006438820542547;	0.009150646198131;	0.013415435428861;	0.012295580590351;
0.006073328783181;	0.008707593322734;	0.012880154088488;	0.011699943007367;
0.005895769606840;	0.008282462170038;	0.012406472040163;	0.010950846040903;
0.005646940393760;	0.007876251406216;	0.011992089342118;	0.010220056265815;
0.005289730685165;	0.007440788242586;	0.011241804573593;	0.009603573875863;
0.004942184918596;	0.007002121710452;	0.010367252403355;	0.009031401628592;
0.004595253696455;	0.006564954878728;	0.009736061094690;	0.008448053683195;
0.004238998190192;	0.006175206554299;	0.009122832144850;	0.007911764574297;
0.004090540370440;	0.005822604047987;	0.008542359619531;	0.007444038834211;
0.003971650315661;	0.005465178212134;	0.007978698741442;	0.006987447924231;
0.003731716017420;	0.005098791904364;	0.007457055293785;	0.006564533860689;
0.003496356448124;	0.004750664330206;	0.007019743274523;	0.006143564612332;
0.003244814271648;	0.004494714132276;	0.006538023051224;	0.005737585090788;
0.003032896752650;	0.004257480136312;	0.006060469855804;	0.005358154797916;
0.002824471201512;	0.003991975663470;	0.005676642192033;	0.005023161550243;
0.002586700204755;	0.003730673989486;	0.005333477742984;	0.004718618704303;
0.002484673475922;	0.003499292364489;	0.004933031347545;	0.004387733269734;
0.002403001687223;	0.003273148336745;	0.004560317065684;	0.004075828927837;
