0.000000000000000;	0.053551075993233;	0.024135128155161;	0.020909464307851;
0.054786841030718;	0.080702200587868;	0.000000000000000;	0.000000000000000;
0.044767434318978;	0.067130587090026;	0.000000000000000;	0.000000000000000;
0.037742328735557;	0.051839164088293;	0.000000000000000;	0.000000000000000;
0.034204878276056;	0.040086668196374;	0.000000000000000;	0.000000000000000;
0.031779789500778;	0.031403518400487;	0.000000000000000;	0.000000000000000;
0.029161032271116;	0.025575562733198;	0.000000000000000;	0.000768801871215;
0.026800191837072;	0.022635658417418;	0.000000000000000;	0.001537603742430;
0.025181657098618;	0.020423537938278;	0.000000000000000;	0.000859364065123;
0.025169311818690;	0.018681301310928;	0.000000000000000;	0.000781917250151;
0.024562661014330;	0.016829798641698;	0.000000000000000;	0.000874751223794;
0.022993416635824;	0.014629431460529;	0.000000000000000;	0.001769968442597;
0.022757477878829;	0.013503525424849;	0.000000000000000;	0.002352330855681;
0.022031844030026;	0.012903336743589;	0.000000000000000;	0.001745418036772;
0.021386871302880;	0.012829685200957;	0.000000000000000;	0.001468610175442;
0.021265189246497;	0.014395740817303;	0.000000010432408;	0.001901305397651;
0.020580834612819;	0.016843258050485;	0.000000020864816;	0.002872300059278;
0.019899302779596;	0.016751289300472;	0.000000020632369;	0.002371903656182;
0.019467214887061;	0.014502180360131;	0.001555717337811;	0.002054990445026;
0.019672083015743;	0.012834847958047;	0.001375576599672;	0.002845213313498;
0.019632054303857;	0.011483145899116;	0.001303464168386;	0.003349682094197;
0.018565979623363;	0.011406677935872;	0.001217583654330;	0.002650965965414;
0.018704613774760;	0.011328107706973;	0.001079101175658;	0.003049107425276;
0.018945169448791;	0.011595773419376;	0.001060801417993;	0.003901762949605;
0.018525168622091;	0.010995829186525;	0.000957884566447;	0.003492513034853;
0.018000884215254;	0.010867749043222;	0.000853632975538;	0.003854990125631;
0.018216804790266;	0.010878863169785;	0.001517199797051;	0.004359331449027;
0.018567351194845;	0.010787601266916;	0.003128455364726;	0.004074958602355;
0.017259145406895;	0.010544012376989;	0.002460925654451;	0.004523200927205;
0.017509361596355;	0.010085890159598;	0.002092595997966;	0.004547044244873;
0.017791961528957;	0.010444892311569;	0.001965919858108;	0.004608351238978;
