0.004761904761905;	0.004761904761905;	0.004761904761905;	0.002380952380952
0.006852351656776;	0.006594362304457;	0.000000000000000;	0.000000000000000
0.127141929224999;	0.110927408892048;	0.000000000000000;	0.000000000000000
0.097704556060338;	0.068267814880211;	0.000000000000000;	0.003744048168698
0.082640416590488;	0.048703146111550;	0.000000000000000;	0.007488096337396
0.069868381198661;	0.041506083524533;	0.002718569240395;	0.004554933488770
0.064646694259283;	0.041104434446048;	0.005437138480789;	0.006915100555825
0.062464211832098;	0.037646395781859;	0.003093368131852;	0.008608083267898
0.057824693506628;	0.031759105937124;	0.004316539623565;	0.010696293683200
0.055119731408053;	0.033353081141201;	0.005831313232267;	0.013028485521836
0.052801180180226;	0.034359141748330;	0.007537447308985;	0.015599881622278
0.050859599321836;	0.035040017216458;	0.009809382273200;	0.018202123083881
0.048599490295920;	0.036366883228781;	0.011755683409610;	0.020550009892748
0.046256708106638;	0.037232799434788;	0.013107191117466;	0.022978476231634
0.045745574460753;	0.040778826442016;	0.014679951743641;	0.025667704090813
0.042773434232917;	0.038222382703880;	0.016675167485744;	0.029080295413705
0.040404681832660;	0.040275749765564;	0.018737547043958;	0.031600709966650
0.039748047474830;	0.043061598660543;	0.021462329281772;	0.033995237300134
0.037005166337253;	0.040411855336745;	0.024387194305985;	0.036538511574660
0.033205888390845;	0.038515082340675;	0.026363507018716;	0.037790189727275
0.029618973028329;	0.039610486150205;	0.028811734095735;	0.039155497781399
0.027578516380745;	0.039924953531540;	0.031910118745915;	0.040460228228746
0.025968355901265;	0.037520396272044;	0.033858915255886;	0.041434703738387
0.023826114188923;	0.035352715331360;	0.035344980962365;	0.041978438070380
0.021496360292701;	0.032696558426563;	0.037483350940197;	0.040143461225585
0.018894401836492;	0.029426418179874;	0.038922006308250;	0.037482892368720
0.016408156750034;	0.027821642062213;	0.038959109395698;	0.036168169079663
0.014612900214841;	0.026227735033061;	0.038666476286143;	0.034867696736652
0.013008830802646;	0.023014234058069;	0.036812438390144;	0.032634588982390
0.011074688442846;	0.021074318583917;	0.034638793688238;	0.030239814467171
0.009256687980843;	0.018919689774959;	0.032861733971355;	0.028298874282809
0.007902769525502;	0.016045054350538;	0.030492801921483;	0.025087035325386
0.006645999092613;	0.013687145638115;	0.027941927980291;	0.021884082673629
0.005378255255620;	0.011538610625686;	0.025220440028362;	0.019580282287687
0.004298708157567;	0.009611581646700;	0.022258552585443;	0.016983818541781
0.003403365549531;	0.007910779043866;	0.019364543930323;	0.014428908715780
0.002680282331303;	0.006398934810409;	0.016594263828765;	0.011980993572546
0.002129441871885;	0.005126479282574;	0.013958130541207;	0.009824623640411
0.001682017592616;	0.003993985401675;	0.011555456013902;	0.007877853580128
0.001300386354352;	0.003212172893558;	0.009393667114810;	0.006261376238638
0.000989613120456;	0.002574634952437;	0.007427649888315;	0.004591795519804
0.000738885767686;	0.002003455516262;	0.005843204264349;	0.003574596784868
0.000568959831995;	0.001529423703207;	0.004597809537610;	0.002978997116255
0.000433689828081;	0.001142149708026;	0.003573326137823;	0.002306681574366
0.000318885398803;	0.000840317364412;	0.002741257619500;	0.001754028910532
0.000223922505621;	0.000634839541698;	0.002069627759400;	0.001328522914834
0.000154208718097;	0.000455229620098;	0.001564670005847;	0.000990508384621
0.000105218020254;	0.000313263629530;	0.001142566134186;	0.000761352988568
0.000069870389430;	0.000216779182092;	0.000814008222260;	0.000498375512086
0.000045025198184;	0.000148708408119;	0.000569930376930;	0.000339102090627
0.000028110550304;	0.000099291638082;	0.000397988545222;	0.000249566803881
0.000016859543157;	0.000064706742141;	0.000275745261461;	0.000178464234478
0.000009564096873;	0.000040626947739;	0.000187187393874;	0.000109956958368
0.000005015290473;	0.000024386579689;	0.000123749458968;	0.000071468371461
0.000002336608816;	0.000014049750887;	0.000078926058940;	0.000045183706087
0.000000782758068;	0.000007494710268;	0.000049166451413;	0.000027368020865
0.000000095003617;	0.000003375617382;	0.000028959494218;	0.000016877233541
0.000000007011379;	0.000000808470236;	0.000016317279288;	0.000006815294275
0.000000000023741;	0.000000006126552;	0.000000875191171;	0.000000243893608
0.000000000023741;	0.000000006126552;	0.000000144219825;	0.000000001030074
