0.000000000000000;	0.069688726796731;	0.037380310078429;	0.032457582288534;
0.055855339368200;	0.052234093114497;	0.029002239905740;	0.020534413121903;
0.045949923316126;	0.043493049067994;	0.024135975701243;	0.016998744033763;
0.037602276627686;	0.034855106966000;	0.019261301626488;	0.013721810016666;
0.032263845238743;	0.028637180919825;	0.015734747244891;	0.011474214792691;
0.028418251711159;	0.024059240939532;	0.013151325880490;	0.009850599898754;
0.040175872411980;	0.034250251303237;	0.020395594910049;	0.017841308857637;
0.034921965277537;	0.029415307169213;	0.017318423081005;	0.015946663643350;
0.021321017205455;	0.017289998045599;	0.009434068848662;	0.007806644331754;
0.020819993064400;	0.016450046100166;	0.008961544593673;	0.007489710637647;
0.019923357807345;	0.015367200576388;	0.008379277244375;	0.007271843735925;
0.018395392071394;	0.013920870747695;	0.007633196450933;	0.007411178559774;
0.017951150996050;	0.013279483288975;	0.007293369056423;	0.007496316500122;
0.017259712992238;	0.012687100084494;	0.006961639784757;	0.006793657516594;
0.016726942745918;	0.012402274260366;	0.006822315054592;	0.006449374539816;
0.028183877536289;	0.023212819814253;	0.013519196853905;	0.012119661873164;
0.029372452391540;	0.027738664136174;	0.016363633218475;	0.015118985392453;
0.017137365633513;	0.014617254419695;	0.008515524398843;	0.007685153304429;
0.016213868261592;	0.013298008582457;	0.008071820112682;	0.007060207470185;
0.015837008699953;	0.012395402459535;	0.007542283043545;	0.007546007265320;
0.015403877894038;	0.011656946422748;	0.007123768935743;	0.007561495144154;
0.014686084324422;	0.011251269666141;	0.006850227434809;	0.006791613813744;
0.014751570761900;	0.011246816204137;	0.006826473426911;	0.007201357406776;
0.014981206127364;	0.011460244769303;	0.006966297372907;	0.007804911028792;
0.014526670528562;	0.011020328999964;	0.006664506429134;	0.007273413181879;
0.014207505120979;	0.010840270732711;	0.006528803351819;	0.007495489452667;
0.014523722581356;	0.011327726338840;	0.007431406928706;	0.008079491536375;
0.014742888502378;	0.011538387104463;	0.007992813137981;	0.007980993143857;
0.013823208533745;	0.010878257006810;	0.007343796442268;	0.008033737824018;
0.013763867176909;	0.010615299170954;	0.007046689546851;	0.007928394452523;
0.013975003215529;	0.010809522677599;	0.007102688066722;	0.008046776384407;
0.013613988649372;	0.010745967151707;	0.007298993955249;	0.008239274619406;
0.013911965498885;	0.011009252709304;	0.007655678594137;	0.008455885889027;
0.013885874009421;	0.011020501164437;	0.007743392302996;	0.008642504060099;
0.013474716648159;	0.010846651699576;	0.007607693363508;	0.008584766213572;
0.013749475567089;	0.010992177352327;	0.007541646137619;	0.008788206274157;
0.013619590419970;	0.011107452243096;	0.007840414362708;	0.008855285534667;
0.013392908624000;	0.011015724633068;	0.008068108999611;	0.008992120039863;
0.013739027234096;	0.011238501964744;	0.008255683480655;	0.009169752350750;
0.013411295475094;	0.011137754761981;	0.008310280566642;	0.009251417075912;
0.013718633410976;	0.011472442651871;	0.008650443392335;	0.009497012268663;
0.013814292425033;	0.011471036103558;	0.008654138567533;	0.009542368210504;
0.013300107314667;	0.011213927364240;	0.008546806790154;	0.009575400490816;
0.013608922082786;	0.011480639912216;	0.008814269785033;	0.009710093508839;
0.013852523123638;	0.011611148487729;	0.008966252108758;	0.009911112361102;
0.013456973581825;	0.011569573929665;	0.008974020946734;	0.010037744754790;
0.013554021016962;	0.011623563632924;	0.009082656144926;	0.010096541250573;
0.013983422079711;	0.011803456883074;	0.009257004990941;	0.010269845000518;
0.013398088240341;	0.011700861320068;	0.009267758048641;	0.010344147738734;
0.013315133441228;	0.011674633854317;	0.009381790213527;	0.010382852832919;
0.013985866423253;	0.012028355519207;	0.009598533050349;	0.010704115904080;
0.013578710564385;	0.011998543465405;	0.009673773106476;	0.010718470195328;
0.013507783666201;	0.011912095686981;	0.009729893243642;	0.010766345051516;
0.013955176720408;	0.012154341730375;	0.009881702801661;	0.011002794158408;
0.013613613269888;	0.012142715032520;	0.009970617365399;	0.011021964651116;
0.013531409340527;	0.012106970191914;	0.010064181321970;	0.011256608202587;
0.013940422557819;	0.012372492376149;	0.010316095699604;	0.011506773941146;
0.013723748256654;	0.012375300067916;	0.010368048206807;	0.011519984394056;
0.013603122526315;	0.012287421339994;	0.010407170962488;	0.011588878157768;
0.013863628697010;	0.012465661037426;	0.010589855606079;	0.011650539778872;
0.013784236982896;	0.012671738267382;	0.010857567431620;	0.011761788146367;
0.013899894812848;	0.012764112813333;	0.010978903523367;	0.011893447543557;
0.013969969980327;	0.012686998725167;	0.011030395684863;	0.011988138656070;
0.013726424601642;	0.012685688334414;	0.011200280397037;	0.011996656822376;
0.013985260442464;	0.012999547536744;	0.011426665563533;	0.012191083095901;
