0.143283052542999;	0.093208047394482;	0.087544434997599;	0.053204077385148;
0.002461629224498;	0.002072718910820;	0.001117466163098;	0.000869167309654;
0.002035220282338;	0.011831022364289;	0.028153360598987;	0.021870017254390;
0.001809326429488;	0.017677347423516;	0.022580827779835;	0.017788349308236;
0.001622437679624;	0.021259618848396;	0.018560409918209;	0.014934697374462;
0.001612761036295;	0.024229374569696;	0.016048164888871;	0.013225511895290;
0.003827351420438;	0.041990472358574;	0.024824062319445;	0.024522130602694;
0.001410848560983;	0.035574749767468;	0.020836556145300;	0.021617488382903;
0.001360897217484;	0.021795251903661;	0.011724289558273;	0.010600804968071;
0.001472557541169;	0.021107119916685;	0.011368771209142;	0.010270125370060;
0.001379804861965;	0.020393525658687;	0.010998386577147;	0.010121879750659;
0.001421923339597;	0.019390182562588;	0.010494203484268;	0.010378144796011;
0.001409942201498;	0.018912268275548;	0.010242196426443;	0.010467256943524;
0.001432909600309;	0.018418559962837;	0.009937319135934;	0.009714434318314;
0.001508178076841;	0.018403961784884;	0.009912984121687;	0.009477839974996;
0.005372906880612;	0.032781925054940;	0.019296170431361;	0.017147663340310;
0.001541814287323;	0.033341532671273;	0.019972910028764;	0.019058423406469;
0.001546920260859;	0.018557791018257;	0.010541813091040;	0.010178347680836;
0.001573574506535;	0.018195478187386;	0.010566602295481;	0.009707028176411;
0.001678603570666;	0.018009127620788;	0.010381385725317;	0.010401784661618;
0.001628130347729;	0.017328112287686;	0.009999269086306;	0.010393168646647;
0.001607256513233;	0.016640478647176;	0.009571870343552;	0.009456497051695;
0.001781813626114;	0.016812875126426;	0.009635915806407;	0.009929177113130;
0.001778382905206;	0.017167266401491;	0.009855446748956;	0.010510237296169;
0.001806122840787;	0.016665562731008;	0.009506218728405;	0.009888482402805;
0.001821074965167;	0.016514981614866;	0.009387411578019;	0.010144277960364;
0.002006945259075;	0.016991995135341;	0.010292891332354;	0.010720879680679;
0.002034719408498;	0.017440017827891;	0.010977669984103;	0.010731424982421;
0.001886641073727;	0.016605330264785;	0.010239534438869;	0.010700084388706;
0.002170263363345;	0.016253669077958;	0.009902375732330;	0.010566580172550;
0.002098544066278;	0.016610730434519;	0.010057208331292;	0.010813400239498;
0.002174250516616;	0.016446795302905;	0.010190034718242;	0.010956537879440;
0.002344539534160;	0.016813954317975;	0.010577283952517;	0.011255227175668;
0.002332583153045;	0.016907722084528;	0.010719089713971;	0.011529294301116;
0.002333742167461;	0.016639296697761;	0.010551138612530;	0.011446368554370;
0.002618460538836;	0.016930348859084;	0.010592914452521;	0.011780875488845;
0.002443254250990;	0.017037291117702;	0.010891183605465;	0.011883655426006;
0.002707559405906;	0.016984264728816;	0.011133821091685;	0.012076812943510;
0.002746121743616;	0.017300334432385;	0.011297365796738;	0.012353005223291;
0.002736736357642;	0.017105154902220;	0.011165829788228;	0.012449873867761;
0.003059092496481;	0.017533159524125;	0.011620046490175;	0.012827401373463;
0.003007990479701;	0.017723428339699;	0.011898613845337;	0.013015301975899;
0.003005235829346;	0.017397204534704;	0.011697220631643;	0.013080755836330;
0.003355915515812;	0.017752006304571;	0.011964016808950;	0.013321019566460;
0.003358497565032;	0.018075979574820;	0.012361486673340;	0.013719757590233;
0.003324967255769;	0.017938492393830;	0.012351948334325;	0.013911490443954;
0.003651688477303;	0.018046275360642;	0.012443339995283;	0.014077573531521;
0.003814185053758;	0.018447476191630;	0.012851681222201;	0.014459335227989;
0.003509371364864;	0.018223140123900;	0.012837600050561;	0.014592279590353;
0.004032396502162;	0.018230913782311;	0.012964721920516;	0.014747289543417;
0.004189768019690;	0.018906632209916;	0.013478058143587;	0.015381324097158;
0.003983189102973;	0.018790613292042;	0.013526321808371;	0.015460526267959;
0.004397843179973;	0.018682397217729;	0.013629935562961;	0.015627403605003;
0.004559749487318;	0.019121200103781;	0.013969225552226;	0.016121356998698;
0.004402390984287;	0.019052309275454;	0.014065152103247;	0.016241954703268;
0.004811301042651;	0.019073965071046;	0.014295553951518;	0.016741479911451;
0.005005631860912;	0.019511765918385;	0.014715757843492;	0.017267799640550;
0.004899201969760;	0.019462614753811;	0.014824585047011;	0.017396135690783;
0.005212668344781;	0.019340539373718;	0.014948559990314;	0.017634072575010;
0.005425725074997;	0.019638030870444;	0.015281571790603;	0.017857303278437;
0.005405893265899;	0.019894969117249;	0.015686410115944;	0.018129502542085;
0.005861021630795;	0.020015417595324;	0.015930411144887;	0.018446818263190;
0.005815215672512;	0.019905270159319;	0.016106766064328;	0.018727413980217;
0.005915968952395;	0.019828903426086;	0.016384545737826;	0.018818329947849;
0.006377798580074;	0.020256959380453;	0.016767322783523;	0.019197901032651;
0.006599868552411;	0.020520582113532;	0.017072266300956;	0.019580807466257;
0.006347118560463;	0.020142812709221;	0.017060029926716;	0.019541336513741;
0.007080807977699;	0.020334951195709;	0.017496965388920;	0.019951895945602;
0.006987908471276;	0.020612672157554;	0.017885887430963;	0.020234258918795;
0.006891654280937;	0.020177723117472;	0.017833119958827;	0.020081303885806;
0.007608511457672;	0.020304067453136;	0.018231777471079;	0.020466769685917;
0.007757147137368;	0.020668265165299;	0.018704874471949;	0.020661574228230;
0.007338909426080;	0.020424101895519;	0.018792090622803;	0.020438519102286;
0.008124349829290;	0.020381082885962;	0.018907373695110;	0.020747105563290;
0.008437354924613;	0.020643887984358;	0.019308336609022;	0.021050743865441;
0.008459940206987;	0.020332143282639;	0.019387538475529;	0.020801432331640;
0.008253499307092;	0.019968370292804;	0.019332736908330;	0.020602012819999;
0.008995111966311;	0.020107108666814;	0.019611341226894;	0.020673350722626;
0.009042507342113;	0.020219597614317;	0.019906519149843;	0.020713744747935;
0.008633040075257;	0.019695894985620;	0.019722241708314;	0.020489190949901;
0.009372869623048;	0.019394113393469;	0.019730917758419;	0.020300839631900;
0.009858678316926;	0.019717979806331;	0.020466031110817;	0.020442605763008;
0.009934525401340;	0.019770866233040;	0.020763032604101;	0.020507864377608;
0.009427491242472;	0.019137547928055;	0.020106260292808;	0.020173751312001;
0.010389124931609;	0.018827733462997;	0.019712750473587;	0.019814468574852;
0.010310549509319;	0.018718334902796;	0.019699195444587;	0.019595603755999;
0.010442835621933;	0.018294128324110;	0.019563369195858;	0.019363980351631;
0.010091220359502;	0.017818260123435;	0.019274026197809;	0.019005029349260;
0.010845760417300;	0.017664841444639;	0.019185716124368;	0.018757225985857;
0.010970612394794;	0.017552331722557;	0.018941030297695;	0.018562607478448;
0.011016223059522;	0.017159870387669;	0.018620230013705;	0.018110293047616;
0.010547820060958;	0.016572279799139;	0.018238291847037;	0.017534462082307;
0.010942761029496;	0.016065860643491;	0.017798466712016;	0.017145546933837;
0.011298035155091;	0.015830689366399;	0.017540602985212;	0.016898893918234;
0.011390508798223;	0.015509309922114;	0.017135096860777;	0.016574515035058;
0.011299818259236;	0.015127979011959;	0.016717517449474;	0.016191060279742;
0.010513287194833;	0.014443238754453;	0.016136737115732;	0.015611144436214;
0.011344454554595;	0.013984063080278;	0.015676877808525;	0.015149898679804;
0.011231903961483;	0.013738714636081;	0.015402911677450;	0.014811735449902;
0.011001335419607;	0.013210869853412;	0.014984832273508;	0.014229933198472;
0.010773509804395;	0.012625134642460;	0.014370908485147;	0.013669373754592;
0.009959121917130;	0.011946363492050;	0.013643745153341;	0.013159388444133;
0.010714061908765;	0.011511282728196;	0.013155110554674;	0.012741758907842;
0.009714607934845;	0.010979073843584;	0.012627650028323;	0.012234423187165;
0.009753219999751;	0.010332634661494;	0.012036996722145;	0.011643242322014;
0.009391754598365;	0.009730288998679;	0.011476117270080;	0.011087001609332;
0.009161573060549;	0.009120132865460;	0.010850903628921;	0.010482546334848;
0.009022146276339;	0.008652781466925;	0.010289048433359;	0.009916722715508;
0.008986502878274;	0.008244706350852;	0.009794815700724;	0.009324981464791;
0.008789681282985;	0.007854878991003;	0.009348922468604;	0.008761613141679;
0.008489665505466;	0.007373360418680;	0.008737144421831;	0.008204210714459;
0.008219620180836;	0.006876934237867;	0.008081751930890;	0.007662623257049;
0.007967049885743;	0.006443601795349;	0.007561751152645;	0.007156782397241;
0.007691847239130;	0.006038739009599;	0.007068331475810;	0.006690034288967;
0.007724760697259;	0.005706653615676;	0.006635724506154;	0.006301122891987;
0.007471582491715;	0.005383012674897;	0.006219153986286;	0.005925238264336;
0.007316218847612;	0.005048664900104;	0.005816615183705;	0.005561170822655;
0.007081303469144;	0.004745362105390;	0.005466690903908;	0.005216290553567;
