0.000000000000000;	0.000015704786971;	0.000026574824085;	0.000020347422704;
0.089758166569209;	0.075922673760456;	0.044683339985965;	0.034314641591152;
0.074231284963095;	0.063948798560434;	0.037667353388056;	0.028651268313613;
0.061485770487140;	0.052526476510266;	0.030831852886476;	0.023535532142223;
0.053576902449768;	0.044483707060163;	0.025941125049015;	0.020072058835923;
0.047736691197628;	0.038373115204676;	0.022223418693188;	0.017475404368950;
0.065102438786833;	0.053597701918228;	0.033733035740730;	0.031461356321397;
0.057405454437683;	0.047084474295213;	0.029353786330259;	0.028395795328071;
0.036462219987057;	0.028680767010832;	0.016543407702587;	0.013935483052802;
0.035638611195044;	0.027504184446755;	0.015799102595410;	0.013323813962484;
0.034136212115417;	0.025910806515190;	0.014845000571096;	0.012859954211735;
0.031554467640758;	0.023653309739815;	0.013575670713264;	0.012819568231737;
0.030710532371962;	0.022579095285158;	0.012945012845277;	0.012783413118662;
0.029370545193834;	0.021455054386467;	0.012253674667194;	0.011615111548206;
0.028364439987076;	0.020836409163314;	0.011891165794331;	0.011020315394728;
0.046681957908673;	0.037976894451809;	0.023177529946847;	0.020329985021379;
0.048694622572312;	0.044130233878879;	0.028013901101434;	0.025042347098567;
0.029007668957036;	0.023827831074880;	0.014462125847980;	0.013026116429997;
0.027331566323255;	0.021805079575417;	0.013473471279668;	0.011911024059718;
0.026655271933806;	0.020483799185175;	0.012591219731782;	0.012436541632915;
0.025868187534011;	0.019334092642710;	0.011876368678849;	0.012281634133606;
0.024567512332371;	0.018629104739160;	0.011413878861426;	0.011125865100482;
0.024599180348001;	0.018547465744226;	0.011356527325382;	0.011720123713400;
0.024949357773932;	0.018846713970713;	0.011564398250115;	0.012498372991986;
0.024111880791869;	0.018099438939197;	0.011048088995851;	0.011659991483273;
0.023581025798944;	0.017850509777909;	0.010891824226150;	0.012006345466773;
0.024054322795583;	0.018520237499664;	0.012086100155320;	0.012826682707273;
0.024314235521254;	0.018743883607321;	0.012712553490178;	0.012676829032859;
0.022786706246693;	0.017785531766016;	0.011881910187933;	0.012725598814279;
0.022655230022821;	0.017400260922361;	0.011486297466096;	0.012535027444188;
0.022960314241527;	0.017684586837843;	0.011596287369120;	0.012742079874277;
0.022287756887282;	0.017509819495053;	0.011791742915050;	0.012987478902445;
0.022740908870343;	0.017932429593347;	0.012308351979756;	0.013334774651521;
0.022675588598633;	0.017946431388521;	0.012457889527718;	0.013618503074456;
0.021929394838879;	0.017637902158775;	0.012264372860708;	0.013525399236436;
0.022324408518929;	0.017883038552033;	0.012240597712518;	0.013853680110341;
0.022068169164507;	0.018017995352923;	0.012609432668685;	0.013967838638567;
0.021630095901932;	0.017809095283057;	0.012853826416746;	0.014180294055053;
0.022136325588719;	0.018155488292711;	0.013157299176648;	0.014480598863153;
0.021577239091861;	0.017992247451611;	0.013219960445595;	0.014647282318323;
0.021983696824411;	0.018474378329566;	0.013699727344668;	0.015043306800417;
0.022048527790971;	0.018422698131188;	0.013704923762975;	0.015112652208482;
0.021181520099725;	0.018013597173585;	0.013556376240450;	0.015207686478841;
0.021583433596675;	0.018384793515106;	0.013918634943462;	0.015436767018792;
0.021879446607839;	0.018536970864677;	0.014126664677842;	0.015758324978402;
0.021203966959583;	0.018475391812746;	0.014182525608524;	0.016017412208821;
0.021261461295695;	0.018505376460067;	0.014305933596959;	0.016132104389763;
