0.000000000000000;	0.063885295657544;	0.064337542072363;	0.037703296466009;
0.006721974216244;	0.004292042342727;	0.002352829632587;	0.002091399558131;
0.005719935957005;	0.003758802134540;	0.002057667419125;	0.001803822524018;
0.005158250432153;	0.003372797911802;	0.001843183029020;	0.001619396928932;
0.005011353733353;	0.003259069811868;	0.001777078100172;	0.001564377312756;
0.004771509083151;	0.003061198242272;	0.001667752077338;	0.001477981159322;
0.006738695082196;	0.005150451072599;	0.003821946056388;	0.016746167858847;
0.004373345221005;	0.002864720419456;	0.001558933641822;	0.001413162887247;
0.004295687178126;	0.002859063718503;	0.001554138649126;	0.001386686894183;
0.004611623197483;	0.003051234704343;	0.001656403429596;	0.001473073961981;
0.004299942568951;	0.002908455748001;	0.001577532132701;	0.001408773340958;
0.004476840750469;	0.003001718862617;	0.001657440132397;	0.001883982808983;
0.004306874114174;	0.002963244923321;	0.001641249466459;	0.001931759345290;
0.004257404396383;	0.002925268036326;	0.001588862915186;	0.001486975589507;
0.004560640004418;	0.003160587830948;	0.001714032256075;	0.001577063586563;
0.009483724378966;	0.011551019412633;	0.020135136730153;	0.007092268988866;
0.004858435315201;	0.003668389657811;	0.002069203253817;	0.002829885719674;
0.004562202498772;	0.003480077522441;	0.001957335801885;	0.001905902926487;
0.004609376921251;	0.003413440148968;	0.001895301186614;	0.001785826791671;
0.005135922268705;	0.003807017298436;	0.002200479279968;	0.003261780799824;
0.004892409391049;	0.003641050714538;	0.002075173902541;	0.002716426396332;
0.004625137804619;	0.003718550128683;	0.002091903899529;	0.002294698677267;
0.005147242639660;	0.003802277533256;	0.002167930176072;	0.002911521714754;
0.005362878732687;	0.004342459808784;	0.002502392963052;	0.003622519168818;
0.004985559790690;	0.003788109170647;	0.002158657628872;	0.002947059879656;
0.005301938160471;	0.004463474306097;	0.002586906113592;	0.003997382932743;
0.005568428838075;	0.004250690518552;	0.002582533422158;	0.003835082706173;
0.005717042685361;	0.004867776656997;	0.002883814189520;	0.004064748467597;
0.005147775813314;	0.004300896577122;	0.002633954713365;	0.004422593514039;
0.005999760052358;	0.005002699442571;	0.002960044416475;	0.004209582287427;
0.005606118712697;	0.004692635637499;	0.002839090110395;	0.004608345463647;
0.005707383001680;	0.005096698703513;	0.003116194438995;	0.004648631186353;
0.006240191116543;	0.005289411431489;	0.003354112783231;	0.005288715057714;
0.006107158826966;	0.005508014754218;	0.003535278719379;	0.005084581527657;
0.005813722541656;	0.005225501708488;	0.003346467314096;	0.005225200747480;
0.006766493550095;	0.006126395106302;	0.003974283905613;	0.005882519643152;
0.006012940474091;	0.005629262064894;	0.003681952691225;	0.005205462176162;
0.006738244703470;	0.006298724305981;	0.004434444756970;	0.006904912479218;
0.006543784392561;	0.006050845499924;	0.004116985648976;	0.005270522983579;
0.006557840118220;	0.006420343126811;	0.004592251683230;	0.007369231415058;
0.007069850027148;	0.006729926472015;	0.004763102285392;	0.005853564139467;
0.007019064484290;	0.006755685714857;	0.005149035589326;	0.007068189815846;
0.006689236069456;	0.006821857821506;	0.005134821300428;	0.006485326547757;
0.007479306550471;	0.007271663993006;	0.005704799502648;	0.007057147233883;
0.007359951335462;	0.007339855784642;	0.005848141027056;	0.007122407547616;
0.007154970175838;	0.007569261164239;	0.006132206171566;	0.007787806516272;
0.007636832603565;	0.007596835114212;	0.006289024776915;	0.007138564567597;
0.007849857903702;	0.007949628112119;	0.006816141373534;	0.008093950933263;
0.007215378468390;	0.007968531229829;	0.007013311408068;	0.007839089200876;
0.008129992479369;	0.008463106979390;	0.007849914841927;	0.008272565265876;
0.008289950698930;	0.008750375340823;	0.007829552839473;	0.008754865503967;
0.007762381407854;	0.008772481011655;	0.008512667801792;	0.008409695516378;
0.008253703252753;	0.008718361804799;	0.008378297287566;	0.009029959764104;
0.008470761243025;	0.009253366334019;	0.008993247257170;	0.008968396050165;
0.007947975383676;	0.009003903606483;	0.008975826241529;	0.009268517687522;
0.008780142105282;	0.009705788300574;	0.010046731976296;	0.010699582382946;
0.008709282685939;	0.009659708942391;	0.009927540740312;	0.009760205679815;
0.008436542321993;	0.009728852948287;	0.010293140948060;	0.010754801074144;
0.008689776499000;	0.009695383211407;	0.010473028920599;	0.010538907356945;
0.008833388133149;	0.010047494369977;	0.010814935606904;	0.010388328364632;
0.008832698914791;	0.010519723839361;	0.011867401460548;	0.010947925805548;
0.008970205995509;	0.010099555977715;	0.011031655023932;	0.010613755994000;
0.008916863404218;	0.010318317034501;	0.012259475213437;	0.011222022036538;
0.008810852756443;	0.010469498030048;	0.012147793484791;	0.010963081955196;
0.009261608991249;	0.010737316412212;	0.012286908491300;	0.011495037533302;
0.009192378168802;	0.010537091824486;	0.012059118822435;	0.011211252018612;
0.008614278717593;	0.010205459199723;	0.011916304736038;	0.011319471683742;
0.009468737341891;	0.010979422354679;	0.013003971229815;	0.011958479765724;
0.008872595463745;	0.010287422921312;	0.012022630062177;	0.011373438435862;
0.008649795835893;	0.010394687833677;	0.012534833621741;	0.011552697048746;
0.009228413740892;	0.010617435203043;	0.012687596198500;	0.012043740516618;
0.009157529766469;	0.010715648265436;	0.012829655289841;	0.011360089087936;
0.008479813307864;	0.010356832651076;	0.012408876468076;	0.011524425863348;
0.009028396283336;	0.010503829606426;	0.012362785288856;	0.011889893727371;
0.009074154069571;	0.010477523435545;	0.012585122985945;	0.011675793992835;
0.008741316649287;	0.010030964201752;	0.012088235676688;	0.011179705007349;
0.008396465623633;	0.010033522434792;	0.012044674430746;	0.011249270830389;
0.008848206663959;	0.010211486006291;	0.012148247472534;	0.011160248341019;
0.008686688555261;	0.010109148266831;	0.012111650769359;	0.011098236707070;
0.008065579664811;	0.009630957076049;	0.011526725377382;	0.010841881471157;
0.008501381986760;	0.009780455299619;	0.011901253988445;	0.010770542197637;
0.008858808810722;	0.010275781349423;	0.012829351012763;	0.011028968480741;
0.008632482799228;	0.009956133579014;	0.012129286699989;	0.010901752632768;
0.007946736444889;	0.009386434906457;	0.011206328645291;	0.010605171556790;
0.008467826954401;	0.009470001407951;	0.011070303504241;	0.010322116650414;
0.008254634683095;	0.009322476160088;	0.011024940066804;	0.010257352148649;
0.008183026608990;	0.009189960321783;	0.010900346602401;	0.010159268075151;
0.007763967504769;	0.008965888855689;	0.010630396852834;	0.009947274725933;
0.008181149717995;	0.009187590505055;	0.010768570199027;	0.009955101180801;
0.008082913702473;	0.008951302899753;	0.010235075859332;	0.009782644693014;
0.008017311508714;	0.008955406077367;	0.010409230375355;	0.009559717619078;
0.007547422632208;	0.008586379468158;	0.009945809718289;	0.009331267399189;
0.007729484368754;	0.008639293327060;	0.009999195340057;	0.009352773619560;
0.007867897189915;	0.008605814569189;	0.009808270877360;	0.009300199223741;
0.007841653228799;	0.008568225883176;	0.009694352509473;	0.009260042859249;
0.007700915205564;	0.008504820827813;	0.009558977408168;	0.009177017314578;
0.007096535737858;	0.008136282229957;	0.009289717995514;	0.008943345157525;
0.007596218972942;	0.008326288303498;	0.009321214076849;	0.008990138996855;
0.007466680728109;	0.008243140598858;	0.009318152119548;	0.008924069469267;
0.007271483334933;	0.008102812777565;	0.009210453375935;	0.008719115442099;
0.007075002920539;	0.007931605713086;	0.008960079038500;	0.008666830801927;
0.006496175023165;	0.007642173421841;	0.008697282004522;	0.008520962225214;
0.006967005417372;	0.007790718162729;	0.008777027001258;	0.008584891586932;
0.006279134696337;	0.007384718484508;	0.008488493149323;	0.008344066049383;
0.006271630288812;	0.007302860534801;	0.008445349928094;	0.008262491420910;
0.006008974728096;	0.006950419994760;	0.008192792148962;	0.008049106140171;
0.005839579227864;	0.006803156131501;	0.008034232537188;	0.007873035738343;
0.005728443556041;	0.006652275120029;	0.007858563096559;	0.007679235770410;
0.005675158475234;	0.006561200783115;	0.007758717351719;	0.007418591898177;
0.005515299674810;	0.006396936981161;	0.007597290664932;	0.007186679549315;
0.005301597739062;	0.006131919455444;	0.007221342707857;	0.006890182972915;
0.005105644320321;	0.005906312026235;	0.006944633575150;	0.006647104184002;
0.004920185182622;	0.005703459710143;	0.006724902801890;	0.006363882105568;
0.004717141425587;	0.005484932804249;	0.006447349543344;	0.006134079741189;
0.004702281817444;	0.005370483710722;	0.006272092803660;	0.005947371332965;
0.004521327365941;	0.005156634216671;	0.006000436300193;	0.005725266838743;
0.004393947436233;	0.004986731122684;	0.005800436261322;	0.005529868120822;
0.004224021916526;	0.004801105233314;	0.005581626111743;	0.005303010451662;
0.004092127857804;	0.004659483881120;	0.005370258030192;	0.005120515156101;
0.003960340346828;	0.004496845880907;	0.005163399378523;	0.004927213316921;
0.003828605028684;	0.004361981396578;	0.005006166599673;	0.004777041357386;
0.003659426403702;	0.004192203246484;	0.004815777199868;	0.004587158357892;
0.003637473631108;	0.004090432566671;	0.004636018889401;	0.004434759165463;
0.003489685365025;	0.003933914554053;	0.004469657036310;	0.004283580336976;
0.003349697106853;	0.003785895441904;	0.004315966706500;	0.004142601827228;
0.003194696240301;	0.003615586528736;	0.004132788622398;	0.003926833886727;
0.003051515819924;	0.003455361153307;	0.003953953757606;	0.003784091941547;
0.002936384372134;	0.003312346650045;	0.003784416481292;	0.003616496875676;
0.002801036228588;	0.003161520630125;	0.003596642097564;	0.003450690825959;
0.002672797202161;	0.003015243913389;	0.003427392971384;	0.003318518034983;
0.002573148976159;	0.002890783191554;	0.003280199287526;	0.003228883875105;
0.002428827348888;	0.002749106895442;	0.003116130556061;	0.003061389955157;
0.002414370802108;	0.002667673071398;	0.002991254552729;	0.002941595665997;
0.002331207615442;	0.002592429142285;	0.002882232491050;	0.002912251106402;
0.002153963276670;	0.002416596741516;	0.002706425512759;	0.002402549448320;
0.002078659474198;	0.002333966707750;	0.002617394674246;	0.002615606570867;
0.001982644700536;	0.002226773954330;	0.002504270534401;	0.002633807288058;
0.001822444013904;	0.002055351067635;	0.002323505190001;	0.002222533367352;
0.001700188974823;	0.001915007539735;	0.002168946379413;	0.002056907500549;
0.001579005627599;	0.001779420860248;	0.002010949959816;	0.001838514530047;
0.001483377170837;	0.001666578526778;	0.001870251908366;	0.001808129844575;
0.001384140274513;	0.001556055113363;	0.001747946345380;	0.001661289538619;
0.001289572366437;	0.001447927633776;	0.001626192010403;	0.001536256058861;
0.001211879995348;	0.001355937827483;	0.001516165828867;	0.001420076320156;
0.001137699141620;	0.001273645294849;	0.001417576746010;	0.001342692418556;
0.001079229010195;	0.001207025263332;	0.001337289470132;	0.001261717137024;
0.001010344831343;	0.001138278196938;	0.001252724193511;	0.001208289464398;
0.001002549136192;	0.001103274491958;	0.001210601474962;	0.001157927838887;
0.000936762409453;	0.001033988877371;	0.001141330978234;	0.001079604210487;
0.000866062517683;	0.000960402668207;	0.001062298562664;	0.001011538093566;
0.000797539755129;	0.000884811179767;	0.000979716640692;	0.000920896032671;
0.000723598952901;	0.000803256977149;	0.000890157773353;	0.000846366654602;
0.000662233601669;	0.000734858444421;	0.000813635368117;	0.000768427579750;
0.000602894784362;	0.000667692198012;	0.000737725747927;	0.000697214314549;
0.000549341520744;	0.000607254778431;	0.000666312016878;	0.000633040240495;
0.000500590669091;	0.000554222808284;	0.000608487538831;	0.000578960748157;
0.000455586364023;	0.000504406818976;	0.000553698712168;	0.000525973247704;
0.000415109448236;	0.000457159085901;	0.000499432585104;	0.000475813750091;
0.000379355339719;	0.000418939123568;	0.000458478146648;	0.000437163977409;
0.000345324008435;	0.000380039581993;	0.000418486431405;	0.000397123411197;
0.000311289871869;	0.000339791056392;	0.000373671179200;	0.000360126669435;
0.000299938645336;	0.000335789958777;	0.000363179318420;	0.000343110295715;
0.000266383413655;	0.000298817651250;	0.000329388364152;	0.000306813063638;
0.000230696800244;	0.000257926169347;	0.000283455759143;	0.000266242859126;
0.000205763737181;	0.000231518533265;	0.000254236446529;	0.000237095645117;
0.000177133551380;	0.000200518772519;	0.000221265352337;	0.000205070385296;
0.000150266037516;	0.000169857437702;	0.000187070440727;	0.000173494515494;
0.000127740749962;	0.000144410793008;	0.000158992639830;	0.000147907651870;
0.000106743012320;	0.000121033275620;	0.000133761244835;	0.000123885470012;
0.000085344497890;	0.000096837354397;	0.000106974706965;	0.000099491672593;
0.000065868910797;	0.000074421564143;	0.000081771152606;	0.000076767025330;
0.000048714256636;	0.000054890208787;	0.000060084682444;	0.000056896860492;
0.000034486055510;	0.000038603002635;	0.000042069782663;	0.000040029709857;
0.000023270651707;	0.000025896839534;	0.000028222448808;	0.000026812551202;
0.000014169905323;	0.000015557042579;	0.000016771086903;	0.000016120981519;
0.000008051787974;	0.000008702160531;	0.000009289654383;	0.000009002724340;
0.000004053557593;	0.000004287702795;	0.000004506044584;	0.000004423217620;
0.000001622152141;	0.000001657118274;	0.000001698085476;	0.000001705772102;
0.000001042234679;	0.000001056951848;	0.000001073109677;	0.000001083842738;
0.000000673039306;	0.000000678731148;	0.000000685589496;	0.000000691375001;
0.000000402126249;	0.000000404440383;	0.000000407214029;	0.000000410075174;
0.000000231672479;	0.000000232567446;	0.000000233649098;	0.000000234920947;
0.000000127249632;	0.000000127590124;	0.000000128004075;	0.000000128526019;
0.000000063801343;	0.000000063923905;	0.000000064075063;	0.000000064268788;
0.000000028185438;	0.000000028231476;	0.000000028287815;	0.000000028347326;
0.000000009988507;	0.000000010003760;	0.000000010023168;	0.000000010040279;
0.000000002767027;	0.000000002771883;	0.000000002778302;	0.000000002782032;
0.000000000579433;	0.000000000580827;	0.000000000582698;	0.000000000583256;
0.000000000082664;	0.000000000082953;	0.000000000083309;	0.000000000083323;
0.000000000006406;	0.000000000007859;	0.000000000007912;	0.000000000007910;
0.000000000000381;	0.000000000000492;	0.000000000000497;	0.000000000000607;
0.000000000000019;	0.000000000000026;	0.000000000000027;	0.000000000000034;
0.000000000000001;	0.000000000000002;	0.000000000000002;	0.000000000000003;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000001;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
