0.000000000000000;	0.011022494120426;	0.006737289804986;	0.003039682448062;
0.002037006666950;	0.001561653219791;	0.000910686171448;	0.000729731664933;
0.001695052325984;	0.014100521155075;	0.023146355147052;	0.018514412707512;
0.001392628381664;	0.021560383848111;	0.018543167739184;	0.014843536652466;
0.001405330547277;	0.027329032876422;	0.015809374940151;	0.012879513999888;
0.001146756137806;	0.023583962344063;	0.013595566867157;	0.011164597141144;
0.002609871715022;	0.030720448279732;	0.019467683091553;	0.019201264040938;
0.001105681473394;	0.028003651564916;	0.017607475753864;	0.018247837927257;
0.001113512060390;	0.018392285289997;	0.010595619598615;	0.009241916642880;
0.001114256528407;	0.017833987738057;	0.010248004503143;	0.008869410377980;
0.001106282707140;	0.017184847642224;	0.009841060499820;	0.008695492805039;
0.001123567874663;	0.016471779668401;	0.009378491117040;	0.008842523829495;
0.001004703068059;	0.015309549358245;	0.008722991670709;	0.008378000971775;
0.001011639034402;	0.014242505644672;	0.008117547319521;	0.007538321522195;
0.001153668541474;	0.014395783546097;	0.008162512448903;	0.007577854780205;
0.003905571873614;	0.025632309789457;	0.015893347566515;	0.013908883459536;
0.001238797349872;	0.027461612722990;	0.017606736173479;	0.015684911456167;
0.001087009283635;	0.015047526043907;	0.009011143827520;	0.008268122597748;
0.001207189407741;	0.014041744053808;	0.008518776885868;	0.007779301696455;
0.001284267479958;	0.014005726353916;	0.008399679252274;	0.008412453770904;
0.001247237853484;	0.013587219238477;	0.008146958813034;	0.008340382675263;
0.001078076400962;	0.012568045501425;	0.007611996136558;	0.007415645122865;
0.001338116326024;	0.012500980440568;	0.007576475512772;	0.007723082232943;
0.001403977736802;	0.013349765152985;	0.008019692526995;	0.008464498001026;
0.001188322940290;	0.012345219320498;	0.007454259312413;	0.007720999908582;
0.001361592912974;	0.012005687103446;	0.007284944967476;	0.007808093836461;
0.001468195679629;	0.012842037548463;	0.008117954106560;	0.008451710887526;
0.001497832622329;	0.013060624058275;	0.008483580461605;	0.008442368653152;
0.001297144705816;	0.012270973825564;	0.007957744689717;	0.008301949287727;
0.001603026587521;	0.012144351382963;	0.007811343475973;	0.008226738362067;
0.001564366910450;	0.012693668629053;	0.008073767834516;	0.008569136228029;
0.001453006588735;	0.012174987754863;	0.007961747873065;	0.008433440802123;
0.001715161075218;	0.012393582027579;	0.008221764340262;	0.008607350771991;
0.001713259138811;	0.012785048319756;	0.008497688367640;	0.008969100680170;
0.001558422957595;	0.012203931596444;	0.008213950815949;	0.008714868582626;
0.001924930638710;	0.012400390099187;	0.008266368734343;	0.008943147324762;
0.001752261241651;	0.012761877995560;	0.008593829833212;	0.009155832541054;
0.001837794379831;	0.012353291468981;	0.008562235449522;	0.009135201102623;
0.002023126484269;	0.012687618363594;	0.008803692161881;	0.009398549426770;
0.001821188320859;	0.012474246724939;	0.008765243756711;	0.009447277151715;
0.002154613076843;	0.012625429663174;	0.008964826997048;	0.009605157014236;
0.002222531062161;	0.013064520559522;	0.009221300280236;	0.009912405221850;
0.001941785266009;	0.012478497125895;	0.008974842405760;	0.009787842780202;
0.002362538632102;	0.012553290475111;	0.009101009125907;	0.009857798029623;
0.002448685418227;	0.013164313447544;	0.009490376191597;	0.010356784633862;
0.002158253523820;	0.012770884911704;	0.009363681403272;	0.010339551612887;
0.002603409474514;	0.012753356701723;	0.009407386768618;	0.010402834928185;
0.002647727406779;	0.013247312525404;	0.009738154637492;	0.010784682165166;
0.002367056360667;	0.012875243284608;	0.009672987546975;	0.010765284556915;
0.002840311327743;	0.012856305269190;	0.009763799735835;	0.010874853228987;
0.002968287757589;	0.013479013063477;	0.010141707979277;	0.011398656160135;
0.002640803403484;	0.013210643374327;	0.010142828296978;	0.011342117920733;
0.003069515408471;	0.013027868835461;	0.010146900971691;	0.011400656987042;
0.003202195275944;	0.013513509652240;	0.010460252570441;	0.011838027560600;
0.002918749157632;	0.013271824758180;	0.010454449627510;	0.011802734187900;
0.003433569606568;	0.013297926945722;	0.010594562548294;	0.012135757264963;
0.003519421102157;	0.013826025505863;	0.011002760114873;	0.012599598367710;
0.003258274683325;	0.013525071179243;	0.010946170610892;	0.012514792991914;
0.003683017885099;	0.013395184405000;	0.010989199804867;	0.012638795765417;
0.003809863871722;	0.013802290344708;	0.011314152091680;	0.012882983378428;
0.003664642799681;	0.013857289543750;	0.011548602947300;	0.012964160450525;
0.004178920591822;	0.013951408909999;	0.011701127588717;	0.013157434923308;
0.004071175643741;	0.013954013175930;	0.011823390116852;	0.013356032911937;
0.004033464562278;	0.013761781121802;	0.011936866648239;	0.013291010459058;
0.004582211775617;	0.014172759211284;	0.012261701150731;	0.013574475769114;
0.004707156191566;	0.014502783202160;	0.012523892835725;	0.013887489064631;
0.004327811413823;	0.013994195632010;	0.012360729612821;	0.013701816085693;
0.005123779566218;	0.014165744639689;	0.012656326068343;	0.013969450316479;
0.005064168153537;	0.014635240166600;	0.013046496813232;	0.014271381090751;
0.004748213519359;	0.014141135038361;	0.012888890440009;	0.014029071541725;
0.005546681290970;	0.014237596989591;	0.013125133882924;	0.014265682860955;
0.005708339847032;	0.014745364081002;	0.013553885303359;	0.014527914522395;
0.005234583795161;	0.014482890013532;	0.013560198264347;	0.014300248965003;
0.006119980595869;	0.014555801079640;	0.013671302880100;	0.014528049873952;
0.006227048561684;	0.014916861390601;	0.014000548177124;	0.014818969207709;
0.006280907729486;	0.014644804804568;	0.013977495009287;	0.014612481805464;
0.006050236988742;	0.014358950429720;	0.013896607153902;	0.014445962225948;
0.006886513529785;	0.014611557291461;	0.014163609064797;	0.014578309479467;
0.007014940117361;	0.014957607925617;	0.014483031074687;	0.014759363306763;
0.006641419115907;	0.014564245154802;	0.014316821336211;	0.014608951613003;
0.007225850180198;	0.014353170337579;	0.014294075341071;	0.014513916610225;
0.007751068145634;	0.014781597686279;	0.014876967111865;	0.014752437572443;
0.007904906403649;	0.015014977502012;	0.015184423984392;	0.014932054602415;
0.007468084812258;	0.014588827635875;	0.014765925097087;	0.014759457098942;
0.008471409332749;	0.014502059690174;	0.014587966724222;	0.014661904541348;
0.008549673360323;	0.014670195890481;	0.014718971159894;	0.014716218449244;
0.008651315303019;	0.014455170312315;	0.014683608271649;	0.014666838890935;
0.008441276045927;	0.014175278257734;	0.014545798414813;	0.014528845477212;
0.009271045374510;	0.014263388462100;	0.014640932471173;	0.014558185956177;
0.009530802106336;	0.014443663048397;	0.014681851741177;	0.014665981074234;
0.009681310935831;	0.014305424556624;	0.014596867736868;	0.014524048421200;
0.009393610791939;	0.013968539748967;	0.014434587605201;	0.014259183704173;
0.009914096096609;	0.013745767558296;	0.014273054884603;	0.014165431459504;
0.010346308128919;	0.013786501071477;	0.014294478906467;	0.014225547213966;
0.010618611455206;	0.013735616117815;	0.014209691479698;	0.014202998265201;
0.010695082493480;	0.013618085763715;	0.014112631497163;	0.014111807464908;
0.010192573292330;	0.013205356507527;	0.013849220516197;	0.013837614802628;
0.011079808595136;	0.013000104971826;	0.013691526802643;	0.013670960440860;
0.011148300673811;	0.012998785757456;	0.013701658873502;	0.013612913610960;
0.011110337672910;	0.012708078073284;	0.013557471719692;	0.013309422207754;
0.011080211319520;	0.012353523426931;	0.013252066993222;	0.013002250514750;
0.010598317203592;	0.011901517099955;	0.012838382595905;	0.012724598202059;
0.011347374566124;	0.011654423593737;	0.012605553983804;	0.012517930709347;
0.010663575307285;	0.011311901415772;	0.012315168815360;	0.012212525444848;
0.010910902453686;	0.010861337800906;	0.011950132472586;	0.011820749584295;
0.010724828286223;	0.010459559195671;	0.011601714408484;	0.011455113419402;
0.010667845462349;	0.010009547563589;	0.011170929282985;	0.011020671217519;
0.010668192960294;	0.009663277481321;	0.010783447141964;	0.010607549453676;
0.010741441797707;	0.009352306187114;	0.010438864398495;	0.010161817490426;
0.010666571241714;	0.009048268346255;	0.010133802767160;	0.009739623626082;
0.010463765431994;	0.008633975099876;	0.009655901731874;	0.009296329841926;
0.010284267800970;	0.008181740135282;	0.009105228873233;	0.008840336459528;
0.010111621829386;	0.007780032189976;	0.008665001529629;	0.008393658943919;
0.009928635519145;	0.007396096881630;	0.008235411350540;	0.007961869157795;
0.009959000137819;	0.007067488169769;	0.007844746098628;	0.007591788273970;
0.009722646245682;	0.006728326189343;	0.007446721240503;	0.007216995535265;
0.009646783816221;	0.006380102183370;	0.007051729511802;	0.006849912499406;
0.009426943269731;	0.006059784924476;	0.006700420603056;	0.006488074938967;
0.009250961217436;	0.005745523002961;	0.006331616604162;	0.006125828173536;
0.009051692369569;	0.005436168075382;	0.005962042011866;	0.005777971915680;
0.008875433560848;	0.005144064686694;	0.005639966354881;	0.005471953130689;
0.008635057599935;	0.004862922586492;	0.005340937366796;	0.005184344077320;
0.008515047847245;	0.004587405314913;	0.005016697991251;	0.004871727186361;
0.008242831758498;	0.004316665348117;	0.004703057684610;	0.004571248711793;
0.008005388228534;	0.004049634032824;	0.004422546063659;	0.004308891988760;
0.007710840884902;	0.003783368091245;	0.004137236408639;	0.003996858384394;
0.007477353670626;	0.003526084269899;	0.003850035954537;	0.003710107073859;
0.007365315158988;	0.003309110820145;	0.003594454412251;	0.003490312154015;
0.007184558468771;	0.003115683797563;	0.003353965677065;	0.003271779810120;
0.007011838412958;	0.002933530586695;	0.003134934353504;	0.003099529996646;
0.006935334762882;	0.002779292666853;	0.002960874843125;	0.003022838425170;
0.006780905603029;	0.002636636176707;	0.002801375083212;	0.002920423268161;
0.006721975765707;	0.002496594497404;	0.002642172602369;	0.002746218798264;
0.006621851650610;	0.002370309774596;	0.002498566405083;	0.002601499087202;
0.006227347064666;	0.002203431113825;	0.002314042572637;	0.002092971889466;
0.006280713209118;	0.002079928296536;	0.002175311432367;	0.001963693649775;
0.006392276914734;	0.002034610098018;	0.002126404538425;	0.002356733810959;
0.006038387205138;	0.001924991130316;	0.002017031885191;	0.002188073670089;
0.005911983818967;	0.001787461846996;	0.001872750122578;	0.001855036553586;
0.005765999843832;	0.001683570721100;	0.001754832586981;	0.001665807310604;
0.005781661279977;	0.001607346981001;	0.001664310186965;	0.001629736759523;
0.005650502056788;	0.001537543613548;	0.001591628470170;	0.001636889265696;
0.005519462672456;	0.001452186389083;	0.001508712271742;	0.001507697608361;
0.005473946138476;	0.001374922733054;	0.001425728997207;	0.001398333584789;
0.005462555907736;	0.001317544280740;	0.001356818328720;	0.001332280756060;
0.005471850420352;	0.001273161610257;	0.001304985018678;	0.001292026025079;
0.005484013482040;	0.001232155037820;	0.001258839762272;	0.001264622565662;
0.005490801766409;	0.001190115965922;	0.001214804369310;	0.001223409678931;
0.005458544690320;	0.001142388370009;	0.001167697521553;	0.001150063025592;
0.005490145511826;	0.001103869908744;	0.001124665588682;	0.001120837045884;
0.005449050212631;	0.001069170070688;	0.001086820431721;	0.001084887189497;
0.005361489168565;	0.001022804810009;	0.001042515568761;	0.001040716070231;
0.005315217097287;	0.000977274203104;	0.000997482572540;	0.001001894236461;
0.005266811818552;	0.000934653534981;	0.000956098671954;	0.000948193604948;
0.005232873766797;	0.000893108518572;	0.000907261790293;	0.000904241113102;
0.005211628146273;	0.000860056603638;	0.000869578169240;	0.000869354541663;
0.005161163102980;	0.000830222382996;	0.000848381153387;	0.000837502548474;
0.005062040615584;	0.000786365905868;	0.000800214094116;	0.000794876287696;
0.005079166356578;	0.000751082517581;	0.000756801724340;	0.000761101114234;
0.005062504971296;	0.000731616575898;	0.000746736779714;	0.000736861956806;
0.004963142371086;	0.000695646457989;	0.000706789532075;	0.000703215549715;
0.005047186184807;	0.000667756535519;	0.000667368416506;	0.000675908160651;
0.005087543329763;	0.000662933318141;	0.000676632902414;	0.000664591622527;
0.004840357548361;	0.000625691221148;	0.000635809084494;	0.000630147297474;
0.004929737593946;	0.000589403656018;	0.000589112255264;	0.000596089757357;
0.004991513467832;	0.000582261873635;	0.000588424237531;	0.000584305757616;
0.005011158664718;	0.000569706785608;	0.000577699683197;	0.000568745794612;
0.005055505288897;	0.000553511342894;	0.000559523318058;	0.000553489759566;
0.005151913577752;	0.000550555277403;	0.000569441872795;	0.000545007713987;
0.004808413525243;	0.000526372505079;	0.000558501650192;	0.000514152638947;
0.004435616272264;	0.000467034119939;	0.000488484659097;	0.000461432174589;
0.004234287665971;	0.000416077584784;	0.000420658245401;	0.000418435874426;
0.004194997262854;	0.000387886045523;	0.000384541719089;	0.000392880699374;
0.003223926532751;	0.000371982820162;	0.000381812275065;	0.000375300834983;
0.001901296326718;	0.000317274196329;	0.000340373293436;	0.000328108059806;
0.001014186235297;	0.000238990171832;	0.000263068482530;	0.000256555582545;
0.000438085769460;	0.000170639868146;	0.000190485852550;	0.000187062668743;
0.000101779838408;	0.000113984693584;	0.000126477221401;	0.000128634489178;
0.000072433337847;	0.000079743122863;	0.000087655256590;	0.000091714741742;
0.000054727846282;	0.000059672541448;	0.000065254301582;	0.000068452821833;
0.000038647112742;	0.000041815307722;	0.000045591828056;	0.000047802496384;
0.000024123098550;	0.000026017749768;	0.000028254257771;	0.000029775047937;
0.000013843516629;	0.000014928926428;	0.000016266179819;	0.000017073852179;
0.000006832946816;	0.000007322792149;	0.000007931134451;	0.000008333795791;
0.000002902712843;	0.000003089876653;	0.000003319209572;	0.000003480768638;
0.000001000674056;	0.000001058605820;	0.000001130197988;	0.000001182617131;
0.000000267935752;	0.000000282774968;	0.000000301338187;	0.000000313260722;
0.000000056472602;	0.000000059891749;	0.000000064380585;	0.000000066308511;
0.000000006944630;	0.000000007423795;	0.000000008005257;	0.000000008018646;
0.000000000525547;	0.000000000567927;	0.000000000625639;	0.000000000615069;
0.000000000035988;	0.000000000039557;	0.000000000044599;	0.000000000044644;
0.000000000002947;	0.000000000003326;	0.000000000003915;	0.000000000003438;
0.000000000000214;	0.000000000000238;	0.000000000000273;	0.000000000000258;
0.000000000000064;	0.000000000000069;	0.000000000000076;	0.000000000000080;
0.000000000000037;	0.000000000000040;	0.000000000000044;	0.000000000000047;
0.000000000000026;	0.000000000000028;	0.000000000000030;	0.000000000000033;
0.000000000000017;	0.000000000000018;	0.000000000000019;	0.000000000000021;
0.000000000000009;	0.000000000000010;	0.000000000000010;	0.000000000000011;
0.000000000000004;	0.000000000000004;	0.000000000000004;	0.000000000000005;
0.000000000000001;	0.000000000000001;	0.000000000000001;	0.000000000000001;
