0.155727577489023;	0.076852081722458;	0.061029169515152;	0.040174057451161;
0.002196755064385;	0.001768165766097;	0.000822256415115;	0.000632588929447;
0.001856646984516;	0.001508780295481;	0.000700800926657;	0.000538014440709;
0.001653601804548;	0.001266230089212;	0.000590660043167;	0.000467491187998;
0.001559990253272;	0.001151309785074;	0.000539950378150;	0.000436513108929;
0.001496202400115;	0.001035045629312;	0.000488444968558;	0.000407691444100;
0.003249194051385;	0.002813639660742;	0.002316371923508;	0.022101025586062;
0.001346115200665;	0.000926415392687;	0.000442332396429;	0.000388712628187;
0.001322766075644;	0.000922094977640;	0.000440676614242;	0.000390610177530;
0.001427476073638;	0.000972096177066;	0.000466777339975;	0.000410192637822;
0.001325810386875;	0.000912262398852;	0.000441822341529;	0.000405660884393;
0.001391990991553;	0.000934858492738;	0.000469655825195;	0.000822361853293;
0.001359769911068;	0.000944066255686;	0.000481033602542;	0.000967549838253;
0.001347634945216;	0.000921012628757;	0.000452447606229;	0.000450034990413;
0.001435794815716;	0.001004485800098;	0.000492957728183;	0.000476131155696;
0.004474805474958;	0.007997088236398;	0.020452118213406;	0.004239776375530;
0.001573432287587;	0.001296103353341;	0.000647371376127;	0.001379935009896;
0.001485608301629;	0.001205524270418;	0.000635422924732;	0.000636513066780;
0.001482055654298;	0.001129802086926;	0.000588159829138;	0.000573697851724;
0.001647922991789;	0.001237644249895;	0.000687782704786;	0.001466507113618;
0.001574703645031;	0.001173541003400;	0.000634695735824;	0.001056151476221;
0.001514791556084;	0.001216647874737;	0.000651194811676;	0.000777465534557;
0.001681565693441;	0.001243995950675;	0.000670065250503;	0.001127716687394;
0.001737398856137;	0.001413321533382;	0.000771420918301;	0.001377807041872;
0.001656738570235;	0.001246484502207;	0.000668481427137;	0.001006365291345;
0.001741390016303;	0.001454688492833;	0.000794694372402;	0.001496965016663;
0.001854961238486;	0.001413760820687;	0.000865678311945;	0.001304787725372;
0.001893561209934;	0.001605102140912;	0.000932015351407;	0.001370727446266;
0.001736949970276;	0.001418890322359;	0.000859614142259;	0.001541742599226;
0.002008410106453;	0.001634160543026;	0.000935471917017;	0.001339081947317;
0.001896582775046;	0.001550310168797;	0.000909398024026;	0.001558107435241;
0.001957688691460;	0.001696954548507;	0.001034723342886;	0.001481190594944;
0.002127606564360;	0.001753436813777;	0.001120462696619;	0.001710250990157;
0.002103844689641;	0.001845360880673;	0.001214076378061;	0.001628385468682;
0.002035014222846;	0.001752395983952;	0.001116365027671;	0.001675219022958;
0.002351628847566;	0.002048202174477;	0.001330444934170;	0.001859031758573;
0.002126193675760;	0.001911382228296;	0.001275982608590;	0.001668788825500;
0.002391849031124;	0.002143370862387;	0.001564691651013;	0.002182350779648;
0.002350524740074;	0.002069434541101;	0.001436786223151;	0.001699491488348;
0.002366447336043;	0.002201915333198;	0.001635812292101;	0.002329736222849;
0.002598102840489;	0.002345177404723;	0.001716340205601;	0.001910223301649;
0.002570364127291;	0.002341138349375;	0.001847211976704;	0.002270506212412;
0.002504771136436;	0.002394617222870;	0.001854038536215;	0.002119813068595;
0.002812011923711;	0.002568696839458;	0.002089584431232;	0.002312948397693;
0.002789505013798;	0.002600852105122;	0.002122226498068;	0.002351905179909;
0.002743792828084;	0.002693052513139;	0.002208393214455;	0.002568262914830;
0.002972257515793;	0.002742834909057;	0.002319929223575;	0.002405516312603;
0.003081068129318;	0.002873919769318;	0.002477220633590;	0.002718583714947;
0.002845739753637;	0.002885451275374;	0.002533660030096;	0.002649504781482;
0.003254609191548;	0.003104179902333;	0.002878049601319;	0.002824777656886;
0.003354798020637;	0.003228738964589;	0.002821775554121;	0.003004716581332;
0.003172663200213;	0.003252078139864;	0.003090259862596;	0.002906739983938;
0.003441069694769;	0.003277335211699;	0.003037247655477;	0.003148734826435;
0.003569194262634;	0.003504359259577;	0.003246056105029;	0.003156843995968;
0.003397213007561;	0.003444481951716;	0.003262359208471;	0.003279523160049;
0.003772643402642;	0.003722989660129;	0.003612338092439;	0.003789621687224;
0.003837293678643;	0.003782408527476;	0.003619083192472;	0.003523443254520;
0.003755847163193;	0.003832017838251;	0.003732573081059;	0.003886533840869;
0.003948685106156;	0.003882044784350;	0.003827972052775;	0.003864373155499;
0.004086502034643;	0.004082165073426;	0.003976672735180;	0.003863224230967;
0.004111476384148;	0.004292535964484;	0.004356741305199;	0.004091748411234;
0.004338775365397;	0.004261073063603;	0.004139964851014;	0.004063394681877;
0.004333069941262;	0.004347089456056;	0.004565026392568;	0.004308699342238;
0.004386803002825;	0.004516094306392;	0.004604460323751;	0.004294455043762;
0.004718203177343;	0.004741502626916;	0.004737903585488;	0.004582463383193;
0.004837144023384;	0.004782036723029;	0.004742716745442;	0.004576649022633;
0.004624136036068;	0.004710730300495;	0.004744295873567;	0.004693427339628;
0.005194733345754;	0.005175653862898;	0.005259709748827;	0.005077371265127;
0.005029016523141;	0.005002143205173;	0.004991812424538;	0.004955303892865;
0.004986891489682;	0.005129152331685;	0.005264730812497;	0.005113847685508;
0.005510014920875;	0.005412972586485;	0.005481715808968;	0.005468616296022;
0.005611648811843;	0.005608932951850;	0.005672314644708;	0.005306390401933;
0.005291081678528;	0.005545012061804;	0.005617737886849;	0.005475601688187;
0.005859342308821;	0.005844969877049;	0.005796531156442;	0.005833281431425;
0.006097351123211;	0.006006307197081;	0.006045164112108;	0.005915702320768;
0.006089823128907;	0.005952066651495;	0.005992057892025;	0.005862324511184;
0.005974623400879;	0.006113130613574;	0.006140846626176;	0.006067529670322;
0.006537761956345;	0.006461514722285;	0.006414722507888;	0.006263134227833;
0.006591877267630;	0.006585354855688;	0.006580159962880;	0.006431054559210;
0.006293578550976;	0.006483846802800;	0.006481102775029;	0.006491744864846;
0.006909103443795;	0.006821606285874;	0.006897478792482;	0.006715397626277;
0.007360041921696;	0.007335326351945;	0.007608868070580;	0.007104889924545;
0.007451492641910;	0.007425686109205;	0.007537250235410;	0.007312739939274;
0.007097672792293;	0.007298392352218;	0.007293179919500;	0.007396694417193;
0.007905751770646;	0.007710074383862;	0.007539945181580;	0.007559913358520;
0.007906317336655;	0.007821628606572;	0.007758197117529;	0.007791631232987;
0.008115854559866;	0.007999706723096;	0.007971312727183;	0.008043971658961;
0.007925605768249;	0.008086528692142;	0.008090573894392;	0.008198422637452;
0.008625693405422;	0.008601806971369;	0.008538746675831;	0.008566566650038;
0.008826163060934;	0.008745560727113;	0.008527829724298;	0.008795101330296;
0.008986148446190;	0.009016973976406;	0.008964379198278;	0.008940837676533;
0.008725334195602;	0.008973044221485;	0.008950285447293;	0.009080087667651;
0.009183065178573;	0.009326439991014;	0.009347787148915;	0.009453815703992;
0.009643668896028;	0.009640317011617;	0.009586952618924;	0.009783627984427;
0.009847896848149;	0.009899043731346;	0.009854963221792;	0.010096677504438;
0.009927623520169;	0.010145518269074;	0.010117341266709;	0.010368165491956;
0.009430669915447;	0.010027717950418;	0.010217095959845;	0.010458995544061;
0.010294180227635;	0.010548050110217;	0.010640176429260;	0.010851960253806;
0.010357632611752;	0.010725658383813;	0.011000436680410;	0.011092442279214;
0.010325398155243;	0.010826171845896;	0.011242892356950;	0.011148098285925;
0.010279796852644;	0.010881807359316;	0.011320833166099;	0.011370378128410;
0.009696766888315;	0.010764166224509;	0.011348561499501;	0.011461612917002;
0.010528003224269;	0.011180645018503;	0.011748854693808;	0.011787739988468;
0.009766518520316;	0.010872967775025;	0.011684882678697;	0.011723946316841;
0.009977072739087;	0.010995757439640;	0.011914377691814;	0.011862282845425;
0.009798357423852;	0.010736631042186;	0.011853209680506;	0.011812191477620;
0.009715472686180;	0.010738872255831;	0.011889063290202;	0.011796038353867;
0.009723368117404;	0.010726060318398;	0.011886728485271;	0.011751347236899;
0.009821063739239;	0.010799352315901;	0.011984491663830;	0.011618003606121;
0.009734179775252;	0.010757387834987;	0.012000680129612;	0.011539003604297;
0.009565597042852;	0.010567041541069;	0.011710638517104;	0.011366656736010;
0.009395219762857;	0.010408123767859;	0.011541774103833;	0.011256257321310;
0.009221967076150;	0.010264223338432;	0.011443278868964;	0.011048491407766;
0.009006345515361;	0.010083714648599;	0.011244518368259;	0.010908310326402;
0.009108668859370;	0.010053090997880;	0.011184582190993;	0.010808336693312;
0.008892137592805;	0.009830037057508;	0.010941828734208;	0.010620649408781;
0.008765136123068;	0.009664869580911;	0.010795956302859;	0.010450138225044;
0.008530569370323;	0.009444697686863;	0.010586471139358;	0.010187214458520;
0.008350777630354;	0.009284148048905;	0.010358295859972;	0.009980390975518;
0.008164289680507;	0.009064972674133;	0.010109957435276;	0.009729502176911;
0.007968863975846;	0.008888043248667;	0.009934622795380;	0.009544331548647;
0.007699195350937;	0.008637263060922;	0.009680559760715;	0.009265227024573;
0.007709671113295;	0.008499246491893;	0.009414266468710;	0.009038171625263;
0.007477814014644;	0.008261172117322;	0.009177205887565;	0.008818607769335;
0.007262236103627;	0.008039307856935;	0.008959605092892;	0.008620920692605;
0.007021092644977;	0.007775707829565;	0.008681871516857;	0.008273649421934;
0.006806946296717;	0.007536747026738;	0.008415985446578;	0.008087472220220;
0.006669426047630;	0.007346556213535;	0.008179024798833;	0.007860028053298;
0.006486681719173;	0.007146552157424;	0.007911061237342;	0.007644149389100;
0.006316722125825;	0.006954018903735;	0.007685231037269;	0.007509707399716;
0.006219408206313;	0.006813548859876;	0.007514119870239;	0.007482876896851;
0.006031245660072;	0.006649989638877;	0.007319023706928;	0.007289934063608;
0.006150283953615;	0.006610320552545;	0.007192484924507;	0.007154631290739;
0.006127595224663;	0.006611865649086;	0.007122114303908;	0.007372506245136;
0.005856142015809;	0.006359407601494;	0.006874605817689;	0.006144680343400;
0.005866221679844;	0.006367412125983;	0.006873627461114;	0.006995387047365;
0.005863737410395;	0.006358167835529;	0.006864002207330;	0.007481463124577;
0.005662937530646;	0.006160432673994;	0.006669202630576;	0.006597442177290;
0.005553904540922;	0.006037349656221;	0.006546957538301;	0.006438206746045;
0.005430598240154;	0.005915041779589;	0.006404545288833;	0.006063575950871;
0.005360594442138;	0.005837418092908;	0.006290076363414;	0.006320018993478;
0.005249658323933;	0.005736288149592;	0.006207011784537;	0.006127454156658;
0.005123651278487;	0.005607652409009;	0.006091528535582;	0.005966002504666;
