0.000000000000000;	0.071539635317019;	0.040530709968906;	0.036303060249189;
0.097548320161101;	0.078759224028830;	0.047121543138772;	0.037564702178427;
0.080983878874673;	0.066618238883521;	0.039908631710335;	0.031497614918634;
0.067576897040619;	0.055304282787461;	0.033048556133560;	0.026136122810574;
0.059514819718421;	0.047554126508505;	0.028263981369787;	0.022611648771539;
0.053582209095983;	0.041645732919711;	0.024605672507718;	0.019960055686035;
0.070686191615490;	0.056774529780987;	0.036531415739088;	0.035830014201946;
0.063099465647828;	0.050491673619729;	0.032214443049008;	0.032504493217271;
0.041659585042896;	0.031800685480555;	0.018727216603299;	0.016098817148891;
0.040893093121163;	0.030726091987100;	0.018025426374678;	0.015483727722687;
0.039357441917176;	0.029202432787573;	0.017090826534911;	0.014972794693506;
0.036572024994887;	0.026881735807447;	0.015750517242458;	0.014753539880215;
0.035636528712110;	0.025774296449599;	0.015081894946936;	0.014640905294140;
0.034143033552353;	0.024568129146715;	0.014326503704014;	0.013484297167277;
0.033156796596382;	0.023951628138652;	0.013949397619509;	0.012902465149931;
0.052791918286949;	0.042702597905589;	0.026928668433783;	0.023319945951568;
0.054008538819112;	0.047342605226114;	0.030862550767033;	0.027256245851279;
0.033338034678524;	0.026245815510801;	0.016072799050462;	0.014621630985106;
0.031738048302739;	0.024474143760964;	0.015192917862863;	0.013583929149099;
0.031267169438225;	0.023418856966550;	0.014449877730956;	0.014076486843827;
0.030531254844829;	0.022363518513532;	0.013781339525484;	0.013918586651269;
0.029020590300612;	0.021596328916938;	0.013290126091702;	0.012804018420158;
0.029073435809289;	0.021510482143974;	0.013228107954510;	0.013342063981549;
0.029538378807243;	0.021879199575238;	0.013477284966694;	0.014076369500396;
0.028582490296489;	0.021057031385766;	0.012916271753096;	0.013270748948654;
0.027957799400711;	0.020776578119984;	0.012749920997616;	0.013564628536248;
0.028496841898537;	0.021455193128828;	0.013896663700669;	0.014351873398810;
0.028848264304799;	0.021718085702932;	0.014496100745372;	0.014283585530696;
0.027049051272794;	0.020671079605899;	0.013651880545241;	0.014211904775455;
0.026974899243533;	0.020325751028078;	0.013298744592668;	0.014059679994643;
0.027409916637343;	0.020707204745758;	0.013480713883208;	0.014337412994513;
0.026551088886810;	0.020433136600244;	0.013596865300341;	0.014499123763600;
0.027120549501041;	0.020939579382432;	0.014148593725257;	0.014904838482813;
0.027087092517624;	0.020977490684006;	0.014316581698727;	0.015194329493552;
0.026182828655673;	0.020615577009697;	0.014111649206990;	0.015077523683585;
0.026712837072559;	0.020971584808424;	0.014180856067224;	0.015473664184191;
0.026408859583236;	0.021100555493131;	0.014532318971881;	0.015599745703407;
0.025856366576873;	0.020810960543936;	0.014705517613906;	0.015778684480088;
0.026511828375249;	0.021250511614719;	0.015055960348788;	0.016151161607578;
0.025820828166263;	0.021028767715497;	0.015062542615515;	0.016299180672403;
0.026314103724404;	0.021596239433565;	0.015598956274921;	0.016762342025425;
0.026466848302275;	0.021605387361573;	0.015674288174587;	0.016891366036065;
0.025389795131799;	0.021100537630538;	0.015472926621200;	0.016950727812519;
0.025887759637888;	0.021544486620676;	0.015866148283851;	0.017246093484768;
0.026315227457676;	0.021784803737802;	0.016152407500450;	0.017651876139034;
0.025461569088280;	0.021694563840865;	0.016219571183258;	0.017921971985301;
0.025543855053097;	0.021740421397303;	0.016341383198835;	0.018080528336103;
0.026276749255758;	0.022051439676529;	0.016641833780243;	0.018452985673677;
0.025088521445788;	0.021859333039468;	0.016723548966296;	0.018661127072206;
0.024830838454786;	0.021744064325678;	0.016847071991179;	0.018792183926433;
0.025981269703065;	0.022368903688492;	0.017266301211010;	0.019449864842392;
0.025112339204569;	0.022293215085295;	0.017426846142582;	0.019573658427407;
0.024852997343791;	0.022069246065840;	0.017478859714975;	0.019726055130440;
0.025564906312854;	0.022484128721538;	0.017795989498244;	0.020241644462627;
0.024796671814848;	0.022414542566363;	0.017947962149931;	0.020372774788260;
0.024528597343987;	0.022298252733180;	0.018104704721659;	0.020895335025682;
0.025140338846141;	0.022727068444564;	0.018558769216054;	0.021447404949255;
0.024586843864058;	0.022677748876942;	0.018674477542298;	0.021568447528895;
0.024225336118922;	0.022445171135561;	0.018737283800035;	0.021780694222767;
0.024529554412129;	0.022685840954119;	0.019047479051607;	0.021953660816935;
0.024239889429796;	0.023010863680026;	0.019550294848109;	0.022254187328695;
0.024257686322470;	0.023073234316137;	0.019756851214542;	0.022546877006785;
0.024166707772676;	0.022809146792452;	0.019817559462268;	0.022756206733442;
0.023569828649777;	0.022728333843179;	0.020124582116279;	0.022823356793386;
0.023821771060783;	0.023176878552680;	0.020526160671878;	0.023195566454017;
0.024178776396899;	0.023357891237248;	0.020764002535168;	0.023518397080798;
0.023297922508704;	0.022814933856187;	0.020631639140859;	0.023366496062171;
0.023252159216450;	0.022980271728086;	0.021064293378280;	0.023745391905113;
0.023537853041195;	0.023268423960985;	0.021438492714008;	0.023966151483518;
0.022523888316427;	0.022724436045335;	0.021288287997052;	0.023694980926109;
0.022566058493791;	0.022757620378787;	0.021611737949519;	0.023996698994174;
0.023012311042295;	0.023084155784023;	0.022042474861533;	0.024079199929241;
0.021982092375207;	0.022802542751820;	0.022097100782047;	0.023737783485111;
0.021672028140896;	0.022644749961378;	0.022097094374979;	0.023933590317561;
0.022281073518032;	0.022840055519694;	0.022404479338960;	0.024109330710848;
0.021923831253146;	0.022442372933525;	0.022363295337019;	0.023686641335544;
0.020986166903243;	0.021968794831229;	0.022181979527143;	0.023323769614835;
0.020887561675051;	0.022065277233987;	0.022400059451600;	0.023268537653980;
0.020994584636168;	0.022086117527986;	0.022585068468071;	0.023151013052863;
0.019910514775519;	0.021423126477083;	0.022238416897753;	0.022754404001365;
0.019569513958534;	0.021046091440900;	0.022118933731617;	0.022413360676660;
0.020122616242963;	0.021393147109066;	0.022815836025748;	0.022453043863231;
0.019988839168001;	0.021392837333986;	0.023015285984794;	0.022382121564170;
0.018881659253419;	0.020565256561341;	0.022137987148778;	0.021842320816532;
0.018597282584689;	0.020135533436086;	0.021575961416822;	0.021313444520035;
0.018673406659009;	0.019946882440250;	0.021427534117661;	0.020945531394952;
0.018106752515169;	0.019441681685601;	0.021148002059012;	0.020570172254727;
0.017348508067331;	0.018879730932799;	0.020710834940729;	0.020071972686808;
0.017048916201673;	0.018645655094111;	0.020490224020923;	0.019702812533594;
0.017106715648855;	0.018449532004174;	0.020110210228765;	0.019395778691997;
0.016652490376863;	0.017994988695214;	0.019667386720848;	0.018847147989576;
0.015788603144081;	0.017334240607525;	0.019148284585952;	0.018170192479562;
0.015190441880802;	0.016745226410929;	0.018569420758878;	0.017687466610262;
0.015210859453799;	0.016499825810194;	0.018222316053746;	0.017406848685804;
0.014982811648549;	0.016132067712169;	0.017727586247635;	0.017038808207264;
0.014454491462589;	0.015684613009892;	0.017227829604505;	0.016610224979784;
0.013466630821378;	0.014969267500355;	0.016585284911658;	0.016001379179916;
0.013054237715598;	0.014493027434717;	0.016074628364156;	0.015527280853564;
0.013017512858934;	0.014238058621489;	0.015758555050996;	0.015187466265853;
0.012395633129698;	0.013688872156933;	0.015295764761986;	0.014599882612177;
0.011733727726405;	0.013067803779896;	0.014651395221358;	0.014035815319482;
0.010786621043859;	0.012331814595649;	0.013903629735677;	0.013502779714501;
0.010392263548995;	0.011880337005086;	0.013409879960628;	0.013078256934309;
0.009880907530910;	0.011324802763036;	0.012865784303055;	0.012559527975007;
0.009106738074317;	0.010635281314271;	0.012246967674202;	0.011940041775748;
0.008597984353537;	0.009994333726010;	0.011649316042835;	0.011350209245506;
0.008006866388140;	0.009326520998193;	0.010983059607297;	0.010698455520521;
