0.002380952380952;	0.002380952380952;	0.002380952380952;	0.001190476190476
0.000372582260417;	0.000312198203832;	0.000173497311190;	0.000135522442335
0.048405175571465;	0.047368966622923;	0.026568793049435;	0.019235596318197
0.033631917493331;	0.031477268537496;	0.017841363198305;	0.013304967427931
0.026649471394047;	0.023807007744340;	0.013610835866396;	0.010435034688617
0.021823827914062;	0.018447748141958;	0.010663473002145;	0.008451702323715
0.025185363769690;	0.021336029985890;	0.013711701712375;	0.014347004621885
0.021900534963379;	0.017542918543020;	0.011256699190714;	0.012346708924033
0.015126349793999;	0.011358150337264;	0.006730080906832;	0.006024006616430
0.014104465077985;	0.010339351942884;	0.006169076351564;	0.005785288316332
0.018638057286254;	0.016282625446881;	0.011066148567384;	0.009267203902279
0.018741014044204;	0.017001295114941;	0.012063547514952;	0.009720163717072
0.012951362197041;	0.009666419330406;	0.006061418036581;	0.005788149069184
0.012278012175125;	0.009006624401386;	0.005743026192126;	0.005602219692929
0.012468096617426;	0.009275469103615;	0.005915173935449;	0.005831052323845
0.012305801518976;	0.009222487670977;	0.006011126668836;	0.006006690685843
0.011799596516018;	0.008711809711471;	0.005889148924374;	0.005963195927487
0.012163721190029;	0.009157459650371;	0.006186297909692;	0.006262945232254
0.012173718681301;	0.009266816540431;	0.006339199392733;	0.006481777239469
0.012142353910982;	0.009279639390324;	0.006421315840923;	0.006631280818715
0.012181640215092;	0.009426425403045;	0.006586512073095;	0.006861231065092
0.012218910263766;	0.009530688154657;	0.006820770906987;	0.007048571353683
0.012412416051427;	0.009776330937418;	0.007081075033898;	0.007300763855356
0.012463216852747;	0.009863080470473;	0.007200042802073;	0.007486307382898
0.012699423645773;	0.010086939187184;	0.007432721942554;	0.007707949149293
0.012658253529840;	0.010268977995464;	0.007638774894607;	0.007923744212269
0.012857931550714;	0.010573847837944;	0.007887172650250;	0.008203390488636
0.013011063138802;	0.010617078026364;	0.007994002512218;	0.008438867596255
0.012954880111782;	0.010812055920862;	0.008215659949883;	0.008677841512139
0.013180905328933;	0.011044455883364;	0.008475692305957;	0.008995599949055
0.013457197579439;	0.011217163345472;	0.008682781273291;	0.009288066097967
