0.137192450712024;	0.090094608855194;	0.087010539902302;	0.052899136783994;
0.092633605456031;	0.077358128914417;	0.045769191862006;	0.035521959403344;
0.076685741938025;	0.065236249484206;	0.038634793566493;	0.029694053508135;
0.063645379223373;	0.053744729705371;	0.031727704902809;	0.024460259978700;
0.055617524288900;	0.045707248884405;	0.026815258283853;	0.020941663009972;
0.049690361445778;	0.039590783546703;	0.023072339727113;	0.018298903620887;
0.067204726503426;	0.054975106480953;	0.034833995317515;	0.032922826107837;
0.059451602738222;	0.048454522357980;	0.030421594176492;	0.029755844568329;
0.038129177521899;	0.029761917395477;	0.017278271783248;	0.014633473540556;
0.037306334198476;	0.028596519078951;	0.016533821369248;	0.014010117800875;
0.035775143751848;	0.027001797491241;	0.015571278414486;	0.013526029351912;
0.033111986292340;	0.024702616784761;	0.014267438960765;	0.013435142063745;
0.032232157915277;	0.023605433789772;	0.013617485999504;	0.013374962300953;
0.030834791553298;	0.022444328987415;	0.012898849851049;	0.012196298895768;
0.029816541515351;	0.021813765710239;	0.012524248907953;	0.011595875122334;
0.048686276773476;	0.039543859075789;	0.024351201383576;	0.021286052915658;
0.050527141190977;	0.045373363857109;	0.029031424498092;	0.025865736847245;
0.030355098988588;	0.024658489324923;	0.015015219108907;	0.013558550935113;
0.028673952945819;	0.022675904725525;	0.014036649272488;	0.012446189994325;
0.028034431516124;	0.021403609210731;	0.013174562574862;	0.012961214662022;
0.027246236850372;	0.020261877797160;	0.012459907530246;	0.012798177596481;
0.025878489833786;	0.019532513221092;	0.011984307545141;	0.011641995986723;
0.025912057423558;	0.019446117210718;	0.011923855241345;	0.012227150174176;
0.026291062618002;	0.019763126844054;	0.012142596178996;	0.012997632746407;
0.025413543729994;	0.018988322311863;	0.011608876451350;	0.012159271820520;
0.024854054334631;	0.018729442780562;	0.011449433258705;	0.012496695610017;
0.025346310855150;	0.019406181858523;	0.012641865564447;	0.013315147763478;
0.025626837153024;	0.019638417481801;	0.013263469264088;	0.013183401077690;
0.024018558721962;	0.018650533964567;	0.012424051944532;	0.013203254237403;
0.023896406100707;	0.018269473352961;	0.012034412044545;	0.013018707334243;
0.024232725996513;	0.018577805084401;	0.012161859919695;	0.013244326449507;
0.023507743378237;	0.018376832073041;	0.012339237141874;	0.013471578630584;
0.023990680202297;	0.018822490014387;	0.012868192188729;	0.013836130380706;
0.023930701680691;	0.018841440427937;	0.013023530219153;	0.014123392387139;
0.023137719834030;	0.018516322453686;	0.012825660162535;	0.014023998569915;
0.023565218826477;	0.018788494359055;	0.012823583863250;	0.014370825282311;
0.023293974232382;	0.018922345759211;	0.013190472246307;	0.014489314732936;
0.022822897151602;	0.018691206272610;	0.013419071231983;	0.014696426860874;
