0.000000000000000;	0.074499430013417;	0.042098976846676;	0.038232660428796;
0.010095931157070;	0.004283142733383;	0.000000000000000;	0.000000000000000;
0.008446823188288;	0.003956635730696;	0.000000000000000;	0.000000000000000;
0.007642822321331;	0.003496221685355;	0.000000000000000;	0.000000000000000;
0.007431050774813;	0.003335530003594;	0.000000000000000;	0.000000000000000;
0.007143260779283;	0.003030181015936;	0.000000000000000;	0.000000000000000;
0.006687575239748;	0.002921572127137;	0.000000000000000;	0.002199574162614;
0.006446872401283;	0.002928523261101;	0.000000000000000;	0.004399148325229;
0.006272770373226;	0.003011315873701;	0.000000000000000;	0.001850875411753;
0.006761138298632;	0.003169949604187;	0.000000000000000;	0.001402216625048;
0.006217393313239;	0.003124601505372;	0.000000000000000;	0.001559731021587;
0.006442903669731;	0.003052904711067;	0.000000000000000;	0.003765181044745;
0.006075740160011;	0.003125511211461;	0.000000000000000;	0.021471010035264;
0.006097703647274;	0.003181285164435;	0.000000000000000;	0.008109557829931;
0.006487551865239;	0.003495695260778;	0.000000000000000;	0.004611649209500;
0.006528720162708;	0.003349898122408;	0.000000027860271;	0.006493931649644;
0.006338578803912;	0.004388084083334;	0.000000055720541;	0.019656658720301;
0.006036217924340;	0.004332319745513;	0.000000055099378;	0.018253668975922;
0.006245688885594;	0.004094364576902;	0.001824866035971;	0.009465103581422;
0.006755156679090;	0.004231553844494;	0.001644711890714;	0.013641218903634;
0.006483317770333;	0.004167454390284;	0.001695872894267;	0.038853440497405;
0.005855806420310;	0.004798061106799;	0.001711371606346;	0.024237258089231;
0.006841368783615;	0.004290506368771;	0.001640967548502;	0.024438923008626;
0.006595149805296;	0.005424424666462;	0.001665492842691;	0.038795943934168;
0.006490846030790;	0.004435443367406;	0.001562065626646;	0.037965661425588;
0.006266520663709;	0.005753077858209;	0.001516897675760;	0.039469606349530;
0.007137987717245;	0.004722471183482;	0.002623727427040;	0.048325128061341;
0.006726799308501;	0.006316237221957;	0.004800666035368;	0.045200701256605;
0.006048264318450;	0.005224009400365;	0.004485897359708;	0.050035034431789;
0.007198996464625;	0.006323241764646;	0.004364081428620;	0.048851432555858;
0.006604139584380;	0.005782082060929;	0.004169038362809;	0.047372114974814;
0.006372269031923;	0.006727748064324;	0.004929035015221;	0.050648097544622;
0.007253213525886;	0.006392068832620;	0.006885157838404;	0.052285283616782;
0.006733425358295;	0.007113723695899;	0.009012254365510;	0.052931249684915;
0.006386453242964;	0.006669886101886;	0.009068114747730;	0.051184729582064;
0.007401879550538;	0.007846898461064;	0.009435877438072;	0.053933420343615;
0.006373110499360;	0.007428058435954;	0.010776428884062;	0.050429754887236;
0.007001332734985;	0.007761803129054;	0.012962668316864;	0.054342617680841;
0.007077284440950;	0.007728730693673;	0.015361859032861;	0.050526777488801;
0.006400580860911;	0.008119535822406;	0.015433331685361;	0.050969829812961;
0.007407734808879;	0.008602913081192;	0.017506934691706;	0.052174501049898;
0.007090550964488;	0.008112026906846;	0.020293541212272;	0.048303141162623;
0.006371053795604;	0.008811175208915;	0.022384064510579;	0.051616432877648;
0.007544713034238;	0.008688956192943;	0.023861389080785;	0.048496151713379;
0.007193374581579;	0.008878088248436;	0.026612671588954;	0.049058082916299;
0.006393953856351;	0.009468180413342;	0.027437362035464;	0.051187377953724;
0.007526458941198;	0.008906553765527;	0.028813048971935;	0.048469632193292;
0.007479270966705;	0.009114805666108;	0.031206623050100;	0.047111940928700;
0.006076103749960;	0.009710791453401;	0.033577501927131;	0.049069260609436;
0.007500244927015;	0.009313571215068;	0.037272213443604;	0.046908800248992;
0.007478801217915;	0.010072630250615;	0.038606172244528;	0.047840612411368;
0.006322801083372;	0.009997625481239;	0.039973858352681;	0.046432179175836;
0.007407910316094;	0.009321069318290;	0.042277938714218;	0.045786290379177;
0.007302910566439;	0.010201421593204;	0.041894136838478;	0.045737403571630;
0.006380209547783;	0.009922303150813;	0.042947541854694;	0.044859272415711;
0.007255777628780;	0.009934678985295;	0.045130230990741;	0.049274218816102;
0.007288976515161;	0.010129647639465;	0.046820203249260;	0.048150275546940;
0.006472768384271;	0.010123665522478;	0.046313004904725;	0.046841829541087;
0.007112812471801;	0.009550153401489;	0.047022508806221;	0.048173741909715;
0.007068317040961;	0.010217735014302;	0.047176190794589;	0.044483093174053;
0.006458005118978;	0.010547913631112;	0.049640646212386;	0.043169123264979;
0.007304689680832;	0.009978617247685;	0.048689102660940;	0.042292137532266;
0.006856434751753;	0.009295251758304;	0.048804269920117;	0.041641326886060;
0.006493461863111;	0.010108380463962;	0.051148625319868;	0.040721344314167;
0.007137302046463;	0.010284078040586;	0.048580533446262;	0.039835017868101;
0.007263047145067;	0.009991716601666;	0.046359827033515;	0.039093795678732;
0.006328584154037;	0.009683321340663;	0.044431266974860;	0.037975534105870;
0.007296232549879;	0.010018001899639;	0.045211499349457;	0.038103766453529;
0.006826620597454;	0.009556278890884;	0.043848054084991;	0.036775323324959;
0.006181971749522;	0.009577260101126;	0.041944748838117;	0.035253425158930;
0.007185005361319;	0.009435888907415;	0.042020350010023;	0.035251818617486;
0.007010619203963;	0.009798903178604;	0.041047277739766;	0.033071267110654;
0.005855750857443;	0.009826643688911;	0.039303107800518;	0.031298711085862;
0.006897872474696;	0.009705190931041;	0.036869005949828;	0.031788938997021;
0.007078386431487;	0.009341404491369;	0.035939439911491;	0.030754732906871;
0.006912323741209;	0.008841833268857;	0.034758581637993;	0.028537281277608;
0.006106355432626;	0.009307519544104;	0.032873741146696;	0.027261899958624;
0.006962052752025;	0.009293872130323;	0.031715099846964;	0.026205128721577;
0.006720684088075;	0.009189548384670;	0.030767181396856;	0.024926507291912;
0.005879789639640;	0.008992082228435;	0.029007572964395;	0.024090467666682;
0.006743757930117;	0.008571660652750;	0.028028346162163;	0.022892814281543;
0.006960646576521;	0.008759353173752;	0.029210272054352;	0.021735362249153;
0.006835267045560;	0.008760972370795;	0.028540759267080;	0.021113085215828;
0.005949373494278;	0.008724991477912;	0.025211176760010;	0.020605055057091;
0.007128694713499;	0.008602731908071;	0.022894607854785;	0.019399870964173;
0.006815394604880;	0.008412974442092;	0.021909908684626;	0.018235406482601;
0.006830253532525;	0.008200765479769;	0.021169065578526;	0.017578980967632;
0.006137031232320;	0.008281098143223;	0.020129941665949;	0.016847696234002;
0.006866657917261;	0.008404644439146;	0.019277428327592;	0.016047913207476;
0.006950365168778;	0.008360307027148;	0.017967243949825;	0.015329319159987;
0.006825205955503;	0.008290328271300;	0.017060871741152;	0.014462943485003;
0.006183306096433;	0.008152823181079;	0.016385763922703;	0.013675846415623;
0.006556812558510;	0.008059687361567;	0.015511727803123;	0.013186588435540;
0.006946778466903;	0.008016340791699;	0.014786654865773;	0.012694328666332;
0.006937514563635;	0.008069231221606;	0.013933663563062;	0.012236640017364;
0.006684269621509;	0.008208498641114;	0.013222809720348;	0.011809127700389;
0.005702488895071;	0.008005092573206;	0.012589266166101;	0.011372449383240;
