0.000000000000000;	0.010941458569222;	0.005859261799017;	0.005522273005558;
0.001259732774970;	0.000872071019946;	0.000557061790767;	0.000517321593574;
0.032158801053716;	0.022528778510550;	0.014466832624071;	0.013361186248330;
0.027664886919777;	0.019598568583536;	0.012709580485048;	0.011685130993336;
0.025212916317149;	0.017849154092554;	0.011642996478377;	0.010689381948614;
0.023446804769524;	0.016640781042981;	0.010937751616360;	0.010077584229583;
0.024213861517958;	0.017776583538123;	0.012343093676828;	0.016842088323491;
0.022748016334011;	0.016758716070277;	0.011656079233416;	0.015524086913934;
0.019773108376397;	0.014194559131785;	0.009449021142756;	0.008712272037556;
0.019431494756759;	0.013996135109963;	0.009303723509903;	0.008537498830841;
0.018868935566941;	0.013708925910890;	0.009129140946570;	0.008367483770072;
0.018119354300573;	0.013177550960358;	0.008802346214864;	0.008150286855340;
0.017620943298937;	0.012854375551265;	0.008588938314526;	0.007977784291139;
0.017016643044085;	0.012495217210427;	0.008354841765201;	0.007716384287766;
0.016826442265515;	0.012381638574903;	0.008272060354549;	0.007627310481495;
0.019034995473755;	0.016541336897200;	0.013632583314513;	0.009846387874666;
0.018567538300053;	0.016181330824272;	0.013300331935621;	0.009702326144453;
0.015939908983750;	0.011925924604411;	0.008031952959300;	0.007413892259918;
0.015674754578094;	0.011761756296568;	0.007993647998095;	0.007364287497789;
0.015716950342538;	0.011732726569113;	0.007948420354736;	0.007414231033995;
0.015514468878665;	0.011538422514604;	0.007807167103862;	0.007331962936812;
0.014984149535856;	0.011355817463373;	0.007727222847179;	0.007205277762239;
0.014945382984661;	0.011303245438539;	0.007711197349140;	0.007268736374782;
0.015037094760920;	0.011306385426879;	0.007669039745091;	0.007277138810327;
0.014645683756838;	0.011052842316218;	0.007538680594084;	0.007189592235388;
0.014417785310112;	0.010982469481428;	0.007538149173665;	0.007236389998529;
0.014501779565656;	0.011031944142895;	0.007647218101145;	0.007300901577240;
0.014604412883446;	0.011126350396638;	0.007778921448873;	0.007403321130734;
0.013991639768972;	0.010832720089633;	0.007588110995055;	0.007281497346719;
0.013967830892411;	0.010771602367762;	0.007536097320142;	0.007290029482584;
0.014185450864378;	0.010944183152509;	0.007639944882279;	0.007420956060145;
0.013797095310998;	0.010794651758378;	0.007616509958198;	0.007411000234537;
0.013921371437478;	0.010941150593158;	0.007750573075210;	0.007545477849029;
0.013963239428486;	0.010941314719295;	0.007764851917145;	0.007601935226145;
0.013621338904704;	0.010849668224395;	0.007761243622499;	0.007613889725035;
0.013806984824505;	0.011017710978646;	0.007856658931758;	0.007762305028489;
0.013805931090130;	0.011083861342380;	0.007954493674382;	0.007856154649534;
0.013515086725431;	0.010923913163545;	0.007941654791554;	0.007903836705104;
0.013777959793673;	0.011105810135976;	0.008069550163657;	0.008074090220245;
0.013503187377817;	0.011001218970103;	0.008045480499749;	0.008123428593768;
0.013642425085494;	0.011228452249714;	0.008249014019273;	0.008332790210870;
