0.015972138452624;	0.010338852051295;	0.006287834321034;	0.005929075741086;
0.017529036133975;	0.011491028523932;	0.007089198978256;	0.006652978256677;
0.018711565208280;	0.012355926450709;	0.007701882664724;	0.007208303243256;
0.019730088469629;	0.013109956112025;	0.008238935380494;	0.007692077212095;
0.020673117261606;	0.013810155339397;	0.008741333603973;	0.008144426806995;
0.021585177339834;	0.014481532704011;	0.009220288101916;	0.008574768637175;
0.022467806386563;	0.015133376593277;	0.009688195806502;	0.009004584979310;
0.023450079191908;	0.015893933698575;	0.010269127775153;	0.011135470772813;
0.024296388588388;	0.016525908686791;	0.010723496626766;	0.011550101214393;
0.025133274275336;	0.017153390318924;	0.011174024213224;	0.011961329295832;
0.026000088351436;	0.017796293026575;	0.011629737356076;	0.012375595700357;
0.026848205249102;	0.018434533953045;	0.012085113130189;	0.012796477599241;
0.027707864347447;	0.019081610686159;	0.012547919386223;	0.013232160401828;
0.028564529955423;	0.019725122003630;	0.013004922449965;	0.013655937523840;
0.029424488625173;	0.020377904214733;	0.013471273389171;	0.014086889799468;
0.030328133506208;	0.021058472365885;	0.013952711613429;	0.014536753093975;
0.031416786044250;	0.022281169795462;	0.015879438660503;	0.015232873653013;
0.032339055734237;	0.022982122494008;	0.016375119014816;	0.015699841416609;
0.033266471729922;	0.023700517974243;	0.016893294379589;	0.016177559252886;
0.034230360163123;	0.024441019807906;	0.017424584878509;	0.016682256602995;
0.035235663593650;	0.025209119204275;	0.017973335446752;	0.017202582726623;
0.036244978237197;	0.025979100508828;	0.018524706219159;	0.017726750274295;
0.037249842077698;	0.026779929711607;	0.019101154013365;	0.018270843777430;
0.038336483583950;	0.027605618389432;	0.019694104821700;	0.018847582390241;
0.039424701998313;	0.028460392958004;	0.020300646468950;	0.019427307566461;
0.040541496894340;	0.029317849002809;	0.020922013437988;	0.020036402984454;
0.041682756252825;	0.030236076020203;	0.021581871425243;	0.020675277575738;
0.042894190804571;	0.031163276847600;	0.022264025566973;	0.021336440937415;
0.044145347766326;	0.032167012636860;	0.022993976775494;	0.022041650133386;
0.045338900775671;	0.033118768886932;	0.023700271547710;	0.022739261413188;
0.046684787526630;	0.034184946273141;	0.024472885429910;	0.023496860034408;
0.048004961561816;	0.035230589136788;	0.025245043070700;	0.024270334876568;
0.049377766927508;	0.036354992423809;	0.026078758105992;	0.025091152834149;
0.050819330354488;	0.037494679248038;	0.026922595421831;	0.025941902409250;
0.052299123780696;	0.038703889769662;	0.027823786425498;	0.026842057646694;
0.053779170787316;	0.039912445466184;	0.028730661716582;	0.027765873876528;
0.055407055087081;	0.041233048352845;	0.029705349264207;	0.028758711127139;
0.056988389934115;	0.042550368757134;	0.030706692986667;	0.029780833004341;
0.058684894594074;	0.043944083673003;	0.031759236460758;	0.030872398605221;
0.060448291719870;	0.045392434384558;	0.032855714000879;	0.032010136145375;
0.062194144337111;	0.046863187781014;	0.033981203743464;	0.033206636001837;
0.064134273246377;	0.048468484796889;	0.035199977993746;	0.034482092439100;
0.066067146352656;	0.050074391720575;	0.036437954078601;	0.035804486827748;
0.068019115710706;	0.051744860699233;	0.037732425853694;	0.037176832529714;
0.070176742385659;	0.053533250067288;	0.039114404497963;	0.038639751303140;
0.072335139994473;	0.055350340339643;	0.040529698997622;	0.040140464162825;
0.074543112338806;	0.057267395942841;	0.042035902838830;	0.041736803096604;
0.076918040565917;	0.059260704079349;	0.043602844412471;	0.043389535028961;
0.079373578149545;	0.061334359827004;	0.045235273301711;	0.045119670919883;
0.081813442670821;	0.063496087610436;	0.046975409189495;	0.046943960119355;
0.084456290824652;	0.065737535983563;	0.048770798564788;	0.048834740844740;
0.087205926651308;	0.068103343409240;	0.050664230620542;	0.050831938105817;
0.089972950310966;	0.070560164628810;	0.052676076369437;	0.052921658092755;
0.092924660191369;	0.073095094596094;	0.054743347083186;	0.055097146674075;
0.096019729182037;	0.075790612327188;	0.056952010446765;	0.057394869563589;
0.099118758408864;	0.078559826997487;	0.059253552053123;	0.059791520832775;
0.102428553215857;	0.081456029177456;	0.061670366537888;	0.062328553110181;
0.105902906293251;	0.084516294094874;	0.064229683057704;	0.064982489932765;
0.109395814812679;	0.087665495720941;	0.066902376006459;	0.067760184705337;
0.113120298342068;	0.090954218478544;	0.069706768458280;	0.070667606723279;
0.117000951448031;	0.094426019630517;	0.072674361225049;	0.073716690845685;
0.120938714101361;	0.098030043686616;	0.075798777022782;	0.076900105444221;
0.125180703505587;	0.101815414525752;	0.079065846685472;	0.080255036013887;
0.129510657954996;	0.105718492628254;	0.082503462122558;	0.083776345923421;
0.133959835550618;	0.109807627354761;	0.086102608063783;	0.087433241189623;
0.138734300026631;	0.114140641789959;	0.089896617641124;	0.091323561032886;
0.143694260610203;	0.118631562257432;	0.093847918213833;	0.095370538230178;
0.148666251239291;	0.123232184194123;	0.097953859215645;	0.099595600743392;
0.154108895517366;	0.128193645223166;	0.102356611446457;	0.104107549313761;
0.159624983322324;	0.133269814904354;	0.106882591706458;	0.108760631357029;
0.165228584112981;	0.138530336573296;	0.111638765526361;	0.113636346584642;
0.171344289435173;	0.144124576913265;	0.116674188460419;	0.118838818446451;
0.177625000172940;	0.149947613957687;	0.121938848637964;	0.124198654751432;
0.183869240529401;	0.155937512401288;	0.127416533400318;	0.129806338603192;
0.190678544701944;	0.162307323822224;	0.133196538059290;	0.135776180965471;
0.197806937486280;	0.168935913984181;	0.139251272831859;	0.141997705955103;
0.205111464205094;	0.175749216239707;	0.145530020244779;	0.148448430056414;
0.212568002438721;	0.182898581121366;	0.152148637179058;	0.155247628537403;
0.220528499927149;	0.190410646534500;	0.159083324997585;	0.162346906512640;
0.228681499892149;	0.198194136431780;	0.166328827586495;	0.169762370338341;
0.236898717662467;	0.206210626921596;	0.173860132392593;	0.177502090793643;
0.245756443471383;	0.214652401795034;	0.181810800270905;	0.185626025685260;
0.254959585062866;	0.223473124189091;	0.190206781159402;	0.194098668803236;
0.264459175313203;	0.232634379998583;	0.198921371818106;	0.202966525919140;
0.274044322337085;	0.242084071974547;	0.207941600141694;	0.212219622809429;
0.284344907089667;	0.251995520693992;	0.217337625385624;	0.221819092506926;
0.294806225659591;	0.262176669125684;	0.227102105995021;	0.231795617468626;
0.305684750470218;	0.272735813760745;	0.237281865483608;	0.242214772195386;
0.316680606987999;	0.283643459574910;	0.247870651400877;	0.253034391669261;
0.328274592918502;	0.295037918679226;	0.258916578463422;	0.264270709077809;
0.340219050374290;	0.306789838587807;	0.270298528392160;	0.275940911246504;
0.352472882862431;	0.318949074601968;	0.282200851892453;	0.287982100536459;
0.364817209120214;	0.331386999964602;	0.294456908688189;	0.300434307131581;
0.377588157407832;	0.344198029868615;	0.307141757088786;	0.313313809256175;
0.390901475704255;	0.357434896974062;	0.320242663578520;	0.326628689879420;
0.404528412579092;	0.371046372574647;	0.333771681035220;	0.340378166184940;
0.418392417436287;	0.385011046528054;	0.347699143190730;	0.354511024307741;
0.432173728433470;	0.399141255321222;	0.361949971282512;	0.368936015749412;
0.446613090747084;	0.413712301684813;	0.376603656798763;	0.383759625576843;
0.461248561394457;	0.428577163248162;	0.391683788553437;	0.398924962252991;
0.476064044898315;	0.443728016409872;	0.407144567265711;	0.414358990299658;
0.490917262594700;	0.459029758746588;	0.422791892411591;	0.430091617134301;
0.505567131367273;	0.474438201973134;	0.438636155820000;	0.446043228271933;
0.520678270560402;	0.490107124150542;	0.454765773022014;	0.462240888347873;
0.535456432873013;	0.505733556303104;	0.471009052041263;	0.478552866614635;
0.550426968404562;	0.521478401139634;	0.487454437543642;	0.495019641073748;
0.565264302473343;	0.537086301189299;	0.503917718038750;	0.511496041413319;
0.579949620645303;	0.552647589194352;	0.520373598438609;	0.527943118624782;
0.594544295400371;	0.568150287520844;	0.536803605843403;	0.544340726790800;
0.609062593468917;	0.583601610224087;	0.553241185926867;	0.560588409288789;
0.623342164471103;	0.598895211031473;	0.569642608952708;	0.576729175765120;
0.637312339191539;	0.613895324001347;	0.585713494132616;	0.592622818397584;
0.650868134525901;	0.628520850065814;	0.601453988212740;	0.608216576236346;
0.663998492526600;	0.642753933101377;	0.616890739741045;	0.623438738610354;
0.676655082974750;	0.656550748125063;	0.631902458381097;	0.638242025176214;
0.688933149600655;	0.669929510933936;	0.646529391674621;	0.652583133506884;
0.700658158989615;	0.682746468625071;	0.660585126325549;	0.666386905135827;
0.711907307852011;	0.695034619439895;	0.674146260644834;	0.679646508651279;
0.722552206656142;	0.706722519158803;	0.687120282369698;	0.692275724161298;
0.732624830531690;	0.717830519577473;	0.699433295409844;	0.704274032685591;
0.742135039802752;	0.728314084727917;	0.711082913133649;	0.715615218535691;
0.751070505130059;	0.738199876400034;	0.722127621834476;	0.726347916983345;
0.759427318475929;	0.747460079536119;	0.732521752587423;	0.736447339888932;
0.767280944382372;	0.756138937898933;	0.742205683778440;	0.745853620265190;
0.774609580252686;	0.764242810304786;	0.751275631826425;	0.754633353221847;
0.781448362887220;	0.771809431964248;	0.759765509242784;	0.762870455644107;
